N,Z,observable,derived_keV,official_keV,abs_diff_keV
73,54,S2n_keV,17270.847000000067,17270.81,0.03700000006574555
73,54,S2p_keV,13876.472000000067,13876.53,0.05799999993359961
73,54,Qalpha_keV,-1574.2790000000969,-1574.32,0.04099999990307879
72,55,Sn_keV,9960.606000000145,9960.64,0.0339999998541316
72,55,Sp_keV,4382.208000000101,4382.16,0.04800000010072836
72,55,S2n_keV,18294.87400000007,18294.84,0.03400000006877235
72,55,S2p_keV,11980.874000000069,11980.89,0.015999999930500053
72,55,Qalpha_keV,-721.3600000001024,-721.34,0.02000000010241365
71,56,Sn_keV,8219.316999999806,8219.36,0.04300000019429717
71,56,Sp_keV,5756.016999999993,5756.09,0.0730000000075961
71,56,S2n_keV,19291.534999999916,19291.61,0.07500000008440111
71,56,S2p_keV,10202.534999999916,10202.5,0.03499999991618097
71,56,Qalpha_keV,5.895999999949709,5.84,0.05599999994970872
70,57,Sn_keV,10993.904000000097,10993.96,0.05599999990226934
70,57,Sp_keV,2515.1119999999646,2515.18,0.06800000003522655
70,57,S2n_keV,20279.205000000075,20279.26,0.05499999992389348
70,57,S2p_keV,8386.080000000075,8386.1,0.019999999925857992
70,57,Qalpha_keV,722.6969999999274,722.62,0.07699999992735229
69,58,Sn_keV,9230.074999999953,9230.1,0.025000000046929927
69,58,Sp_keV,4294.780999999959,4294.84,0.05900000004112371
69,58,S2p_keV,6888.206999999937,6888.31,0.10300000006373011
69,58,Qalpha_keV,1250.7870000000112,1250.7,0.0870000000111304
80,48,Sn_keV,6565.777000000002,6565.81,0.03299999999853753
80,48,S2n_keV,11127.669999999925,11127.72,0.05000000007385097
79,49,Sn_keV,5320.996999999974,5321.07,0.073000000025786
79,49,Sp_keV,12687.505000000121,12687.51,0.004999999879146344
79,49,S2n_keV,12515.578000000212,12515.67,0.09199999978773121
79,49,Qalpha_keV,-10370.639999999898,-10370.72,0.08000000010179065
78,50,Sn_keV,7962.572999999858,7962.52,0.05299999985800241
78,50,Sp_keV,13754.788999999873,13754.79,0.001000000127532985
78,50,S2n_keV,13489.414000000106,13489.4,0.014000000106534571
78,50,S2p_keV,25683.189999999944,25683.15,0.039999999942665454
78,50,Qalpha_keV,-9085.311999999918,-9085.25,0.06199999991804361
77,51,Sn_keV,6002.060000000056,6002.13,0.06999999994422978
77,51,Sp_keV,8448.460999999894,8448.45,0.01099999989310163
77,51,S2n_keV,14379.63599999994,14379.68,0.04400000005989568
77,51,S2p_keV,21435.258000000147,21435.32,0.061999999852559995
77,51,Qalpha_keV,-6185.007999999914,-6185.0,0.007999999914318323
76,52,Sn_keV,8783.270000000019,8783.35,0.07999999998173735
76,52,Sp_keV,9583.116000000155,9583.21,0.09399999984452734
76,52,S2n_keV,15071.008000000147,15071.0,0.008000000147148967
76,52,S2p_keV,17556.35800000024,17556.42,0.061999999757972546
76,52,Qalpha_keV,-3184.3919999999925,-3184.44,0.04800000000750515
75,53,Sn_keV,6826.158999999985,6826.13,0.0289999999849897
75,53,Sp_keV,6746.021999999881,6746.02,0.001999999880354153
75,53,S2n_keV,15970.064000000013,15970.04,0.0240000000121654
75,53,S2p_keV,15923.443999999901,15923.42,0.023999999901207048
75,53,Qalpha_keV,-2543.5079999999143,-2543.39,0.11799999991444565
74,54,Sn_keV,9610.04700000002,9610.06,0.012999999979001586
74,54,Sp_keV,8165.295000000158,8165.36,0.06499999984134774
74,54,S2n_keV,16855.97800000012,16855.97,0.008000000118045136
74,54,S2p_keV,14372.896000000183,14372.89,0.006000000183121301
74,54,Qalpha_keV,-1759.8880000000354,-1759.89,0.0019999999647097866
73,55,Sn_keV,7762.729999999981,7762.74,0.010000000018408173
73,55,Sp_keV,4899.006999999983,4898.99,0.016999999983454472
73,55,S2n_keV,17723.336000000127,17723.39,0.05399999987275805
73,55,S2p_keV,12598.160000000149,12598.2,0.039999999851715984
73,55,Qalpha_keV,-990.8080000001937,-990.76,0.04800000019372419
72,56,Sn_keV,10631.895000000019,10631.87,0.025000000017826096
72,56,Sp_keV,6427.305999999866,6427.31,0.004000000134510628
72,56,S2n_keV,18851.211999999825,18851.23,0.018000000174652087
72,56,S2p_keV,10809.513999999966,10809.48,0.033999999966908945
72,56,Qalpha_keV,-141.95999999996275,-141.99,0.030000000037261998
71,57,Sn_keV,8800.73999999999,8800.64,0.09999999999126885
71,57,Sp_keV,3096.535000000149,3096.46,0.07500000014897523
71,57,S2n_keV,19794.644000000088,19794.6,0.044000000088999514
71,57,S2p_keV,8852.552000000142,8852.54,0.012000000140687916
71,57,Qalpha_keV,680.908000000054,680.99,0.08199999994599239
70,58,Sn_keV,11625.94299999997,11625.9,0.042999999970561475
70,58,Sp_keV,4926.819999999832,4926.78,0.039999999832616595
70,58,S2n_keV,20856.017999999924,20855.99,0.027999999922030838
70,58,S2p_keV,7441.931999999797,7441.96,0.0280000002030647
70,58,Qalpha_keV,1130.9399999999441,1130.94,5.5933924159035087e-11
69,59,Sp_keV,1640.407000000123,1640.39,0.017000000122834535
69,59,S2p_keV,5935.188000000082,5935.23,0.041999999917607056
69,59,Qalpha_keV,1503.0039999999572,1502.94,0.06399999995710459
81,48,Sn_keV,3887.594000000041,3887.47,0.12400000004117828
81,48,S2n_keV,10453.371000000043,10453.28,0.091000000042186
80,49,Sn_keV,6763.100000000093,6763.1,9.276845958083868e-11
80,49,Sp_keV,12884.828000000212,12884.8,0.028000000213069143
80,49,S2n_keV,12084.097000000067,12084.17,0.07299999993301753
80,49,Qalpha_keV,-10742.710000000196,-10742.7,0.010000000194850145
79,50,Sn_keV,5300.209999999963,5300.21,3.728928277269006e-11
79,50,Sp_keV,13734.001999999862,13733.93,0.07199999986187322
79,50,S2n_keV,13262.782999999821,13262.73,0.05299999982162262
79,50,S2p_keV,26421.506999999983,26421.44,0.06699999998454587
79,50,Qalpha_keV,-9667.736999999732,-9667.72,0.016999999732433935
78,51,Sn_keV,8070.282000000123,8070.34,0.05799999987721094
78,51,Sp_keV,8556.170000000158,8556.27,0.09999999984211172
78,51,S2n_keV,14072.342000000179,14072.46,0.11799999982031295
78,51,S2p_keV,22310.95900000003,22311.06,0.1009999999696447
78,51,Qalpha_keV,-6577.32200000016,-6577.42,0.09799999983988528
77,52,Sn_keV,6082.504999999888,6082.41,0.09499999988838681
77,52,Sp_keV,9663.560999999987,9663.49,0.07099999998717976
77,52,S2n_keV,14865.774999999907,14865.76,0.014999999906649464
77,52,S2p_keV,18112.02199999988,18111.95,0.07199999988006311
77,52,Qalpha_keV,-3533.351000000024,-3533.35,0.0010000000243053364
76,53,Sn_keV,8839.702000000048,8839.72,0.01799999995091639
76,53,Sp_keV,6802.453999999911,6802.38,0.0739999999104839
76,53,S2n_keV,15665.861000000034,15665.85,0.011000000033163815
76,53,S2p_keV,16385.570000000065,16385.59,0.01999999993495294
76,53,Qalpha_keV,-2675.8000000000466,-2675.77,0.03000000004658432
75,54,Sn_keV,6907.1659999997355,6907.08,0.08599999973557715
75,54,Sp_keV,8246.301999999909,8246.31,0.008000000090760295
75,54,S2n_keV,16517.212999999756,16517.13,0.08299999975497485
75,54,S2p_keV,14992.32399999979,14992.32,0.0039999997898121364
75,54,Qalpha_keV,-2098.024999999907,-2098.0,0.024999999906867743
74,55,Sn_keV,9638.959000000032,9638.98,0.020999999967898475
74,55,Sp_keV,4927.918999999994,4927.92,0.001000000005660695
74,55,S2n_keV,17401.689000000013,17401.73,0.040999999986524926
74,55,S2p_keV,13093.214000000153,13093.28,0.06599999984791793
74,55,Qalpha_keV,-1086.9030000001658,-1086.96,0.05699999983426096
73,56,Sn_keV,7755.962000000058,7756.02,0.05799999994269456
73,56,Sp_keV,6420.537999999942,6420.59,0.05200000005788752
73,56,S2n_keV,18387.857000000076,18387.89,0.03299999992304947
73,56,S2p_keV,11319.544999999925,11319.58,0.035000000074433046
73,56,Qalpha_keV,-294.73200000007637,-294.73,0.0020000000763502612
72,57,Sn_keV,10770.387999999803,10770.46,0.07200000019656727
72,57,Sp_keV,3235.027999999933,3235.05,0.022000000067237124
72,57,S2n_keV,19571.127999999793,19571.1,0.02799999979470158
72,57,S2p_keV,9662.333999999799,9662.36,0.026000000201747753
72,57,Qalpha_keV,338.45200000004843,338.46,0.007999999951550762
71,58,Sn_keV,8824.860000000102,8824.9,0.03999999989719072
71,58,Sp_keV,4950.939999999944,4951.04,0.10000000005584297
71,58,S2n_keV,20450.803000000073,20450.79,0.013000000071770046
71,58,S2p_keV,8047.475000000093,8047.49,0.014999999906649464
71,58,Qalpha_keV,956.6499999999069,956.55,0.09999999990691322
70,59,Sn_keV,11514.155999999726,11514.12,0.03599999972539081
70,59,Sp_keV,1528.619999999879,1528.61,0.00999999987902811
70,59,S2p_keV,6455.439999999711,6455.39,0.049999999710962584
70,59,Qalpha_keV,1561.0150000001304,1561.01,0.005000000130394255
82,48,Sn_keV,6130.793999999994,6130.86,0.06600000000526052
82,48,S2n_keV,10018.388000000035,10018.33,0.05800000003546302
81,49,Sn_keV,5116.85999999987,5116.8,0.05999999986943294
81,49,Sp_keV,14114.094000000041,14114.13,0.03599999995822145
81,49,S2n_keV,11879.959999999963,11879.9,0.059999999963110895
80,50,Sn_keV,7612.558000000194,7612.62,0.061999999806175765
80,50,Sp_keV,14583.459999999963,14583.46,3.637978807091713e-11
80,50,S2n_keV,12912.768000000156,12912.83,0.06199999984346505
80,50,S2p_keV,27468.288000000175,27468.26,0.028000000176689355
80,50,Qalpha_keV,-10300.298000000184,-10300.32,0.021999999815307092
79,51,Sn_keV,5727.707999999868,5727.69,0.017999999868152372
79,51,Sp_keV,8983.668000000063,8983.74,0.07199999993645179
79,51,S2n_keV,13797.98999999999,13798.02,0.030000000009749783
79,51,S2p_keV,22717.669999999925,22717.68,0.010000000074796844
79,51,Qalpha_keV,-6937.588000000222,-6937.68,0.09199999977863627
78,52,Sn_keV,8419.359000000171,8419.46,0.10099999982776353
78,52,Sp_keV,10012.638000000035,10012.61,0.02800000003480818
78,52,S2n_keV,14501.86400000006,14501.87,0.0059999999411957106
78,52,S2p_keV,18568.808000000194,18568.88,0.07199999980730354
78,52,Qalpha_keV,-3762.5620000003837,-3762.62,0.05799999961618596
77,53,Sn_keV,6500.290000000037,6500.33,0.03999999996267434
77,53,Sp_keV,7220.23900000006,7220.3,0.060999999940577254
77,53,S2n_keV,15339.992000000086,15340.05,0.05799999991359073
77,53,S2p_keV,16883.800000000047,16883.79,0.010000000045693014
77,53,Qalpha_keV,-2967.776000000071,-2967.81,0.033999999929164915
76,54,Sn_keV,9255.720000000205,9255.72,2.0554580260068178e-10
76,54,Sp_keV,8662.320000000065,8662.31,0.010000000065701897
76,54,S2n_keV,16162.88599999994,16162.8,0.08599999994112295
76,54,S2p_keV,15464.773999999976,15464.69,0.0839999999752763
76,54,Qalpha_keV,-2240.1220000002068,-2240.03,0.09200000020655352
75,55,Sn_keV,7471.8569999998435,7471.81,0.04699999984313763
75,55,Sp_keV,5492.610000000102,5492.65,0.03999999989719072
75,55,S2n_keV,17110.815999999875,17110.8,0.01599999987593037
75,55,S2p_keV,13738.912000000011,13738.96,0.047999999987951014
75,55,Qalpha_keV,-1413.316000000108,-1413.34,0.023999999891884727
74,56,Sn_keV,10269.72800000012,10269.66,0.06800000011935481
74,56,Sp_keV,7051.30700000003,7051.27,0.037000000029365765
74,56,S2n_keV,18025.690000000177,18025.68,0.010000000176660251
74,56,S2p_keV,11979.226000000024,11979.19,0.03600000002370507
74,56,Qalpha_keV,-539.5440000002272,-539.5,0.04400000022724271
73,57,Sn_keV,8374.122000000207,8374.11,0.012000000206171535
73,57,Sp_keV,3853.188000000082,3853.14,0.048000000082083716
73,57,S2n_keV,19144.51000000001,19144.57,0.059999999990395736
73,57,S2p_keV,10273.726000000024,10273.73,0.003999999975349056
73,57,Qalpha_keV,298.5979999997653,298.55,0.04799999976529534
72,58,Sn_keV,11206.820000000065,11206.73,0.09000000006562914
72,58,Sp_keV,5387.372000000207,5387.3,0.07200000020657171
72,58,S2n_keV,20031.680000000168,20031.62,0.0600000001686567
72,58,S2p_keV,8622.40000000014,8622.35,0.05000000013933459
72,58,Qalpha_keV,822.0479999999516,822.08,0.0320000000484697
71,59,Sn_keV,9473.260000000242,9473.22,0.040000000242798706
71,59,Sp_keV,2177.0200000000186,2176.93,0.09000000001879016
71,59,S2n_keV,20987.41599999997,20987.33,0.0859999999665888
71,59,S2p_keV,7127.959999999963,7127.97,0.010000000037507562
71,59,Qalpha_keV,1373.055999999866,1373.1,0.0440000001340195
70,60,Sp_keV,4111.670000000391,4111.64,0.030000000390828063
70,60,S2p_keV,5640.29000000027,5640.26,0.030000000269865268
70,60,Qalpha_keV,1799.3519999997225,1799.41,0.05800000027761598
83,48,Sn_keV,2172.744999999879,2172.69,0.054999999878873496
83,48,S2n_keV,8303.538999999873,8303.55,0.011000000125932274
82,49,Sn_keV,6213.149000000209,6213.14,0.009000000208288839
82,49,Sp_keV,14196.449000000255,14196.41,0.039000000255327905
82,49,S2n_keV,11330.009000000078,11329.94,0.06900000007772178
81,50,Sn_keV,5203.646999999881,5203.68,0.03300000011950033
81,50,Sp_keV,14670.246999999974,14670.34,0.09300000002622255
81,50,S2n_keV,12816.205000000075,12816.3,0.0949999999247666
81,50,S2p_keV,28784.341000000015,28784.47,0.128999999986263
81,50,Qalpha_keV,-10942.052000000142,-10942.09,0.03799999985858449
80,51,Sn_keV,7767.121999999974,7767.04,0.08199999997395935
80,51,Sp_keV,9138.231999999844,9138.17,0.06199999984346505
80,51,S2n_keV,13494.829999999842,13494.73,0.09999999984211172
80,51,S2p_keV,23721.691999999806,23721.62,0.07199999980730354
80,51,Qalpha_keV,-7510.128999999957,-7510.13,0.0010000000429499778
79,52,Sn_keV,5929.402999999933,5929.38,0.022999999932835635
79,52,Sp_keV,10214.3330000001,10214.31,0.023000000101092155
79,52,S2n_keV,14348.762000000104,14348.84,0.07799999989583739
79,52,S2p_keV,19198.001000000164,19198.05,0.04899999983535963
79,52,Qalpha_keV,-4165.124000000069,-4165.12,0.00400000006902701
78,53,Sn_keV,8577.907000000123,8577.89,0.017000000123516656
78,53,Sp_keV,7378.787000000011,7378.73,0.05700000001161243
78,53,S2n_keV,15078.19700000016,15078.22,0.02299999983915768
78,53,S2p_keV,17391.425000000047,17391.34,0.08500000004642061
78,53,Qalpha_keV,-3168.107000000309,-3168.15,0.042999999690891855
77,54,Sn_keV,6604.386000000173,6604.41,0.023999999826628482
77,54,Sp_keV,8766.416000000201,8766.39,0.026000000201747753
77,54,S2n_keV,15860.106000000378,15860.13,0.02399999962108268
77,54,S2p_keV,15986.65500000026,15986.69,0.034999999739738996
77,54,Qalpha_keV,-2556.7700000002515,-2556.8,0.029999999748724804
76,55,Sn_keV,9230.416000000201,9230.36,0.0560000002005836
76,55,Sp_keV,5467.306000000099,5467.29,0.016000000098756573
76,55,S2n_keV,16702.273000000045,16702.17,0.10300000004644971
76,55,S2p_keV,14129.626000000164,14129.6,0.026000000163548975
76,55,Qalpha_keV,-1499.8270000002813,-1499.79,0.0370000002812958
75,56,Sn_keV,7493.526999999769,7493.5,0.026999999769032
75,56,Sp_keV,7072.976999999955,7072.96,0.016999999955260137
75,56,S2n_keV,17763.25499999989,17763.17,0.08499999988998752
75,56,S2p_keV,12565.587000000058,12565.61,0.022999999942840077
75,56,Qalpha_keV,-787.1399999998976,-787.09,0.049999999897522684
74,57,Sn_keV,10213.246999999974,10213.21,0.03699999997479608
74,57,Sp_keV,3796.7069999999367,3796.68,0.026999999936833774
74,57,S2n_keV,18587.36900000018,18587.32,0.04900000018096762
74,57,S2p_keV,10848.013999999966,10847.95,0.06399999996574479
74,57,Qalpha_keV,45.95699999993667,45.98,0.02300000006332681
73,58,Sn_keV,8356.79600000009,8356.85,0.05399999991095683
73,58,Sp_keV,5370.046000000089,5370.04,0.006000000089443347
73,58,S2n_keV,19563.616000000155,19563.58,0.03600000015285332
73,58,S2p_keV,9223.234000000171,9223.18,0.054000000171072315
73,58,Qalpha_keV,684.5689999996684,684.59,0.02100000033158267
72,59,Sn_keV,11196.45299999998,11196.52,0.06700000002092565
72,59,Sp_keV,2166.652999999933,2166.72,0.06700000006685514
72,59,S2n_keV,20669.71300000022,20669.73,0.01699999977790867
72,59,S2p_keV,7554.02500000014,7554.02,0.005000000139261829
72,59,Qalpha_keV,1170.5069999999832,1170.54,0.03300000001672743
71,60,Sn_keV,9243.133999999845,9243.12,0.013999999844600097
71,60,Sp_keV,3881.5439999999944,3881.55,0.006000000005769834
71,60,S2p_keV,6058.564000000013,6058.48,0.08400000001347507
71,60,Qalpha_keV,1786.2929999998305,1786.39,0.09700000016960075
83,49,Sn_keV,2457.750999999931,2457.83,0.07900000006884511
83,49,Sp_keV,14481.455000000307,14481.55,0.09499999969193595
83,49,S2n_keV,8670.90000000014,8670.97,0.06999999985964678
82,50,Sn_keV,7353.376999999862,7353.29,0.08699999986220064
82,50,Sp_keV,15810.474999999627,15810.48,0.005000000372092472
82,50,S2n_keV,12557.023999999743,12556.97,0.053999999743609806
82,50,S2p_keV,30006.923999999883,30006.89,0.03399999988323543
82,50,Qalpha_keV,-11729.652000000002,-11729.57,0.08200000000215368
81,51,Sn_keV,5725.095999999903,5725.19,0.09400000009645737
81,51,Sp_keV,9659.680999999866,9659.67,0.01099999986581679
81,51,S2n_keV,13492.217999999877,13492.23,0.012000000122498022
81,51,S2p_keV,24329.92799999984,24330.01,0.08200000015858677
81,51,Qalpha_keV,-7914.227999999886,-7914.25,0.022000000113621354
80,52,Sn_keV,8048.496999999974,8048.49,0.006999999974141247
80,52,Sp_keV,10495.7080000001,10495.76,0.05199999989963544
80,52,S2n_keV,13977.899999999907,13977.87,0.029999999906067387
80,52,S2p_keV,19633.939999999944,19633.92,0.019999999945866875
80,52,Qalpha_keV,-4251.048000000184,-4251.09,0.04199999981574365
79,53,Sn_keV,6332.076999999816,6332.1,0.023000000184765668
79,53,Sp_keV,7781.460999999894,7781.45,0.010999999894011125
79,53,S2n_keV,14909.983999999939,14909.99,0.006000000061249011
79,53,S2p_keV,17995.793999999994,17995.75,0.043999999994412065
79,53,Qalpha_keV,-3498.124000000069,-3498.12,0.00400000006902701
78,54,Sn_keV,8936.687999999616,8936.72,0.032000000383050065
78,54,Sp_keV,9125.196999999695,9125.22,0.02300000030481897
78,54,S2n_keV,15541.07399999979,15541.13,0.056000000209678547
78,54,S2p_keV,16503.983999999706,16503.95,0.03399999970497447
78,54,Qalpha_keV,-2710.187999999849,-2710.16,0.027999999849271262
77,55,Sn_keV,7165.147999999812,7165.21,0.06200000018816354
77,55,Sp_keV,6028.067999999737,6028.09,0.022000000262778485
77,55,S2n_keV,16395.564000000013,16395.57,0.005999999986670446
77,55,S2p_keV,14794.483999999939,14794.48,0.0039999999389692675
77,55,Qalpha_keV,-1838.816000000108,-1838.87,0.05399999989185744
76,56,Sn_keV,9822.60300000012,9822.6,0.0030000001188454917
76,56,Sp_keV,7665.163999999873,7665.2,0.03600000012647797
76,56,S2n_keV,17316.12999999989,17316.11,0.019999999887659214
76,56,S2p_keV,13132.469999999972,13132.5,0.030000000027939677
76,56,Qalpha_keV,-999.6959999999963,-999.63,0.06599999999627926
75,57,Sn_keV,8025.714999999851,8025.71,0.004999999850952008
75,57,Sp_keV,4328.895000000019,4328.89,0.005000000018299033
75,57,S2n_keV,18238.961999999825,18238.92,0.041999999826657586
75,57,S2p_keV,11401.871999999974,11401.85,0.02199999997355917
75,57,Qalpha_keV,-217.02799999993294,-216.98,0.047999999932955006
74,58,Sn_keV,10833.739999999758,10833.77,0.030000000242580427
74,58,Sp_keV,5990.538999999873,5990.61,0.07100000012633245
74,58,S2n_keV,19190.535999999847,19190.63,0.09400000015375554
74,58,S2p_keV,9787.24599999981,9787.29,0.04400000019086292
74,58,Qalpha_keV,482.7239999999292,482.69,0.03399999992922176
73,59,Sn_keV,8998.15100000007,8998.12,0.03100000006998016
73,59,Sp_keV,2808.0079999999143,2807.99,0.017999999914536602
73,59,S2n_keV,20194.60400000005,20194.63,0.025999999950727215
73,59,S2p_keV,8178.054000000004,8178.03,0.02400000000397995
73,59,Qalpha_keV,973.0959999999031,973.06,0.03599999990319702
72,60,Sn_keV,11729.095999999903,11729.09,0.005999999902996933
72,60,Sp_keV,4414.186999999918,4414.12,0.06699999991815275
72,60,S2n_keV,20972.22999999975,20972.21,0.01999999974941602
72,60,S2p_keV,6580.839999999851,6580.84,1.4915713109076023e-10
72,60,Qalpha_keV,1683.1399999998976,1683.19,0.05000000010250005
83,50,Sn_keV,2398.600000000093,2398.65,0.04999999990695869
83,50,Sp_keV,15751.32399999979,15751.31,0.013999999790030415
83,50,S2n_keV,9751.976999999955,9751.94,0.0369999999547872
83,50,S2p_keV,30232.779000000097,30232.86,0.08099999990372453
83,50,Qalpha_keV,-10240.658000000054,-10240.75,0.09199999994598329
82,51,Sn_keV,7359.5490000001155,7359.55,0.0009999998846978997
82,51,Sp_keV,9665.85300000012,9665.93,0.07699999988108175
82,51,S2n_keV,13084.645000000019,13084.74,0.09499999998115527
82,51,S2p_keV,25476.327999999747,25476.41,0.08200000025317422
82,51,Qalpha_keV,-8510.676999999909,-8510.7,0.023000000091997208
81,52,Sn_keV,5820.304999999935,5820.25,0.05499999993480742
81,52,Sp_keV,10590.917000000132,10590.82,0.09700000013253884
81,52,S2n_keV,13868.801999999909,13868.74,0.061999999908948666
81,52,S2p_keV,20250.597999999998,20250.49,0.10799999999653664
81,52,Qalpha_keV,-4771.1430000001565,-4771.13,0.013000000156353053
80,53,Sn_keV,8226.11400000006,8226.09,0.024000000059459126
80,53,Sp_keV,7959.0779999999795,7959.05,0.027999999979329004
80,53,S2n_keV,14558.190999999875,14558.18,0.010999999874911737
80,53,S2p_keV,18454.78600000008,18454.8,0.013999999919178663
80,53,Qalpha_keV,-3653.9560000000056,-3653.87,0.08600000000569707
79,54,Sn_keV,6435.947000000393,6435.93,0.017000000392727088
79,54,Sp_keV,9229.067000000272,9229.05,0.017000000272673788
79,54,S2n_keV,15372.63500000001,15372.65,0.014999999990322976
79,54,S2p_keV,17010.528000000166,17010.5,0.02800000016577542
79,54,Qalpha_keV,-3063.630000000354,-3063.68,0.04999999964593371
78,55,Sn_keV,8989.589999999851,8989.57,0.019999999851279426
78,55,Sp_keV,6080.969999999972,6080.94,0.0299999999724605
78,55,S2n_keV,16154.737999999663,16154.78,0.04200000033779361
78,55,S2p_keV,15206.166999999667,15206.16,0.0069999996667320374
78,55,Qalpha_keV,-1988.7039999999106,-1988.72,0.016000000089434252
77,56,Sn_keV,7189.898000000045,7189.91,0.011999999955150997
77,56,Sp_keV,7689.914000000106,7689.9,0.014000000106534571
77,56,S2n_keV,17012.501000000164,17012.52,0.018999999836523784
77,56,S2p_keV,13717.981999999844,13718.0,0.018000000156462193
77,56,Qalpha_keV,-1282.4280000003055,-1282.47,0.04199999969455348
76,57,Sn_keV,9842.06100000022,9842.05,0.011000000220519723
76,57,Sp_keV,4348.353000000119,4348.34,0.01300000011906377
76,57,S2n_keV,17867.77600000007,17867.76,0.016000000072381226
76,57,S2p_keV,12013.516999999993,12013.54,0.023000000008323696
76,57,Qalpha_keV,-420.1300000001211,-420.05,0.08000000012106057
75,58,Sn_keV,8018.6410000000615,8018.64,0.0010000000611398718
75,58,Sp_keV,5983.465000000084,5983.54,0.07499999991614459
75,58,S2n_keV,18852.38099999982,18852.41,0.02900000018053106
75,58,S2p_keV,10312.360000000102,10312.42,0.059999999897627276
75,58,Qalpha_keV,220.0449999999255,220.07,0.025000000074498985
74,59,Sn_keV,10781.429999999935,10781.44,0.010000000065701897
74,59,Sp_keV,2755.6980000000913,2755.66,0.03800000009141513
74,59,S2n_keV,19779.581000000006,19779.56,0.021000000004278263
74,59,S2p_keV,8746.236999999965,8746.27,0.033000000035826815
74,59,Qalpha_keV,962.0539999997709,962.08,0.02600000022914628
73,60,Sn_keV,8977.803000000073,8977.88,0.07699999992655648
73,60,Sp_keV,4393.83899999992,4393.89,0.05100000008042116
73,60,S2n_keV,20706.898999999976,20706.97,0.07100000002537854
73,60,S2p_keV,7201.846999999834,7201.87,0.02300000016566628
73,60,Qalpha_keV,1530.1969999999274,1530.21,0.01300000007267954
72,61,Sp_keV,1270.719000000041,1270.81,0.09099999995896724
72,61,S2p_keV,5684.905999999959,5684.93,0.02400000004126923
72,61,Qalpha_keV,1941.0409999997355,1941.0,0.04099999973550439
84,50,Sn_keV,3631.2100000001956,3631.19,0.02000000019552317
84,50,S2n_keV,6029.810000000289,6029.84,0.02999999971143552
84,50,Qalpha_keV,-7741.074000000255,-7741.07,0.004000000255473424
83,51,Sn_keV,3168.34300000011,3168.36,0.016999999890231265
83,51,Sp_keV,10435.596000000136,10435.63,0.03399999986322655
83,51,S2n_keV,10527.892000000225,10527.9,0.007999999774256139
83,51,S2p_keV,26186.919999999925,26186.94,0.020000000073196134
83,51,Qalpha_keV,-6562.160000000149,-6562.25,0.08999999985098839
82,52,Sn_keV,7667.837000000058,7667.94,0.10299999994185782
82,52,Sp_keV,10899.205000000075,10899.21,0.004999999924621079
82,52,S2n_keV,13488.141999999993,13488.19,0.0480000000079599
82,52,S2p_keV,20565.058000000194,20565.14,0.08199999980570283
82,52,Qalpha_keV,-4826.4220000000205,-4826.45,0.027999999979329004
81,53,Sn_keV,6256.415999999968,6256.49,0.07400000003144669
81,53,Sp_keV,8395.189000000013,8395.28,0.09099999998761632
81,53,S2n_keV,14482.530000000028,14482.57,0.039999999971769284
81,53,S2p_keV,18986.106000000145,18986.1,0.006000000146741513
81,53,Qalpha_keV,-4182.664000000106,-4182.67,0.005999999893901986
80,54,Sn_keV,8553.614999999758,8553.57,0.04499999975814717
80,54,Sp_keV,9556.56799999997,9556.53,0.03799999996954284
80,54,S2n_keV,14989.56200000015,14989.49,0.07200000015109254
80,54,S2p_keV,17515.64599999995,17515.58,0.06599999994796235
80,54,Qalpha_keV,-3197.8859999999404,-3197.79,0.09599999994043174
79,55,Sn_keV,6891.4900000002235,6891.54,0.0499999997764462
79,55,Sp_keV,6536.512999999803,6536.55,0.037000000197622285
79,55,S2n_keV,15881.080000000075,15881.11,0.02999999992607627
79,55,S2p_keV,15765.580000000075,15765.61,0.02999999992607627
79,55,Qalpha_keV,-2379.904000000097,-2379.93,0.025999999902978743
78,56,Sn_keV,9467.516000000061,9467.56,0.04399999993802339
78,56,Sp_keV,8167.840000000317,8167.89,0.04999999968367774
78,56,S2n_keV,16657.414000000106,16657.47,0.05599999989499338
78,56,S2p_keV,14248.810000000289,14248.83,0.019999999711217242
78,56,Qalpha_keV,-1494.224000000162,-1494.31,0.0859999998378953
77,57,Sn_keV,7795.538999999873,7795.58,0.04100000012658711
77,57,Sp_keV,4953.993999999948,4954.01,0.016000000052372343
77,57,S2n_keV,17637.600000000093,17637.63,0.029999999907886377
77,57,S2p_keV,12643.908000000054,12643.91,0.0019999999458377715
77,57,Qalpha_keV,-743.8120000001509,-743.82,0.007999999849175765
76,58,Sn_keV,10486.05700000003,10485.99,0.0670000000300206
76,58,Sp_keV,6627.460999999894,6627.48,0.019000000105734216
76,58,S2n_keV,18504.69800000009,18504.63,0.06800000009025098
76,58,S2p_keV,10975.814000000013,10975.81,0.004000000013547833
76,58,Qalpha_keV,3.716000000014901,3.74,0.023999999985099052
75,59,Sn_keV,8661.73999999999,8661.73,0.009999999991123332
75,59,Sp_keV,3398.7970000000205,3398.75,0.0470000000204891
75,59,S2n_keV,19443.169999999925,19443.17,7.275957614183426e-11
75,59,S2p_keV,9382.262000000104,9382.28,0.017999999896346708
75,59,Qalpha_keV,674.435999999987,674.46,0.024000000013074896
74,60,Sn_keV,11385.36900000018,11385.38,0.010999999818523065
