N,Z,observable,derived_keV,official_keV,abs_diff_keV
78,60,Sn_keV,10505.034999999916,10505.06,0.025000000083309715
78,60,Sp_keV,6105.417000000132,6105.44,0.022999999867352017
78,60,S2n_keV,18961.644000000088,18961.66,0.01599999991231016
78,60,S2p_keV,10087.644000000088,10087.66,0.01599999991231016
78,60,Qalpha_keV,389.69799999985844,389.66,0.03799999985841396
77,61,Sn_keV,8938.88500000001,8938.95,0.06499999999141437
77,61,Sp_keV,2644.8309999997728,2644.89,0.05900000022711538
77,61,S2n_keV,19902.54399999976,19902.62,0.07600000023739995
77,61,S2p_keV,8177.9839999999385,8178.0,0.01600000006146729
77,61,Qalpha_keV,1162.6419999999925,1162.59,0.051999999992631274
76,62,Sn_keV,11542.641999999993,11542.55,0.09199999999327702
76,62,Sp_keV,4713.877000000095,4713.89,0.012999999905332515
76,62,S2n_keV,20829.48800000013,20829.51,0.021999999869876774
76,62,S2p_keV,6876.43200000003,6876.42,0.012000000029729563
76,62,Qalpha_keV,1723.688000000082,1723.75,0.06199999991804361
75,63,Sp_keV,1012.1380000000354,1012.11,0.028000000035376615
75,63,S2p_keV,5147.03199999989,5147.11,0.07800000010956865
75,63,Qalpha_keV,2564.25,2564.17,0.07999999999992724
87,52,Sn_keV,2580.2669999999925,2580.19,0.07699999999249485
87,52,S2n_keV,7043.563000000082,7043.48,0.08300000008239294
87,52,Qalpha_keV,-1997.7640000001993,-1997.74,0.024000000199293936
86,53,Sn_keV,4550.425000000047,4550.45,0.024999999953251972
86,53,Sp_keV,10051.794999999925,10051.8,0.00500000007377821
86,53,S2n_keV,8245.422999999952,8245.41,0.012999999951716745
86,53,S2p_keV,23006.762000000104,23006.84,0.07799999989583739
86,53,Qalpha_keV,-1194.3319999999367,-1194.32,0.01199999993673373
85,54,Sn_keV,3743.7900000000373,3743.66,0.13000000003739842
85,54,Sp_keV,10953.738000000129,10953.65,0.08800000012888631
85,54,S2n_keV,9403.82799999998,9403.81,0.01799999998002022
85,54,S2p_keV,20918.404000000097,20918.29,0.11400000009598443
85,54,Qalpha_keV,-341.66500000003725,-341.63,0.03500000003725745
84,55,Sn_keV,5885.387000000104,5885.41,0.022999999895546352
84,55,Sp_keV,8017.901000000071,8017.88,0.021000000070671376
84,55,S2n_keV,10297.875,10297.95,0.0750000000007276
84,55,S2p_keV,18922.847000000067,18922.83,0.017000000065308996
84,55,Qalpha_keV,662.9939999999478,662.9,0.09399999994786867
83,56,Sn_keV,4723.405000000028,4723.43,0.02499999997235136
83,56,Sp_keV,9315.907000000123,9315.89,0.017000000123516656
83,56,S2n_keV,13335.205000000075,13335.15,0.055000000074869604
83,56,S2p_keV,17108.45900000003,17108.51,0.05099999996673432
83,56,Qalpha_keV,-922.0760000001173,-922.12,0.0439999998826579
82,57,Sn_keV,8778.104999999981,8778.01,0.09499999998115527
82,57,Sp_keV,6255.740999999922,6255.7,0.0409999999219508
82,57,S2n_keV,16230.417000000132,16230.32,0.09700000013253884
82,57,S2p_keV,15260.730999999912,15260.7,0.030999999911728082
82,57,Qalpha_keV,-2071.687000000151,-2071.69,0.0029999998491803126
81,58,Sn_keV,7452.710999999894,7452.78,0.06900000010591611
81,58,Sp_keV,7717.256999999983,7717.28,0.023000000016509148
81,58,S2n_keV,17174.01600000006,17174.03,0.013999999937368557
81,58,S2p_keV,13806.69299999997,13806.69,0.0029999999696883606
81,58,Qalpha_keV,-1524.37900000019,-1524.41,0.03099999981009205
80,59,Sn_keV,9760.654000000097,9760.71,0.05599999990226934
80,59,Sp_keV,4541.3559999999125,4541.37,0.014000000087435183
80,59,S2n_keV,17761.915000000037,17761.93,0.014999999963038135
80,59,S2p_keV,12258.214000000153,12258.17,0.04400000015266414
80,59,Qalpha_keV,-602.5190000000875,-602.54,0.020999999912419298
79,60,Sn_keV,8067.657000000123,8067.66,0.002999999876919901
79,60,Sp_keV,6171.813000000315,6171.88,0.06699999968532211
79,60,S2n_keV,18572.69200000004,18572.72,0.027999999962048605
79,60,S2p_keV,10673.820000000298,10673.78,0.04000000029736839
79,60,Qalpha_keV,176.8369999998249,176.79,0.046999999824919314
78,61,Sn_keV,10631.543999999994,10631.44,0.10399999999390275
78,61,Sp_keV,2771.339999999851,2771.27,0.06999999985100658
78,61,S2n_keV,19570.429000000004,19570.4,0.0290000000022701
78,61,S2p_keV,8876.756999999983,8876.71,0.04699999998410931
78,61,Qalpha_keV,1010.3240000000224,1010.34,0.01599999997768009
77,62,Sn_keV,8953.777999999933,8953.77,0.007999999932508217
77,62,Sp_keV,4728.770000000019,4728.71,0.06000000001859007
77,62,S2n_keV,20496.419999999925,20496.33,0.08999999992374796
77,62,S2p_keV,7373.600999999791,7373.59,0.010999999791238224
77,62,Qalpha_keV,1408.4729999999981,1408.47,0.00299999999811007
76,63,Sn_keV,11719.741999999853,11719.69,0.051999999852341716
76,63,Sp_keV,1189.2379999998957,1189.25,0.012000000104308128
76,63,S2p_keV,5903.114999999991,5903.14,0.025000000009640644
76,63,Qalpha_keV,2203.908000000054,2203.97,0.0619999999457832
88,52,Sn_keV,4222.8910000000615,4222.97,0.07899999993878737
88,52,S2n_keV,6803.158000000054,6803.16,0.0019999999458377715
87,53,Sn_keV,3208.1629999999423,3208.18,0.01700000005757829
87,53,Sp_keV,10679.690999999875,10679.79,0.09900000012567034
87,53,S2n_keV,7758.587999999989,7758.63,0.04200000001128501
87,53,Qalpha_keV,-1510.935999999987,-1511.01,0.07400000001302942
86,54,Sn_keV,5413.170000000158,5413.19,0.019999999841274985
86,54,Sp_keV,11816.48300000024,11816.39,0.0930000002408633
86,54,S2n_keV,9156.960000000196,9156.85,0.11000000019521394
86,54,S2p_keV,21868.278000000166,21868.19,0.08800000016708509
86,54,Qalpha_keV,-985.6320000002161,-985.56,0.07200000021612141
85,55,Sn_keV,4420.518999999855,4420.51,0.0089999998544954
85,55,Sp_keV,8694.629999999888,8694.73,0.10000000011132215
85,55,S2n_keV,10305.905999999959,10305.92,0.014000000041050953
85,55,S2p_keV,19648.368000000017,19648.38,0.011999999984254828
85,55,Qalpha_keV,70.22000000020489,70.23,0.009999999795113013
84,56,Sn_keV,6427.598999999929,6427.57,0.028999999929510523
84,56,Sp_keV,9858.118999999948,9858.06,0.05899999994835525
84,56,S2n_keV,11151.003999999957,11151.0,0.003999999957159162
84,56,S2p_keV,17876.02000000002,17875.94,0.08000000001993612
84,56,Qalpha_keV,733.9879999998957,734.01,0.022000000104299033
83,57,Sn_keV,5160.983000000007,5160.98,0.003000000007887138
83,57,Sp_keV,6693.318999999901,6693.25,0.06899999990127981
83,57,S2n_keV,13939.087999999989,13938.98,0.10799999998926069
83,57,S2p_keV,16009.226000000024,16009.14,0.08600000002479646
83,57,Qalpha_keV,-404.3079999999609,-404.25,0.05799999996088445
82,58,Sn_keV,9200.331000000006,9200.29,0.04100000000471482
82,58,Sp_keV,8139.483000000007,8139.56,0.0769999999929496
82,58,S2n_keV,16653.0419999999,16653.08,0.03800000010232907
82,58,S2p_keV,14395.22399999993,14395.26,0.036000000070998794
82,58,Qalpha_keV,-1616.9840000001714,-1616.96,0.024000000171326974
81,59,Sn_keV,7941.365999999922,7941.36,0.005999999922096322
81,59,Sp_keV,5030.01099999994,5029.95,0.060999999940577254
81,59,S2n_keV,17702.02000000002,17702.08,0.05999999998311978
81,59,S2p_keV,12747.267999999924,12747.22,0.047999999924286385
81,59,Qalpha_keV,-1078.6800000001676,-1078.62,0.0600000001677472
80,60,Sn_keV,10310.386999999871,10310.44,0.05300000012903183
80,60,Sp_keV,6721.546000000089,6721.61,0.06399999991026561
80,60,S2n_keV,18378.043999999994,18378.1,0.056000000004132744
80,60,S2p_keV,11262.902000000002,11262.98,0.0779999999977008
80,60,Qalpha_keV,-170.02800000016578,-170.1,0.0719999998342189
79,61,Sn_keV,8779.184000000125,8779.28,0.09599999987585761
79,61,Sp_keV,3482.866999999853,3482.9,0.033000000147239916
79,61,S2n_keV,19410.72800000012,19410.72,0.008000000118045136
79,61,S2p_keV,9654.680000000168,9654.78,0.09999999983301677
79,61,Qalpha_keV,706.9479999998584,706.94,0.007999999858384399
78,62,Sn_keV,11146.9580000001,11147.03,0.071999999900072
78,62,Sp_keV,5244.184000000125,5244.3,0.11599999987538467
78,62,S2n_keV,20100.736000000034,20100.81,0.07399999996778206
78,62,S2p_keV,8015.523999999976,8015.57,0.04600000002392335
78,62,Qalpha_keV,1318.4919999998529,1318.44,0.051999999852796464
77,63,Sn_keV,9659.178000000073,9659.21,0.031999999926483724
77,63,Sp_keV,1894.6380000000354,1894.69,0.05199999996466431
77,63,S2n_keV,21378.919999999925,21378.9,0.019999999924039003
77,63,S2p_keV,6623.408000000054,6623.39,0.01800000005368929
77,63,Qalpha_keV,1769.7080000001006,1769.65,0.05800000010049189
76,64,Sp_keV,3673.1980000000913,3673.2,0.0019999999085484887
76,64,S2p_keV,4862.435999999987,4862.45,0.014000000012856617
76,64,Qalpha_keV,2603.7359999998007,2603.7,0.03599999980087887
75,65,S2p_keV,3310.519999999786,3310.54,0.020000000214167812
87,54,Sn_keV,3282.1439999998547,3282.16,0.016000000145140802
87,54,Sp_keV,11890.464000000153,11890.38,0.08400000015353726
87,54,S2n_keV,8695.314000000013,8695.36,0.04599999998754356
87,54,S2p_keV,22570.155000000028,22570.17,0.014999999970314093
87,54,Qalpha_keV,-1318.0580000001937,-1317.99,0.068000000193706
86,55,Sn_keV,5498.132999999914,5498.13,0.0029999999142091838
86,55,Sp_keV,8779.592999999644,8779.67,0.07700000035583798
86,55,S2n_keV,9918.651999999769,9918.64,0.011999999769614078
86,55,S2p_keV,20596.075999999885,20596.06,0.01599999988320633
86,55,Qalpha_keV,-545.8389999999199,-545.81,0.028999999919960828
85,56,Sn_keV,4533.898999999976,4533.87,0.028999999975894752
85,56,Sp_keV,9971.499000000069,9971.42,0.07900000006884511
85,56,S2n_keV,10961.497999999905,10961.45,0.0479999999042775
85,56,S2p_keV,18666.128999999957,18666.15,0.02100000004429603
85,56,Qalpha_keV,225.7029999999795,225.7,0.002999999979522272
84,57,Sn_keV,6687.597999999998,6687.68,0.08200000000215368
84,57,Sp_keV,6953.31799999997,6953.35,0.03200000003016612
84,57,S2n_keV,11848.581000000006,11848.66,0.07899999999426655
84,57,S2p_keV,16811.436999999918,16811.41,0.026999999918189133
84,57,Qalpha_keV,1186.3479999999981,1186.3,0.04799999999818283
83,58,Sn_keV,5428.170000000158,5428.14,0.03000000015799742
83,58,Sp_keV,8406.670000000158,8406.73,0.059999999841238605
83,58,S2n_keV,14628.501000000164,14628.43,0.07100000016362173
83,58,S2p_keV,15099.98900000006,15099.97,0.01900000006025948
83,58,Qalpha_keV,-139.53400000021793,-139.46,0.07400000021792152
82,59,Sn_keV,9396.57799999998,9396.56,0.01799999998002022
82,59,Sp_keV,5226.257999999914,5226.21,0.04799999991428194
82,59,S2n_keV,17337.9439999999,17337.92,0.023999999903026037
82,59,S2p_keV,13365.740999999922,13365.78,0.03900000007888593
82,59,Qalpha_keV,-1300.4980000001378,-1300.43,0.06800000013777208
81,60,Sn_keV,8011.0,8010.95,0.0500000000001819
81,60,Sp_keV,6791.180000000168,6791.2,0.019999999832180038
81,60,S2n_keV,18321.38699999987,18321.39,0.0030000001279404387
81,60,S2p_keV,11821.191000000108,11821.15,0.04100000010839722
81,60,Qalpha_keV,-699.5470000002533,-699.52,0.02700000025333793
80,61,Sn_keV,10385.73999999999,10385.66,0.0799999999908323
80,61,Sp_keV,3558.219999999972,3558.12,0.09999999997216946
80,61,S2n_keV,19164.924000000115,19164.95,0.025999999885243597
80,61,S2p_keV,10279.766000000061,10279.73,0.03600000006190385
80,61,Qalpha_keV,253.97899999981746,254.0,0.021000000182539225
79,62,Sn_keV,8549.344999999972,8549.25,0.09499999997206032
79,62,Sp_keV,5014.344999999972,5014.26,0.08499999997184204
79,62,S2n_keV,19696.303000000073,19696.28,0.023000000073807314
79,62,S2p_keV,8497.211999999825,8497.16,0.051999999825056875
79,62,Qalpha_keV,1225.7560000000522,1225.78,0.02399999994781865
78,63,Sn_keV,11010.96399999992,11011.0,0.03600000008009374
78,63,Sp_keV,1758.6439999998547,1758.66,0.016000000145368176
78,63,S2n_keV,20670.141999999993,20670.21,0.06800000000657747
78,63,S2p_keV,7002.8279999999795,7002.95,0.1220000000203072
78,63,Qalpha_keV,1722.402999999933,1722.31,0.09299999993299934
77,64,Sn_keV,9513.22800000012,9513.27,0.04199999988122727
77,64,Sp_keV,3527.248000000138,3527.26,0.011999999862382538
77,64,S2p_keV,5421.886000000173,5421.95,0.0639999998265921
77,64,Qalpha_keV,2377.3539999998175,2377.39,0.036000000182411895
76,65,Sn_keV,12129.895000000251,12129.88,0.01500000025225745
76,65,Sp_keV,47.47500000009313,47.54,0.06499999990686689
76,65,S2p_keV,3720.6730000001844,3720.74,0.06699999981537985
89,53,S2n_keV,7316.838000000222,7316.73,0.10800000022209133
88,54,Sn_keV,5103.673999999883,5103.66,0.013999999882798875
88,54,S2n_keV,8385.817999999737,8385.82,0.0020000002623419277
88,54,S2p_keV,23450.93799999985,23450.86,0.07799999984854367
88,54,Qalpha_keV,-1958.435999999987,-1958.36,0.07599999998706153
87,55,Sn_keV,4112.027000000235,4112.0,0.02700000023469329
87,55,Sp_keV,9609.476000000024,9609.5,0.023999999975785613
87,55,S2n_keV,9610.160000000149,9610.13,0.030000000149811967
87,55,S2p_keV,21499.940000000177,21499.88,0.060000000175932655
87,55,Qalpha_keV,-962.8680000002496,-962.85,0.018000000249571713
86,56,Sn_keV,6181.168999999994,6181.27,0.10100000000602449
86,56,Sp_keV,10654.535000000149,10654.56,0.02499999985047907
86,56,S2n_keV,10715.06799999997,10715.14,0.07200000002922025
86,56,S2p_keV,19434.127999999793,19434.22,0.09200000020791776
86,56,Qalpha_keV,-295.42800000007264,-295.42,0.008000000072627245
85,57,Sn_keV,5160.592000000179,5160.53,0.06200000017906859
85,57,Sp_keV,7580.011000000173,7580.01,0.0010000001730077202
85,57,S2n_keV,11848.190000000177,11848.21,0.019999999822175596
85,57,S2p_keV,17551.510000000242,17551.43,0.08000000024185283
85,57,Qalpha_keV,438.243999999715,438.31,0.06600000028498698
84,58,Sn_keV,7168.025999999838,7168.05,0.024000000162232027
84,58,Sp_keV,8887.097999999998,8887.09,0.007999999997991836
84,58,S2n_keV,12596.195999999996,12596.19,0.005999999995765393
84,58,S2p_keV,15840.415999999968,15840.45,0.03400000003239256
84,58,Qalpha_keV,1304.2399999999907,1304.21,0.029999999990650394
83,59,Sn_keV,5843.15400000033,5843.15,0.004000000330051989
83,59,Sp_keV,5641.242000000086,5641.22,0.02200000008542702
83,59,S2n_keV,15239.73200000031,15239.71,0.02200000031007221
83,59,S2p_keV,14047.912000000244,14047.95,0.03799999975672108
83,59,Qalpha_keV,308.65999999968335,308.73,0.07000000031666787
82,60,Sn_keV,9827.797999999952,9827.8,0.002000000047701178
82,60,Sp_keV,7222.40000000014,7222.44,0.039999999859901436
82,60,S2n_keV,17838.79799999995,17838.75,0.047999999951571226
82,60,S2p_keV,12448.658000000054,12448.65,0.008000000054380507
82,60,Qalpha_keV,-806.0400000000373,-806.07,0.02999999996279712
81,61,Sn_keV,8690.46399999992,8690.46,0.0039999999207793735
81,61,Sp_keV,4237.683999999892,4237.62,0.06399999989207572
81,61,S2n_keV,19076.20399999991,19076.12,0.08399999991161167
81,61,S2p_keV,11028.86400000006,11028.82,0.04400000005989568
81,61,Qalpha_keV,-435.22400000016205,-435.24,0.015999999837958967
80,62,Sn_keV,11124.02099999995,11124.06,0.0390000000497821
80,62,Sp_keV,5752.625999999931,5752.66,0.03400000006877235
80,62,S2n_keV,19673.36599999992,19673.31,0.05599999992045923
80,62,S2p_keV,9310.845999999903,9310.77,0.0759999999027059
80,62,Qalpha_keV,606.7700000000186,606.79,0.01999999998133717
79,63,Sn_keV,9459.33200000017,9459.3,0.032000000170228304
79,63,Sp_keV,2668.631000000052,2668.71,0.07899999994788232
79,63,S2n_keV,20470.29600000009,20470.31,0.013999999911902705
79,63,S2p_keV,7682.976000000024,7682.97,0.006000000023959728
79,63,Qalpha_keV,1201.9559999997728,1201.96,0.004000000227279088
78,64,Sn_keV,11806.623999999836,11806.61,0.01399999983550515
78,64,Sp_keV,4322.908000000054,4322.87,0.03800000005412585
78,64,S2n_keV,21319.851999999955,21319.88,0.028000000045722118
78,64,S2p_keV,6081.551999999909,6081.52,0.03199999990829383
78,64,Qalpha_keV,2113.371999999974,2113.33,0.04199999997399573
77,65,Sn_keV,10090.018999999855,10090.0,0.01899999985471368
77,65,Sp_keV,624.2659999998286,624.26,0.005999999828645741
77,65,S2n_keV,22219.914000000106,22219.88,0.03400000010515214
77,65,S2p_keV,4151.5139999999665,4151.52,0.00600000003396417
77,65,Qalpha_keV,2765.226000000024,2765.24,0.013999999975567334
89,54,Sn_keV,3044.55700000003,3044.55,0.0070000000296204234
89,54,Sp_keV,12721.856999999844,12721.86,0.003000000157044269
89,54,S2n_keV,8148.2309999999125,8148.21,0.020999999912419298
89,54,Qalpha_keV,-2422.726000000024,-2422.72,0.006000000024414476
88,55,Sn_keV,5227.150999999838,5227.15,0.00099999983831367
88,55,Sp_keV,9732.95299999998,9733.0,0.0470000000204891
88,55,S2n_keV,9339.178000000073,9339.16,0.01800000007278868
88,55,Qalpha_keV,-1639.594000000041,-1639.55,0.04400000004102367
87,56,Sn_keV,4165.690000000177,4165.65,0.04000000017731509
87,56,Sp_keV,10708.198000000091,10708.2,0.0019999999094579834
87,56,S2n_keV,10346.859000000171,10346.92,0.060999999828709406
87,56,S2p_keV,20317.674000000115,20317.71,0.035999999883642886
87,56,Qalpha_keV,-717.3280000002123,-717.4,0.07199999978763572
86,57,Sn_keV,6218.867999999784,6218.93,0.062000000216357876
86,57,Sp_keV,7617.709999999963,7617.67,0.03999999996267434
86,57,S2n_keV,11379.459999999963,11379.46,3.637978807091713e-11
86,57,S2p_keV,18272.24500000011,18272.23,0.015000000112195266
86,57,Qalpha_keV,104.76300000003539,104.79,0.026999999964615995
85,58,Sn_keV,5144.868999999948,5144.8,0.06899999994766404
85,58,Sp_keV,8871.374999999767,8871.36,0.01499999976658728
85,58,S2n_keV,12312.894999999786,12312.85,0.04499999978543201
85,58,S2p_keV,16451.38599999994,16451.37,0.01599999994141399
85,58,Qalpha_keV,882.7760000000708,882.84,0.06399999992925132
84,59,Sn_keV,7351.045999999624,7351.1,0.05400000037661812
84,59,Sp_keV,5824.2619999998715,5824.27,0.008000000128959073
84,59,S2n_keV,13194.199999999953,13194.24,0.04000000004634785
84,59,S2p_keV,14711.35999999987,14711.36,1.3096723705530167e-10
84,59,Qalpha_keV,1735.719000000041,1735.64,0.07900000004087815
83,60,Sn_keV,6123.522999999812,6123.57,0.04700000018783612
83,60,Sp_keV,7502.768999999622,7502.86,0.09100000037778955
83,60,S2n_keV,15951.320999999763,15951.36,0.03900000023713801
83,60,S2p_keV,13144.010999999708,13144.08,0.06900000029236253
83,60,Qalpha_keV,523.1480000000447,523.15,0.001999999955273779
82,61,Sn_keV,9889.67200000002,9889.73,0.057999999979074346
82,61,Sp_keV,4299.557999999961,4299.56,0.002000000039515726
82,61,S2n_keV,18580.13599999994,18580.19,0.05400000005829497
82,61,S2p_keV,11521.9580000001,11521.99,0.03199999989919888
82,61,Qalpha_keV,-564.2420000000857,-564.26,0.017999999914309228
81,62,Sn_keV,8601.431000000099,8601.41,0.021000000098865712
81,62,Sp_keV,5663.59300000011,5663.61,0.016999999889776518
81,62,S2n_keV,19725.45200000005,19725.47,0.01799999995273538
81,62,S2p_keV,9901.277000000002,9901.24,0.037000000002080924
81,62,Qalpha_keV,72.99600000004284,73.03,0.0339999999571603
80,63,Sn_keV,10999.054999999702,10999.01,0.0449999997017585
80,63,Sp_keV,2543.6649999998044,2543.66,0.0049999998045677785
80,63,S2n_keV,20458.38699999987,20458.31,0.07699999987016781
80,63,S2p_keV,8296.290999999736,8296.32,0.029000000264204573
80,63,Qalpha_keV,834.4450000000652,834.39,0.05500000006520622
79,64,Sn_keV,9343.121999999974,9343.1,0.02199999997355917
79,64,Sp_keV,4206.697999999858,4206.66,0.03799999985858449
79,64,S2n_keV,21149.74599999981,21149.71,0.03599999981088331
79,64,S2p_keV,6875.328999999911,6875.37,0.04100000008929783
79,64,Qalpha_keV,1724.027999999933,1724.0,0.027999999932944775
78,65,Sn_keV,11931.037000000011,11930.99,0.04700000001139415
78,65,Sp_keV,748.6790000000037,748.64,0.03900000000373893
78,65,S2n_keV,22021.055999999866,22020.98,0.0759999998663261
78,65,S2p_keV,5071.587000000058,5071.5,0.087000000057742
78,65,Qalpha_keV,2553.930999999866,2553.94,0.00900000013416502
77,66,Sp_keV,2898.442000000039,2898.4,0.0420000000390246
77,66,S2p_keV,3522.7079999998678,3522.66,0.047999999867897714
90,54,Sn_keV,4740.741000000155,4740.74,0.0010000001548178261
90,54,S2n_keV,7785.298000000184,7785.29,0.00800000018443825
90,54,Qalpha_keV,-2940.5760000001173,-2940.49,0.08600000011756492
89,55,Sn_keV,3668.2010000001173,3668.16,0.041000000117492164
89,55,Sp_keV,10356.597000000067,10356.6,0.0029999999333085725
89,55,S2n_keV,8895.351999999955,8895.31,0.04199999995580583
89,55,S2p_keV,23078.45399999991,23078.46,0.006000000088533852
89,55,Qalpha_keV,-2099.632000000216,-2099.53,0.10200000021586675
88,56,Sn_keV,5901.377999999793,5901.33,0.04799999979331915
88,56,Sp_keV,11382.425000000047,11382.38,0.045000000047366484
88,56,S2n_keV,10067.06799999997,10066.98,0.08799999997063424
88,56,S2p_keV,21115.378000000026,21115.38,0.001999999974941602
88,56,Qalpha_keV,-1205.5359999998473,-1205.55,0.014000000152691428
87,57,Sn_keV,4749.61400000006,4749.54,0.07400000005964102
87,57,Sp_keV,8201.633999999845,8201.56,0.07399999984590977
87,57,S2n_keV,10968.481999999844,10968.47,0.011999999844192644
87,57,S2p_keV,18909.831999999937,18909.76,0.07199999993827078
87,57,Qalpha_keV,-224.3320000001695,-224.24,0.09200000016949161
86,58,Sn_keV,6896.7710000001825,6896.87,0.09899999981735164
86,58,Sp_keV,9549.278000000166,9549.31,0.031999999833715265
86,58,S2n_keV,12041.64000000013,12041.67,0.0299999998696876
86,58,S2p_keV,17166.98800000013,17166.98,0.008000000128959073
86,58,Qalpha_keV,413.60399999981746,413.54,0.06399999981744031
85,59,Sn_keV,5753.698000000324,5753.7,0.001999999675717845
85,59,Sp_keV,6433.091000000248,6433.17,0.07899999975234095
85,59,S2n_keV,13104.743999999948,13104.8,0.05600000005142647
85,59,S2p_keV,15304.466000000015,15304.54,0.07399999998597195
85,59,Qalpha_keV,1143.0039999997243,1142.91,0.09399999972424666
84,60,Sn_keV,7817.127000000328,7817.03,0.0970000003280802
84,60,Sp_keV,7968.850000000326,7968.79,0.06000000032599928
84,60,S2n_keV,13940.65000000014,13940.6,0.05000000013933459
84,60,S2p_keV,13793.112000000197,13793.06,0.0520000001979497
84,60,Qalpha_keV,1906.3519999997225,1906.41,0.05800000027761598
83,61,Sn_keV,6526.804000000004,6526.77,0.03400000000328873
83,61,Sp_keV,4702.839000000153,4702.76,0.07900000015251862
83,61,S2n_keV,16416.476000000024,16416.51,0.0339999999741849
83,61,S2p_keV,12205.607999999775,12205.62,0.012000000226180418
83,61,Qalpha_keV,850.3199999998324,850.33,0.01000000016767899
82,62,Sn_keV,10520.034999999916,10520.06,0.025000000083309715
82,62,Sp_keV,6293.956000000006,6293.94,0.016000000005988113
82,62,S2n_keV,19121.466000000015,19121.48,0.013999999984662281
82,62,S2p_keV,10593.513999999966,10593.5,0.013999999966472387
82,62,Qalpha_keV,-136.65200000000186,-136.59,0.062000000001859235
81,63,Sn_keV,9449.081000000238,9449.12,0.038999999762381776
81,63,Sp_keV,3391.314999999944,3391.37,0.055000000055770215
81,63,S2n_keV,20448.13599999994,20448.13,0.005999999939376721
81,63,S2p_keV,9054.908000000054,9054.98,0.07199999994554673
81,63,Qalpha_keV,164.54799999995157,164.56,0.012000000048431048
80,64,Sn_keV,11599.454000000143,11599.52,0.06599999985701288
80,64,Sp_keV,4807.0970000003,4807.17,0.07299999970018689
80,64,S2n_keV,20942.576000000117,20942.62,0.04399999988163472
80,64,S2p_keV,7350.762000000104,7350.84,0.07799999989583739
80,64,Qalpha_keV,1271.53199999989,1271.52,0.011999999890122126
79,65,Sn_keV,10020.29700000002,10020.32,0.022999999979219865
79,65,Sp_keV,1425.8540000000503,1425.85,0.0040000000503823685
79,65,S2n_keV,21951.33400000003,21951.3,0.03400000003239256
79,65,S2p_keV,5632.551999999909,5632.52,0.03199999990829383
79,65,Qalpha_keV,2192.811999999918,2192.84,0.028000000082101906
78,66,Sn_keV,12472.380000000121,12472.46,0.07999999987805495
78,66,Sp_keV,3439.785000000149,3439.87,0.08499999985087925
78,66,S2p_keV,4188.464000000153,4188.51,0.045999999847481376
78,66,Qalpha_keV,2787.343999999808,2787.27,0.07399999980816574
77,67,Sp_keV,-270.4680000001099,-270.46,0.008000000109916527
77,67,S2p_keV,2627.973999999929,2627.94,0.033999999929164915
77,67,Qalpha_keV,3447.771999999881,3447.84,0.06800000011935481
91,54,Sn_keV,2692.3189999999013,2692.35,0.031000000098629243
91,54,S2n_keV,7433.060000000056,7433.09,0.029999999944266165
90,55,Sn_keV,4856.583000000101,4856.62,0.03699999989930802
90,55,Sp_keV,10472.439000000013,10472.49,0.050999999986743205
90,55,S2n_keV,8524.784000000218,8524.78,0.004000000217274646
89,56,Sn_keV,3820.3340000002645,3820.41,0.07599999973535887
89,56,Sp_keV,11534.558000000194,11534.64,0.08199999980570283
89,56,S2n_keV,9721.712000000058,9721.75,0.037999999942258
89,56,S2p_keV,21891.15500000026,21891.24,0.08499999974083039
89,56,Qalpha_keV,-1743.726000000257,-1743.79,0.06399999974291859
88,57,Sn_keV,6056.983000000007,6056.98,0.003000000007887138
88,57,Sp_keV,8357.23900000006,8357.21,0.02900000006047776
88,57,S2n_keV,10806.597000000067,10806.52,0.07700000006661867
88,57,S2p_keV,19739.664000000106,19739.59,0.07400000010602525
88,57,Qalpha_keV,-783.1820000002626,-783.09,0.09200000026260113
87,58,Sn_keV,4706.578999999911,4706.49,0.08899999991081131
87,58,Sp_keV,9506.243000000017,9506.26,0.016999999983454472
87,58,S2n_keV,11603.350000000093,11603.36,0.00999999990744982
87,58,S2p_keV,17707.876999999862,17707.82,0.0569999998624553
87,58,Qalpha_keV,240.92399999988265,240.92,0.003999999882665861
86,59,Sn_keV,6946.798999999883,6946.73,0.06899999988308991
86,59,Sp_keV,6483.118999999948,6483.03,0.0889999999481006
86,59,S2n_keV,12700.497000000207,12700.43,0.06700000020646257
86,59,S2p_keV,16032.397000000114,16032.34,0.057000000113475835
86,59,Qalpha_keV,883.8029999998398,883.87,0.06700000016019203
85,60,Sn_keV,5755.201999999816,5755.3,0.09800000018458377
85,60,Sp_keV,7970.3539999998175,7970.39,0.03600000018286664
85,60,S2n_keV,13572.329000000143,13572.33,0.000999999856503564
85,60,S2p_keV,14403.445000000065,14403.56,0.1149999999342981
85,60,Qalpha_keV,1579.3200000000652,1579.25,0.07000000006519258
84,61,Sn_keV,7922.64000000013,7922.71,0.06999999986965122
84,61,Sp_keV,4808.351999999955,4808.44,0.0880000000443033
84,61,S2n_keV,14449.444000000134,14449.48,0.03599999986545299
84,61,S2p_keV,12777.202000000281,12777.23,0.027999999718304025
84,61,Qalpha_keV,2324.2579999996815,2324.18,0.07799999968165139
83,62,Sn_keV,6757.108000000007,6757.1,0.008000000007086783
83,62,Sp_keV,6524.260000000009,6524.27,0.009999999991123332
83,62,S2n_keV,17277.142999999924,17277.16,0.017000000076222932
