N,Z,observable,derived_keV,official_keV,abs_diff_keV
94,60,S2n_keV,11572.575799999991,11572.575,0.0007999999907042366
94,60,Qalpha_keV,-3157.648999999976,-3157.6554,0.0064000000243140676
93,61,Sn_keV,5689.917200000025,5689.917,0.0002000000249609002
93,61,Sp_keV,8225.188400000101,8225.1937,0.005299999898852548
93,61,S2n_keV,13154.764399999985,13154.7699,0.005500000013853423
93,61,S2p_keV,19086.473200000124,19086.4744,0.0011999998750980012
93,61,Qalpha_keV,-2391.0156000000425,-2391.0091,0.006500000042251486
92,62,Sn_keV,7966.829699999886,7966.8226,0.0070999998852130375
92,62,Sp_keV,9096.535799999954,9096.5315,0.004299999955037492
92,62,S2n_keV,13835.232599999988,13835.2225,0.01009999998859712
92,62,S2p_keV,16883.851000000024,16883.8424,0.008600000022852328
92,62,Qalpha_keV,-1200.5391999999993,-1200.5284,0.010799999999335341
91,63,Sn_keV,6442.224099999759,6442.2184,0.00569999975959945
91,63,Sp_keV,6467.285499999765,6467.2787,0.006799999765462417
91,63,S2n_keV,14992.511599999852,14992.503,0.008599999851867324
91,63,S2p_keV,15061.838799999794,15061.8405,0.001700000206255936
91,63,Qalpha_keV,-565.9549999998417,-565.947,0.007999999841672434
90,64,Sn_keV,8894.740700000199,8894.7322,0.008500000198182533
90,64,Sp_keV,7627.870099999942,7627.8627,0.007399999942208524
90,64,S2n_keV,15141.699999999953,15141.6906,0.009399999953529914
90,64,S2p_keV,13521.33440000005,13521.3229,0.011500000051455572
90,64,Qalpha_keV,920.0489999998827,920.0617,0.012700000117320087
89,65,Sn_keV,6914.422599999933,6914.4147,0.007899999932305946
89,65,Sp_keV,4562.7361000000965,4562.7337,0.002400000096713484
89,65,S2n_keV,15582.039399999892,15582.0392,0.00019999989308416843
89,65,S2p_keV,11846.152999999933,11846.1488,0.004199999932097853
89,65,Qalpha_keV,2210.743599999929,2210.747,0.0034000000709966116
88,66,Sn_keV,9322.132799999788,9322.1361,0.0033000002113112714
88,66,Sp_keV,6369.3857999998145,6369.3757,0.010099999814883631
88,66,S2n_keV,16418.697799999733,16418.6876,0.01019999973141239
88,66,S2p_keV,10264.658599999733,10264.6532,0.005399999732617289
88,66,Qalpha_keV,2945.1104000001214,2945.1204,0.009999999878345989
87,67,Sn_keV,7698.613399999915,7698.6227,0.009300000085204374
87,67,Sp_keV,2785.1407999999356,2785.1529,0.012100000064492633
87,67,S2n_keV,17177.371400000062,17177.3788,0.007399999936751556
87,67,S2p_keV,8500.010599999921,8500.0169,0.006300000079136225
87,67,Qalpha_keV,4041.497399999993,4041.4946,0.0027999999929306796
86,68,Sn_keV,10209.59639999969,10209.61,0.013600000311271288
86,68,Sp_keV,4881.860999999801,4881.8712,0.010200000198892667
86,68,S2n_keV,18247.3805999998,18247.3917,0.011100000199803617
86,68,S2p_keV,7064.953399999766,7064.9528,0.000599999765654502
86,68,Qalpha_keV,4279.734800000209,4279.7284,0.006400000209396239
85,69,Sn_keV,8525.849699999904,8525.8508,0.0011000000959029421
85,69,Sp_keV,1249.429799999809,1249.4314,0.0016000001910470019
85,69,S2n_keV,18849.503599999938,18849.4998,0.003799999936745735
85,69,S2p_keV,5400.452400000067,5400.4487,0.0037000000675107003
85,69,Qalpha_keV,5093.821400000015,5093.8336,0.012199999984659371
84,70,Sp_keV,3248.4544999999925,3248.4543,0.00019999999267383828
84,70,S2n_keV,19804.35160000017,19804.3427,0.0089000001680688
84,70,S2p_keV,4009.818800000008,4009.8166,0.0022000000080879545
84,70,Qalpha_keV,5474.30159999989,5474.3142,0.012600000110069232
96,59,Sn_keV,5627.061400000006,5627.0511,0.010300000006282062
96,59,S2n_keV,9989.49270000006,9989.4818,0.010900000061155879
96,59,Qalpha_keV,-4529.922999999952,-4529.9121,0.010899999952016515
95,60,Sn_keV,4775.51360000018,4775.5119,0.0017000001798805897
95,60,Sp_keV,11713.167400000151,11713.1649,0.0025000001514854375
95,60,S2n_keV,11096.045400000177,11096.0526,0.007199999823569669
95,60,Qalpha_keV,-3483.6497000001837,-3483.6539,0.004199999816137279
94,61,Sn_keV,6744.725499999709,6744.7215,0.003999999709776603
94,61,Sp_keV,8649.382099999813,8649.3745,0.0075999998134648195
94,61,S2n_keV,12434.642699999735,12434.6385,0.004199999735646998
94,61,S2p_keV,19949.46719999984,19949.4582,0.008999999838124495
94,61,Qalpha_keV,-2585.238699999638,-2585.2402,0.0015000003622844815
93,62,Sn_keV,5806.962400000077,5806.96,0.0024000000767046004
93,62,Sp_keV,9213.581000000006,9213.5744,0.006600000006073969
93,62,S2n_keV,13773.792099999962,13773.7825,0.009599999963029404
93,62,S2p_keV,17438.769400000107,17438.768,0.0014000001065141987
93,62,Qalpha_keV,-1672.9475000000093,-1672.938,0.009500000009211362
92,63,Sn_keV,8151.287600000156,8151.2882,0.0005999998438710463
92,63,Sp_keV,6651.743400000036,6651.7443,0.0008999999645311618
92,63,S2n_keV,14593.511699999915,14593.5066,0.005099999914818909
92,63,S2p_keV,15748.27919999999,15748.2758,0.0033999999905063305
92,63,Qalpha_keV,-857.000299999956,-856.9927,0.007599999956028114
91,64,Sn_keV,6435.247100000037,6435.2581,0.010999999963132723
91,64,Sp_keV,7620.893100000219,7620.9025,0.00939999978072592
91,64,S2n_keV,15329.987800000235,15329.9903,0.0024999997640406946
91,64,S2p_keV,14088.178599999985,14088.1811,0.0025000000150612323
91,64,Qalpha_keV,81.27539999992587,81.2659,0.0094999999258647
90,65,Sn_keV,9165.047699999996,9165.0508,0.0031000000053609256
90,65,Sp_keV,4833.0430999998935,4833.0523,0.009200000106829975
90,65,S2n_keV,16079.470299999928,16079.4654,0.004899999928966281
90,65,S2p_keV,12460.913199999835,12460.915,0.001800000165530946
90,65,Qalpha_keV,977.7507000002079,977.7429,0.007800000207907942
89,66,Sn_keV,6833.2380000001285,6833.2427,0.0046999998712635715
89,66,Sp_keV,6288.20120000001,6288.2038,0.0025999999897976522
89,66,S2n_keV,16155.370799999917,16155.3789,0.008100000082777115
89,66,S2p_keV,10850.937300000107,10850.9375,0.00019999989308416843
89,66,Qalpha_keV,2608.061999999918,2608.0651,0.0031000000817584805
88,67,Sn_keV,9471.747500000056,9471.7385,0.009000000056403223
88,67,Sp_keV,2934.755500000203,2934.7552,0.000300000202969386
88,67,S2n_keV,17170.36089999997,17170.3612,0.0003000000288011506
88,67,S2p_keV,9304.141300000018,9304.131,0.010300000018105493
88,67,Qalpha_keV,3158.8291999998037,3158.8259,0.003299999803857645
87,68,Sn_keV,7675.529400000116,7675.5163,0.013100000115628063
87,68,Sp_keV,4858.777000000002,4858.7647,0.012300000002142042
87,68,S2n_keV,17885.125799999805,17885.1263,0.0005000001947337296
87,68,S2p_keV,7643.917799999937,7643.9176,0.00019999993764940882
87,68,Qalpha_keV,4118.29429999995,4118.3002,0.0059000000492233085
86,69,Sn_keV,10270.094000000041,10270.0969,0.0028999999594816472
86,69,Sp_keV,1309.9274000001606,1309.9184,0.009000000160540367
86,69,S2n_keV,18795.943699999945,18795.9477,0.004000000055384589
86,69,S2p_keV,6191.788399999961,6191.7895,0.001100000038604776
86,69,Qalpha_keV,4571.914100000169,4571.909,0.0051000001694774255
85,70,Sn_keV,8641.83620000002,8641.8392,0.002999999980602297
85,70,Sp_keV,3364.441000000108,3364.4427,0.0016999998920255166
85,70,S2p_keV,4613.870799999917,4613.8742,0.00340000008327479
85,70,Qalpha_keV,5338.752699999837,5338.7604,0.0077000001629130566
84,71,Sp_keV,-98.07130000018515,-98.0656,0.0057000001851434945
84,71,S2n_keV,20312.224899999797,20312.2301,0.005200000203331001
84,71,S2p_keV,3150.3831999998074,3150.3886,0.005400000192821608
84,71,Qalpha_keV,5801.640500000212,5801.6414,0.0008999997880891897
97,59,Sn_keV,4105.288200000068,4105.2897,0.0014999999320934876
97,59,S2n_keV,9732.349600000074,9732.3408,0.008800000074188574
96,60,Sn_keV,5989.658999999985,5989.6518,0.007199999985459726
96,60,Sp_keV,12075.76500000013,12075.7656,0.0005999998702463927
96,60,S2n_keV,10765.172600000165,10765.1637,0.00890000016624981
95,61,Sn_keV,5298.159300000174,5298.1598,0.0004999998263883754
95,61,Sp_keV,9172.027799999807,9172.0223,0.005499999806488631
95,61,S2n_keV,12042.884799999883,12042.8812,0.003599999883590499
95,61,S2p_keV,20885.19519999996,20885.1873,0.007899999956862302
95,61,Qalpha_keV,-2833.6955999999773,-2833.6932,0.0023999999771149305
94,62,Sn_keV,7240.843399999896,7240.8477,0.004300000104194623
94,62,Sp_keV,9709.698900000192,9709.7006,0.0016999998078972567
94,62,S2n_keV,13047.805799999973,13047.8077,0.0019000000265805284
94,62,S2p_keV,18359.081000000006,18359.0751,0.005900000007386552
94,62,Qalpha_keV,-1635.9943999999668,-1635.9877,0.006699999966940595
93,63,Sn_keV,6335.815199999837,6335.8253,0.010100000163220102
93,63,Sp_keV,7180.596199999796,7180.6096,0.01340000020354637
93,63,S2n_keV,14487.102799999993,14487.1135,0.010700000006181654
93,63,S2p_keV,16394.1771999998,16394.184,0.0068000001992913894
93,63,Qalpha_keV,-1253.279199999757,-1253.2916,0.012400000242905662
92,64,Sn_keV,8536.36129999999,8536.3531,0.008199999989301432
92,64,Sp_keV,8005.966800000053,8005.9673,0.0004999999473511707
92,64,S2n_keV,14971.608400000026,14971.6113,0.0028999999740335625
92,64,S2p_keV,14657.710200000089,14657.7117,0.0014999999111751094
92,64,Qalpha_keV,-197.28040000004694,-197.2718,0.008600000046925516
91,65,Sn_keV,6911.8925000000745,6911.889,0.0035000000743821147
91,65,Sp_keV,5309.688499999931,5309.6832,0.005299999930684862
91,65,S2n_keV,16076.94020000007,16076.9397,0.0005000000692234607
91,65,S2p_keV,12930.58160000015,12930.5856,0.003999999849838787
91,65,Qalpha_keV,372.5692000000272,372.5738,0.00459999997281102
90,66,Sn_keV,9444.77460000012,9444.7652,0.009400000120876939
90,66,Sp_keV,6567.928100000136,6567.9182,0.009900000135530718
90,66,S2n_keV,16278.01260000025,16278.0079,0.004700000248703873
90,66,S2p_keV,11400.971200000029,11400.9705,0.0007000000296102371
90,66,Qalpha_keV,1752.9912000000477,1753.0013,0.010099999952217331
89,67,Sn_keV,7569.915499999886,7569.9221,0.006600000113394344
89,67,Sp_keV,3671.432999999961,3671.4346,0.0016000000391613867
89,67,S2n_keV,17041.662999999942,17041.6606,0.002399999943008879
89,67,S2p_keV,9959.634199999971,9959.6383,0.004100000029211515
89,67,Qalpha_keV,2753.9888000001665,2753.9849,0.0039000001665954187
88,68,Sn_keV,10073.828399999999,10073.8288,0.0004000000008090865
88,68,Sp_keV,5460.8578999999445,5460.855,0.002899999944929732
88,68,S2n_keV,17749.357800000114,17749.345,0.012800000113202259
88,68,S2p_keV,8395.613400000148,8395.6102,0.0032000001483538654
88,68,Qalpha_keV,3481.35120000015,3481.3646,0.01339999984975293
87,69,Sn_keV,8279.819199999794,8279.8139,0.005299999795170152
87,69,Sp_keV,1914.217199999839,1914.216,0.0011999998391729605
87,69,S2n_keV,18549.913199999835,18549.9108,0.002399999833869515
87,69,S2p_keV,6772.994199999841,6772.9807,0.013499999840860255
87,69,Qalpha_keV,4345.296800000127,4345.3028,0.005999999872983608
86,70,Sn_keV,10834.242199999746,10834.2418,0.00039999974615057
86,70,Sp_keV,3928.589199999813,3928.5875,0.0016999998128994775
86,70,S2n_keV,19476.078399999766,19476.081,0.0026000002326327376
86,70,S2p_keV,5238.516599999974,5238.5059,0.010699999973439844
86,70,Qalpha_keV,4809.765200000256,4809.7648,0.0004000002563770977
85,71,Sn_keV,9225.811700000195,9225.8116,0.0001000001939246431
85,71,Sp_keV,485.90419999998994,485.9068,0.0026000000100339093
85,71,S2p_keV,3850.345200000098,3850.3495,0.004299999901832052
85,71,Qalpha_keV,5595.813599999994,5595.813,0.0005999999939376721
84,72,Sp_keV,2563.4261000000406,2563.4294,0.003299999959381239
84,72,S2p_keV,2465.3547999998555,2465.3638,0.00900000014462421
84,72,Qalpha_keV,6025.956000000006,6025.9559,0.00010000000565923983
98,59,Sn_keV,5056.811800000025,5056.8168,0.004999999974643288
98,59,S2n_keV,9162.100000000093,9162.1066,0.006599999906029552
97,60,Sn_keV,4363.300699999789,4363.3048,0.004100000211110455
97,60,Sp_keV,12333.777499999851,12333.7807,0.0032000001483538654
97,60,S2n_keV,10352.959699999774,10352.9566,0.0030999997743492713
96,61,Sn_keV,6201.587800000096,6201.5866,0.0012000000961052137
96,61,Sp_keV,9383.956599999918,9383.9572,0.0006000000830681529
96,61,S2n_keV,11499.74710000027,11499.7464,0.0007000002697168384
96,61,S2p_keV,21459.721600000048,21459.7228,0.0011999999514955562
96,61,Qalpha_keV,-3153.5519000000786,-3153.5422,0.009700000078737503
95,62,Sn_keV,5388.236999999965,5388.2364,0.0005999999648338417
95,62,Sp_keV,9799.776599999983,9799.7773,0.0007000000168773113
95,62,S2n_keV,12629.08039999986,12629.0841,0.0037000001393607818
95,62,S2p_keV,18971.80439999979,18971.7996,0.004799999791430309
95,62,Qalpha_keV,-1772.187399999937,-1772.1898,0.00240000006306218
94,63,Sn_keV,7447.6123000001535,7447.6081,0.004200000153105066
94,63,Sp_keV,7387.365100000054,7387.3701,0.004999999946448952
94,63,S2n_keV,13783.42749999999,13783.4334,0.005900000009205542
94,63,S2p_keV,17097.064000000246,17097.0707,0.006699999754346209
94,63,Qalpha_keV,-1236.0442999999505,-1236.0468,0.002500000049622031
93,64,Sn_keV,6359.883599999826,6359.8805,0.0030999998261904693
93,64,Sp_keV,8030.035200000042,8030.0226,0.012600000041857129
93,64,S2n_keV,14896.244899999816,14896.2336,0.011299999816401396
93,64,S2p_keV,15210.631399999838,15210.6322,0.0008000001616892405
93,64,Qalpha_keV,-688.7610999997705,-688.7523,0.00879999977053103
92,65,Sn_keV,8744.157200000016,8744.1561,0.0011000000158674084
92,65,Sp_keV,5517.4843999999575,5517.4862,0.0018000000427491614
92,65,S2n_keV,15656.04970000009,15656.0451,0.004600000091159018
92,65,S2p_keV,13523.45120000001,13523.4535,0.0022999999891908374
92,65,Qalpha_keV,178.6995000001043,178.7023,0.0027999998957000116
91,66,Sn_keV,6966.596299999859,6966.6008,0.004500000140978955
91,66,Sp_keV,6622.63189999992,6622.63,0.0018999999201696482
91,66,S2n_keV,16411.37089999998,16411.366,0.004899999978078995
91,66,S2p_keV,11932.320399999851,11932.3132,0.0071999998508545104
91,66,Qalpha_keV,1033.3541999999434,1033.3589,0.004700000056573117
90,67,Sn_keV,9365.788100000238,9365.7776,0.010500000238607754
90,67,Sp_keV,3592.4465000000782,3592.447,0.000499999921885319
90,67,S2n_keV,16935.703600000124,16935.6997,0.0039000001233944204
90,67,S2p_keV,10160.374600000214,10160.3652,0.009400000213645399
90,67,Qalpha_keV,2055.8174999998882,2055.8317,0.014200000111941335
89,68,Sn_keV,7273.274500000058,7273.2831,0.0085999999419073
89,68,Sp_keV,5164.216900000116,5164.216,0.0009000001155072823
89,68,S2n_keV,17347.102900000056,17347.1119,0.00899999994362588
89,68,S2p_keV,8835.649900000077,8835.6506,0.0006999999241088517
89,68,Qalpha_keV,3304.6417000000365,3304.6329,0.008800000036444544
88,69,Sn_keV,9946.175300000235,9946.1799,0.004599999763740925
88,69,Sp_keV,1786.564100000076,1786.5672,0.0030999999239611498
88,69,S2n_keV,18225.99450000003,18225.9938,0.0007000000296102371
88,69,S2p_keV,7247.4220000000205,7247.4221,9.999997928389348e-05
88,69,Qalpha_keV,3877.879500000039,3877.879,0.0005000000392101356
87,70,Sn_keV,8225.68150000018,8225.6925,0.010999999818523065
87,70,Sp_keV,3874.4515000001993,3874.4662,0.014699999800541264
87,70,S2n_keV,19059.923699999927,19059.9343,0.010600000074191485
87,70,S2p_keV,5788.668700000038,5788.6822,0.01349999996182305
87,70,Qalpha_keV,4621.867900000187,4621.8539,0.014000000186570105
86,71,Sn_keV,10811.578399999766,10811.5863,0.007900000235167681
86,71,Sp_keV,463.2404000000097,463.2513,0.010899999990328979
86,71,S2n_keV,20037.39009999996,20037.3979,0.007800000039424049
86,71,S2p_keV,4391.829599999823,4391.8388,0.009200000177770562
86,71,Qalpha_keV,5107.889100000262,5107.8759,0.013200000262258982
84,73,Sp_keV,-934.5999999998603,-934.5958,0.004199999860247772
84,73,S2p_keV,1628.8261000001803,1628.8336,0.007499999819629011
84,73,Qalpha_keV,6354.6114000000525,6354.5987,0.012700000052973337
98,60,Sn_keV,5412.323500000173,5412.3248,0.0012999998270970536
98,60,Sp_keV,12689.2892,12689.2886,0.0005999999993946403
98,60,S2n_keV,9775.624199999962,9775.6296,0.005400000038207509
97,61,Sn_keV,4880.336999999825,4880.345,0.008000000175343303
97,61,Sp_keV,9900.992899999954,9900.9973,0.004400000047098729
97,61,S2n_keV,11081.92479999992,11081.9316,0.006800000079238089
97,61,S2p_keV,22234.770399999805,22234.778,0.007600000193633605
97,61,Qalpha_keV,-3671.4575999998488,-3671.4565,0.0010999998489751306
96,62,Sn_keV,6645.505600000033,6645.5135,0.007899999966866744
96,62,Sp_keV,10243.69439999992,10243.7042,0.00980000007984927
96,62,S2n_keV,12033.742599999998,12033.75,0.007400000002235174
96,62,S2p_keV,19627.650999999838,19627.6613,0.010300000161805656
96,62,Qalpha_keV,-2097.161199999973,-2097.1626,0.0014000000269334123
95,63,Sn_keV,5882.648499999894,5882.6452,0.0032999998938976205
95,63,Sp_keV,7881.776599999983,7881.7788,0.0022000000171829015
95,63,S2n_keV,13330.260800000047,13330.2533,0.007500000047002686
95,63,S2p_keV,17681.553199999966,17681.5561,0.002900000035879202
95,63,Qalpha_keV,-1428.775599999819,-1428.775,0.000599999818859942
94,64,Sn_keV,7937.3877999999095,7937.3919,0.00410000009014766
94,64,Sp_keV,8519.810699999798,8519.8063,0.0043999997978971805
94,64,S2n_keV,14297.271399999736,14297.2724,0.0010000002639571903
94,64,S2p_keV,15907.175799999852,15907.1764,0.0006000001485517714
94,64,Qalpha_keV,-659.3191999997944,-659.3217,0.0025000002056003723
93,65,Sn_keV,6778.353600000031,6778.3531,0.0005000000310246833
93,65,Sp_keV,5935.954400000162,5935.9587,0.004299999837712676
93,65,S2n_keV,15522.510800000047,15522.5092,0.0016000000468920916
93,65,S2p_keV,13965.989600000205,13965.9813,0.008300000205053948
93,65,Qalpha_keV,-157.43000000016764,-157.4324,0.0023999998323631644
92,66,Sn_keV,9053.80249999999,9053.8008,0.001699999989796197
92,66,Sp_keV,6932.277199999895,6932.2747,0.0024999998950079316
92,66,S2n_keV,16020.39879999985,16020.4016,0.0028000001493637683
92,66,S2p_keV,12449.761599999852,12449.7608,0.0007999998524610419
92,66,Qalpha_keV,874.2924000001512,874.2903,0.0021000001512447852
91,67,Sn_keV,7425.846099999966,7425.8521,0.00600000003396417
91,67,Sp_keV,4051.696300000185,4051.6983,0.0019999998148705345
91,67,S2n_keV,16791.634200000204,16791.6297,0.0045000002028245945
91,67,S2p_keV,10674.328200000105,10674.3283,9.999989379139151e-05
91,67,Qalpha_keV,1544.3939999998547,1544.3943,0.00030000014521647245
90,68,Sn_keV,9961.481099999975,9961.4856,0.004500000024563633
90,68,Sp_keV,5759.909899999853,5759.924,0.01410000014675461
90,68,S2n_keV,17234.755600000033,17234.7687,0.013099999967380427
90,68,S2p_keV,9352.356399999931,9352.371,0.014600000067730434
90,68,Qalpha_keV,2665.2933999998495,2665.2835,0.009899999849494634
89,69,Sn_keV,8065.230699999956,8065.2394,0.008700000043972977
89,69,Sp_keV,2578.5202999999747,2578.5234,0.003100000025369809
89,69,S2n_keV,18011.406000000192,18011.4193,0.013299999809532892
89,69,S2p_keV,7742.7372000000905,7742.7394,0.0021999999098625267
89,69,Qalpha_keV,3511.2621999999974,3511.2624,0.00020000000267828
88,70,Sn_keV,10661.033499999903,10661.0265,0.00699999990320066
88,70,Sp_keV,4589.309699999867,4589.3128,0.003100000132690184
88,70,S2n_keV,18886.715000000084,18886.719,0.003999999917141395
88,70,S2p_keV,6375.873799999943,6375.8799,0.006100000056903809
88,70,Qalpha_keV,4170.430799999973,4170.4374,0.0066000000269923476
87,71,Sn_keV,8843.71340000024,8843.7006,0.012800000240531517
87,71,Sp_keV,1081.2723000000697,1081.2594,0.012900000069748785
87,71,S2n_keV,19655.291800000006,19655.2869,0.004900000007182825
87,71,S2p_keV,4955.723800000269,4955.7256,0.0017999997307924787
87,71,Qalpha_keV,4790.025399999926,4790.026,0.0006000000739732059
86,72,Sp_keV,2951.561600000132,2951.5527,0.008900000131689012
86,72,S2n_keV,20425.52560000005,20425.5211,0.0045000000500294846
86,72,S2p_keV,3414.8020000001416,3414.804,0.00199999985852628
86,72,Qalpha_keV,5404.782000000123,5404.7775,0.004500000122789061
99,60,Sn_keV,3960.2033999999985,3960.2019,0.0014999999984866008
99,60,S2n_keV,9372.526900000172,9372.5266,0.0003000001725013135
98,61,Sn_keV,5519.528300000122,5519.5264,0.001900000122077472
98,61,Sp_keV,10008.197699999902,10008.1989,0.0012000000970147084
98,61,S2n_keV,10399.865299999947,10399.8714,0.0061000000532658305
98,61,S2p_keV,22697.4868999999,22697.4876,0.0007000000987318344
98,61,Qalpha_keV,-3563.9244999999646,-3563.9318,0.007300000035229459
97,62,Sn_keV,5027.326700000092,5027.3184,0.008300000092276605
97,62,Sp_keV,10390.684100000188,10390.6776,0.0065000001868611434
97,62,S2n_keV,11672.832300000126,11672.8319,0.00040000012631935533
97,62,S2p_keV,20291.67700000014,20291.6749,0.0021000001397624146
97,62,Qalpha_keV,-2348.9742999998853,-2348.9691,0.005199999885462603
96,63,Sn_keV,6844.2373000001535,6844.2424,0.005099999846606806
96,63,Sp_keV,8080.508300000103,8080.5077,0.0006000001030770363
96,63,S2n_keV,12726.885800000047,12726.8876,0.0017999999527091859
96,63,S2p_keV,18324.202700000023,18324.2119,0.009199999974953244
96,63,Qalpha_keV,-1528.287400000263,-1528.2959,0.00849999973706872
95,64,Sn_keV,5943.196100000059,5943.2059,0.00979999994069658
95,64,Sp_keV,8580.358299999963,8580.3671,0.008800000035989797
95,64,S2n_keV,13880.583899999969,13880.5978,0.01390000003084424
95,64,S2p_keV,16462.134899999946,16462.1459,0.011000000053172698
95,64,Qalpha_keV,-795.5528999997769,-795.5676,0.01470000022311524
94,65,Sn_keV,8133.0126999998465,8133.0163,0.0036000001537104254
94,65,Sp_keV,6131.5793000000995,6131.5832,0.0038999999005682184
94,65,S2n_keV,14911.366299999878,14911.3694,0.0031000001217762474
94,65,S2p_keV,14651.389999999898,14651.3895,0.0004999998982384568
94,65,Qalpha_keV,-139.15509999985807,-139.1605,0.005400000141946748
93,66,Sn_keV,6831.379400000209,6831.3864,0.006999999791332812
93,66,Sp_keV,6985.303000000073,6985.308,0.004999999927349563
93,66,S2n_keV,15885.1819000002,15885.1872,0.00529999980062712
93,66,S2p_keV,12921.257400000235,12921.2667,0.009299999765062239
93,66,Qalpha_keV,478.16009999997914,478.162,0.001900000020839343
92,67,Sn_keV,9213.547199999914,9213.5419,0.005299999913404463
92,67,Sp_keV,4211.441000000108,4211.4394,0.0016000001078282367
92,67,S2n_keV,16639.39329999988,16639.394,0.0007000001205597073
92,67,S2p_keV,11143.718200000003,11143.7141,0.004100000003745663
92,67,Qalpha_keV,1495.8944999999367,1495.9032,0.00870000006329974
91,68,Sn_keV,7328.631799999857,7328.623,0.008799999857728835
91,68,Sp_keV,5662.695599999744,5662.6949,0.0006999997440289007
91,68,S2n_keV,17290.112899999833,17290.1086,0.004299999833165202
91,68,S2p_keV,9714.39189999993,9714.3932,0.0013000000708416337
91,68,Qalpha_keV,2169.8996000001207,2169.9032,0.0035999998794977728
90,69,Sn_keV,9938.523899999913,9938.522,0.001899999911984196
90,69,Sp_keV,2555.563099999912,2555.5598,0.0032999999120875145
90,69,S2n_keV,18003.75459999987,18003.7613,0.006700000129058026
90,69,S2p_keV,8315.472999999765,8315.4838,0.010800000234667095
90,69,Qalpha_keV,3044.4858000001404,3044.4789,0.0069000001403765054
89,70,Sn_keV,7895.221000000136,7895.2146,0.0064000001357271685
89,70,Sp_keV,4419.300000000047,4419.288,0.012000000047009962
89,70,S2n_keV,18556.25450000004,18556.2411,0.013400000039837323
89,70,S2p_keV,6997.820300000021,6997.8115,0.008800000021437882
89,70,Qalpha_keV,3950.7391999999527,3950.7391,9.999995290854713e-05
88,71,Sn_keV,10567.720100000035,10567.7267,0.006599999964237213
88,71,Sp_keV,987.9589000002015,987.9596,0.000699999798484896
88,71,S2n_keV,19411.433500000276,19411.4273,0.006200000276294304
88,71,S2p_keV,5577.268600000069,5577.2723,0.003699999931086495
88,71,Qalpha_keV,4492.399299999932,4492.3962,0.0030999999316918547
87,72,Sn_keV,8821.52780000004,8821.5247,0.0031000000399217242
87,72,Sp_keV,2929.375999999931,2929.3767,0.0007000000687185093
87,72,S2p_keV,4010.6483000000007,4010.6361,0.012200000000575528
87,72,Qalpha_keV,5225.090400000103,5225.092,0.0015999998968254658
86,73,Sp_keV,-374.2689999998547,-374.2715,0.002500000145289505
86,73,S2n_keV,20985.856600000057,20985.8454,0.01120000005903421
86,73,S2p_keV,2577.292600000277,2577.2812,0.011400000277262734
86,73,Qalpha_keV,5680.9796999997925,5680.9834,0.0037000002075728844
100,60,Sn_keV,5071.830399999861,5071.8259,0.004499999860854587
100,60,S2n_keV,9032.03379999986,9032.0277,0.006099999858633964
99,61,Sn_keV,4411.612100000028,4411.6056,0.006500000027699571
99,61,Sp_keV,10459.606399999931,10459.6027,0.0036999999319959898
99,61,S2n_keV,9931.14040000015,9931.132,0.008400000149777043
99,61,Qalpha_keV,-3870.248399999924,-3870.2476,0.000799999923856376
98,62,Sn_keV,6096.632299999939,6096.6411,0.008800000060546154
98,62,Sp_keV,10967.788100000005,10967.7923,0.004199999993943493
98,62,S2n_keV,11123.959000000032,11123.9596,0.0005999999684718205
98,62,S2p_keV,20975.985799999908,20975.9913,0.005500000093888957
98,62,Qalpha_keV,-2455.9475999998394,-2455.9585,0.010900000160745549
97,63,Sn_keV,5521.386699999915,5521.3811,0.005599999915830267
97,63,Sp_keV,8574.568299999926,8574.5704,0.002100000074278796
97,63,S2n_keV,12365.624000000069,12365.6235,0.0005000000692234607
97,63,S2p_keV,18965.252400000114,18965.248,0.004400000114401337
97,63,Qalpha_keV,-1751.5148000000045,-1751.5172,0.0023999999955321982
96,64,Sn_keV,7451.521700000158,7451.5206,0.0011000001577485818
96,64,Sp_keV,9187.642699999968,9187.6453,0.002600000032543903
96,64,S2n_keV,13394.717800000217,13394.7265,0.008699999783857493
96,64,S2p_keV,17268.15100000007,17268.153,0.0019999999276478775
96,64,Qalpha_keV,-1006.2312000000384,-1006.2406,0.00939999996160168
95,65,Sn_keV,6375.218500000192,6375.2101,0.008400000191613799
95,65,Sp_keV,6563.601700000232,6563.5873,0.014400000231944432
95,65,S2n_keV,14508.231200000038,14508.2264,0.004800000038812868
95,65,S2p_keV,15143.960000000196,15143.9544,0.005600000195045141
95,65,Qalpha_keV,-178.5584000002127,-178.5453,0.013100000212716623
94,66,Sn_keV,8576.528199999826,8576.5231,0.005099999825688428
94,66,Sp_keV,7428.818500000052,7428.8147,0.003800000052251562
94,66,S2n_keV,15407.907600000035,15407.9095,0.0018999999647348886
94,66,S2p_keV,13560.397800000152,13560.3979,9.999984831665643e-05
94,66,Qalpha_keV,437.9932000001427,437.9921,0.0011000001426850758
93,67,Sn_keV,7124.114599999972,7124.1231,0.008500000028107024
93,67,Sp_keV,4504.176199999871,4504.1761,9.999987105402397e-05
93,67,S2n_keV,16337.661799999885,16337.6649,0.0031000001145002898
93,67,S2p_keV,11489.479199999943,11489.4841,0.004900000056295539
93,67,Qalpha_keV,1283.6724000000395,1283.6691,0.0033000000394167728
