vintage,kind,N,Z,A,element,S2n_keV,S2n_unc_keV,S2n_estimated,S2p_keV,S2p_unc_keV,S2p_estimated,Qalpha_keV,Qalpha_unc_keV,Qalpha_estimated,Q2beta_keV,Q2beta_unc_keV,Q2beta_estimated,Qep_keV,Qep_unc_keV,Qep_estimated,Qbeta_n_keV,Qbeta_n_unc_keV,Qbeta_n_estimated,raw_line
2020,rct1,20,24,44,Cr,36624.0,304.0,True,2895.4874,51.2329,False,-6853.3757,85.3343,False,,,False,8604.7212,51.5504,False,-38863.0,403.0,True,  44 Cr  24   36624#      304#       2895.4874   51.2329  -6853.3757   85.3343      *                  8604.7212   51.5504 -38863#      403#    
2020,rct1,19,25,44,Mn,,,False,-502.0,358.0,True,-7434.0,424.0,True,,,False,18088.0,303.0,True,,,False,  44 Mn  25       *                  -502#      358#      -7434#      424#          *                 18088#      303#          *               
2020,rct1,31,14,45,Si,3382.0,721.0,True,,,False,-23435.0,781.0,True,40431.0,671.0,True,,,False,17909.0,721.0,True,0 45 Si  14    3382#      721#          *                -23435#      781#      40431#      671#          *                 17909#      721#    
2020,rct1,30,15,45,P,5223.0,583.0,True,46888.0,781.0,True,-21055.0,640.0,True,34223.0,518.0,True,,,False,17093.0,500.0,True,  45 P   15    5223#      583#      46888#      781#     -21055#      640#      34223#      518#          *                 17093#      500#    
2020,rct1,29,16,45,S,7288.0,300.0,True,42248.0,500.0,True,-18965.0,424.0,True,26430.0,300.0,True,-39940.0,583.0,True,9067.0,312.0,True,  45 S   16    7288#      300#      42248#      500#     -18965#      424#      26430#      300#     -39940#      583#       9067#      312#    
2020,rct1,28,17,45,Cl,10245.6701,149.5558,False,37881.0,329.0,True,-15707.6929,181.6027,False,18353.099,136.1644,False,-36661.0,422.0,True,6339.3978,136.1726,False,  45 Cl  17   10245.6701  149.5558  37881#      329#     -15707.6929  181.6027  18353.0990  136.1644 -36661#      422#       6339.3978  136.1726
2020,rct1,27,18,45,Ar,13903.6267,5.3343,False,32153.2829,4.9966,False,-13187.1372,4.1305,False,11041.429,0.6293,False,-27855.5362,5.2415,False,-2060.6216,0.662,False,  45 Ar  18   13903.6267    5.3343  32153.2829    4.9966 -13187.1372    4.1305  11041.4290    0.6293 -27855.5362    5.2415  -2060.6216    0.6620
2020,rct1,26,19,45,K,16182.8853,0.6634,False,27034.0751,61.8607,False,-11733.3678,68.7255,False,4456.6778,0.8439,False,-23425.6411,85.568,False,-3218.2318,0.6145,False,  45 K   19   16182.8853    0.6634  27034.0751   61.8607 -11733.3678   68.7255   4456.6778    0.8439 -23425.6411   85.5680  -3218.2318    0.6145
2020,rct1,25,20,45,Ca,18545.9938,0.2893,False,23380.3617,5.3222,False,-10169.6366,0.5041,False,-1801.9641,0.896,False,-15427.941,1.6251,False,-11067.5134,1.7647,False,  45 Ca  20   18545.9938    0.2893  23380.3617    5.3222 -10169.6366    0.5041  -1801.9641    0.8960 -15427.9410    1.6251 -11067.5134    1.7647
2020,rct1,24,21,45,Sc,21026.8075,1.9763,False,19074.8691,0.7798,False,-7937.6884,0.6634,False,-9185.8798,0.5519,False,-12579.7946,0.7847,False,-11595.0532,0.9646,False,  45 Sc  21   21026.8075    1.9763  19074.8691    0.7798  -7937.6884    0.6634  -9185.8798    0.5519 -12579.7946    0.7847 -11595.0532    0.9646
2020,rct1,23,22,45,Ti,25837.3115,5.7794,False,15179.3357,0.8598,False,-6297.2739,0.8448,False,-19495.4647,35.4066,False,-4830.5076,0.8838,False,-23273.5052,7.3128,False,  45 Ti  22   25837.3115    5.7794  15179.3357    0.8598  -6297.2739    0.8448 -19495.4647   35.4066  -4830.5076    0.8838 -23273.5052    7.3128
2020,rct1,22,23,45,V,30112.72,42.8574,False,10276.2337,2.0519,False,-5668.9974,0.8662,False,-26907.0,300.0,True,-1359.3776,1.9533,False,-26535.861,51.2394,False,  45 V   23   30112.7200   42.8574  10276.2337    2.0519  -5668.9974    0.8662 -26907#      300#      -1359.3776    1.9533 -26535.8610   51.2394
2020,rct1,21,24,45,Cr,33687.0,203.0,True,4777.1528,35.8558,False,-6242.1787,45.0982,False,-33923.0,285.0,True,10744.8136,35.4037,False,-35046.0,302.0,True,  45 Cr  24   33687#      203#       4777.1528   35.8558  -6242.1787   45.0982 -33923#      285#      10744.8136   35.4037 -35046#      302#    
2020,rct1,20,25,45,Mn,38492.0,500.0,True,1641.0,303.0,True,-7715.0,361.0,True,,,False,11539.0,300.0,True,,,False,  45 Mn  25   38492#      500#       1641#      303#      -7715#      361#          *                 11539#      300#          *               
2020,rct1,19,26,45,Fe,,,False,-1800.0,200.0,True,-8427.0,490.0,True,,,False,20541.0,288.0,True,,,False,  45 Fe  26       *                 -1800#      200#      -8427#      490#          *                 20541#      288#          *               
2020,rct1,31,15,46,P,4412.0,640.0,True,,,False,-21575.0,707.0,True,36575.0,510.0,True,,,False,18109.0,583.0,True,0 46 P   15    4412#      640#          *                -21575#      707#      36575#      510#          *                 18109#      583#    
2020,rct1,30,16,46,S,6298.0,400.0,True,43248.0,640.0,True,-18625.0,500.0,True,30411.0,400.0,True,-43739.0,721.0,True,10831.0,422.0,True,  46 S   16    6298#      400#      43248#      640#     -18625#      500#      30411#      400#     -43739#      721#      10831#      422#    
2020,rct1,29,17,46,Cl,9398.6115,129.5335,False,39423.0,411.0,True,-17251.7068,135.9562,False,21678.9807,97.2514,False,-36984.0,510.0,True,7964.5344,97.2501,False,  46 Cl  17    9398.6115  129.5335  39423#      411#     -17251.7068  135.9562  21678.9807   97.2514 -36984#      510#       7964.5344   97.2501
2020,rct1,28,18,46,Ar,13240.6307,2.8161,False,35144.9609,5.7126,False,-14558.4231,3.6376,False,13368.3548,3.2269,False,-33720.0,300.0,True,-1226.9295,2.3864,False,  46 Ar  18   13240.6307    2.8161  35144.9609    5.7126 -14558.4231    3.6376  13368.3548    3.2269 -33720#      300#      -1226.9295    2.3864
2020,rct1,27,19,46,K,15775.0678,0.8388,False,29512.8982,85.5695,False,-13007.0756,59.6201,False,6347.7137,0.9893,False,-24440.3561,136.1653,False,-2673.0173,0.8133,False,  46 K   19   15775.0678    0.8388  29512.8982   85.5695 -13007.0756   59.6201   6347.7137    0.9893 -24440.3561  136.1653  -2673.0173    0.8133
2020,rct1,26,20,46,Ca,17813.5161,2.2572,False,25044.2915,2.7382,False,-11141.8475,6.1923,False,988.6595,2.2333,False,-20657.7795,2.2918,False,-10138.6065,2.3282,False,  46 Ca  20   17813.5161    2.2572  25044.2915    2.7382 -11141.8475    6.1923    988.6595    2.2333 -20657.7795    2.2918 -10138.6065    2.3282
2020,rct1,25,21,46,Sc,20088.2444,1.8766,False,20558.0876,0.7915,False,-9164.5284,0.6797,False,-4685.7463,0.673,False,-12434.9708,0.8502,False,-10822.6951,0.5191,False,  46 Sc  21   20088.2444    1.8766  20558.0876    0.7915  -9164.5284    0.6797  -4685.7463    0.6730 -12434.9708    0.8502 -10822.6951    0.5191
2020,rct1,24,22,46,Ti,22722.3192,0.7061,False,17237.4816,0.3365,False,-8005.8918,0.1736,False,-14656.6987,11.4533,False,-10605.01,0.3757,False,-20313.1458,0.8591,False,  46 Ti  22   22722.3192    0.7061  17237.4816    0.3365  -8005.8918    0.1736 -14656.6987   11.4533 -10605.0100    0.3757 -20313.1458    0.8591
2020,rct1,23,23,46,V,29410.454,7.2661,False,13837.8041,1.7606,False,-7379.8098,0.2036,False,-24658.149,86.6291,False,-3292.5467,0.665,False,-25632.4135,35.397,False,  46 V   23   29410.4540    7.2661  13837.8041    1.7606  -7379.8098    0.2036 -24658.1490   86.6291  -3292.5467    0.6650 -25632.4135   35.3970
2020,rct1,22,24,46,Cr,32192.3081,52.4967,False,6500.9265,11.4744,False,-6792.1331,11.4561,False,-30682.0,300.0,True,2249.7246,11.4834,False,-32563.0,300.0,True,  46 Cr  24   32192.3081   52.4967   6500.9265   11.4744  -6792.1331   11.4561 -30682#      300#       2249.7246   11.4834 -32563#      300#    
2020,rct1,21,25,46,Mn,36021.0,312.0,True,3187.611,86.933,False,-7223.0,214.0,True,,,False,12179.7225,86.6332,False,-34897.0,296.0,True,  46 Mn  25   36021#      312#       3187.6110   86.9330  -7223#      214#          *                 12179.7225   86.6332 -34897#      296#    
2020,rct1,20,26,46,Fe,,,False,-54.0,304.0,True,-8275.0,424.0,True,,,False,13436.0,302.0,True,,,False,  46 Fe  26       *                   -54#      304#      -8275#      424#          *                 13436#      302#          *               
2020,rct1,32,15,47,P,3293.0,781.0,True,,,False,-21885.0,848.0,True,38391.0,632.0,True,,,False,20099.0,721.0,True,0 47 P   15    3293#      781#          *                -21885#      848#      38391#      632#          *                 20099#      721#    
2020,rct1,31,16,47,S,5602.0,500.0,True,44468.0,721.0,True,-19554.0,565.0,True,32568.0,400.0,True,,,False,12864.0,411.0,True,  47 S   16    5602#      500#      44468#      721#     -19554#      565#      32568#      400#          *                 12864#      411#    
2020,rct1,30,17,47,Cl,7461.0,242.0,True,40119.0,539.0,True,-17046.0,361.0,True,26132.0,200.0,True,-39710.0,539.0,True,12120.0,200.0,True,  47 Cl  17    7461#      242#      40119#      539#     -17046#      361#      26132#      200#     -39710#      539#      12120#      200#    
2020,rct1,29,18,47,Ar,11739.1088,1.3149,False,36605.0,300.0,True,-15596.7293,5.1156,False,16977.3915,2.5294,False,-33296.0,400.0,True,1975.3375,1.4122,False,  47 Ar  18   11739.1088    1.3149  36605#      300#     -15596.7293    5.1156  16977.3915    2.5294 -33296#      400#       1975.3375    1.4122
2020,rct1,28,19,47,K,15238.9744,1.4914,False,32027.3794,136.1705,False,-13977.3871,61.8743,False,8624.8607,2.3834,False,-29266.004,97.2588,False,-643.6901,2.6348,False,  47 K   19   15238.9744    1.4914  32027.3794  136.1705 -13977.3871   61.8743   8624.8607    2.3834 -29266.0040   97.2588   -643.6901    2.6348
2020,rct1,27,20,47,Ca,17675.0713,2.2505,False,27151.8063,2.2791,False,-12759.7706,5.7553,False,2592.9464,2.2193,False,-19862.3816,3.2179,False,-8654.3403,2.318,False,  47 Ca  20   17675.0713    2.2505  27151.8063    2.2791 -12759.7706    5.7553   2592.9464    2.2193 -19862.3816    3.2179  -8654.3403    2.3180
2020,rct1,26,21,47,Sc,19407.1573,2.0393,False,22299.1411,2.0,False,-10186.364,1.9738,False,-2329.7728,1.9312,False,-16211.884,2.063,False,-8279.8913,1.9302,False,  47 Sc  21   19407.1573    2.0393  22299.1411    2.0000 -10186.3640    1.9738  -2329.7728    1.9312 -16211.8840    2.0630  -8279.8913    1.9302
2020,rct1,25,22,47,Ti,22069.9818,0.8341,False,18703.3237,0.3736,False,-8953.6551,0.2408,False,-10374.5191,5.1971,False,-9086.9732,2.2324,False,-15933.033,0.1191,False,  47 Ti  22   22069.9818    0.8341  18703.3237    0.3736  -8953.6551    0.2408 -10374.5191    5.1971  -9086.9732    2.2324 -15933.0330    0.1191
2020,rct1,24,23,47,V,26263.2643,0.8617,False,15512.6905,0.6618,False,-8243.8356,1.8661,False,-19440.6935,31.671,False,-7534.3975,0.6699,False,-20606.8172,11.4535,False,  47 V   23   26263.2643    0.8617  15512.6905    0.6618  -8243.8356    1.8661 -19440.6935   31.6710  -7534.3975    0.6699 -20606.8172   11.4535
2020,rct1,23,24,47,Cr,31190.9275,35.7762,False,10130.7687,5.2633,False,-7672.4178,7.7273,False,-27433.0,500.0,True,2276.2054,5.1972,False,-30216.663,86.7847,False,  47 Cr  24   31190.9275   35.7762  10130.7687    5.2633  -7672.4178    7.7273 -27433#      500#       2276.2054    5.1972 -30216.6630   86.7847
2020,rct1,22,25,47,Mn,33729.0,302.0,True,5257.8768,31.6826,False,-7074.9344,53.2828,False,-33186.0,601.0,True,7220.5497,31.6711,False,-31848.0,302.0,True,  47 Mn  25   33729#      302#       5257.8768   31.6826  -7074.9344   53.2828 -33186#      601#       7220.5497   31.6711 -31848#      302#    
2020,rct1,21,26,47,Fe,37680.0,575.0,True,2193.0,501.0,True,-7584.0,539.0,True,,,False,15053.0,500.0,True,,,False,  47 Fe  26   37680#      575#       2193#      501#      -7584#      539#          *                 15053#      500#          *               
2020,rct1,20,27,47,Co,,,False,-1022.0,671.0,True,-9175.0,721.0,True,,,False,15749.0,606.0,True,,,False,  47 Co  27       *                 -1022#      671#      -9175#      721#          *                 15749#      606#          *               
2020,rct1,32,16,48,S,4393.0,640.0,True,,,False,-19346.0,707.0,True,34745.0,500.0,True,,,False,13899.0,539.0,True,0 48 S   16    4393#      640#          *                -19346#      707#      34745#      500#          *                 13899#      539#    
2020,rct1,31,17,48,Cl,6688.0,510.0,True,41698.0,707.0,True,-17815.0,640.0,True,28004.0,500.0,True,-40379.0,781.0,True,13016.0,500.0,True,  48 Cl  17    6688#      510#      41698#      707#     -17815#      640#      28004#      500#     -40379#      781#      13016#      500#    
2020,rct1,30,18,48,Ar,8726.3082,16.9278,False,37573.0,400.0,True,-15575.6067,17.5596,False,21869.9408,16.7669,False,-36844.0,400.0,True,5285.7367,16.825,False,  48 Ar  18    8726.3082   16.9278  37573#      400#     -15575.6067   17.5596  21869.9408   16.7669 -36844#      400#       5285.7367   16.8250
2020,rct1,29,19,48,K,13013.1887,1.061,False,33127.4754,97.2518,False,-14230.4245,85.5699,False,12219.6012,5.0099,False,-29993.0,200.0,True,1988.8654,2.3515,False,  48 K   19   13013.1887    1.0610  33127.4754   97.2518 -14230.4245   85.5699  12219.6012    5.0099 -29993#      200#       1988.8654    2.3515
2020,rct1,28,20,48,Ca,17227.8942,2.2338,False,29031.5549,2.3288,False,-13976.5233,1.5836,False,4268.084,0.0726,False,-26146.5648,1.2111,False,-7959.3433,1.9308,False,  48 Ca  20   17227.8942    2.2338  29031.5549    2.3288 -13976.5233    1.5836   4268.0840    0.0726 -26146.5648    1.2111  -7959.3433    1.9308
2020,rct1,27,21,48,Sc,18885.0761,4.9947,False,23668.0959,5.0029,False,-11147.5013,4.9676,False,-26.0782,5.0438,False,-16081.0726,5.1433,False,-7637.7894,4.95,False,  48 Sc  21   18885.0761    4.9947  23668.0959    5.0029 -11147.5013    4.9676    -26.0782    5.0438 -16081.0726    5.1433  -7637.7894    4.9500
2020,rct1,26,22,48,Ti,20507.3186,0.0561,False,19931.2841,2.2326,False,-9449.1378,0.3327,False,-5671.6385,7.3107,False,-13437.2573,2.2195,False,-14557.2001,0.0838,False,  48 Ti  22   20507.3186    0.0561  19931.2841    2.2326  -9449.1378    0.3327  -5671.6385    7.3107 -13437.2573    2.2195 -14557.2001    0.0838
2020,rct1,25,23,48,V,23544.7442,0.9673,False,17294.3039,1.1768,False,-9086.8859,2.0066,False,-15181.361,6.7687,False,-7430.1336,2.1592,False,-17986.2303,5.2865,False,  48 V   23   23544.7442    0.9673  17294.3039    1.1768  -9086.8859    2.0066 -15181.3610    6.7687  -7430.1336    2.1592 -17986.2303    5.2865
2020,rct1,24,24,48,Cr,29492.3788,13.5876,False,13270.9861,7.3109,False,-7697.6429,7.3446,False,-24812.7377,92.5073,False,-5172.6724,7.3108,False,-28326.2551,32.5037,False,  48 Cr  24   29492.3788   13.5876  13270.9861    7.3109  -7697.6429    7.3446 -24812.7377   92.5073  -5172.6724    7.3108 -28326.2551   32.5037
2020,rct1,23,25,48,Mn,33021.5322,86.8876,False,6798.6892,6.6999,False,-7913.4808,9.8818,False,-31026.0,500.0,True,5421.4546,6.6995,False,-30238.0,500.0,True,  48 Mn  25   33021.5322   86.8876   6798.6892    6.6999  -7913.4808    9.8818 -31026#      500#       5421.4546    6.6995 -30238#      500#    
2020,rct1,22,26,48,Fe,35361.0,314.0,True,3114.9471,92.9264,False,-7011.5928,105.4935,False,-36187.0,434.0,True,9265.5462,92.3642,False,-36700.0,607.0,True,  48 Fe  26   35361#      314#       3114.9471   92.9264  -7011.5928  105.4935 -36187#      434#       9265.5462   92.3642 -36700#      607#    
2020,rct1,21,27,48,Co,,,False,430.0,508.0,True,-8155.0,583.0,True,,,False,17007.0,501.0,True,,,False,  48 Co  27       *                   430#      508#      -8155#      583#          *                 17007#      501#          *               
2020,rct1,20,28,48,Ni,,,False,-2390.0,300.0,True,,,False,,,False,18019.0,656.0,True,,,False,  48 Ni  28       *                 -2390#      300#          *                     *                 18019#      656#          *               
2020,rct1,33,16,49,S,2952.0,707.0,True,,,False,-19124.0,837.0,True,37451.0,707.0,True,,,False,16600.0,768.0,True,0 49 S   16    2952#      707#          *                -19124#      837#      37451#      707#          *                 16600#      768#    
2020,rct1,32,17,49,Cl,5823.0,447.0,True,42649.0,721.0,True,-17646.0,640.0,True,30351.0,400.0,True,,,False,15023.0,400.0,True,  49 Cl  17    5823#      447#      42649#      721#     -17646#      640#      30351#      400#          *                 15023#      400#    
2020,rct1,31,18,49,Ar,7836.0,400.0,True,38839.0,565.0,True,-16145.0,500.0,True,24240.0,400.0,True,-36739.0,640.0,True,7153.0,400.0,True,  49 Ar  18    7836#      400#      38839#      565#     -16145#      500#      24240#      400#     -36739#      640#       7153#      400#    
2020,rct1,30,19,49,K,10042.1501,1.6106,False,34609.0,200.0,True,-13773.8671,136.1657,False,16950.9514,2.405,False,-32620.0,500.0,True,6542.0539,0.8013,False,  49 K   19   10042.1501    1.6106  34609#      200#     -13773.8671  136.1657  16950.9514    2.4050 -32620#      500#       6542.0539    0.8013
2020,rct1,29,20,49,Ca,15097.9733,2.2277,False,30510.6708,1.2239,False,-13954.1172,0.5422,False,7264.0096,0.1927,False,-26234.0467,16.7678,False,-4867.2375,4.953,False,  49 Ca  20   15097.9733    2.2277  30510.6708    1.2239 -13954.1172    0.5422   7264.0096    0.1927 -26234.0467   16.7678  -4867.2375    4.9530
2020,rct1,28,21,49,Sc,18368.2408,2.9779,False,25428.4075,2.6636,False,-12371.7195,2.3269,False,1399.7096,2.4122,False,-21566.9361,2.3958,False,-6140.8135,2.2683,False,  49 Sc  21   18368.2408    2.9779  25428.4075    2.6636 -12371.7195    2.3269   1399.7096    2.4122 -21566.9361    2.3958  -6140.8135    2.2683
2020,rct1,27,22,49,Ti,19769.0365,0.0396,False,20797.2889,2.2196,False,-10176.6978,0.3732,False,-3231.6603,2.2008,False,-11628.1156,0.0771,False,-12157.3253,0.9694,False,  49 Ti  22   19769.0365    0.0396  20797.2889    2.2196 -10176.6978    0.3732  -3231.6603    2.2008 -11628.1156    0.0771 -12157.3253    0.9694
2020,rct1,26,23,49,V,22097.7232,0.8249,False,18203.2564,2.0967,False,-9314.7513,1.0534,False,-10342.2312,2.3602,False,-10747.0446,5.0175,False,-13212.1616,7.3566,False,  49 V   23   22097.7232    0.8249  18203.2564    2.0967  -9314.7513    1.0534 -10342.2312    2.3602 -10747.0446    5.0175 -13212.1616    7.3566
2020,rct1,25,24,49,Cr,26911.8953,5.6437,False,14972.6823,2.2009,False,-8747.0017,2.3532,False,-20581.6222,24.3187,False,-4128.3714,2.2007,False,-24107.0261,7.0512,False,  49 Cr  24   26911.8953    5.6437  14972.6823    2.2009  -8747.0017    2.3532 -20581.6222   24.3187  -4128.3714    2.2007 -24107.0261    7.0512
2020,rct1,24,25,49,Mn,31196.1855,31.7481,False,10190.798,2.2145,False,-8158.3999,2.3744,False,-27840.0,500.0,True,-430.8916,2.4158,False,-27682.668,92.2445,False,  49 Mn  25   31196.1855   31.7481  10190.7980    2.2145  -8158.3999    2.3744 -27840#      500#       -430.8916    2.4158 -27682.6680   92.2445
2020,rct1,23,26,49,Fe,33764.0,501.0,True,4765.5791,24.7701,False,-7660.8442,42.8892,False,-33280.0,600.0,True,10781.6123,25.2983,False,-34552.0,501.0,True,  49 Fe  26   33764#      501#       4765.5791   24.7701  -7660.8442   42.8892 -33280#      600#      10781.6123   25.2983 -34552#      501#    
2020,rct1,22,27,49,Co,36542.0,781.0,True,1791.0,501.0,True,-7225.0,583.0,True,,,False,12228.0,500.0,True,-36029.0,656.0,True,  49 Co  27   36542#      781#       1791#      501#      -7225#      583#          *                 12228#      500#     -36029#      656#    
2020,rct1,21,28,49,Ni,,,False,-1081.0,781.0,True,-8303.0,663.0,True,,,False,19249.0,607.0,True,,,False,  49 Ni  28       *                 -1081#      781#      -8303#      663#          *                 19249#      607#          *               
2020,rct1,33,17,50,Cl,4163.0,640.0,True,,,False,-17565.0,640.0,True,33428.0,400.0,True,,,False,16689.0,565.0,True,0 50 Cl  17    4163#      640#          *                -17565#      640#      33428#      400#          *                 16689#      565#    
2020,rct1,32,18,50,Ar,7018.0,500.0,True,40198.0,707.0,True,-16295.0,640.0,True,26359.0,500.0,True,-40910.0,768.0,True,8310.0,500.0,True,  50 Ar  18    7018#      500#      40198#      707#     -16295#      640#      26359#      500#     -40910#      768#       8310#      500#    
2020,rct1,31,19,50,K,9586.0068,7.77,False,36026.0,500.0,True,-14417.8198,97.5556,False,18809.2677,8.1303,False,-33756.0,400.0,True,7500.8319,7.7334,False,  50 K   19    9586.0068    7.7700  36026#      500#     -14417.8198   97.5556  18809.2677    8.1303 -33756#      400#       7500.8319    7.7334
2020,rct1,30,20,50,Ca,11506.9985,1.5836,False,31812.2453,16.8415,False,-12242.8911,2.8161,False,11842.6373,1.5857,False,-29818.0,400.0,True,-1098.1011,2.7658,False,  50 Ca  20   11506.9985    1.5836  31812.2453   16.8415 -12242.8911    2.8161  11842.6373    1.5857 -29818#      400#      -1098.1011    2.7658
2020,rct1,29,21,50,Sc,16175.6733,5.5523,False,26830.5805,2.6314,False,-11548.1068,2.6181,False,4686.1196,2.517,False,-22214.5957,2.6398,False,-4044.4262,2.5165,False,  50 Sc  21   16175.6733    5.5523  26830.5805    2.6314 -11548.1068    2.6181   4686.1196    2.5170 -22214.5957    2.6398  -4044.4262    2.5165
2020,rct1,28,22,50,Ti,19081.5518,0.0316,False,21784.9418,0.0809,False,-10717.1735,2.2328,False,-1170.5034,0.0608,False,-17420.8358,0.1943,False,-11541.0287,0.8209,False,  50 Ti  22   19081.5518    0.0316  21784.9418    0.0809 -10717.1735    2.2328  -1170.5034    0.0608 -17420.8358    0.1943 -11541.0287    0.8209
2020,rct1,27,23,50,V,20887.8711,0.9705,False,19297.0989,4.9502,False,-9886.5127,0.6706,False,-6596.3536,0.0869,False,-9949.764,2.269,False,-11962.2061,2.2007,False,  50 V   23   20887.8711    0.9705  19297.0989    4.9502  -9886.5127    0.6706  -6596.3536    0.0869  -9949.7640    2.2690 -11962.2061    2.2007
2020,rct1,26,24,50,Cr,23582.6869,7.3105,False,16346.3544,0.054,False,-8558.0106,0.0779,False,-15784.9043,8.384,False,-8986.3228,0.0583,False,-20712.7566,2.2123,False,  50 Cr  24   23582.6869    7.3105  16346.3544    0.0540  -8558.0106    0.0779 -15784.9043    8.3840  -8986.3228    0.0583 -20712.7566    2.2123
2020,rct1,25,25,50,Mn,29472.8786,6.6995,False,12726.8236,0.9729,False,-7975.9054,0.1427,False,-25037.4833,125.7518,False,-1953.7008,0.8251,False,-25947.4747,24.2191,False,  50 Mn  25   29472.8786    6.6995  12726.8236    0.9729  -7975.9054    0.1427 -25037.4833  125.7518  -1953.7008    0.8251 -25947.4747   24.2191
2020,rct1,24,26,50,Fe,32610.5204,92.5982,False,6233.0887,11.1236,False,-7429.8051,14.1934,False,-31017.0,500.0,True,3566.9212,8.6678,False,-32768.0,500.0,True,  50 Fe  26   32610.5204   92.5982   6233.0887   11.1236  -7429.8051   14.1934 -31017#      500#       3566.9212    8.6678 -32768#      500#    
2020,rct1,23,27,50,Co,35462.0,516.0,True,2870.7013,125.93,False,-7596.5711,152.7025,False,,,False,12741.5513,125.7712,False,-34190.0,613.0,True,  50 Co  27   35462#      516#       2870.7013  125.9300  -7596.5711  152.7025      *                 12741.5513  125.7712 -34190#      613#    
2020,rct1,22,28,50,Ni,37780.0,656.0,True,29.0,509.0,True,-7094.0,583.0,True,,,False,14002.0,501.0,True,,,False,  50 Ni  28   37780#      656#         29#      509#      -7094#      583#          *                 14002#      501#          *               
2020,rct1,34,17,51,Cl,2592.0,806.0,True,,,False,-16945.0,922.0,True,36806.0,700.0,True,,,False,19449.0,860.0,True,0 51 Cl  17    2592#      806#          *                -16945#      922#      36806#      700#          *                 19449#      860#    
2020,rct1,33,18,51,Ar,5572.0,565.0,True,41459.0,707.0,True,-16115.0,565.0,True,29843.0,400.0,True,,,False,11167.0,400.0,True,  51 Ar  18    5572#      565#      41459#      707#     -16115#      565#      29843#      400#          *                 11167#      400#    
2020,rct1,32,19,51,K,9046.5971,13.0659,False,37833.0,400.0,True,-15360.0,201.0,True,20734.8961,13.2816,False,-37504.0,400.0,True,9002.4553,13.1371,False,  51 K   19    9046.5971   13.0659  37833#      400#     -15360#      201#      20734.8961   13.2816 -37504#      400#       9002.4553   13.1371
2020,rct1,31,20,51,Ca,11174.9431,0.551,False,33850.0,400.0,True,-13389.9515,1.3185,False,13400.6554,0.7116,False,-30391.0,500.0,True,133.4927,2.5688,False,  51 Ca  20   11174.9431    0.5510  33850#      400#     -13389.9515    1.3185  13400.6554    0.7116 -30391#      500#        133.4927    2.5688
2020,rct1,30,21,51,Sc,12830.5419,3.3864,False,28216.7992,2.6395,False,-9963.287,2.8771,False,8952.7524,2.5169,False,-24811.4712,8.1302,False,110.1965,2.5164,False,  51 Sc  21   12830.5419    3.3864  28216.7992    2.6395  -9963.2870    2.8771   8952.7524    2.5169 -24811.4712    8.1302    110.1965    2.5164
2020,rct1,29,22,51,Ti,17311.5889,0.4785,False,23010.9045,0.515,False,-9813.2154,2.2705,False,1717.7495,0.5013,False,-17432.706,1.6558,False,-8581.0431,0.481,False,  51 Ti  22   17311.5889    0.4785  23010.9045    0.5150  -9813.2154    2.2705   1717.7495    0.5013 -17432.7060    1.6558  -8581.0431    0.4810
2020,rct1,28,23,51,V,20383.5847,0.8228,False,20218.6003,2.2691,False,-10291.1787,1.9303,False,-3959.88,0.2985,False,-14954.9559,2.5172,False,-10013.0593,0.0711,False,  51 V   23   20383.5847    0.8228  20218.6003    2.2691 -10291.1787    1.9303  -3959.8800    0.2985 -14954.9559    2.5172 -10013.0593    0.0711
2020,rct1,27,24,51,Cr,22260.9987,2.205,False,17464.6444,0.1517,False,-8938.0185,0.1534,False,-11261.5292,1.4081,False,-7307.8182,0.1527,False,-16895.1462,0.1623,False,  51 Cr  24   22260.9987    2.2050  17464.6444    0.1517  -8938.0185    0.1534 -11261.5292    1.4081  -7307.8182    0.1527 -16895.1462    0.1623
2020,rct1,26,25,51,Mn,26765.9359,2.2313,False,14859.0107,0.8719,False,-8661.0715,0.3064,False,-20901.0789,48.4386,False,-6308.9564,0.2953,False,-21838.0836,8.389,False,  51 Mn  25   26765.9359    2.2313  14859.0107    0.8719  -8661.0715    0.3064 -20901.0789   48.4386  -6308.9564    0.2953 -21838.0836    8.3890
2020,rct1,25,26,51,Fe,31581.0916,24.2592,False,9434.7754,2.6084,False,-8051.0084,5.3814,False,-28539.0,500.0,True,2783.2076,1.4013,False,-30671.1002,125.7595,False,  51 Fe  26   31581.0916   24.2592   9434.7754    2.6084  -8051.0084    5.3814 -28539#      500#       2783.2076    1.4013 -30671.1002  125.7595
2020,rct1,24,27,51,Co,33705.0,503.0,True,4300.163,48.4883,False,-7200.6861,57.8727,False,,,False,7995.769,48.4378,False,-31954.0,503.0,True,  51 Co  27   33705#      503#       4300.1630   48.4883  -7200.6861   57.8727      *                  7995.7690   48.4378 -31954#      503#    
2020,rct1,23,28,51,Ni,36323.0,781.0,True,1477.0,501.0,True,-6945.0,707.0,True,,,False,15537.0,500.0,True,,,False,  51 Ni  28   36323#      781#       1477#      501#      -6945#      707#          *                 15537#      500#          *               
2020,rct1,35,17,52,Cl,1483.0,806.0,True,,,False,,,False,39497.0,700.0,True,,,False,20778.0,806.0,True,0 52 Cl  17    1483#      806#          *                     *                 39497#      700#          *                 20778#      806#    
