vintage,N,Z,A,element,origin,mass_excess_keV,mass_excess_unc_keV,be_per_A_keV,be_per_A_unc_keV,beta_mode,beta_keV,beta_unc_keV,atomic_mass_u,atomic_mass_unc_micro_u,mass_estimated,be_estimated,beta_estimated,atomic_mass_estimated,mass_excess_raw,be_per_A_raw,raw_line,B_total_MeV,B_total_unc_MeV,I,even_N,even_Z
2012,97,61,158,Pm,,-59089.187,13.453,8143.254,0.085,B-,6161.033,14.299,157.936565144,14.442,False,False,False,False,-59089.187,8143.254,  36   97   61  158 Pm       -59089.187     13.453     8143.254    0.085 B-   6161.033   14.299 157 936565.144     14.442  ,1286.634132,0.013430000000000001,0.22784810126582278,0,0
2012,96,62,158,Sm,,-65250.22,4.892,8177.296,0.031,B-,2004.946,10.369,157.929951004,5.251,False,False,False,False,-65250.220,8177.296,  34   96   62  158 Sm       -65250.220      4.892     8177.296    0.031 B-   2004.946   10.369 157 929951.004      5.251  ,1292.012768,0.004898,0.21518987341772153,1,1
2012,95,63,158,Eu,,-67255.165,10.255,8185.034,0.065,B-,3433.727,10.382,157.927798606,11.008,False,False,False,False,-67255.165,8185.034,  32   95   63  158 Eu       -67255.165     10.255     8185.034    0.065 B-   3433.727   10.382 157 927798.606     11.008  ,1293.2353719999999,0.01027,0.20253164556962025,0,0
2012,94,64,158,Gd,,-70688.892,1.623,8201.815,0.01,B-,-1218.952,0.993,157.924112348,1.742,False,False,False,False,-70688.892,8201.815,  30   94   64  158 Gd       -70688.892      1.623     8201.815    0.010 B-  -1218.952    0.993 157 924112.348      1.742  ,1295.88677,0.00158,0.189873417721519,1,1
2012,93,65,158,Tb,,-69469.94,1.861,8189.149,0.012,B-,936.219,2.523,157.925420947,1.997,False,False,False,False,-69469.940,8189.149,  28   93   65  158 Tb       -69469.940      1.861     8189.149    0.012 B-    936.219    2.523 157 925420.947      1.997  ,1293.8855420000002,0.0018960000000000001,0.17721518987341772,0,0
2012,92,66,158,Dy,,-70406.159,2.865,8190.123,0.018,B-,-4219.755,27.005,157.924415875,3.075,False,False,False,False,-70406.159,8190.123,  26   92   66  158 Dy       -70406.159      2.865     8190.123    0.018 B-  -4219.755   27.005 157 924415.875      3.075  ,1294.0394339999998,0.0028439999999999997,0.16455696202531644,1,1
2012,91,67,158,Ho,-,-66186.403,27.156,8158.464,0.172,B-,-882.595,37.061,157.928945969,29.153,False,False,False,False,-66186.403,8158.464,  24   91   67  158 Ho    -  -66186.403     27.156     8158.464    0.172 B-   -882.595   37.061 157 928945.969     29.153  ,1289.037312,0.027176,0.1518987341772152,0,0
2012,90,68,158,Er,,-65303.808,25.219,8147.926,0.16,B-,-6600.615,31.341,157.929893474,27.074,False,False,False,False,-65303.808,8147.926,  22   90   68  158 Er       -65303.808     25.219     8147.926    0.160 B-  -6600.615   31.341 157 929893.474     27.074  ,1287.372308,0.02528,0.13924050632911392,1,1
2012,89,69,158,Tm,,-58703.194,25.219,8101.199,0.16,B-,-2692.971,26.475,157.936979525,27.074,False,False,False,False,-58703.194,8101.199,  20   89   69  158 Tm       -58703.194     25.219     8101.199    0.160 B-  -2692.971   26.475 157 936979.525     27.074  ,1279.989442,0.02528,0.12658227848101267,0,0
2012,88,70,158,Yb,,-56010.223,8.057,8079.203,0.051,B-,-8797.922,16.887,157.939870549,8.649,False,False,False,False,-56010.223,8079.203,  18   88   70  158 Yb       -56010.223      8.057     8079.203    0.051 B-  -8797.922   16.887 157 939870.549      8.649  ,1276.514074,0.008058,0.11392405063291139,1,1
2012,87,71,158,Lu,-a,-47212.3,15.128,8018.568,0.096,B-,-5109.789,14.937,157.949315507,16.24,False,False,False,False,-47212.300,8018.568,  16   87   71  158 Lu   -a  -47212.300     15.128     8018.568    0.096 B-  -5109.789   14.937 157 949315.507     16.240  ,1266.933744,0.015168000000000001,0.10126582278481013,0,0
2012,86,72,158,Hf,,-42102.511,17.495,7981.276,0.111,B-,-10936.0,203.0,157.954801092,18.782,False,False,True,False,-42102.511,7981.276,  14   86   72  158 Hf       -42102.511     17.495     7981.276    0.111 B- -10936#     203#    157 954801.092     18.782  ,1261.041608,0.017538,0.08860759493670886,1,1
2012,98,61,159,Pm,,-56554.259,10.039,8126.859,0.063,B-,5653.494,11.644,158.939286502,10.777,False,False,False,False,-56554.259,8126.859,  37   98   61  159 Pm       -56554.259     10.039     8126.859    0.063 B-   5653.494   11.644 158 939286.502     10.777  ,1292.170581,0.010017,0.23270440251572327,1,0
2012,97,62,159,Sm,,-62207.753,5.934,8157.495,0.037,B-,3835.109,7.335,158.933217226,6.37,False,False,False,False,-62207.753,8157.495,  35   97   62  159 Sm       -62207.753      5.934     8157.495    0.037 B-   3835.109    7.335 158 933217.226      6.370  ,1297.041705,0.005883,0.22012578616352202,0,1
2012,96,63,159,Eu,,-66042.861,4.345,8176.695,0.027,B-,2517.92,4.444,158.929100067,4.664,False,False,False,False,-66042.861,8176.695,  33   96   63  159 Eu       -66042.861      4.345     8176.695    0.027 B-   2517.920    4.444 158 929100.067      4.664  ,1300.0945049999998,0.004293,0.20754716981132076,1,0
2012,95,64,159,Gd,,-68560.782,1.625,8187.61,0.01,B-,970.858,0.765,158.926396969,1.744,False,False,False,False,-68560.782,8187.610,  31   95   64  159 Gd       -68560.782      1.625     8187.610    0.010 B-    970.858    0.765 158 926396.969      1.744  ,1301.82999,0.00159,0.1949685534591195,0,1
2012,94,65,159,Tb,,-69531.64,1.751,8188.796,0.011,B-,-365.377,1.168,158.92535471,1.879,False,False,False,False,-69531.640,8188.796,  29   94   65  159 Tb       -69531.640      1.751     8188.796    0.011 B-   -365.377    1.168 158 925354.710      1.879  ,1302.018564,0.001749,0.18238993710691823,1,0
2012,93,66,159,Dy,,-69166.263,2.037,8181.577,0.013,B-,-1837.6,2.683,158.925746958,2.187,False,False,False,False,-69166.263,8181.577,  27   93   66  159 Dy       -69166.263      2.037     8181.577    0.013 B-  -1837.600    2.683 158 925746.958      2.187  ,1300.870743,0.002067,0.16981132075471697,0,1
2012,92,67,159,Ho,-,-67328.663,3.369,8165.1,0.021,B-,-2768.5,2.0,158.927719703,3.616,False,False,False,False,-67328.663,8165.100,  25   92   67  159 Ho    -  -67328.663      3.369     8165.100    0.021 B-  -2768.500    2.000 158 927719.703      3.616  ,1298.2509000000002,0.0033390000000000004,0.15723270440251572,1,0
2012,91,68,159,Er,-,-64560.163,3.918,8142.767,0.025,B-,-3989.765,28.218,158.93069181,4.206,False,False,False,False,-64560.163,8142.767,  23   91   68  159 Er    -  -64560.163      3.918     8142.767    0.025 B-  -3989.765   28.218 158 930691.810      4.206  ,1294.699953,0.003975,0.14465408805031446,0,1
2012,90,69,159,Tm,x,-60570.397,27.945,8112.754,0.176,B-,-4731.639,33.159,158.934975,30.0,False,False,False,False,-60570.397,8112.754,  21   90   69  159 Tm    x  -60570.397     27.945     8112.754    0.176 B-  -4731.639   33.159 158 934975.000     30.000  ,1289.927886,0.027984,0.1320754716981132,1,0
2012,89,70,159,Yb,x,-55838.758,17.849,8078.075,0.112,B-,-6130.155,41.679,158.940054623,19.162,False,False,False,False,-55838.758,8078.075,  19   89   70  159 Yb    x  -55838.758     17.849     8078.075    0.112 B-  -6130.155   41.679 158 940054.623     19.162  ,1284.413925,0.017808,0.11949685534591195,0,1
2012,88,71,159,Lu,x,-49708.604,37.663,8034.6,0.237,B-,-6855.846,41.246,158.946635615,40.433,False,False,False,False,-49708.604,8034.600,  17   88   71  159 Lu    x  -49708.604     37.663     8034.600    0.237 B-  -6855.846   41.246 158 946635.615     40.433  ,1277.5014,0.037683,0.1069182389937107,1,0
2012,87,72,159,Hf,-a,-42852.758,16.813,7986.561,0.106,B-,-8408.491,26.075,158.953995669,18.049,False,False,False,False,-42852.758,7986.561,  15   87   72  159 Hf   -a  -42852.758     16.813     7986.561    0.106 B-  -8408.491   26.075 158 953995.669     18.049  ,1269.8631990000001,0.016854,0.09433962264150944,0,1
2012,86,73,159,Ta,IT,-34444.267,19.931,7928.757,0.125,B-,-8957.0,299.0,158.963022556,21.397,False,False,True,False,-34444.267,7928.757,  13   86   73  159 Ta   IT  -34444.267     19.931     7928.757    0.125 B-  -8957#     299#    158 963022.556     21.397  ,1260.672363,0.019875,0.08176100628930817,1,0
2012,98,62,160,Sm,,-60234.77,5.934,8144.625,0.037,B-,3245.671,11.183,159.935335311,6.37,False,False,False,False,-60234.770,8144.625,  36   98   62  160 Sm       -60234.770      5.934     8144.625    0.037 B-   3245.671   11.183 159 935335.311      6.370  ,1303.14,0.00592,0.225,1,1
2012,97,63,160,Eu,,-63480.441,9.501,8160.021,0.059,B-,4460.485,9.654,159.931850939,10.199,False,False,False,False,-63480.441,8160.021,  34   97   63  160 Eu       -63480.441      9.501     8160.021    0.059 B-   4460.485    9.654 159 931850.939     10.199  ,1305.6033599999998,0.009439999999999999,0.2125,0,0
2012,96,64,160,Gd,,-67940.926,1.714,8183.009,0.011,B-,-105.394,1.018,159.927062411,1.84,False,False,False,False,-67940.926,8183.009,  32   96   64  160 Gd       -67940.926      1.714     8183.009    0.011 B-   -105.394    1.018 159 927062.411      1.840  ,1309.28144,0.0017599999999999998,0.2,1,1
2012,95,65,160,Tb,,-67835.532,1.756,8177.461,0.011,B-,1835.891,1.264,159.927175556,1.884,False,False,False,False,-67835.532,8177.461,  30   95   65  160 Tb       -67835.532      1.756     8177.461    0.011 B-   1835.891    1.264 159 927175.556      1.884  ,1308.39376,0.0017599999999999998,0.1875,0,0
2012,94,66,160,Dy,,-69671.423,1.883,8184.046,0.012,B-,-3290.0,15.0,159.925204646,2.021,False,False,False,False,-69671.423,8184.046,  28   94   66  160 Dy       -69671.423      1.883     8184.046    0.012 B-  -3290.000   15.000 159 925204.646      2.021  ,1309.4473600000001,0.0019199999999999998,0.175,1,1
2012,93,67,160,Ho,-,-66381.423,15.118,8158.593,0.094,B-,-317.196,28.58,159.928736606,16.229,False,False,False,False,-66381.423,8158.593,  26   93   67  160 Ho    -  -66381.423     15.118     8158.593    0.094 B-   -317.196   28.580 159 928736.606     16.229  ,1305.3748799999998,0.01504,0.1625,0,0
2012,92,68,160,Er,,-66064.228,24.254,8151.721,0.152,B-,-5762.2,40.311,159.92907713,26.037,False,False,False,False,-66064.228,8151.721,  24   92   68  160 Er       -66064.228     24.254     8151.721    0.152 B-  -5762.200   40.311 159 929077.130     26.037  ,1304.2753599999999,0.02432,0.15,1,1
2012,91,69,160,Tm,,-60302.028,34.262,8110.818,0.214,B-,-2137.127,37.791,159.935263106,36.781,False,False,False,False,-60302.028,8110.818,  22   91   69  160 Tm       -60302.028     34.262     8110.818    0.214 B-  -2137.127   37.791 159 935263.106     36.781  ,1297.73088,0.03424,0.1375,0,0
2012,90,70,160,Yb,x,-58164.901,15.947,8092.571,0.1,B-,-7894.964,59.017,159.937557406,17.119,False,False,False,False,-58164.901,8092.571,  20   90   70  160 Yb    x  -58164.901     15.947     8092.571    0.100 B-  -7894.964   59.017 159 937557.406     17.119  ,1294.81136,0.016,0.125,1,1
2012,89,71,160,Lu,x,-50269.937,56.821,8038.338,0.355,B-,-4338.665,57.757,159.946033,61.0,False,False,False,False,-50269.937,8038.338,  18   89   71  160 Lu    x  -50269.937     56.821     8038.338    0.355 B-  -4338.665   57.757 159 946033.000     61.000  ,1286.13408,0.056799999999999996,0.1125,0,0
2012,88,72,160,Hf,,-45931.271,10.354,8006.332,0.065,B-,-10057.118,74.523,159.950690749,11.115,False,False,False,False,-45931.271,8006.332,  16   88   72  160 Hf       -45931.271     10.354     8006.332    0.065 B- -10057.118   74.523 159 950690.749     11.115  ,1281.01312,0.0104,0.1,1,1
2012,87,73,160,Ta,-a,-35874.153,73.801,7938.585,0.461,B-,-6497.24,139.859,159.96148751,79.228,False,False,False,False,-35874.153,7938.585,  14   87   73  160 Ta   -a  -35874.153     73.801     7938.585    0.461 B-  -6497.240  139.859 159 961487.510     79.228  ,1270.1736,0.07376,0.0875,0,0
2012,86,74,160,W,,-29376.914,157.938,7893.088,0.987,B-,-12445.0,337.0,159.968462584,169.553,False,False,True,False,-29376.914,7893.088,  12   86   74  160 W        -29376.914    157.938     7893.088    0.987 B- -12445#     337#    159 968462.584    169.553  ,1262.89408,0.15791999999999998,0.075,1,1
2012,99,62,161,Sm,,-56671.937,6.817,8122.04,0.042,B-,5119.564,12.415,160.93916017,7.318,False,False,False,False,-56671.937,8122.040,  37   99   62  161 Sm       -56671.937      6.817     8122.040    0.042 B-   5119.564   12.415 160 939160.170      7.318  ,1307.64844,0.006762000000000001,0.22981366459627328,0,1
2012,98,63,161,Eu,,-61791.501,10.4,8148.98,0.065,B-,3713.508,10.586,160.933664091,11.164,False,False,False,False,-61791.501,8148.980,  35   98   63  161 Eu       -61791.501     10.400     8148.980    0.065 B-   3713.508   10.586 160 933664.091     11.164  ,1311.98578,0.010465,0.21739130434782608,1,0
2012,97,64,161,Gd,-n,-65505.009,1.985,8167.186,0.012,B-,1955.813,1.441,160.929677476,2.13,False,False,False,False,-65505.009,8167.186,  33   97   64  161 Gd   -n  -65505.009      1.985     8167.186    0.012 B-   1955.813    1.441 160 929677.476      2.130  ,1314.916946,0.001932,0.20496894409937888,0,1
2012,96,65,161,Tb,,-67460.822,1.828,8174.474,0.011,B-,593.672,1.339,160.927577825,1.962,False,False,False,False,-67460.822,8174.474,  31   96   65  161 Tb       -67460.822      1.828     8174.474    0.011 B-    593.672    1.339 160 927577.825      1.962  ,1316.090314,0.001771,0.19254658385093168,1,0
2012,95,66,161,Dy,,-68054.493,1.882,8173.302,0.012,B-,-857.957,2.173,160.926940492,2.02,False,False,False,False,-68054.493,8173.302,  29   95   66  161 Dy       -68054.493      1.882     8173.302    0.012 B-   -857.957    2.173 160 926940.492      2.020  ,1315.9016219999999,0.001932,0.18012422360248448,0,1
2012,94,67,161,Ho,,-67196.536,2.816,8163.114,0.017,B-,-1996.241,9.013,160.927861547,3.023,False,False,False,False,-67196.536,8163.114,  27   94   67  161 Ho       -67196.536      2.816     8163.114    0.017 B-  -1996.241    9.013 160 927861.547      3.023  ,1314.2613539999998,0.0027370000000000003,0.16770186335403728,1,0
2012,93,68,161,Er,+n,-65200.295,8.947,8145.856,0.056,B-,-3301.587,29.342,160.930004599,9.604,False,False,False,False,-65200.295,8145.856,  25   93   68  161 Er   +n  -65200.295      8.947     8145.856    0.056 B-  -3301.587   29.342 160 930004.599      9.604  ,1311.482816,0.009016,0.15527950310559005,0,1
2012,92,69,161,Tm,x,-61898.708,27.945,8120.49,0.174,B-,-4059.58,31.917,160.933549,30.0,False,False,False,False,-61898.708,8120.490,  23   92   69  161 Tm    x  -61898.708     27.945     8120.490    0.174 B-  -4059.580   31.917 160 933549.000     30.000  ,1307.39889,0.028014,0.14285714285714285,1,0
2012,91,70,161,Yb,x,-57839.128,15.419,8090.416,0.096,B-,-5276.784,31.917,160.937907138,16.553,False,False,False,False,-57839.128,8090.416,  21   91   70  161 Yb    x  -57839.128     15.419     8090.416    0.096 B-  -5276.784   31.917 160 937907.138     16.553  ,1302.556976,0.015456,0.13043478260869565,0,1
2012,90,71,161,Lu,x,-52562.344,27.945,8052.781,0.174,B-,-6246.944,35.911,160.943572,30.0,False,False,False,False,-52562.344,8052.781,  19   90   71  161 Lu    x  -52562.344     27.945     8052.781    0.174 B-  -6246.944   35.911 160 943572.000     30.000  ,1296.497741,0.028014,0.11801242236024845,1,0
2012,89,72,161,Hf,,-46315.4,22.555,8009.121,0.14,B-,-7613.934,33.994,160.95027837,24.213,False,False,False,False,-46315.400,8009.121,  17   89   72  161 Hf       -46315.400     22.555     8009.121    0.140 B-  -7613.934   33.994 160 950278.370     24.213  ,1289.4684809999999,0.02254,0.10559006211180125,0,1
2012,88,73,161,Ta,+a,-38701.466,25.465,7956.97,0.158,B-,-8146.0,197.0,160.958452265,27.337,False,False,True,False,-38701.466,7956.970,  15   88   73  161 Ta   +a  -38701.466     25.465     7956.970    0.158 B-  -8146#     197#    160 958452.265     27.337  ,1281.07217,0.025438,0.09316770186335403,1,0
2012,86,75,161,Re,,-20890.661,158.029,7836.626,0.982,B-,-10671.0,431.0,160.977572951,169.65,False,False,True,False,-20890.661,7836.626,  11   86   75  161 Re       -20890.661    158.029     7836.626    0.982 B- -10671#     431#    160 977572.951    169.650  ,1261.696786,0.158102,0.06832298136645963,1,0
2012,99,63,162,Eu,+,-58694.59,60.145,8129.384,0.371,B-,5585.0,60.0,161.936988761,64.567,False,False,False,False,-58694.590,8129.384,  36   99   63  162 Eu    +  -58694.590     60.145     8129.384    0.371 B-   5585.000   60.000 161 936988.761     64.567  ,1316.9602080000002,0.060101999999999996,0.2222222222222222,0,0
2012,98,64,162,Gd,-nn,-64279.59,4.169,8159.03,0.026,B-,1395.059,36.584,161.930993017,4.475,False,False,False,False,-64279.590,8159.030,  34   98   64  162 Gd  -nn  -64279.590      4.169     8159.030    0.026 B-   1395.059   36.584 161 930993.017      4.475  ,1321.7628599999998,0.004212,0.20987654320987653,1,1
2012,97,65,162,Tb,+,-65674.649,36.412,8162.812,0.225,B-,2505.521,36.364,161.92949536,39.09,False,False,False,False,-65674.649,8162.812,  32   97   65  162 Tb    +  -65674.649     36.412     8162.812    0.225 B-   2505.521   36.364 161 929495.360     39.090  ,1322.375544,0.03645,0.19753086419753085,0,0
2012,96,66,162,Dy,,-68180.17,1.883,8173.449,0.012,B-,-2139.364,3.118,161.926805573,2.021,False,False,False,False,-68180.170,8173.449,  30   96   66  162 Dy       -68180.170      1.883     8173.449    0.012 B-  -2139.364    3.118 161 926805.573      2.021  ,1324.098738,0.001944,0.18518518518518517,1,1
2012,95,67,162,Ho,,-66040.806,3.596,8155.413,0.022,B-,292.405,3.132,161.929102274,3.86,False,False,False,False,-66040.806,8155.413,  28   95   67  162 Ho       -66040.806      3.596     8155.413    0.022 B-    292.405    3.132 161 929102.274      3.860  ,1321.176906,0.0035639999999999995,0.1728395061728395,0,0
2012,94,68,162,Er,,-66333.211,1.906,8152.389,0.012,B-,-4856.728,26.047,161.928788364,2.046,False,False,False,False,-66333.211,8152.389,  26   94   68  162 Er       -66333.211      1.906     8152.389    0.012 B-  -4856.728   26.047 161 928788.364      2.046  ,1320.6870179999999,0.001944,0.16049382716049382,1,1
2012,93,69,162,Tm,-,-61476.483,26.117,8117.58,0.161,B-,-1649.98,30.263,161.934002277,28.037,False,False,False,False,-61476.483,8117.580,  24   93   69  162 Tm    -  -61476.483     26.117     8117.580    0.161 B-  -1649.980   30.263 161 934002.277     28.037  ,1315.0479599999999,0.026082,0.14814814814814814,0,0
2012,92,70,162,Yb,x,-59826.502,15.425,8102.566,0.095,B-,-6994.749,76.605,161.935773604,16.559,False,False,False,False,-59826.502,8102.566,  22   92   70  162 Yb    x  -59826.502     15.425     8102.566    0.095 B-  -6994.749   76.605 161 935773.604     16.559  ,1312.615692,0.015390000000000001,0.13580246913580246,1,1
2012,91,71,162,Lu,x,-52831.753,75.036,8054.559,0.463,B-,-3662.691,75.576,161.943282776,80.554,False,False,False,False,-52831.753,8054.559,  20   91   71  162 Lu    x  -52831.753     75.036     8054.559    0.463 B-  -3662.691   75.576 161 943282.776     80.554  ,1304.838558,0.075006,0.12345679012345678,0,0
2012,90,72,162,Hf,,-49169.062,9.018,8027.12,0.056,B-,-9388.757,52.934,161.947214837,9.681,False,False,False,False,-49169.062,8027.120,  18   90   72  162 Hf       -49169.062      9.018     8027.120    0.056 B-  -9388.757   52.934 161 947214.837      9.681  ,1300.39344,0.009072,0.1111111111111111,1,1
2012,89,73,162,Ta,-a,-39780.305,52.239,7964.336,0.322,B-,-5779.975,52.254,161.957294083,56.08,False,False,False,False,-39780.305,7964.336,  16   89   73  162 Ta   -a  -39780.305     52.239     7964.336    0.322 B-  -5779.975   52.254 161 957294.083     56.080  ,1290.222432,0.052164,0.09876543209876543,0,0
2012,88,74,162,W,,-34000.33,17.705,7923.828,0.109,B-,-11499.0,203.0,161.963499142,19.007,False,False,True,False,-34000.330,7923.828,  14   88   74  162 W        -34000.330     17.705     7923.828    0.109 B- -11499#     203#    161 963499.142     19.007  ,1283.6601360000002,0.017658,0.08641975308641975,1,1
2012,100,63,163,Eu,+,-56638.864,70.505,8116.415,0.433,B-,4675.0,70.0,162.939195675,75.69,False,False,False,False,-56638.864,8116.415,  37  100   63  163 Eu    +  -56638.864     70.505     8116.415    0.433 B-   4675.000   70.000 162 939195.675     75.690  ,1322.975645,0.07057899999999999,0.22699386503067484,1,0
2012,99,64,163,Gd,,-61313.864,8.426,8140.297,0.052,B-,3280.905,9.515,162.934176855,9.045,False,False,False,False,-61313.864,8140.297,  35   99   64  163 Gd       -61313.864      8.426     8140.297    0.052 B-   3280.905    9.515 162 934176.855      9.045  ,1326.868411,0.008476,0.2147239263803681,0,1
2012,98,65,163,Tb,+p,-64594.769,4.421,8155.625,0.027,B-,1785.092,4.001,162.930654659,4.746,False,False,False,False,-64594.769,8155.625,  33   98   65  163 Tb   +p  -64594.769      4.421     8155.625    0.027 B-   1785.092    4.001 162 930654.659      4.746  ,1329.366875,0.0044009999999999995,0.20245398773006135,1,0
2012,97,66,163,Dy,,-66379.861,1.883,8161.777,0.012,B-,-2.555,0.016,162.928738284,2.021,False,False,False,False,-66379.861,8161.777,  31   97   66  163 Dy       -66379.861      1.883     8161.777    0.012 B-     -2.555    0.016 162 928738.284      2.021  ,1330.369651,0.001956,0.1901840490797546,0,1
2012,96,67,163,Ho,,-66377.306,1.883,8156.962,0.012,B-,-1210.729,4.575,162.928741027,2.021,False,False,False,False,-66377.306,8156.962,  29   96   67  163 Ho       -66377.306      1.883     8156.962    0.012 B-  -1210.729    4.575 162 928741.027      2.021  ,1329.584806,0.001956,0.17791411042944785,1,0
2012,95,68,163,Er,,-65166.577,4.948,8144.734,0.03,B-,-2439.0,3.0,162.930040797,5.311,False,False,False,False,-65166.577,8144.734,  27   95   68  163 Er       -65166.577      4.948     8144.734    0.030 B-  -2439.000    3.000 162 930040.797      5.311  ,1327.591642,0.004889999999999999,0.1656441717791411,0,1
2012,94,69,163,Tm,-,-62727.577,5.786,8124.972,0.035,B-,-3428.327,16.352,162.932659172,6.211,False,False,False,False,-62727.577,8124.972,  25   94   69  163 Tm    -  -62727.577      5.786     8124.972    0.035 B-  -3428.327   16.352 162 932659.172      6.211  ,1324.370436,0.005705000000000001,0.15337423312883436,1,0
2012,93,70,163,Yb,x,-59299.25,15.431,8099.139,0.095,B-,-4507.842,31.922,162.936339632,16.565,False,False,False,False,-59299.250,8099.139,  23   93   70  163 Yb    x  -59299.250     15.431     8099.139    0.095 B-  -4507.842   31.922 162 936339.632     16.565  ,1320.1596570000002,0.015484999999999999,0.1411042944785276,0,1
2012,92,71,163,Lu,x,-54791.409,27.945,8066.684,0.171,B-,-5527.435,37.348,162.941179,30.0,False,False,False,False,-54791.409,8066.684,  21   92   71  163 Lu    x  -54791.409     27.945     8066.684    0.171 B-  -5527.435   37.348 162 941179.000     30.000  ,1314.869492,0.027873000000000002,0.12883435582822086,1,0
2012,91,72,163,Hf,,-49263.973,24.778,8027.974,0.152,B-,-6729.266,45.416,162.947112946,26.599,False,False,False,False,-49263.973,8027.974,  19   91   72  163 Hf       -49263.973     24.778     8027.974    0.152 B-  -6729.266   45.416 162 947112.946     26.599  ,1308.559762,0.024776,0.1165644171779141,0,1
2012,90,73,163,Ta,-a,-42534.708,38.061,7981.89,0.234,B-,-7626.357,65.049,162.95433711,40.86,False,False,False,False,-42534.708,7981.890,  17   90   73  163 Ta   -a  -42534.708     38.061     7981.890    0.234 B-  -7626.357   65.049 162 954337.110     40.860  ,1301.04807,0.038142,0.10429447852760736,1,0
2012,89,74,163,W,-a,-34908.351,52.751,7930.303,0.324,B-,-8900.909,55.998,162.962524342,56.63,False,False,False,False,-34908.351,7930.303,  15   89   74  163 W    -a  -34908.351     52.751     7930.303    0.324 B-  -8900.909   55.998 162 962524.342     56.630  ,1292.639389,0.052812000000000005,0.09202453987730061,0,1
2012,88,75,163,Re,+a,-26007.442,18.791,7870.897,0.115,B-,-9622.0,303.0,162.97207986,20.173,False,False,True,False,-26007.442,7870.897,  13   88   75  163 Re   +a  -26007.442     18.791     7870.897    0.115 B-  -9622#     303#    162 972079.860     20.173  ,1282.956211,0.018745,0.07975460122699386,1,0
2012,99,65,164,Tb,+,-62076.66,100.018,8139.757,0.61,B-,3890.0,100.0,163.933357961,107.373,False,False,False,False,-62076.660,8139.757,  34   99   65  164 Tb    +  -62076.660    100.018     8139.757    0.610 B-   3890.000  100.000 163 933357.961    107.373  ,1334.9201480000002,0.10003999999999999,0.2073170731707317,0,0
2012,98,66,164,Dy,,-65966.66,1.883,8158.706,0.011,B-,-985.893,1.427,163.929181874,2.021,False,False,False,False,-65966.660,8158.706,  32   98   66  164 Dy       -65966.660      1.883     8158.706    0.011 B-   -985.893    1.427 163 929181.874      2.021  ,1338.0277839999999,0.0018039999999999998,0.1951219512195122,1,1
2012,97,67,164,Ho,,-64980.767,2.291,8147.924,0.014,B-,960.819,1.43,163.930240273,2.459,False,False,False,False,-64980.767,8147.924,  30   97   67  164 Ho       -64980.767      2.291     8147.924    0.014 B-    960.819    1.430 163 930240.273      2.459  ,1336.259536,0.0022960000000000003,0.18292682926829268,0,0
2012,96,68,164,Er,,-65941.586,1.886,8149.012,0.012,B-,-4037.862,24.436,163.929208791,2.024,False,False,False,False,-65941.586,8149.012,  28   96   68  164 Er       -65941.586      1.886     8149.012    0.012 B-  -4037.862   24.436 163 929208.791      2.024  ,1336.437968,0.001968,0.17073170731707318,1,1
2012,95,69,164,Tm,,-61903.724,24.398,8119.621,0.149,B-,-886.149,28.854,163.933543614,26.191,False,False,False,False,-61903.724,8119.621,  26   95   69  164 Tm       -61903.724     24.398     8119.621    0.149 B-   -886.149   28.854 163 933543.614     26.191  ,1331.617844,0.024436,0.15853658536585366,0,0
2012,94,70,164,Yb,x,-61017.575,15.437,8109.447,0.094,B-,-6375.206,31.925,163.93449493399999,16.571,False,False,False,False,-61017.575,8109.447,  24   94   70  164 Yb    x  -61017.575     15.437     8109.447    0.094 B-  -6375.206   31.925 163 934494.934     16.571  ,1329.949308,0.015416000000000001,0.14634146341463414,1,1
2012,93,71,164,Lu,x,-54642.37,27.945,8065.804,0.17,B-,-2824.146,32.112,163.941339,30.0,False,False,False,False,-54642.370,8065.804,  22   93   71  164 Lu    x  -54642.370     27.945     8065.804    0.170 B-  -2824.146   32.112 163 941339.000     30.000  ,1322.7918559999998,0.027880000000000002,0.13414634146341464,0,0
2012,92,72,164,Hf,,-51818.224,15.82,8043.813,0.096,B-,-8535.424,32.112,163.944370845,16.983,False,False,False,False,-51818.224,8043.813,  20   92   72  164 Hf       -51818.224     15.820     8043.813    0.096 B-  -8535.424   32.112 163 944370.845     16.983  ,1319.185332,0.015744,0.12195121951219512,1,1
2012,91,73,164,Ta,x,-43282.8,27.945,7986.997,0.17,B-,-5054.923,29.864,163.953534,30.0,False,False,False,False,-43282.800,7986.997,  18   91   73  164 Ta    x  -43282.800     27.945     7986.997    0.170 B-  -5054.923   29.864 163 953534.000     30.000  ,1309.867508,0.027880000000000002,0.10975609756097561,0,0
2012,90,74,164,W,,-38227.878,10.534,7951.404,0.064,B-,-10704.904,74.723,163.958960683,11.309,False,False,False,False,-38227.878,7951.404,  16   90   74  164 W        -38227.878     10.534     7951.404    0.064 B- -10704.904   74.723 163 958960.683     11.309  ,1304.030256,0.010496,0.0975609756097561,1,1
2012,89,75,164,Re,-a,-27522.974,73.976,7881.36,0.451,B-,-7050.331,140.051,163.97045287,79.417,False,False,False,False,-27522.974,7881.360,  14   89   75  164 Re   -a  -27522.974     73.976     7881.360    0.451 B-  -7050.331  140.051 163 970452.870     79.417  ,1292.54304,0.073964,0.08536585365853659,0,0
