vintage,kind,N,Z,A,element,S2n_keV,S2n_unc_keV,S2n_estimated,S2p_keV,S2p_unc_keV,S2p_estimated,Qalpha_keV,Qalpha_unc_keV,Qalpha_estimated,Q2beta_keV,Q2beta_unc_keV,Q2beta_estimated,Qep_keV,Qep_unc_keV,Qep_estimated,Qbeta_n_keV,Qbeta_n_unc_keV,Qbeta_n_estimated,raw_line
2016,rct1,41,38,79,Sr,23816.09,11.53,False,9885.39,8.61,False,-3578.18,11.66,False,-18707.0,300.0,True,1412.42,8.39,False,-21375.0,298.0,True,  79 Sr  38   23816.09   11.53   9885.39    8.61  -3578.18   11.66 -18707#    300#     1412.42    8.39 -21375#    298#  
2016,rct1,40,39,79,Y,27522.0,218.0,True,7565.28,79.19,False,-3024.05,79.19,False,-26168.0,506.0,True,1828.62,79.24,False,-25039.0,407.0,True,  79 Y   39   27522#    218#     7565.28   79.19  -3024.05   79.19 -26168#    506#     1828.62   79.24 -25039#    407#  
2016,rct1,39,40,79,Zr,30873.0,500.0,True,3545.0,300.0,True,-2577.0,372.0,True,,,False,9115.0,300.0,True,,,False,  79 Zr  40   30873#    500#     3545#    300#    -2577#    372#        *              9115#    300#        *           
2016,rct1,38,41,79,Nb,,,False,-210.0,540.0,True,-2255.0,583.0,True,,,False,13234.0,582.0,True,,,False,  79 Nb  41       *              -210#    540#    -2255#    583#        *             13234#    582#        *           
2016,rct1,52,28,80,Ni,4883.0,922.0,True,,,False,,,False,29019.0,700.0,True,,,False,11039.0,761.0,True,0 80 Ni  28    4883#    922#        *                 *             29019#    700#        *             11039#    761#  
2016,rct1,51,29,80,Cu,7845.0,642.0,True,,,False,-14114.0,721.0,True,23024.0,400.0,True,,,False,9161.0,400.0,True,  80 Cu  29    7845#    642#        *            -14114#    721#    23024#    400#        *              9161#    400#  
2016,rct1,50,30,80,Zn,10308.01,3.23,False,32337.0,600.0,True,-12443.0,400.0,True,17886.69,3.3,False,-31367.0,600.0,True,2827.75,3.19,False,  80 Zn  30   10308.01    3.23  32337#    600#   -12443#    400#    17886.69    3.30 -31367#    600#     2827.75    3.19
2016,rct1,49,31,80,Ga,11660.35,3.46,False,29304.14,503.02,False,-10672.6,7.3,False,12990.83,4.41,False,-24772.0,300.0,True,2231.61,37.29,False,  80 Ga  31   11660.35    3.46  29304.14  503.02 -10672.60    7.30  12990.83    4.41 -24772#    300#     2231.61   37.29
2016,rct1,48,32,80,Ge,13815.89,4.09,False,26630.01,2.82,False,-9657.21,2.51,False,8224.15,2.27,False,-23391.98,3.02,False,-3970.57,5.71,False,  80 Ge  32   13815.89    4.09  26630.01    2.82  -9657.21    2.51   8224.15    2.27 -23391.98    3.02  -3970.57    5.71
2016,rct1,47,33,80,As,15540.19,10.32,False,23086.48,3.84,False,-8342.77,3.86,False,3674.5,3.46,False,-16955.79,3.82,False,-4368.35,3.34,False,  80 As  33   15540.19   10.32  23086.48    3.84  -8342.77    3.86   3674.50    3.46 -16955.79    3.82  -4368.35    3.34
2016,rct1,46,34,80,Se,16876.15,0.97,False,20475.35,3.66,False,-6971.48,0.96,False,133.89,1.11,False,-15521.84,37.19,False,-9762.74,0.34,False,  80 Se  34   16876.15    0.97  20475.35    3.66  -6971.48    0.96    133.89    1.11 -15521.84   37.19  -9762.74    0.34
2016,rct1,45,35,80,Br,18579.47,3.72,False,17649.99,9.74,False,-6022.53,1.34,False,-3713.53,2.12,False,-9541.91,5.25,False,-9518.05,3.34,False,  80 Br  35   18579.47    3.72  17649.99    9.74  -6022.53    1.34  -3713.53    2.12  -9541.91    5.25  -9518.05    3.34
2016,rct1,44,36,80,Kr,19857.71,0.75,False,15445.34,0.71,False,-5066.31,0.69,False,-7581.89,3.53,False,-9264.86,0.73,False,-15161.68,2.25,False,  80 Kr  36   19857.71    0.75  15445.34    0.71  -5066.31    0.69  -7581.89    3.53  -9264.86    0.73 -15161.68    2.25
2016,rct1,43,37,80,Rb,21382.68,3.74,False,13301.25,4.04,False,-4311.31,9.51,False,-11027.32,6.51,False,-3396.4,2.12,False,-14769.9,8.59,False,  80 Rb  37   21382.68    3.74  13301.25    4.04  -4311.31    9.51 -11027.32    6.51  -3396.40    2.12 -14769.90    8.59
2016,rct1,42,38,80,Sr,23280.15,8.22,False,10711.12,3.48,False,-3722.66,5.3,False,-15951.0,300.0,True,-3158.17,4.91,False,-20564.94,79.25,False,  80 Sr  38   23280.15    8.22  10711.12    3.48  -3722.66    5.30 -15951#    300#    -3158.17    4.91 -20564.94   79.25
2016,rct1,41,39,80,Y,25118.0,298.0,True,8790.67,7.03,False,-3093.99,6.31,False,-22728.0,400.0,True,2365.86,6.6,False,-22449.0,300.0,True,  80 Y   39   25118#    298#     8790.67    7.03  -3093.99    6.31 -22728#    400#     2365.86    6.60 -22449#    300#  
2016,rct1,40,40,80,Zr,29653.0,500.0,True,5764.0,300.0,True,-2537.0,302.0,True,,,False,3828.0,300.0,True,-30781.0,583.0,True,  80 Zr  40   29653#    500#     5764#    300#    -2537#    302#        *              3828#    300#   -30781#    583#  
2016,rct1,39,41,80,Nb,,,False,825.0,499.0,True,-2365.0,500.0,True,,,False,12108.0,407.0,True,,,False,  80 Nb  41       *               825#    499#    -2365#    500#        *             12108#    407#        *           
2016,rct1,52,29,81,Cu,5823.0,583.0,True,,,False,-12831.0,781.0,True,26208.0,500.0,True,,,False,12157.0,500.0,True,0 81 Cu  29    5823#    583#        *            -12831#    781#    26208#    500#        *             12157#    500#  
2016,rct1,51,30,81,Zn,8910.0,5.5,False,33207.0,600.0,True,-11825.0,500.0,True,20092.02,5.43,False,-30859.0,700.0,True,4952.69,5.8,False,  81 Zn  30    8910.00    5.50  33207#    600#   -11825#    500#    20092.02    5.43 -30859#    700#     4952.69    5.80
2016,rct1,50,31,81,Ga,11222.91,3.75,False,30466.0,300.0,True,-11429.0,149.0,True,14905.35,4.2,False,-28717.0,400.0,True,3836.03,3.85,False,  81 Ga  31   11222.91    3.75  30466#    300#   -11429#    149#    14905.35    4.20 -28717#    400#     3836.03    3.85
2016,rct1,49,32,81,Ge,12907.73,37.24,False,27437.33,3.02,False,-9927.41,2.85,False,10097.3,2.28,False,-21932.05,3.3,False,-2148.51,3.92,False,  81 Ge  32   12907.73   37.24  27437.33    3.02  -9927.41    2.85  10097.30    2.28 -21932.05    3.30  -2148.51    3.92
2016,rct1,48,33,81,As,15039.89,5.94,False,24563.57,3.23,False,-8965.88,3.59,False,5443.73,2.82,False,-20598.61,3.91,False,-2845.16,2.8,False,  81 As  33   15039.89    5.94  24563.57    3.23  -8965.88    3.59   5443.73    2.82 -20598.61    3.91  -2845.16    2.80
2016,rct1,47,34,81,Se,16614.16,1.01,False,21440.34,37.19,False,-7601.04,0.99,False,1307.19,1.46,False,-14142.65,2.28,False,-8571.31,0.47,False,  81 Se  34   16614.16    1.01  21440.34   37.19  -7601.04    0.99   1307.19    1.46 -14142.65    2.28  -8571.31    0.47
2016,rct1,46,35,81,Br,18051.63,1.41,False,18918.93,5.42,False,-6485.63,1.95,False,-2520.36,5.0,False,-13051.51,3.47,False,-8155.0,1.17,False,  81 Br  35   18051.63    1.41  18918.93    5.42  -6485.63    1.95  -2520.36    5.00 -13051.51    3.47  -8155.00    1.17
2016,rct1,45,36,81,Kr,19396.56,3.65,False,16356.66,1.1,False,-5521.61,1.08,False,-6168.06,3.31,False,-7225.7,1.44,False,-13592.03,2.15,False,  81 Kr  36   19396.56    3.65  16356.66    1.10  -5521.61    1.08  -6168.06    3.31  -7225.70    1.44 -13592.03    2.15
2016,rct1,44,37,81,Rb,20796.32,5.35,False,13966.58,5.01,False,-4646.78,5.65,False,-9743.76,7.3,False,-6856.65,5.0,False,-13216.53,6.0,False,  81 Rb  37   20796.32    5.35  13966.58    5.01  -4646.78    5.65  -9743.76    7.30  -6856.65    5.00 -13216.53    6.00
2016,rct1,43,38,81,Sr,22193.87,8.95,False,11663.81,4.68,False,-3783.6,3.69,False,-14067.99,94.13,False,-923.75,3.2,False,-18451.29,6.98,False,  81 Sr  38   22193.87    8.95  11663.81    4.68  -3783.60    3.69 -14067.99   94.13   -923.75    3.20 -18451.29    6.98
2016,rct1,42,39,81,Y,24037.71,79.36,False,9487.87,5.81,False,-3307.34,5.56,False,-19352.0,400.0,True,-826.41,5.72,False,-19424.0,300.0,True,  81 Y   39   24037.71   79.36   9487.87    5.81  -3307.34    5.56 -19352#    400#     -826.41    5.72 -19424#    300#  
2016,rct1,41,40,81,Zr,26832.0,314.0,True,6561.19,94.45,False,-2081.62,94.41,False,-25710.0,509.0,True,5562.35,94.14,False,-27111.0,411.0,True,  81 Zr  40   26832#    314#     6561.19   94.45  -2081.62   94.41 -25710#    509#     5562.35   94.14 -27111#    411#  
2016,rct1,40,41,81,Nb,30853.0,640.0,True,3121.0,407.0,True,-2347.0,448.0,True,,,False,7499.0,400.0,True,,,False,  81 Nb  41   30853#    640#     3121#    407#    -2347#    448#        *              7499#    400#        *           
2016,rct1,39,42,81,Mo,,,False,-442.0,583.0,True,-2135.0,640.0,True,,,False,15321.0,583.0,True,,,False,  81 Mo  42       *              -442#    583#    -2135#    640#        *             15321#    583#        *           
2016,rct1,53,29,82,Cu,5263.0,721.0,True,,,False,,,False,27611.0,600.0,True,,,False,12808.0,600.0,True,0 82 Cu  29    5263#    721#        *                 *             27611#    600#        *             12808#    600#  
2016,rct1,52,30,82,Zn,6807.98,4.02,False,34262.0,700.0,True,-10849.0,600.0,True,23101.11,3.8,False,,,False,7242.68,4.48,False,  82 Zn  30    6807.98    4.02  34262#    700#   -10849#    600#    23101.11    3.80      *              7242.68    4.48
2016,rct1,51,31,82,Ga,9849.69,3.77,False,31309.0,400.0,True,-10858.17,503.01,False,17174.7,4.44,False,-28799.0,500.0,True,5289.65,3.17,False,  82 Ga  31    9849.69    3.77  31309#    400#   -10858.17  503.01  17174.70    4.44 -28799#    500#     5289.65    3.17
2016,rct1,50,32,82,Ge,12022.4,3.03,False,28344.4,3.42,False,-10356.75,2.96,False,12178.81,2.29,False,-26504.37,5.51,False,-953.08,3.46,False,  82 Ge  32   12022.40    3.03  28344.40    3.42 -10356.75    2.96  12178.81    2.29 -26504.37    5.51   -953.08    3.46
2016,rct1,49,33,82,As,14033.56,5.0,False,25459.69,4.71,False,-8824.38,4.18,False,7393.24,3.85,False,-19766.44,4.95,False,-1787.75,3.86,False,  82 As  33   14033.56    5.00  25459.69    4.71  -8824.38    4.18   7393.24    3.85 -19766.44    4.95  -1787.75    3.86
2016,rct1,48,34,82,Se,15977.06,0.94,False,22636.52,2.11,False,-8156.75,3.57,False,2997.9,0.47,False,-18591.17,2.11,False,-7688.16,1.08,False,  82 Se  34   15977.06    0.94  22636.52    2.11  -8156.75    3.57   2997.90    0.47 -18591.17    2.11  -7688.16    1.08
2016,rct1,47,35,82,Br,17752.3,1.4,False,19862.11,3.46,False,-7106.64,9.83,False,-1310.86,3.16,False,-12254.33,2.82,False,-7873.8,0.49,False,  82 Br  35   17752.30    1.40  19862.11    3.46  -7106.64    9.83  -1310.86    3.16 -12254.33    2.82  -7873.80    0.49
2016,rct1,46,36,82,Kr,18841.07,0.69,False,17410.27,0.96,False,-5990.76,0.18,False,-4581.73,5.99,False,-11491.77,0.99,False,-13206.43,4.9,False,  82 Kr  36   18841.07    0.69  17410.27    0.96  -5990.76    0.18  -4581.73    5.99 -11491.77    0.99 -13206.43    4.90
2016,rct1,45,37,82,Rb,20154.97,3.54,False,14876.75,3.17,False,-5160.56,4.68,False,-8123.71,6.27,False,-5499.74,3.16,False,-12731.0,4.34,False,  82 Rb  37   20154.97    3.54  14876.75    3.17  -5160.56    4.68  -8123.71    6.27  -5499.74    3.16 -12731.00    4.34
2016,rct1,44,38,82,Sr,21841.23,6.92,False,12694.65,6.03,False,-4256.69,6.0,False,-12378.77,12.68,False,-5602.84,6.09,False,-18368.46,8.07,False,  82 Sr  38   21841.23    6.92  12694.65    6.03  -4256.69    6.00 -12378.77   12.68  -5602.84    6.09 -18368.46    8.07
2016,rct1,43,39,82,Y,23058.57,8.32,False,10466.56,5.81,False,-3553.59,6.38,False,-15974.0,300.0,True,103.61,7.37,False,-18675.27,94.24,False,  82 Y   39   23058.57    8.32  10466.56    5.81  -3553.59    6.38 -15974#    300#      103.61    7.37 -18675.27   94.24
2016,rct1,42,40,82,Zr,25414.0,300.0,True,7897.77,11.7,False,-2882.26,13.43,False,-23261.0,400.0,True,607.87,11.61,False,-25342.0,400.0,True,  82 Zr  40   25414#    300#     7897.77   11.70  -2882.26   13.43 -23261#    400#      607.87   11.61 -25342#    400#  
2016,rct1,41,41,82,Nb,29812.0,500.0,True,5520.0,300.0,True,-2342.0,423.0,True,,,False,6334.0,300.0,True,-28411.0,583.0,True,  82 Nb  41   29812#    500#     5520#    300#    -2342#    423#        *              6334#    300#   -28411#    583#  
2016,rct1,40,42,82,Mo,,,False,588.0,500.0,True,-1945.0,565.0,True,,,False,9801.0,411.0,True,,,False,  82 Mo  42       *               588#    500#    -1945#    565#        *              9801#    411#        *           
2016,rct1,53,30,83,Zn,6233.0,300.0,True,,,False,-11145.0,671.0,True,24686.0,300.0,True,,,False,8569.0,300.0,True,0 83 Zn  30    6233#    300#        *            -11145#    671#    24686#    300#        *              8569#    300#  
2016,rct1,52,31,83,Ga,7771.8,4.18,False,32415.0,500.0,True,-9942.0,300.0,True,20412.2,3.82,False,-31226.0,600.0,True,8086.63,3.44,False,  83 Ga  31    7771.80    4.18  32415#    500#    -9942#    300#    20412.20    3.82 -31226#    600#     8086.63    3.44
2016,rct1,51,32,83,Ge,10827.38,3.17,False,29354.71,5.58,False,-9969.06,3.29,False,14364.1,3.89,False,-25951.45,3.92,False,1057.67,4.44,False,  83 Ge  32   10827.38    3.17  29354.71    5.58  -9969.06    3.29  14364.10    3.89 -25951.45    3.92   1057.67    4.44
2016,rct1,50,33,83,As,13278.65,3.85,False,26619.31,4.29,False,-9546.56,3.36,False,9344.39,4.72,False,-24027.57,3.7,False,-146.76,2.84,False,  83 As  33   13278.65    3.85  26619.31    4.29  -9546.56    3.36   9344.39    4.72 -24027.57    3.70   -146.76    2.84
2016,rct1,49,34,83,Se,15094.18,3.15,False,23626.78,3.67,False,-8238.85,37.3,False,4650.1,3.04,False,-17214.43,3.77,False,-5913.19,3.19,False,  83 Se  34   15094.18    3.15  23626.78    3.67  -8238.85   37.30   4650.10    3.04 -17214.43    3.77  -5913.19    3.19
2016,rct1,48,35,83,Br,17179.31,3.92,False,21058.35,4.62,False,-7802.58,6.53,False,56.92,4.45,False,-16197.26,5.32,False,-6493.24,3.79,False,  83 Br  35   17179.31    3.92  21058.35    4.62  -7802.58    6.53     56.92    4.45 -16197.26    5.32  -6493.24    3.79
2016,rct1,47,36,83,Kr,18437.09,1.07,False,18179.59,0.99,False,-6498.09,0.22,False,-3193.03,6.83,False,-9685.72,0.47,False,-11874.15,3.01,False,  83 Kr  36   18437.09    1.07  18179.59    0.99  -6498.09    0.22  -3193.03    6.83  -9685.72    0.47 -11874.15    3.01
2016,rct1,46,37,83,Rb,19756.59,5.43,False,15671.54,2.53,False,-5427.51,2.54,False,-6864.96,18.78,False,-8860.94,2.52,False,-11131.89,6.43,False,  83 Rb  37   19756.59    5.43  15671.54    2.53  -5427.51    2.54  -6864.96   18.78  -8860.94    2.52 -11131.89    6.43
2016,rct1,45,38,83,Sr,21412.11,7.52,False,13679.37,6.92,False,-4780.26,7.67,False,-10885.95,9.38,False,-3494.79,6.83,False,-16804.83,8.77,False,  83 Sr  38   21412.11    7.52  13679.37    6.92  -4780.26    7.67 -10885.95    9.38  -3494.79    6.83 -16804.83    8.77
2016,rct1,44,39,83,Y,22635.39,19.4,False,11326.94,19.27,False,-3827.6,18.75,False,-14649.58,152.05,False,-3306.83,18.87,False,-16645.7,21.73,False,  83 Y   39   22635.39   19.40  11326.94   19.27  -3827.60   18.75 -14649.58  152.05  -3306.83   18.87 -16645.70   21.73
2016,rct1,43,40,83,Zr,24594.15,94.3,False,8961.47,7.15,False,-2859.68,10.57,False,-19572.0,401.0,True,2809.43,8.79,False,-21893.0,300.0,True,  83 Zr  40   24594.15   94.30   8961.47    7.15  -2859.68   10.57 -19572#    401#     2809.43    8.79 -21893#    300#  
2016,rct1,42,41,83,Nb,27338.0,427.0,True,6421.11,151.0,False,-2163.17,170.41,False,-26236.0,522.0,True,3219.04,151.0,False,-25257.0,427.0,True,  83 Nb  41   27338#    427#     6421.11  151.00  -2163.17  170.41 -26236#    522#     3219.04  151.00 -25257#    427#  
2016,rct1,41,42,83,Mo,30733.0,641.0,True,3458.0,411.0,True,-1995.0,500.0,True,,,False,10002.0,401.0,True,,,False,  83 Mo  42   30733#    641#     3458#    411#    -1995#    500#        *             10002#    401#        *           
2016,rct1,40,43,83,Tc,,,False,-463.0,640.0,True,-2094.0,707.0,True,,,False,13481.0,583.0,True,,,False,  83 Tc  43       *              -463#    640#    -2094#    707#        *             13481#    583#        *           
2016,rct1,54,30,84,Zn,5758.0,400.0,True,,,False,-11725.0,806.0,True,26219.0,400.0,True,,,False,9256.0,400.0,True,0 84 Zn  30    5758#    400#        *            -11725#    806#    26219#    400#        *              9256#    400#  
2016,rct1,53,31,84,Ga,7300.0,200.0,True,33346.0,632.0,True,-10313.0,447.0,True,21766.0,200.0,True,,,False,8818.0,200.0,True,  84 Ga  31    7300#    200#    33346#    632#   -10313#    447#    21766#    200#        *              8818#    200#  
2016,rct1,52,32,84,Ge,8876.0,3.88,False,30412.41,4.42,False,-8924.73,4.09,False,17799.29,3.72,False,-29147.0,300.0,True,3449.58,4.22,False,  84 Ge  32    8876.00    3.88  30412.41    4.42  -8924.73    4.09  17799.29    3.72 -29147#    300#     3449.58    4.22
2016,rct1,51,33,84,As,11890.78,4.89,False,27500.78,3.99,False,-9054.81,4.29,False,11929.52,25.92,False,-23885.41,4.1,False,1415.65,4.39,False,  84 As  33   11890.78    4.89  27500.78    3.99  -9054.81    4.29  11929.52   25.92 -23885.41    4.10   1415.65    4.39
2016,rct1,50,34,84,Se,14496.47,2.02,False,25110.6,2.97,False,-8837.33,2.83,False,6491.61,1.96,False,-22260.26,3.11,False,-5005.33,4.27,False,  84 Se  34   14496.47    2.02  25110.60    2.97  -8837.33    2.83   6491.61    1.96 -22260.26    3.11  -5005.33    4.27
2016,rct1,49,35,84,Br,16427.06,25.75,False,22255.61,26.0,False,-7993.51,25.94,False,1975.88,25.82,False,-15402.73,25.88,False,-5863.77,25.73,False,  84 Br  35   16427.06   25.75  22255.61   26.00  -7993.51   25.94   1975.88   25.82 -15402.73   25.88  -5863.77   25.73
2016,rct1,48,36,84,Kr,17990.18,0.0,False,19423.39,0.47,False,-7104.79,0.96,False,-1789.76,1.24,False,-14387.78,3.04,False,-11440.02,2.33,False,  84 Kr  36   17990.18    0.00  19423.39    0.47  -7104.79    0.96  -1789.76    1.24 -14387.78    3.04 -11440.02    2.33
2016,rct1,47,37,84,Rb,19713.8,3.72,False,16838.24,2.4,False,-6294.89,2.42,False,-5864.53,4.81,False,-8034.23,4.38,False,-11032.68,7.18,False,  84 Rb  37   19713.80    3.72  16838.24    2.40  -6294.89    2.42  -5864.53    4.81  -8034.23    4.38 -11032.68    7.18
2016,rct1,46,38,84,Sr,20782.15,6.03,False,14635.73,1.24,False,-5181.14,1.42,False,-9227.88,5.64,False,-7947.91,1.24,False,-16515.22,18.67,False,  84 Sr  38   20782.15    6.03  14635.73    1.24  -5181.14    1.42  -9227.88    5.64  -7947.91    1.24 -16515.22   18.67
2016,rct1,45,39,84,Y,21972.97,6.98,False,12284.57,5.25,False,-4143.88,4.69,False,-12675.71,13.73,False,-2112.77,4.89,False,-16054.09,7.73,False,  84 Y   39   21972.97    6.98  12284.57    5.25  -4143.88    4.69 -12675.71   13.73  -2112.77    4.89 -16054.09    7.73
2016,rct1,44,40,84,Zr,23933.03,12.46,False,9989.57,8.13,False,-3535.14,6.5,False,-17252.0,298.0,True,-1913.05,8.77,False,-21936.92,151.0,False,  84 Zr  40   23933.03   12.46   9989.57    8.13  -3535.14    6.50 -17252#    298#    -1913.05    8.77 -21936.92  151.00
2016,rct1,43,41,84,Nb,25271.0,300.0,True,7732.57,14.15,False,-2495.48,14.46,False,-23518.0,400.0,True,3697.98,22.74,False,-22950.0,401.0,True,  84 Nb  41   25271#    300#     7732.57   14.15  -2495.48   14.46 -23518#    400#     3697.98   22.74 -22950#    401#  
2016,rct1,42,42,84,Mo,29943.0,499.0,True,5117.0,298.0,True,-2235.0,423.0,True,,,False,4453.0,298.0,True,-30922.0,582.0,True,  84 Mo  42   29943#    499#     5117#    298#    -2235#    423#        *              4453#    298#   -30922#    582#  
2016,rct1,41,43,84,Tc,,,False,188.0,500.0,True,-1705.0,565.0,True,,,False,12567.0,427.0,True,,,False,  84 Tc  43       *               188#    500#    -1705#    565#        *             12567#    427#        *           
2016,rct1,55,30,85,Zn,5083.0,583.0,True,,,False,,,False,27893.0,500.0,True,,,False,10786.0,539.0,True,0 85 Zn  30    5083#    583#        *                 *             27893#    500#        *             10786#    539#  
2016,rct1,54,31,85,Ga,6735.0,298.0,True,,,False,-10854.0,582.0,True,23340.0,298.0,True,,,False,10228.0,298.0,True,  85 Ga  31    6735#    298#        *            -10854#    582#    23340#    298#        *             10228#    298#  
2016,rct1,53,32,85,Ge,8289.62,4.44,False,31411.0,300.0,True,-9348.67,6.26,False,19290.22,4.55,False,-28483.0,400.0,True,4658.82,4.89,False,  85 Ge  32    8289.62    4.44  31411#    300#    -9348.67    6.26  19290.22    4.55 -28483#    400#     4658.82    4.89
2016,rct1,52,33,85,As,9662.46,4.15,False,28509.96,4.03,False,-7986.11,4.48,False,15386.32,4.35,False,-26391.0,200.0,True,4687.26,3.64,False,  85 As  33    9662.46    4.15  28509.96    4.03  -7986.11    4.48  15386.32    4.35 -26391#    200#     4687.26    3.64
2016,rct1,51,34,85,Se,13215.74,4.01,False,26015.14,3.56,False,-8546.86,3.32,False,9066.69,3.29,False,-21554.18,4.1,False,-2701.87,25.86,False,  85 Se  34   13215.74    4.01  26015.14    3.56  -8546.86    3.32   9066.69    3.29 -21554.18    4.10  -2701.87   25.86
2016,rct1,50,35,85,Br,15704.39,4.89,False,23484.09,4.15,False,-8467.08,4.05,False,3591.86,3.08,False,-20010.88,4.41,False,-4207.45,3.08,False,  85 Br  35   15704.39    4.89  23484.09    4.15  -8467.08    4.05   3591.86    3.08 -20010.88    4.41  -4207.45    3.08
2016,rct1,49,36,85,Kr,17632.33,2.0,False,20717.74,3.64,False,-7516.26,2.23,False,-377.05,3.45,False,-12821.58,2.8,False,-9792.68,2.97,False,  85 Kr  36   17632.33    2.00  20717.74    3.64  -7516.26    2.23   -377.05    3.45 -12821.58    2.80  -9792.68    2.97
2016,rct1,48,37,85,Rb,19239.34,2.33,False,17731.56,3.79,False,-6615.21,0.98,False,-4325.21,18.97,False,-11673.22,25.73,False,-9589.08,1.24,False,  85 Rb  37   19239.34    2.33  17731.56    3.79  -6615.21    0.98  -4325.21   18.97 -11673.22   25.73  -9589.08    1.24
2016,rct1,47,38,85,Sr,20448.31,7.39,False,15690.59,2.81,False,-5832.01,3.01,False,-7928.09,7.02,False,-5952.92,2.81,False,-15280.17,5.13,False,  85 Sr  38   20448.31    7.39  15690.59    2.81  -5832.01    3.01  -7928.09    7.02  -5952.92    2.81 -15280.17    5.13
2016,rct1,46,39,85,Y,21779.09,26.59,False,13349.43,19.11,False,-4810.37,19.59,False,-11562.45,19.4,False,-5372.13,19.09,False,-14491.75,19.75,False,  85 Y   39   21779.09   26.59  13349.43   19.11  -4810.37   19.59 -11562.45   19.40  -5372.13   19.09 -14491.75   19.75
2016,rct1,45,40,85,Zr,23406.17,9.09,False,10955.52,9.38,False,-4071.98,7.15,False,-15665.44,17.09,False,185.41,6.55,False,-20027.79,14.54,False,  85 Zr  40   23406.17    9.09  10955.52    9.38  -4071.98    7.15 -15665.44   17.09    185.41    6.55 -20027.79   14.54
2016,rct1,44,41,85,Nb,24866.23,150.96,False,8651.95,19.08,False,-2991.68,6.78,False,-20430.0,400.0,True,325.78,5.94,False,-20181.0,298.0,True,  85 Nb  41   24866.23  150.96   8651.95   19.08  -2991.68    6.78 -20430#    400#      325.78    5.94 -20181#    298#  
2016,rct1,43,42,85,Mo,27312.0,401.0,True,6176.04,17.09,False,-2474.53,95.4,False,-26560.0,500.0,True,6622.96,16.76,False,-27881.0,400.0,True,  85 Mo  42   27312#    401#     6176.04   17.09  -2474.53   95.40 -26560#    500#     6622.96   16.76 -27881#    400#  
2016,rct1,42,43,85,Tc,30673.0,640.0,True,2872.0,427.0,True,-1914.0,565.0,True,,,False,8080.0,400.0,True,,,False,  85 Tc  43   30673#    640#     2872#    427#    -1914#    565#        *              8080#    400#        *           
2016,rct1,41,44,85,Ru,,,False,-812.0,641.0,True,-1625.0,707.0,True,,,False,15931.0,582.0,True,,,False,  85 Ru  44       *              -812#    641#    -1625#    707#        *             15931#    582#        *           
2016,rct1,55,31,86,Ga,6135.0,447.0,True,,,False,-11185.0,721.0,True,24883.0,400.0,True,,,False,10972.0,400.0,True,0 86 Ga  31    6135#    447#        *            -11185#    721#    24883#    400#        *             10972#    400#  
2016,rct1,54,32,86,Ge,7394.13,437.81,False,32048.0,593.0,True,-9510.88,437.81,False,21103.25,437.81,False,-31458.0,665.0,True,5717.91,437.81,False,  86 Ge  32    7394.13  437.81  32048#    593#    -9510.88  437.81  21103.25  437.81 -31458#    665#     5717.91  437.81
2016,rct1,53,33,86,As,9251.22,4.68,False,29452.0,200.0,True,-8456.34,4.21,False,16670.11,4.62,False,-26402.0,298.0,True,5380.18,4.32,False,  86 As  33    9251.22    4.68  29452#    200#    -8456.34    4.21  16670.11    4.62 -26402#    298#     5380.18    4.32
2016,rct1,52,34,86,Se,10698.08,3.19,False,26932.68,4.04,False,-7513.02,3.37,False,12762.5,2.52,False,-24668.72,4.5,False,0.99,3.97,False,  86 Se  34   10698.08    3.19  26932.68    4.04  -7513.02    3.37  12762.50    2.52 -24668.72    4.50      0.99    3.97
2016,rct1,51,35,86,Br,13991.8,25.91,False,24356.63,4.41,False,-7951.75,4.83,False,7114.74,3.08,False,-19732.08,4.35,False,-2223.24,3.67,False,  86 Br  35   13991.80   25.91  24356.63    4.41  -7951.75    4.83   7114.74    3.08 -19732.08    4.35  -2223.24    3.67
2016,rct1,50,36,86,Kr,16968.96,0.0,False,21895.89,1.96,False,-8096.7,0.47,False,1257.42,0.0,False,-18141.0,2.61,False,-9169.65,0.0,False,  86 Kr  36   16968.96    0.00  21895.89    1.96  -8096.70    0.47   1257.42    0.00 -18141.00    2.61  -9169.65    0.00
2016,rct1,49,37,86,Rb,19130.66,2.2,False,19541.85,25.73,False,-7673.25,0.99,False,-3463.9,14.14,False,-11460.49,3.08,False,-9715.03,2.82,False,  86 Rb  37   19130.66    2.20  19541.85   25.73  -7673.25    0.99  -3463.90   14.14 -11460.49    3.08  -9715.03    2.82
2016,rct1,48,38,86,Sr,20016.15,1.24,False,16661.7,0.0,False,-6356.22,0.01,False,-6554.07,3.57,False,-10331.73,2.0,False,-14752.28,18.97,False,  86 Sr  38   20016.15    1.24  16661.70    0.00  -6356.22    0.01  -6554.07    3.57 -10331.73    2.00 -14752.28   18.97
2016,rct1,47,39,86,Y,21531.29,14.78,False,14102.07,14.31,False,-5520.2,14.46,False,-10149.03,15.17,False,-4404.73,14.14,False,-14179.22,15.54,False,  86 Y   39   21531.29   14.78  14102.07   14.31  -5520.20   14.46 -10149.03   15.17  -4404.73   14.14 -14179.22   15.54
