vintage,N,Z,A,element,origin,mass_excess_keV,mass_excess_unc_keV,be_per_A_keV,be_per_A_unc_keV,beta_mode,beta_keV,beta_unc_keV,atomic_mass_u,atomic_mass_unc_micro_u,mass_estimated,be_estimated,beta_estimated,atomic_mass_estimated,mass_excess_raw,be_per_A_raw,raw_line,B_total_MeV,B_total_unc_MeV,I,even_N,even_Z
2020,78,57,135,La,,-86643.458,9.432,8382.7972,0.0699,B-,-2027.1499,4.6101,134.906984427,10.126,False,False,False,False,-86643.458,8382.7972,  21   78   57  135 La       -86643.458       9.432      8382.7972     0.0699  B-  -2027.1499     4.6101  134 906984.427      10.126   ,1131.6776220000002,0.0094365,0.15555555555555556,1,0
2020,77,58,135,Ce,,-84616.308,10.266,8361.9861,0.076,B-,-3680.4357,15.654,134.909160662,11.021,False,False,False,False,-84616.308,8361.9861,  19   77   58  135 Ce       -84616.308      10.266      8361.9861     0.0760  B-  -3680.4357    15.6540  134 909160.662      11.021   ,1128.8681235,0.01026,0.14074074074074075,0,1
2020,76,59,135,Pr,x,-80935.872,11.817,8328.9284,0.0875,B-,-4722.2522,22.4837,134.913111772,12.686,False,False,False,False,-80935.872,8328.9284,  17   76   59  135 Pr    x  -80935.872      11.817      8328.9284     0.0875  B-  -4722.2522    22.4837  134 913111.772      12.686   ,1124.405334,0.0118125,0.1259259259259259,1,0
2020,75,60,135,Nd,x,-76213.62,19.128,8288.1536,0.1417,B-,-6151.2907,85.0809,134.918181318,20.534,False,False,False,False,-76213.620,8288.1536,  15   75   60  135 Nd    x  -76213.620      19.128      8288.1536     0.1417  B-  -6151.2907    85.0809  134 918181.318      20.534   ,1118.900736,0.0191295,0.1111111111111111,0,1
2020,74,61,135,Pm,x,-70062.329,82.903,8236.7933,0.6141,B-,-7205.1069,175.4501,134.92478499999999,89.0,False,False,False,False,-70062.329,8236.7933,  13   74   61  135 Pm    x  -70062.329      82.903      8236.7933     0.6141  B-  -7205.1069   175.4501  134 924785.000      89.000   ,1111.9670955,0.08290349999999999,0.0962962962962963,1,0
2020,73,62,135,Sm,x,-62857.222,154.628,8177.627,1.1454,B-,-8709.0,249.0,134.93252,166.0,False,False,True,False,-62857.222,8177.6270,  11   73   62  135 Sm    x  -62857.222     154.628      8177.6270     1.1454  B-  -8709#       249#      134 932520.000     166.000   ,1103.9796450000001,0.154629,0.08148148148148149,0,1
2020,85,51,136,Sb,,-64506.89,5.83,8252.2533,0.0429,B-,9918.3897,6.2599,135.930749009,6.258,False,False,False,False,-64506.890,8252.2533,  34   85   51  136 Sb       -64506.890       5.830      8252.2533     0.0429  B-   9918.3897     6.2599  135 930749.009       6.258   ,1122.3064488000002,0.005834400000000001,0.25,0,0
2020,84,52,136,Te,,-74425.279,2.281,8319.4301,0.0168,B-,5119.9455,14.188,135.92010118,2.448,False,False,False,False,-74425.279,8319.4301,  32   84   52  136 Te       -74425.279       2.281      8319.4301     0.0168  B-   5119.9455    14.1880  135 920101.180       2.448   ,1131.4424936,0.0022847999999999996,0.23529411764705882,1,1
2020,83,53,136,I,,-79545.225,14.188,8351.3242,0.1043,B-,6883.9455,14.188,135.914604693,15.231,False,False,False,False,-79545.225,8351.3242,  30   83   53  136 I        -79545.225      14.188      8351.3242     0.1043  B-   6883.9455    14.1880  135 914604.693      15.231   ,1135.7800912,0.014184800000000001,0.22058823529411764,0,0
2020,82,54,136,Xe,,-86429.17,0.007,8396.1889,0.0003,B-,-90.3151,1.873,135.907214474,0.007,False,False,False,False,-86429.170,8396.1889,  28   82   54  136 Xe       -86429.170       0.007      8396.1889     0.0003  B-    -90.3151     1.8730  135 907214.474       0.007   ,1141.8816904,4.0799999999999996e-05,0.20588235294117646,1,1
2020,81,55,136,Cs,+,-86338.855,1.873,8389.7723,0.0138,B-,2548.2241,1.857,135.907311431,2.01,False,False,False,False,-86338.855,8389.7723,  26   81   55  136 Cs    +  -86338.855       1.873      8389.7723     0.0138  B-   2548.2241     1.8570  135 907311.431       2.010   ,1141.0090328,0.0018768,0.19117647058823528,0,0
2020,80,56,136,Ba,,-88887.079,0.245,8402.7566,0.0018,B-,-2849.5915,53.1715,135.9045758,0.262,False,False,False,False,-88887.079,8402.7566,  24   80   56  136 Ba       -88887.079       0.245      8402.7566     0.0018  B-  -2849.5915    53.1715  135 904575.800       0.262   ,1142.7748976,0.0002448,0.17647058823529413,1,1
2020,79,57,136,La,x,-86037.488,53.171,8376.0512,0.391,B-,471.0621,53.172,135.907634962,57.081,False,False,False,False,-86037.488,8376.0512,  22   79   57  136 La    x  -86037.488      53.171      8376.0512     0.3910  B-    471.0621    53.1720  135 907634.962      57.081   ,1139.1429632,0.053176,0.16176470588235295,0,0
2020,78,58,136,Ce,,-86508.55,0.324,8373.7624,0.0024,B-,-5168.129,11.4561,135.907129256,0.348,False,False,False,False,-86508.550,8373.7624,  20   78   58  136 Ce       -86508.550       0.324      8373.7624     0.0024  B-  -5168.1290    11.4561  135 907129.256       0.348   ,1138.8316864,0.00032639999999999996,0.14705882352941177,1,1
2020,77,59,136,Pr,,-81340.421,11.455,8330.0089,0.0842,B-,-2141.1234,16.4578,135.91267747,12.296,False,False,False,False,-81340.421,8330.0089,  18   77   59  136 Pr       -81340.421      11.455      8330.0089     0.0842  B-  -2141.1234    16.4578  135 912677.470      12.296   ,1132.8812104000003,0.0114512,0.1323529411764706,0,0
2020,76,60,136,Nd,x,-79199.297,11.817,8308.5127,0.0869,B-,-8029.3747,70.0764,135.914976061,12.686,False,False,False,False,-79199.297,8308.5127,  16   76   60  136 Nd    x  -79199.297      11.817      8308.5127     0.0869  B-  -8029.3747    70.0764  135 914976.061      12.686   ,1129.9577272,0.0118184,0.11764705882352941,1,1
2020,75,61,136,Pm,x,-71169.923,69.073,8243.7207,0.5079,B-,-4359.0237,70.1942,135.923595949,74.152,False,False,False,False,-71169.923,8243.7207,  14   75   61  136 Pm    x  -71169.923      69.073      8243.7207     0.5079  B-  -4359.0237    70.1942  135 923595.949      74.152   ,1121.1460152,0.0690744,0.10294117647058823,0,0
2020,74,62,136,Sm,x,-66810.899,12.497,8205.9165,0.0919,B-,-10567.0,196.0,135.928275553,13.416,False,False,True,False,-66810.899,8205.9165,  12   74   62  136 Sm    x  -66810.899      12.497      8205.9165     0.0919  B- -10567#       196#      135 928275.553      13.416   ,1116.0046439999999,0.0124984,0.08823529411764706,1,1
2020,86,51,137,Sb,x,-60060.392,52.164,8218.4764,0.3808,B-,9243.3698,52.2059,136.935522519,56.0,False,False,False,False,-60060.392,8218.4764,  35   86   51  137 Sb    x  -60060.392      52.164      8218.4764     0.3808  B-   9243.3698    52.2059  136 935522.519      56.000   ,1125.9312667999998,0.052169600000000003,0.25547445255474455,1,0
2020,85,52,137,Te,,-69303.762,2.1,8280.2357,0.0153,B-,7052.5063,8.6426,136.925599354,2.254,False,False,False,False,-69303.762,8280.2357,  33   85   52  137 Te       -69303.762       2.100      8280.2357     0.0153  B-   7052.5063     8.6426  136 925599.354       2.254   ,1134.3922908999998,0.0020961,0.24087591240875914,0,1
2020,84,53,137,I,p-2n,-76356.268,8.383,8326.0033,0.0612,B-,6027.1455,8.3841,136.918028178,9.0,False,False,False,False,-76356.268,8326.0033,  31   84   53  137 I  p-2n  -76356.268       8.383      8326.0033     0.0612  B-   6027.1455     8.3841  136 918028.178       9.000   ,1140.6624521,0.0083844,0.22627737226277372,1,0
2020,83,54,137,Xe,-n,-82383.414,0.104,8364.2865,0.0008,B-,4162.3582,0.3193,136.911557771,0.111,False,False,False,False,-82383.414,8364.2865,  29   83   54  137 Xe   -n  -82383.414       0.104      8364.2865     0.0008  B-   4162.3582     0.3193  136 911557.771       0.111   ,1145.9072505000001,0.00010960000000000001,0.2116788321167883,0,1
2020,82,55,137,Cs,+,-86545.772,0.302,8388.9581,0.0022,B-,1175.6285,0.1723,136.907089296,0.324,False,False,False,False,-86545.772,8388.9581,  27   82   55  137 Cs    +  -86545.772       0.302      8388.9581     0.0022  B-   1175.6285     0.1723  136 907089.296       0.324   ,1149.2872597,0.0003014,0.19708029197080293,1,0
2020,81,56,137,Ba,,-87721.401,0.248,8391.8288,0.0018,B-,-580.5356,1.6231,136.905827207,0.266,False,False,False,False,-87721.401,8391.8288,  25   81   56  137 Ba       -87721.401       0.248      8391.8288     0.0018  B-   -580.5356     1.6231  136 905827.207       0.266   ,1149.6805455999997,0.0002466,0.18248175182481752,0,1
2020,80,57,137,La,+,-87140.865,1.64,8381.8807,0.012,B-,-1222.1,1.6,136.906450438,1.76,False,False,False,False,-87140.865,8381.8807,  23   80   57  137 La    +  -87140.865       1.640      8381.8807     0.0120  B-  -1222.1000     1.6000  136 906450.438       1.760   ,1148.3176558999999,0.001644,0.1678832116788321,1,0
2020,79,58,137,Ce,,-85918.765,0.36,8367.2497,0.0026,B-,-2716.9515,8.1328,136.907762416,0.386,False,False,False,False,-85918.765,8367.2497,  21   79   58  137 Ce       -85918.765       0.360      8367.2497     0.0026  B-  -2716.9515     8.1328  136 907762.416       0.386   ,1146.3132089,0.0003562,0.15328467153284672,0,1
2020,78,59,137,Pr,,-83201.814,8.135,8341.7074,0.0594,B-,-3617.8447,14.2706,136.910679183,8.733,False,False,False,False,-83201.814,8341.7074,  19   78   59  137 Pr       -83201.814       8.135      8341.7074     0.0594  B-  -3617.8447    14.2706  136 910679.183       8.733   ,1142.8139138,0.0081378,0.1386861313868613,1,0
2020,77,60,137,Nd,,-79583.969,11.725,8309.5892,0.0856,B-,-5511.1108,17.5366,136.914563099,12.586,False,False,False,False,-79583.969,8309.5892,  17   77   60  137 Nd       -79583.969      11.725      8309.5892     0.0856  B-  -5511.1108    17.5366  136 914563.099      12.586   ,1138.4137204,0.0117272,0.12408759124087591,0,1
2020,76,61,137,Pm,x,-74072.858,13.041,8263.6516,0.0952,B-,-6081.2029,31.446,136.920479519,14.0,False,False,False,False,-74072.858,8263.6516,  15   76   61  137 Pm    x  -74072.858      13.041      8263.6516     0.0952  B-  -6081.2029    31.4460  136 920479.519      14.000   ,1132.1202692,0.013042400000000001,0.10948905109489052,1,0
2020,75,62,137,Sm,,-67991.655,28.614,8213.5527,0.2089,B-,-7845.7518,28.9474,136.927007959,30.718,False,False,False,False,-67991.655,8213.5527,  13   75   62  137 Sm       -67991.655      28.614      8213.5527     0.2089  B-  -7845.7518    28.9474  136 927007.959      30.718   ,1125.2567199,0.0286193,0.0948905109489051,0,1
2020,74,63,137,Eu,x,-60145.904,4.378,8150.5738,0.032,B-,-8932.0,298.0,136.935430719,4.7,False,False,True,False,-60145.904,8150.5738,  11   74   63  137 Eu    x  -60145.904       4.378      8150.5738     0.0320  B-  -8932#       298#      136 935430.719       4.700   ,1116.6286106,0.004384000000000001,0.08029197080291971,1,0
2020,86,52,138,Te,,-65695.995,3.787,8252.5786,0.0274,B-,6283.9149,7.0625,137.929472452,4.065,False,False,False,False,-65695.995,8252.5786,  34   86   52  138 Te       -65695.995       3.787      8252.5786     0.0274  B-   6283.9149     7.0625  137 929472.452       4.065   ,1138.8558468,0.0037812,0.2463768115942029,1,1
2020,85,53,138,I,x,-71979.91,5.962,8292.445,0.0432,B-,7992.3346,6.5881,137.922726392,6.4,False,False,False,False,-71979.910,8292.4450,  32   85   53  138 I     x  -71979.910       5.962      8292.4450     0.0432  B-   7992.3346     6.5881  137 922726.392       6.400   ,1144.3574099999998,0.005961600000000001,0.2318840579710145,0,0
2020,84,54,138,Xe,,-79972.244,2.804,8344.6913,0.0203,B-,2914.7839,9.578,137.914146268,3.01,False,False,False,False,-79972.244,8344.6913,  30   84   54  138 Xe       -79972.244       2.804      8344.6913     0.0203  B-   2914.7839     9.5780  137 914146.268       3.010   ,1151.5673993999999,0.0028013999999999995,0.21739130434782608,1,1
2020,83,55,138,Cs,,-82887.028,9.158,8360.1437,0.0664,B-,5374.7776,9.1584,137.911017119,9.831,False,False,False,False,-82887.028,8360.1437,  28   83   55  138 Cs       -82887.028       9.158      8360.1437     0.0664  B-   5374.7776     9.1584  137 911017.119       9.831   ,1153.6998306,0.0091632,0.2028985507246377,0,0
2020,82,56,138,Ba,,-88261.806,0.249,8393.4222,0.0018,B-,-1748.3977,0.3384,137.905247059,0.267,False,False,False,False,-88261.806,8393.4222,  26   82   56  138 Ba       -88261.806       0.249      8393.4222     0.0018  B-  -1748.3977     0.3384  137 905247.059       0.267   ,1158.2922636,0.00024839999999999997,0.18840579710144928,1,1
2020,81,57,138,La,,-86513.408,0.416,8375.0835,0.003,B-,1052.4585,0.4018,137.907124041,0.446,False,False,False,False,-86513.408,8375.0835,  24   81   57  138 La       -86513.408       0.416      8375.0835     0.0030  B-   1052.4585     0.4018  137 907124.041       0.446   ,1155.7615230000001,0.00041400000000000003,0.17391304347826086,0,0
2020,80,58,138,Ce,,-87565.867,0.499,8377.0408,0.0036,B-,-4437.0,10.0,137.90599418,0.536,False,False,False,False,-87565.867,8377.0408,  22   80   58  138 Ce       -87565.867       0.499      8377.0408     0.0036  B-  -4437.0000    10.0000  137 905994.180       0.536   ,1156.0316304,0.0004967999999999999,0.15942028985507245,1,1
2020,79,59,138,Pr,-,-83128.867,10.012,8339.2195,0.0726,B-,-1111.6847,15.3256,137.910757495,10.748,False,False,False,False,-83128.867,8339.2195,  20   79   59  138 Pr    -  -83128.867      10.012      8339.2195     0.0726  B-  -1111.6847    15.3256  137 910757.495      10.748   ,1150.812291,0.0100188,0.14492753623188406,0,0
2020,78,60,138,Nd,,-82017.182,11.603,8325.4946,0.0841,B-,-7102.8119,16.0995,137.911950938,12.456,False,False,False,False,-82017.182,8325.4946,  18   78   60  138 Nd       -82017.182      11.603      8325.4946     0.0841  B-  -7102.8119    16.0995  137 911950.938      12.456   ,1148.9182547999999,0.011605799999999998,0.13043478260869565,1,1
2020,77,61,138,Pm,,-74914.37,11.603,8268.3558,0.0841,B-,-3416.5976,16.5613,137.919576119,12.456,False,False,False,False,-74914.370,8268.3558,  16   77   61  138 Pm       -74914.370      11.603      8268.3558     0.0841  B-  -3416.5976    16.5613  137 919576.119      12.456   ,1141.0331004,0.011605799999999998,0.11594202898550725,0,0
2020,76,62,138,Sm,x,-71497.772,11.817,8237.9286,0.0856,B-,-9748.0968,30.3408,137.923243988,12.686,False,False,False,False,-71497.772,8237.9286,  14   76   62  138 Sm    x  -71497.772      11.817      8237.9286     0.0856  B-  -9748.0968    30.3408  137 923243.988      12.686   ,1136.8341468,0.0118128,0.10144927536231885,1,1
2020,75,63,138,Eu,x,-61749.676,27.945,8161.6211,0.2025,B-,-6090.0,202.0,137.933709,30.0,False,False,True,False,-61749.676,8161.6211,  12   75   63  138 Eu    x  -61749.676      27.945      8161.6211     0.2025  B-  -6090#       202#      137 933709.000      30.000   ,1126.3037118,0.027945,0.08695652173913043,0,0
2020,87,52,139,Te,x,-60205.08,3.54,8211.7716,0.0255,B-,8265.8835,5.3454,138.935367191,3.8,False,False,False,False,-60205.080,8211.7716,  35   87   52  139 Te    x  -60205.080       3.540      8211.7716     0.0255  B-   8265.8835     5.3454  138 935367.191       3.800   ,1141.4362524,0.0035445,0.2517985611510791,0,1
2020,86,53,139,I,x,-68470.964,4.005,8265.61,0.0288,B-,7173.6224,4.5424,138.9264934,4.3,False,False,False,False,-68470.964,8265.6100,  33   86   53  139 I     x  -68470.964       4.005      8265.6100     0.0288  B-   7173.6224     4.5424  138 926493.400       4.300   ,1148.9197900000001,0.004003199999999999,0.23741007194244604,1,0
2020,85,54,139,Xe,x,-75644.586,2.142,8311.5904,0.0154,B-,5056.5023,3.796,138.9187922,2.3,False,False,False,False,-75644.586,8311.5904,  31   85   54  139 Xe    x  -75644.586       2.142      8311.5904     0.0154  B-   5056.5023     3.7960  138 918792.200       2.300   ,1155.3110656,0.0021406,0.22302158273381295,0,1
2020,84,55,139,Cs,+,-80701.088,3.134,8342.3397,0.0225,B-,4212.8293,3.1235,138.913363822,3.364,False,False,False,False,-80701.088,8342.3397,  29   84   55  139 Cs    +  -80701.088       3.134      8342.3397     0.0225  B-   4212.8293     3.1235  138 913363.822       3.364   ,1159.5852183000002,0.0031275,0.20863309352517986,1,0
2020,83,56,139,Ba,-n,-84913.918,0.253,8367.0194,0.0018,B-,2308.4632,0.6571,138.908841164,0.271,False,False,False,False,-84913.918,8367.0194,  27   83   56  139 Ba   -n  -84913.918       0.253      8367.0194     0.0018  B-   2308.4632     0.6571  138 908841.164       0.271   ,1163.0156966,0.00025019999999999996,0.19424460431654678,0,1
2020,82,57,139,La,,-87222.381,0.607,8377.9987,0.0044,B-,-264.6396,1.9989,138.906362927,0.651,False,False,False,False,-87222.381,8377.9987,  25   82   57  139 La       -87222.381       0.607      8377.9987     0.0044  B-   -264.6396     1.9989  138 906362.927       0.651   ,1164.5418193,0.0006116,0.17985611510791366,1,0
2020,81,58,139,Ce,,-86957.741,2.089,8370.4664,0.015,B-,-2129.089,2.9962,138.906647029,2.242,False,False,False,False,-86957.741,8370.4664,  23   81   58  139 Ce       -86957.741       2.089      8370.4664     0.0150  B-  -2129.0890     2.9962  138 906647.029       2.242   ,1163.4948295999998,0.002085,0.16546762589928057,0,1
2020,80,59,139,Pr,,-84828.652,3.649,8349.5208,0.0263,B-,-2811.7226,27.6166,138.9089327,3.917,False,False,False,False,-84828.652,8349.5208,  21   80   59  139 Pr       -84828.652       3.649      8349.5208     0.0263  B-  -2811.7226    27.6166  138 908932.700       3.917   ,1160.5833912,0.0036557,0.1510791366906475,1,0
2020,79,60,139,Nd,,-82016.93,27.521,8323.6642,0.198,B-,-4515.9014,25.87,138.911951208,29.545,False,False,False,False,-82016.930,8323.6642,  19   79   60  139 Nd       -82016.930      27.521      8323.6642     0.1980  B-  -4515.9014    25.8700  138 911951.208      29.545   ,1156.9893238,0.027522,0.1366906474820144,0,1
2020,78,61,139,Pm,,-77501.028,13.588,8285.5473,0.0978,B-,-5120.7993,17.4098,138.916799228,14.587,False,False,False,False,-77501.028,8285.5473,  17   78   61  139 Pm       -77501.028      13.588      8285.5473     0.0978  B-  -5120.7993    17.4098  138 916799.228      14.587   ,1151.6910747,0.013594199999999999,0.1223021582733813,1,0
2020,77,62,139,Sm,x,-72380.229,10.884,8243.0786,0.0783,B-,-6982.1777,17.0705,138.922296631,11.684,False,False,False,False,-72380.229,8243.0786,  15   77   62  139 Sm    x  -72380.229      10.884      8243.0786     0.0783  B-  -6982.1777    17.0705  138 922296.631      11.684   ,1145.7879254000002,0.0108837,0.1079136690647482,0,1
2020,76,63,139,Eu,x,-65398.051,13.151,8187.2187,0.0946,B-,-7767.0,196.0,138.929792307,14.117,False,False,True,False,-65398.051,8187.2187,  13   76   63  139 Eu    x  -65398.051      13.151      8187.2187     0.0946  B-  -7767#       196#      138 929792.307      14.117   ,1138.0233993000002,0.0131494,0.09352517985611511,1,0
2020,88,52,140,Te,,-56367.449,14.377,8183.3567,0.1027,B-,7238.7734,18.7976,139.939487057,15.434,False,False,False,False,-56367.449,8183.3567,  36   88   52  140 Te       -56367.449      14.377      8183.3567     0.1027  B-   7238.7734    18.7976  139 939487.057      15.434   ,1145.669938,0.014378,0.2571428571428571,1,1
2020,87,53,140,I,x,-63606.223,12.109,8229.474,0.0865,B-,9380.2388,12.3313,139.931715914,13.0,False,False,False,False,-63606.223,8229.4740,  34   87   53  140 I     x  -63606.223      12.109      8229.4740     0.0865  B-   9380.2388    12.3313  139 931715.914      13.000   ,1152.1263600000002,0.01211,0.24285714285714285,0,0
2020,86,54,140,Xe,x,-72986.461,2.329,8290.8875,0.0166,B-,4063.2768,8.5232,139.921645814,2.5,False,False,False,False,-72986.461,8290.8875,  32   86   54  140 Xe    x  -72986.461       2.329      8290.8875     0.0166  B-   4063.2768     8.5232  139 921645.814       2.500   ,1160.72425,0.0023239999999999997,0.22857142857142856,1,1
2020,85,55,140,Cs,,-77049.738,8.199,8314.3227,0.0586,B-,6218.1669,9.8671,139.917283707,8.801,False,False,False,False,-77049.738,8314.3227,  30   85   55  140 Cs       -77049.738       8.199      8314.3227     0.0586  B-   6218.1669     9.8671  139 917283.707       8.801   ,1164.0051780000001,0.008204000000000001,0.21428571428571427,0,0
2020,84,56,140,Ba,,-83267.905,7.9,8353.15,0.0564,B-,1044.1542,7.9051,139.910608231,8.48,False,False,False,False,-83267.905,8353.1500,  28   84   56  140 Ba       -83267.905       7.900      8353.1500     0.0564  B-   1044.1542     7.9051  139 910608.231       8.480   ,1169.441,0.007896,0.2,1,1
2020,83,57,140,La,,-84312.059,0.607,8355.0201,0.0043,B-,3762.1676,1.3364,139.909487285,0.651,False,False,False,False,-84312.059,8355.0201,  26   83   57  140 La       -84312.059       0.607      8355.0201     0.0043  B-   3762.1676     1.3364  139 909487.285       0.651   ,1169.702814,0.000602,0.18571428571428572,0,0
2020,82,58,140,Ce,,-88074.227,1.313,8376.3045,0.0094,B-,-3388.0,6.0,139.905448433,1.409,False,False,False,False,-88074.227,8376.3045,  24   82   58  140 Ce       -88074.227       1.313      8376.3045     0.0094  B-  -3388.0000     6.0000  139 905448.433       1.409   ,1172.68263,0.0013160000000000001,0.17142857142857143,1,1
2020,81,59,140,Pr,-,-84686.227,6.142,8346.5163,0.0439,B-,-428.9806,6.9536,139.9090856,6.593,False,False,False,False,-84686.227,8346.5163,  22   81   59  140 Pr    -  -84686.227       6.142      8346.5163     0.0439  B-   -428.9806     6.9536  139 909085.600       6.593   ,1168.512282,0.0061459999999999996,0.15714285714285714,0,0
2020,80,60,140,Nd,x,-84257.246,3.26,8337.864,0.0233,B-,-6045.2,24.0,139.90954613,3.5,False,False,False,False,-84257.246,8337.8640,  20   80   60  140 Nd    x  -84257.246       3.260      8337.8640     0.0233  B-  -6045.2000    24.0000  139 909546.130       3.500   ,1167.30096,0.003262,0.14285714285714285,1,1
2020,79,61,140,Pm,-,-78212.046,24.22,8289.0958,0.173,B-,-2756.101,27.2546,139.916035918,26.001,False,False,False,False,-78212.046,8289.0958,  18   79   61  140 Pm    -  -78212.046      24.220      8289.0958     0.1730  B-  -2756.1010    27.2546  139 916035.918      26.001   ,1160.4734119999998,0.02422,0.12857142857142856,0,0
2020,78,62,140,Sm,x,-75455.945,12.497,8263.8211,0.0893,B-,-8470.0,50.0,139.918994714,13.416,False,False,False,False,-75455.945,8263.8211,  16   78   62  140 Sm    x  -75455.945      12.497      8263.8211     0.0893  B-  -8470.0000    50.0000  139 918994.714      13.416   ,1156.9349539999998,0.012502000000000001,0.11428571428571428,1,1
2020,77,63,140,Eu,-,-66985.945,51.538,8197.733,0.3681,B-,-5203.6675,58.6268,139.928087633,55.328,False,False,False,False,-66985.945,8197.7330,  14   77   63  140 Eu    -  -66985.945      51.538      8197.7330     0.3681  B-  -5203.6675    58.6268  139 928087.633      55.328   ,1147.68262,0.051533999999999996,0.1,0,0
2020,76,64,140,Gd,x,-61782.278,27.945,8154.9757,0.1996,B-,-11300.0,800.0,139.933674,30.0,False,False,False,False,-61782.278,8154.9757,  12   76   64  140 Gd    x  -61782.278      27.945      8154.9757     0.1996  B- -11300.0000   800.0000  139 933674.000      30.000   ,1141.696598,0.027944,0.08571428571428572,1,1
2020,75,65,140,Tb,-,-50482.278,800.488,8068.6732,5.7178,B-,-7652.0,895.0,139.945805048,859.359,False,False,True,False,-50482.278,8068.6732,  10   75   65  140 Tb    -  -50482.278     800.488      8068.6732     5.7178  B-  -7652#       895#      139 945805.048     859.359   ,1129.614248,0.8004920000000001,0.07142857142857142,0,0
2020,88,53,141,I,x,-59926.666,15.835,8202.2562,0.1123,B-,8270.643,16.0965,140.935666081,17.0,False,False,False,False,-59926.666,8202.2562,  35   88   53  141 I     x  -59926.666      15.835      8202.2562     0.1123  B-   8270.6430    16.0965  140 935666.081      17.000   ,1156.5181241999999,0.0158343,0.24822695035460993,1,0
2020,87,54,141,Xe,x,-68197.309,2.888,8255.3647,0.0205,B-,6280.0423,9.6378,140.926787181,3.1,False,False,False,False,-68197.309,8255.3647,  33   87   54  141 Xe    x  -68197.309       2.888      8255.3647     0.0205  B-   6280.0423     9.6378  140 926787.181       3.100   ,1164.0064227,0.0028905000000000003,0.23404255319148937,0,1
2020,86,55,141,Cs,,-74477.351,9.195,8294.3554,0.0652,B-,5255.141,9.6174,140.920045279,9.871,False,False,False,False,-74477.351,8294.3554,  31   86   55  141 Cs       -74477.351       9.195      8294.3554     0.0652  B-   5255.1410     9.6174  140 920045.279       9.871   ,1169.5041114,0.009193199999999999,0.2198581560283688,1,0
2020,85,56,141,Ba,,-79732.492,5.318,8326.0774,0.0377,B-,3197.3515,6.551,140.914403653,5.709,False,False,False,False,-79732.492,8326.0774,  29   85   56  141 Ba       -79732.492       5.318      8326.0774     0.0377  B-   3197.3515     6.5510  140 914403.653       5.709   ,1173.9769134,0.0053157,0.20567375886524822,0,1
2020,84,57,141,La,,-82929.844,4.127,8343.205,0.0293,B-,2501.2141,3.9279,140.910971155,4.43,False,False,False,False,-82929.844,8343.2050,  27   84   57  141 La       -82929.844       4.127      8343.2050     0.0293  B-   2501.2141     3.9279  140 910971.155       4.430   ,1176.391905,0.004131299999999999,0.19148936170212766,1,0
2020,83,58,141,Ce,,-85431.058,1.315,8355.3956,0.0093,B-,583.4758,1.1784,140.908285991,1.411,False,False,False,False,-85431.058,8355.3956,  25   83   58  141 Ce       -85431.058       1.315      8355.3956     0.0093  B-    583.4758     1.1784  140 908285.991       1.411   ,1178.1107796000001,0.0013112999999999998,0.1773049645390071,0,1
2020,82,59,141,Pr,,-86014.533,1.498,8353.9852,0.0106,B-,-1823.0137,2.809,140.907659604,1.607,False,False,False,False,-86014.533,8353.9852,  23   82   59  141 Pr       -86014.533       1.498      8353.9852     0.0106  B-  -1823.0137     2.8090  140 907659.604       1.607   ,1177.9119131999998,0.0014946,0.16312056737588654,1,0
2020,81,60,141,Nd,-,-84191.52,3.183,8335.5074,0.0226,B-,-3668.5879,14.3304,140.90961669,3.417,False,False,False,False,-84191.520,8335.5074,  21   81   60  141 Nd    -  -84191.520       3.183      8335.5074     0.0226  B-  -3668.5879    14.3304  140 909616.690       3.417   ,1175.3065434,0.0031866,0.14893617021276595,0,1
2020,80,61,141,Pm,x,-80522.932,13.972,8303.9405,0.0991,B-,-4588.9724,16.373,140.913555081,15.0,False,False,False,False,-80522.932,8303.9405,  19   80   61  141 Pm    x  -80522.932      13.972      8303.9405     0.0991  B-  -4588.9724    16.3730  140 913555.081      15.000   ,1170.8556105000002,0.013973099999999999,0.1347517730496454,1,0
2020,79,62,141,Sm,,-75933.959,8.535,8265.846,0.0605,B-,-6008.3127,14.2829,140.918481545,9.162,False,False,False,False,-75933.959,8265.8460,  17   79   62  141 Sm       -75933.959       8.535      8265.8460     0.0605  B-  -6008.3127    14.2829  140 918481.545       9.162   ,1165.4842859999999,0.0085305,0.12056737588652482,0,1
2020,78,63,141,Eu,,-69925.647,12.639,8217.6853,0.0896,B-,-6701.4161,23.4562,140.924931734,13.568,False,False,False,False,-69925.647,8217.6853,  15   78   63  141 Eu       -69925.647      12.639      8217.6853     0.0896  B-  -6701.4161    23.4562  140 924931.734      13.568   ,1158.6936273,0.0126336,0.10638297872340426,1,0
2020,77,64,141,Gd,x,-63224.231,19.76,8164.609,0.1401,B-,-8683.388,107.0975,140.932126,21.213,False,False,False,False,-63224.231,8164.6090,  13   77   64  141 Gd    x  -63224.231      19.760      8164.6090     0.1401  B-  -8683.3880   107.0975  140 932126.000      21.213   ,1151.209869,0.0197541,0.09219858156028368,0,1
2020,76,65,141,Tb,x,-54540.843,105.259,8097.4761,0.7465,B-,-9158.0,316.0,140.941448,113.0,False,False,True,False,-54540.843,8097.4761,  11   76   65  141 Tb    x  -54540.843     105.259      8097.4761     0.7465  B-  -9158#       316#      140 941448.000     113.000   ,1141.7441301,0.1052565,0.07801418439716312,1,0
