vintage,N,Z,A,element,target_measured,Sn_keV,S2n_keV,Sp_keV,S2p_keV,Qalpha_keV,delta2n_keV,delta2p_keV
2012,70,61,131,Pm,False,,,,,,,
2012,69,62,131,Sm,False,,,,,,,
2012,68,63,131,Eu,False,,,,,,,
2012,84,48,132,Cd,False,,,,,,,
2012,83,49,132,In,True,2454.5870000000577,8667.60999999987,,,,,
2012,82,50,132,Sn,True,7343.1389999999665,12553.734000000171,15807.31100000022,29588.02400000021,-11727.012000000337,6522.75800000038,9018.048000000417
2012,81,51,132,Sb,True,5724.967999999877,13491.96399999992,9652.478999999817,24329.673999999883,-7914.624000000069,2964.467999999877,5328.285999999847
2012,80,52,132,Te,True,8048.496999999974,13977.899999999907,10495.183999999892,19633.290000000037,-4251.048000000184,487.4799999999814,2119.252000000095
2012,79,53,132,I,True,6332.076999999816,14909.983999999939,7781.460999999894,17995.143999999855,-3498.124000000069,411.77599999983795,2229.56399999978
2012,78,54,132,Xe,True,8936.687999999616,15541.07399999979,9125.196999999695,16503.983999999706,-2710.187999999849,553.1199999996461,2254.9059999994934
2012,77,55,132,Cs,True,7168.711999999825,16399.128000000026,6031.63199999975,14798.047999999952,-1842.5080000001471,521.6119999999646,2157.7039999999106
2012,76,56,132,Ba,True,9822.472000000067,17316.0,7665.163999999873,13132.469999999972,-999.6959999999963,658.3179999999702,2156.655999999959
2012,75,57,132,La,True,8025.714999999851,18238.961999999825,4328.7639999999665,11401.871999999974,-217.02799999993294,601.3619999997318,2019.6099999998696
2012,74,58,132,Ce,True,10833.871999999741,19190.66799999983,5990.670999999857,9787.247999999905,482.9760000000242,686.1019999997225,2033.9039999996312
2012,73,59,132,Pr,True,8984.158999999985,20180.611999999965,2794.0159999998286,8164.061999999918,987.0879999999888,723.4499999999534,2060.803999999771
2012,72,60,132,Nd,True,11729.095999999903,20972.22999999975,4414.186999999918,6580.839999999851,1683.1399999998976,609.0579999994952,
2012,71,61,132,Pm,False,,,,,,,
2012,70,62,132,Sm,False,,,,,,,
2012,69,63,132,Eu,False,,,,,,,
2012,85,48,133,Cd,False,,,,,,,
2012,84,49,133,In,False,,,,,,,
2012,83,50,133,Sn,True,2401.6389999999665,9744.777999999933,15754.363000000129,,,3844.136000000173,
2012,82,51,133,Sb,True,7358.222000000067,13083.189999999944,9667.561999999918,25474.873000000138,-8509.488000000361,6173.51099999994,6030.444000000134
2012,81,52,133,Te,True,5815.250999999931,13863.747999999905,10585.466999999946,20237.945999999763,-4749.964000000153,2925.333999999799,2175.311999999685
2012,80,53,133,I,True,8254.44299999997,14586.519999999786,7987.40699999989,18482.590999999782,-3682.156000000192,541.49199999962,2209.3879999998026
2012,79,54,133,Xe,True,6435.947000000393,15372.63500000001,9229.067000000272,17010.528000000166,-3063.630000000354,456.78100000019185,2225.4890000005253
2012,78,55,133,Cs,True,8986.025999999838,16154.737999999663,6080.969999999972,15206.166999999667,-1988.7039999999106,501.18199999956414,2055.645999999484
2012,77,56,133,Ba,True,7189.898000000045,17012.37000000011,7686.350000000093,13717.981999999844,-1282.4280000003055,572.6780000003055,2077.269999999786
2012,76,57,133,La,True,9842.06100000022,17867.77600000007,4348.353000000119,12013.516999999993,-420.1300000001211,576.0340000002179,1994.0900000000838
2012,75,58,133,Ce,True,8018.509000000078,18852.38099999982,5983.465000000084,10312.22900000005,220.17399999988265,511.5279999997001,1938.8310000000056
2012,74,59,133,Pr,True,10795.42200000002,19779.581000000006,2755.566000000108,8746.236999999965,962.0539999997709,638.6149999999907,2079.000999999931
2012,73,60,133,Nd,True,8977.803000000073,20706.898999999976,4407.831000000006,7201.846999999834,1530.1969999999274,682.966999999946,2099.059999999823
2012,72,61,133,Pm,True,,,1270.719000000041,5684.905999999959,1941.0409999997355,,
2012,71,62,133,Sm,False,,,,,,,
2012,70,63,133,Eu,False,,,,,,,
2012,69,64,133,Gd,False,,,,,,,
2012,85,49,134,In,False,,,,,,,
2012,84,50,134,Sn,True,3629.336999999825,6030.975999999791,,,-7323.340000000084,,
2012,83,51,134,Sb,True,3169.273999999976,10527.496000000043,10435.196999999927,26189.560000000056,-6561.510000000009,3895.532000000123,6086.659999999916
2012,82,52,134,Te,True,7675.168999999994,13490.419999999925,10902.413999999873,20569.97599999979,-4828.050000000047,5457.971999999834,2098.8479999997653
2012,81,53,134,I,True,6243.76500000013,14498.2080000001,8415.92100000009,19001.388000000035,-4197.692000000039,2869.1999999999534,2143.587999999989
2012,80,54,134,Xe,True,8552.00699999975,14987.954000000143,9526.631000000052,17514.037999999942,-3196.277999999933,540.4440000001341,2173.280000000028
2012,79,55,134,Cs,True,6891.4900000002235,15877.516000000061,6536.512999999803,15765.580000000075,-2379.904000000097,287.0879999999888,2041.3440000002738
2012,78,56,134,Ba,True,9467.783999999985,16657.68200000003,8168.10800000024,14249.078000000212,-1494.4920000000857,578.0480000001844,2112.628000000259
2012,77,57,134,La,True,7795.538999999873,17637.600000000093,4953.993999999948,12640.344000000041,-743.8120000001509,676.192000000272,1940.6480000000447
2012,76,58,134,Ce,True,10486.05700000003,18504.566000000108,6627.460999999894,10975.814000000013,3.8459999999031425,686.2480000001378,2031.4960000000428
2012,75,59,134,Pr,True,8661.73999999999,19457.16200000001,3398.7970000000205,9382.262000000104,674.435999999987,502.1280000000261,2151.7879999999423
2012,74,60,134,Nd,True,11385.36900000018,20363.172000000253,4997.778000000166,7753.344000000274,1351.6479999998119,667.6320000004489,2010.860000000568
2012,73,61,134,Pm,True,9402.511000000173,,1695.4270000001416,6103.258000000147,2011.7899999998044,,
2012,72,62,134,Sm,False,,,,,,,
2012,71,63,134,Eu,False,,,,,,,
2012,70,64,134,Gd,False,,,,,,,
2012,86,49,135,In,False,,,,,,,
2012,85,50,135,Sn,True,2271.304999999935,5900.64199999976,,,,,
2012,84,51,135,Sb,True,3740.405000000028,6909.679000000004,10546.26500000013,,-4088.8920000002254,426.4490000002552,
2012,83,52,135,Te,True,3263.2450000001118,10938.414000000106,10996.38500000001,21431.581999999937,-2880.6999999999534,3219.4930000002496,2198.0849999999627
2012,82,53,135,I,True,7801.263000000035,14045.028000000166,8542.01500000013,19444.429000000004,-4231.959000000032,5335.2090000002645,2109.6380000000354
2012,81,54,135,Xe,True,6363.847000000067,14915.853999999817,9646.712999999989,18062.63400000008,-3630.722000000067,2806.5769999998156,2180.103000000119
2012,80,55,135,Cs,True,8762.065999999875,15653.556000000099,6746.571999999927,16273.20299999998,-2564.062999999849,546.9399999999441,2136.2730000000447
2012,79,56,135,Ba,True,6971.907999999821,16439.691999999806,8248.525999999838,14785.03899999964,-1862.0139999997336,426.3459999996703,2139.015999999596
2012,78,57,135,La,True,9496.20299999998,17291.741999999853,4982.412999999942,13150.521000000183,-1009.5989999999292,651.7770000000019,2014.257000000216
2012,77,58,135,Ce,True,7854.796000000089,18340.85300000012,6686.71800000011,11640.712000000058,-357.4220000002533,895.850000000326,2094.5810000000056
2012,76,59,135,Pr,True,10479.226000000024,19140.966000000015,3391.966000000015,10019.426999999909,408.45699999993667,732.3870000001043,2304.5200000000186
2012,75,60,135,Nd,True,8638.56299999985,20023.93200000003,4974.601000000024,8373.398000000045,1069.8810000000522,510.34599999990314,1982.6310000000522
2012,74,61,135,Pm,True,11359.399999999907,20761.91100000008,1669.4579999998678,6667.2360000000335,1848.842999999877,573.2740000002086,
2012,73,62,135,Sm,True,,,3407.3599999998696,5102.787000000011,2485.973999999929,,
2012,72,63,135,Eu,False,,,,,,,
2012,71,64,135,Gd,False,,,,,,,
2012,70,65,135,Tb,False,,,,,,,
2012,86,50,136,Sn,False,,,,,,,
2012,85,51,136,Sb,True,2891.558999999892,6631.96399999992,11166.519000000088,,-4525.86400000006,,
2012,84,52,136,Te,True,4769.2029999999795,8032.448000000091,12025.18299999996,22571.44800000009,-306.7639999999665,619.4340000001248,2447.1160000001546
2012,83,53,136,I,True,3827.7450000001118,11629.008000000147,9106.51500000013,20102.90000000014,-2334.7360000002664,3051.9360000004526,2183.3660000003874
2012,82,54,136,Xe,True,8083.662999999942,14447.51000000001,9929.112999999896,18471.128000000026,-3665.8880000000354,4761.858000000007,2060.4599999999627
2012,81,55,136,Cs,True,6828.362000000197,15590.428000000073,7211.087000000058,16857.800000000047,-3060.348000000231,2899.68600000022,2096.9200000001583
2012,80,56,136,Ba,True,9107.726000000024,16079.633999999845,8594.185999999987,15340.757999999914,-2033.0520000001416,562.2139999996871,2081.155999999726
2012,79,57,136,La,True,7465.204999999842,16961.40799999982,5475.709999999963,13724.2359999998,-1306.091999999946,334.335999999661,2051.9159999997355
2012,78,58,136,Ce,True,9963.52199999988,17818.31799999997,7154.037000000011,12136.449999999953,-498.47200000006706,615.5319999998901,2048.805999999866
2012,77,59,136,Pr,True,8475.80799999996,18955.033999999985,4012.9779999998864,10699.695999999996,-41.636000000173226,1021.002000000095,2521.7120000000577
2012,76,60,136,Nd,True,11056.976999999955,19695.539999999804,5552.351999999955,8944.31799999997,846.775999999838,733.8959999997169,2067.8859999999404
2012,75,61,136,Pm,True,9224.97800000012,20584.378000000026,2255.873000000138,7230.474000000162,1608.023999999743,681.8340000002645,2083.442000000272
2012,74,62,136,Sm,True,12025.065999999875,,4073.025999999838,5742.483999999706,2190.003999999957,,
2012,73,63,136,Eu,False,,,,,,,
2012,72,64,136,Gd,False,,,,,,,
2012,71,65,136,Tb,False,,,,,,,
2012,87,50,137,Sn,False,,,,,,,
2012,86,51,137,Sb,True,3591.6709999998566,6483.2299999997485,,,,,
2012,85,52,137,Te,True,2949.717999999877,7718.920999999857,12083.341999999946,23249.861000000034,-854.8429999998771,675.3579999997746,2331.4569999999367
2012,84,53,137,I,True,4882.0739999997895,8709.818999999901,9219.38599999994,21244.5689999999,141.41200000001118,464.3959999999497,2321.721999999834
2012,83,54,137,Xe,True,4025.6140000000596,12109.277000000002,10126.981999999844,19233.496999999974,-1876.251000000164,2705.4490000000224,2125.0379999999423
2012,82,55,137,Cs,True,8278.253999999957,15106.616000000155,7405.678000000073,17334.79099999997,-3084.159000000218,4808.741000000155,2074.060000000056
2012,81,56,137,Ba,True,6905.620000000112,16013.346000000136,8671.443999999901,15882.530999999959,-2502.7249999998603,2678.1410000000615,2075.837999999989
2012,80,57,137,La,True,9174.76000000001,16639.96499999985,5542.743999999948,14136.929999999935,-1494.8260000001173,409.54799999971874,1878.715999999782
2012,79,58,137,Ce,True,7481.4809999999125,17445.002999999793,7170.313000000082,12646.023000000045,-790.0549999999348,270.9869999997318,1972.2029999997467
2012,78,59,137,Pr,True,9932.77099999995,18408.57899999991,3982.2269999999553,11136.263999999966,-132.34599999990314,646.6639999998733,2259.5069999999832
2012,77,60,137,Nd,True,8456.609000000171,19513.586000000127,5533.153000000166,9546.131000000052,408.6759999997448,940.8940000000875,2172.5300000002608
2012,76,61,137,Pm,True,10963.658999999752,20188.63699999987,2162.554999999935,7714.90699999989,1439.7870000000112,618.2079999998678,1811.7919999998994
2012,75,62,137,Sm,True,9286.846000000136,21311.91200000001,4134.893999999855,6390.766999999993,1880.9609999998938,815.4920000000857,
2012,74,63,137,Eu,False,,,,,,,
2012,73,64,137,Gd,False,,,,,,,
2012,72,65,137,Tb,False,,,,,,,
2012,88,50,138,Sn,False,,,,,,,
2012,87,51,138,Sb,False,,,,,,,
2012,86,52,138,Te,True,4463.296000000089,7413.0139999999665,12954.967000000179,,-1688.8020000001416,609.8559999999125,
2012,85,53,138,I,True,3694.997999999905,8577.071999999695,9964.665999999968,22048.007999999914,-384.31199999991804,818.4839999997057,2399.6399999998976
2012,84,54,138,Xe,True,5660.037999999942,9685.652000000002,10904.945999999996,20124.331999999937,138.87999999988824,528.6919999998063,2248.311999999918
2012,83,55,138,Cs,True,4412.487999999896,12690.741999999853,7792.551999999909,17919.533999999752,-1252.8819999999832,2384.835999999894,1910.307999999728
2012,82,56,138,Ba,True,8611.800000000047,15517.420000000158,9004.98999999999,16410.668000000063,-2562.5180000001565,4366.416000000201,2015.444000000134
2012,81,57,138,La,True,7452.312000000151,16627.07200000016,6089.435999999987,14760.879999999888,-2055.6480000000447,2687.9840000001714,2013.6119999999646
2012,80,58,138,Ce,True,9721.305000000168,17202.78600000008,7716.85800000024,13259.602000000188,-1043.5760000001173,549.7440000001807,1996.7000000001863
2012,79,59,138,Pr,True,8001.26099999994,17934.03199999989,4502.006999999983,11672.320000000065,-338.0679999999702,232.01199999987148,2017.6399999998976
2012,78,60,138,Nd,True,10505.034999999916,18961.644000000088,6105.417000000132,10087.644000000088,389.69799999985844,583.6000000000931,2072.1200000001118
2012,77,61,138,Pm,True,8938.88500000001,19902.54399999976,2644.8309999997728,8177.9839999999385,1162.6419999999925,491.8159999996424,1554.5759999998845
2012,76,62,138,Sm,True,11542.641999999993,20829.48800000013,4713.877000000095,6876.43200000003,1723.688000000082,728.752000000095,2013.9960000000428
2012,75,63,138,Eu,True,,,1012.1380000000354,5147.03199999989,2564.25,,1836.5120000001043
2012,74,64,138,Gd,False,,,,,,,
2012,73,65,138,Tb,False,,,,,,,
2012,72,66,138,Dy,False,,,,,,,
2012,88,51,139,Sb,False,,,,,,,
2012,87,52,139,Te,True,2580.2669999999925,7043.563000000082,,,-1997.7640000001993,,
2012,86,53,139,I,True,4550.425000000047,8245.422999999952,10051.794999999925,23006.762000000104,-1194.3319999999367,,2410.68600000022
2012,85,54,139,Xe,True,3743.7900000000373,9403.82799999998,10953.738000000129,20918.404000000097,-341.66500000003725,708.5139999999665,2252.2750000001397
2012,84,55,139,Cs,True,5885.387000000104,10297.875,8017.901000000071,18922.847000000067,662.9939999999478,379.22300000023097,2111.410000000149
2012,83,56,139,Ba,True,4723.405000000028,13335.205000000075,9315.907000000123,17108.45900000003,-922.0760000001173,2373.7070000001695,2008.469999999972
2012,82,57,139,La,True,8778.104999999981,16230.417000000132,6255.740999999922,15260.730999999912,-2071.687000000151,4381.836000000127,1894.9899999999907
2012,81,58,139,Ce,True,7452.710999999894,17174.01600000006,7717.256999999983,13806.69299999997,-1524.37900000019,2545.5149999998976,1985.5019999998622
2012,80,59,139,Pr,True,9760.654000000097,17761.915000000037,4541.3559999999125,12258.214000000153,-602.5190000000875,423.971000000136,1978.4480000000913
2012,79,60,139,Nd,True,8067.657000000123,18572.69200000004,6171.813000000315,10673.820000000298,176.8369999998249,251.30500000016764,2176.608000000473
2012,78,61,139,Pm,True,10631.543999999994,19570.429000000004,2771.339999999851,8876.756999999983,1010.3240000000224,405.50499999988824,1873.9290000000037
2012,77,62,139,Sm,True,8953.777999999933,20496.419999999925,4728.770000000019,7373.600999999791,1408.4729999999981,800.1169999998529,1951.7149999996182
2012,76,63,139,Eu,True,11719.741999999853,,1189.2379999998957,5903.114999999991,2203.908000000054,,2182.4419999998063
2012,75,64,139,Gd,False,,,,,,,
2012,74,65,139,Tb,False,,,,,,,
2012,73,66,139,Dy,False,,,,,,,
2012,89,51,140,Sb,False,,,,,,,
2012,88,52,140,Te,True,4222.8910000000615,6803.158000000054,,,,,
2012,87,53,140,I,True,3208.1629999999423,7758.587999999989,10679.690999999875,,-1510.935999999987,441.74999999976717,
2012,86,54,140,Xe,True,5413.170000000158,9156.960000000196,11816.48300000024,21868.278000000166,-985.6320000002161,771.1420000004582,2434.1500000003725
2012,85,55,140,Cs,True,4420.518999999855,10305.905999999959,8694.629999999888,19648.368000000017,70.22000000020489,695.74599999981,2096.8579999997746
2012,84,56,140,Ba,True,6427.598999999929,11151.003999999957,9858.118999999948,17876.02000000002,733.9879999998957,435.93599999998696,2035.6040000000503
2012,83,57,140,La,True,5160.983000000007,13939.087999999989,6693.318999999901,16009.226000000024,-404.3079999999609,2090.897999999812,1961.3139999997802
2012,82,58,140,Ce,True,9200.331000000006,16653.0419999999,8139.483000000007,14395.22399999993,-1616.9840000001714,4056.845999999903,1946.5659999998752
2012,81,59,140,Pr,True,7941.365999999922,17702.02000000002,5030.01099999994,12747.267999999924,-1078.6800000001676,2462.2879999997094,1718.403999999864
2012,80,60,140,Nd,True,10310.386999999871,18378.043999999994,6721.546000000089,11262.902000000002,-170.02800000016578,539.2460000000428,1952.0560000000987
2012,79,61,140,Pm,True,8779.184000000125,19410.72800000012,3482.866999999853,9654.680000000168,706.9479999998584,334.5240000002086,1971.7040000001434
2012,78,62,140,Sm,True,11146.9580000001,20100.736000000034,5244.184000000125,8015.523999999976,1318.4919999998529,427.37000000011176,1933.972000000067
2012,77,63,140,Eu,True,9659.178000000073,21378.919999999925,1894.6380000000354,6623.408000000054,1769.7080000001006,908.6239999998361,2471.8940000000875
2012,76,64,140,Gd,True,,,3673.1980000000913,4862.435999999987,2603.7359999998007,,
2012,75,65,140,Tb,True,,,,3310.519999999786,,,
2012,74,66,140,Dy,False,,,,,,,
2012,73,67,140,Ho,False,,,,,,,
2012,89,52,141,Te,False,,,,,,,
2012,88,53,141,I,False,,,,,,,
2012,87,54,141,Xe,True,3282.1439999998547,8695.314000000013,11890.464000000153,22570.155000000028,-1318.0580000001937,547.0830000001006,2252.4809999999125
2012,86,55,141,Cs,True,5498.132999999914,9918.651999999769,8779.592999999644,20596.075999999885,-545.8389999999199,579.4739999996964,2323.8309999997728
2012,85,56,141,Ba,True,4533.898999999976,10961.497999999905,9971.499000000069,18666.128999999957,225.7029999999795,614.6389999997336,2214.7430000000168
2012,84,57,141,La,True,6687.597999999998,11848.581000000006,6953.31799999997,16811.436999999918,1186.3479999999981,469.12100000004284,2100.0770000000484
2012,83,58,141,Ce,True,5428.170000000158,14628.501000000164,8406.670000000158,15099.98900000006,-139.53400000021793,2315.606000000378,1955.978000000352
2012,82,59,141,Pr,True,9396.57799999998,17337.9439999999,5226.257999999914,13365.740999999922,-1300.4980000001378,4143.743999999948,1843.7829999998212
2012,81,60,141,Nd,True,8011.0,18321.38699999987,6791.180000000168,11821.191000000108,-699.5470000002533,2370.066000000108,1919.9140000001062
2012,80,61,141,Pm,True,10385.73999999999,19164.924000000115,3558.219999999972,10279.766000000061,253.97899999981746,584.7880000001751,1983.475000000326
2012,79,62,141,Sm,True,8549.344999999972,19696.303000000073,5014.344999999972,8497.211999999825,1225.7560000000522,-29.148999999975786,1621.8829999999143
2012,78,63,141,Eu,True,11010.96399999992,20670.141999999993,1758.6439999998547,7002.8279999999795,1722.402999999933,211.75500000012107,1931.2409999999218
2012,77,64,141,Gd,True,9513.22800000012,,3527.248000000138,5421.886000000173,2377.3539999998175,,1899.1780000003055
2012,76,65,141,Tb,True,12129.895000000251,,47.47500000009313,3720.6730000001844,,,
2012,75,66,141,Dy,False,,,,,,,
2012,74,67,141,Ho,False,,,,,,,
2012,90,52,142,Te,False,,,,,,,
2012,89,53,142,I,True,,7316.838000000222,,,,,
2012,88,54,142,Xe,True,5103.673999999883,8385.817999999737,,23450.93799999985,-1958.435999999987,600.519999999553,2335.559999999823
2012,87,55,142,Cs,True,4112.027000000235,9610.160000000149,9609.476000000024,21499.940000000177,-962.8680000002496,714.8080000001937,2590.1080000002403
2012,86,56,142,Ba,True,6181.168999999994,10715.06799999997,10654.535000000149,19434.127999999793,-295.42800000007264,648.0,2267.1399999996647
2012,85,57,142,La,True,5160.592000000179,11848.190000000177,7580.011000000173,17551.510000000242,438.243999999715,879.7080000003334,2247.0440000002272
2012,84,58,142,Ce,True,7168.025999999838,12596.195999999996,8887.097999999998,15840.415999999968,1304.2399999999907,554.5559999998659,2047.303999999771
2012,83,59,142,Pr,True,5843.15400000033,15239.73200000031,5641.242000000086,14047.912000000244,308.65999999968335,2134.9880000003614,1842.3040000004694
2012,82,60,142,Nd,True,9827.797999999952,17838.79799999995,7222.40000000014,12448.658000000054,-806.0400000000373,3898.147999999812,1855.1440000000875
2012,81,61,142,Pm,True,8690.46399999992,19076.20399999991,4237.683999999892,11028.86400000006,-435.22400000016205,2659.7279999998864,1973.9560000000056
2012,80,62,142,Sm,True,11124.02099999995,19673.36599999992,5752.625999999931,9310.845999999903,606.7700000000186,551.8999999999069,1960.0839999997988
2012,79,63,142,Eu,True,9459.33200000017,20470.29600000009,2668.631000000052,7682.976000000024,1201.9559999997728,22.16000000014901,2050.4240000001155
2012,78,64,142,Gd,True,11806.623999999836,21319.851999999955,4322.908000000054,6081.551999999909,2113.371999999974,377.27599999983795,1893.087999999756
2012,77,65,142,Tb,True,10090.018999999855,22219.914000000106,624.2659999998286,4151.5139999999665,2765.226000000024,268.5800000000745,1523.5400000000373
2012,76,66,142,Dy,False,,,,,,,
2012,75,67,142,Ho,False,,,,,,,
2012,74,68,142,Er,False,,,,,,,
2012,91,52,143,Te,False,,,,,,,
2012,90,53,143,I,False,,,,,,,
2012,89,54,143,Xe,True,3044.55700000003,8148.2309999999125,12721.856999999844,,-2422.726000000024,715.1709999998566,
2012,88,55,143,Cs,True,5227.150999999838,9339.178000000073,9732.95299999998,,-1639.594000000041,814.3939999998547,
2012,87,56,143,Ba,True,4165.690000000177,10346.859000000171,10708.198000000091,20317.674000000115,-717.3280000002123,625.1470000001136,2609.7970000002533
2012,86,57,143,La,True,6218.867999999784,11379.459999999963,7617.709999999963,18272.24500000011,104.76300000003539,572.8629999998957,2239.847999999998
2012,85,58,143,Ce,True,5144.868999999948,12312.894999999786,8871.374999999767,16451.38599999994,882.7760000000708,709.5449999996927,2047.9409999998752
2012,84,59,143,Pr,True,7351.045999999624,13194.199999999953,5824.2619999998715,14711.35999999987,1735.719000000041,493.7029999997467,1934.1579999995884
2012,83,60,143,Nd,True,6123.522999999812,15951.320999999763,7502.768999999622,13144.010999999708,523.1480000000447,2378.99199999962,1916.9119999995455
2012,82,61,143,Pm,True,9889.67200000002,18580.13599999994,4299.557999999961,11521.9580000001,-564.2420000000857,4130.691999999806,1912.9040000000969
2012,81,62,143,Sm,True,8601.431000000099,19725.45200000005,5663.59300000011,9901.277000000002,72.99600000004284,2448.309000000125,1916.0239999999758
2012,80,63,143,Eu,True,10999.054999999702,20458.38699999987,2543.6649999998044,8296.290999999736,834.4450000000652,565.4879999996629,1657.6969999994617
2012,79,64,143,Gd,True,9343.121999999974,21149.74599999981,4206.697999999858,6875.328999999911,1724.027999999933,314.3699999996461,2286.0429999998305
2012,78,65,143,Tb,True,11931.037000000011,22021.055999999866,748.6790000000037,5071.587000000058,2553.930999999866,-4.338000000221655,1792.8079999999609
2012,77,66,143,Dy,True,,,2898.442000000039,3522.7079999998678,,,
2012,76,67,143,Ho,False,,,,,,,
2012,75,68,143,Er,False,,,,,,,
2012,91,53,144,I,False,,,,,,,
2012,90,54,144,Xe,True,4740.741000000155,7785.298000000184,,,-2940.5760000001173,560.00400000019,
2012,89,55,144,Cs,True,3668.2010000001173,8895.351999999955,10356.597000000067,23078.45399999991,-2099.632000000216,454.2819999998901,2724.221999999834
2012,88,56,144,Ba,True,5901.377999999793,10067.06799999997,11382.425000000047,21115.378000000026,-1205.5359999998473,751.1879999998491,2669.533999999985
2012,87,57,144,La,True,4749.61400000006,10968.481999999844,8201.633999999845,18909.831999999937,-224.3320000001695,628.7299999997485,2500.8599999998696
2012,86,58,144,Ce,True,6896.7710000001825,12041.64000000013,9549.278000000166,17166.98800000013,413.60399999981746,695.7160000002477,2094.998000000138
2012,85,59,144,Pr,True,5753.698000000324,13104.743999999948,6433.091000000248,15304.466000000015,1143.0039999997243,1031.7560000000522,2022.7440000001807
2012,84,60,144,Nd,True,7817.127000000328,13940.65000000014,7968.850000000326,13793.112000000197,1906.3519999997225,620.1320000002161,1966.9040000003297
2012,83,61,144,Pm,True,6526.804000000004,16416.476000000024,4702.839000000153,12205.607999999775,850.3199999998324,2235.6180000000168,1926.1619999997783
2012,82,62,144,Sm,True,10520.034999999916,19121.466000000015,6293.956000000006,10593.513999999966,-136.65200000000186,3948.121999999974,1895.561999999918
2012,81,63,144,Eu,True,9449.081000000238,20448.13599999994,3391.314999999944,9054.908000000054,164.54799999995157,2807.121999999974,2332.649999999907
2012,80,64,144,Gd,True,11599.454000000143,20942.576000000117,4807.0970000003,7350.762000000104,1271.53199999989,473.9200000001583,1977.3380000002217
2012,79,65,144,Tb,True,10020.29700000002,21951.33400000003,1425.8540000000503,5632.551999999909,2192.811999999918,413.49199999985285,2184.5479999999516
2012,78,66,144,Dy,True,12472.380000000121,,3439.785000000149,4188.464000000153,2787.343999999808,,1858.5280000003986
2012,77,67,144,Ho,True,,,-270.4680000001099,2627.973999999929,3447.771999999881,,
2012,76,68,144,Er,False,,,,,,,
2012,75,69,144,Tm,False,,,,,,,
2012,92,53,145,I,False,,,,,,,
2012,91,54,145,Xe,True,2692.3189999999013,7433.060000000056,,,,,
2012,90,55,145,Cs,True,4856.583000000101,8524.784000000218,10472.439000000013,,,419.72300000023097,
2012,89,56,145,Ba,True,3820.3340000002645,9721.712000000058,11534.558000000194,21891.15500000026,-1743.726000000257,831.1420000002254,2815.3960000004154
2012,88,57,145,La,True,6056.983000000007,10806.597000000067,8357.23900000006,19739.664000000106,-783.1820000002626,820.9210000000894,2553.0460000000894
2012,87,58,145,Ce,True,4706.578999999911,11603.350000000093,9506.243000000017,17707.876999999862,240.92399999988265,513.7560000000522,2050.2579999996815
2012,86,59,145,Pr,True,6946.798999999883,12700.497000000207,6483.118999999948,16032.397000000114,883.8029999998398,739.6790000002366,2038.4220000000205
2012,85,60,145,Nd,True,5755.201999999816,13572.329000000143,7970.3539999998175,14403.445000000065,1579.3200000000652,714.8049999999348,1991.3310000000056
2012,84,61,145,Pm,True,7922.64000000013,14449.444000000134,4808.351999999955,12777.202000000281,2324.2579999996815,532.1740000001155,1922.0890000003856
2012,83,62,145,Sm,True,6757.108000000007,17277.142999999924,6524.260000000009,11227.099000000162,1117.2399999999907,2519.7989999998827,1943.8880000000354
2012,82,63,145,Eu,True,10443.81799999997,19892.89900000021,3315.097999999998,9609.054000000004,106.46999999997206,4197.3960000001825,2280.2029999999795
2012,81,64,145,Gd,True,9235.92200000002,20835.376000000164,4593.938000000082,7985.253000000026,584.9549999998417,2260.2750000001397,2135.3540000000503
2012,80,65,145,Tb,True,12005.097000000067,22025.394000000088,1831.496999999974,6638.594000000274,1198.678999999771,1442.2380000001285,2605.5800000003073
2012,79,66,145,Dy,True,9743.943999999901,22216.324000000022,3163.43200000003,4589.28600000008,2556.628000000026,120.33499999996275,1646.221000000136
2012,78,67,145,Ho,True,12581.842000000179,,-161.00600000005215,3278.779000000097,2995.8249999999534,,1846.4900000002235
2012,77,68,145,Er,False,,,,,,,
2012,76,69,145,Tm,False,,,,,,,
2012,92,54,146,Xe,True,4532.975000000093,7225.293999999994,,,,,
2012,91,55,146,Cs,True,3584.4869999999646,8441.070000000065,11364.607000000076,,-3223.8640000000596,570.9440000001341,
2012,90,56,146,Ba,True,5495.545999999857,9315.880000000121,12173.52099999995,22645.959999999963,-2135.598000000231,519.8680000002496,2609.939999999944
2012,89,57,146,La,True,4282.7690000000875,10339.752000000095,8819.673999999883,20354.232000000076,-953.9240000001155,535.1680000000633,2287.6959999999963
2012,88,58,146,Ce,True,6639.344999999972,11345.923999999883,10088.604999999981,18445.84400000004,-217.252000000095,439.86799999978393,2095.164000000106
2012,87,59,146,Pr,True,5126.189000000013,12072.987999999896,6902.72900000005,16408.972000000067,918.2060000000056,75.67199999978766,1646.720000000205
2012,86,60,146,Nd,True,7565.316000000108,13320.517999999924,8588.871000000043,15071.98999999999,1182.029999999795,695.9040000000969,2083.7400000002235
2012,85,61,146,Pm,True,6258.217999999877,14180.858000000007,5311.368000000017,13281.721999999834,1909.194000000134,627.3400000000838,1858.5159999998286
2012,84,62,146,Sm,True,8416.236000000034,15173.344000000041,7017.8559999999125,11826.207999999868,2528.8019999999087,690.7840000002179,1975.1599999999162
2012,83,63,146,Eu,True,7197.195999999996,17641.013999999966,3755.185999999987,10279.445999999996,1599.7379999998957,2316.3959999999497,2287.636000000173
