vintage,kind,N,Z,A,element,Sn_keV,Sn_unc_keV,Sn_estimated,Sp_keV,Sp_unc_keV,Sp_estimated,Q4beta_keV,Q4beta_unc_keV,Q4beta_estimated,Qda_keV,Qda_unc_keV,Qda_estimated,Qpa_keV,Qpa_unc_keV,Qpa_estimated,Qna_keV,Qna_unc_keV,Qna_estimated,raw_line
2012,rct2,82,56,138,Ba,8611.72,0.04,False,9005.0,0.18,False,-6243.55,11.6,False,8787.86,1.86,False,4184.01,1.04,False,3801.31,4.16,False, 138 Ba  56    8611.72    0.04   9005.00    0.18  -6243.55   11.60   8787.86    1.86   4184.01    1.04   3801.31    4.16
2012,rct2,81,57,138,La,7452.31,3.8,False,6089.41,3.43,False,-11581.41,27.95,False,13076.05,3.43,False,6192.87,3.43,False,6706.32,3.57,False, 138 La  57    7452.31    3.80   6089.41    3.43 -11581.41   27.95  13076.05    3.43   6192.87    3.43   6706.32    3.57
2012,rct2,80,58,138,Ce,9721.25,9.89,False,7716.8,10.02,False,-16070.97,15.41,False,9179.55,54.08,False,3938.83,13.66,False,5928.38,9.89,False, 138 Ce  58    9721.25    9.89   7716.80   10.02 -16070.97   15.41   9179.55   54.08   3938.83   13.66   5928.38    9.89
2012,rct2,79,59,138,Pr,8001.22,16.24,False,4501.9,14.07,False,-21382.07,31.28,False,14087.66,14.07,False,6348.68,17.41,False,9158.17,16.93,False, 138 Pr  59    8001.22   16.24   4501.90   14.07 -21382.07   31.28  14087.66   14.07   6348.68   17.41   9158.17   16.93
2012,rct2,78,60,138,Nd,10505.06,16.5,False,6105.44,14.17,False,-26362.0,196.0,True,10032.92,16.3,False,3781.61,16.56,False,8244.45,15.49,False, 138 Nd  60   10505.06   16.50   6105.44   14.17 -26362#    196#    10032.92   16.30   3781.61   16.56   8244.45   15.49
2012,rct2,77,61,138,Pm,8938.95,30.65,False,2644.89,30.12,False,-31272.0,299.0,True,14969.61,30.15,False,6137.18,33.69,False,11641.78,30.15,False, 138 Pm  61    8938.95   30.65   2644.89   30.12 -31272#    299#    14969.61   30.15   6137.18   33.69  11641.78   30.15
2012,rct2,76,62,138,Sm,11542.55,44.01,False,4713.89,17.6,False,-36567.0,401.0,True,10393.54,72.34,False,3393.22,66.27,False,10362.25,22.48,False, 138 Sm  62   11542.55   44.01   4713.89   17.60 -36567#    401#    10393.54   72.34   3393.22   66.27  10362.25   22.48
2012,rct2,75,63,138,Eu,9702.0,198.0,True,1012.11,50.78,False,,,False,15772.03,30.61,False,5971.6,157.13,False,13923.66,70.94,False, 138 Eu  63    9702#    198#     1012.11   50.78      *             15772.03   30.61   5971.60  157.13  13923.66   70.94
2012,rct2,74,64,138,Gd,12515.0,357.0,True,2827.0,277.0,True,,,False,11298.0,277.0,True,3355.0,277.0,True,12847.0,249.0,True, 138 Gd  64   12515#    357#     2827#    277#        *             11298#    277#     3355#    277#    12847#    249#  
2012,rct2,73,65,138,Tb,10773.0,585.0,True,-256.0,422.0,True,,,False,16132.0,422.0,True,5488.0,499.0,True,16126.0,357.0,True, 138 Tb  65   10773#    585#     -256#    422#        *             16132#    422#     5488#    499#    16126#    357#  
2012,rct2,72,66,138,Dy,,,False,1253.0,643.0,True,,,False,11838.0,643.0,True,2759.0,566.0,True,15008.0,566.0,True, 138 Dy  66       *              1253#    643#        *             11838#    643#     2759#    566#    15008#    566#  
2012,rct2,88,51,139,Sb,3321.0,499.0,True,12217.0,718.0,True,30913.0,401.0,True,10711.0,643.0,True,10975.0,566.0,True,,,False,0139 Sb  51    3321#    499#    12217#    718#    30913#    401#    10711#    643#    10975#    566#        *           
2012,rct2,87,52,139,Te,2580.19,5.63,False,12955.0,298.0,True,24708.9,3.55,False,10535.87,300.43,False,9168.78,7.26,False,1340.0,401.0,True, 139 Te  52    2580.19    5.63  12955#    298#    24708.90    3.55  10535.87  300.43   9168.78    7.26   1340#    401#  
2012,rct2,86,53,139,I,4550.45,29.49,False,10051.8,29.21,False,18769.56,28.97,False,11556.0,28.99,False,10830.83,28.98,False,1697.17,29.56,False, 139 I   53    4550.45   29.49  10051.80   29.21  18769.56   28.97  11556.00   28.99  10830.83   28.98   1697.17   29.56
2012,rct2,85,54,139,Xe,3743.66,3.53,False,10953.65,6.33,False,11305.63,7.61,False,11422.48,8.65,False,8764.96,14.36,False,4427.63,3.25,False, 139 Xe  54    3743.66    3.53  10953.65    6.33  11305.63    7.61  11422.48    8.65   8764.96   14.36   4427.63    3.25
2012,rct2,84,55,139,Cs,5885.41,9.68,False,8017.88,4.21,False,4119.99,8.48,False,12393.06,3.14,False,10592.07,3.14,False,4490.74,14.54,False, 139 Cs  55    5885.41    9.68   8017.88    4.21   4119.99    8.48  12393.06    3.14  10592.07    3.14   4490.74   14.54
2012,rct2,83,56,139,Ba,4723.43,0.04,False,9315.89,9.16,False,-2899.32,27.6,False,12342.66,0.18,False,6289.0,1.86,False,7161.58,0.29,False, 139 Ba  56    4723.43    0.04   9315.89    9.16  -2899.32   27.60  12342.66    0.18   6289.00    1.86   7161.58    0.29
2012,rct2,82,57,139,La,8778.01,2.57,False,6255.7,2.27,False,-9727.98,13.76,False,11203.67,2.27,False,6522.61,2.27,False,4756.73,2.93,False, 139 La  57    8778.01    2.57   6255.70    2.27  -9727.98   13.76  11203.67    2.27   6522.61    2.27   4756.73    2.93
2012,rct2,81,58,139,Ce,7452.78,12.04,False,7717.28,7.41,False,-14569.99,13.11,False,10901.51,7.48,False,3951.33,53.67,False,7583.34,7.3,False, 139 Ce  58    7452.78   12.04   7717.28    7.41 -14569.99   13.11  10901.51    7.48   3951.33   53.67   7583.34    7.30
2012,rct2,80,59,139,Pr,9760.71,15.93,False,4541.37,12.4,False,-19423.09,15.33,False,11808.48,7.88,False,6551.51,7.88,False,6862.75,53.75,False, 139 Pr  59    9760.71   15.93   4541.37   12.40 -19423.09   15.33  11808.48    7.88   6551.51    7.88   6862.75   53.75
2012,rct2,79,60,139,Nd,8067.66,29.94,False,6171.88,30.95,False,-24383.0,198.0,True,11897.99,28.78,False,4189.83,29.88,False,10140.34,27.6,False, 139 Nd  60    8067.66   29.94   6171.88   30.95 -24383#    198#    11897.99   28.78   4189.83   29.88  10140.34   27.60
2012,rct2,78,61,139,Pm,10631.44,30.89,False,2771.27,17.87,False,-29370.0,298.0,True,12794.76,17.96,False,6562.73,18.01,False,9486.22,17.78,False, 139 Pm  61   10631.44   30.89   2771.27   17.87 -29370#    298#    12794.76   17.96   6562.73   18.01   9486.22   17.78
2012,rct2,77,62,139,Sm,8953.77,16.07,False,4728.71,29.8,False,-34739.0,503.0,True,12403.44,16.99,False,3664.34,72.19,False,12465.47,16.07,False, 139 Sm  62    8953.77   16.07   4728.71   29.80 -34739#    503#    12403.44   16.99   3664.34   72.19  12465.47   16.07
2012,rct2,76,63,139,Eu,11719.69,30.88,False,1189.25,17.68,False,,,False,13339.29,44.39,False,6276.9,18.14,False,11428.86,72.57,False, 139 Eu  63   11719.69   30.88   1189.25   17.68      *             13339.29   44.39   6276.90   18.14  11428.86   72.57
2012,rct2,75,64,139,Gd,10046.0,277.0,True,3171.0,198.0,True,,,False,13198.0,277.0,True,3476.0,277.0,True,14826.0,196.0,True, 139 Gd  64   10046#    277#     3171#    198#        *             13198#    277#     3476#    277#    14826#    196#  
2012,rct2,74,65,139,Tb,12533.0,422.0,True,-238.0,357.0,True,,,False,13794.0,422.0,True,5823.0,422.0,True,13760.0,357.0,True, 139 Tb  65   12533#    422#     -238#    357#        *             13794#    422#     5823#    422#    13760#    357#  
2012,rct2,73,66,139,Dy,10782.0,643.0,True,1262.0,585.0,True,,,False,14036.0,711.0,True,3281.0,711.0,True,17094.0,585.0,True, 139 Dy  66   10782#    643#     1262#    585#        *             14036#    711#     3281#    711#    17094#    585#  
2012,rct2,89,51,140,Sb,2222.0,718.0,True,,,False,33112.0,596.0,True,11633.0,843.0,True,10714.0,780.0,True,,,False,0140 Sb  51    2222#    718#        *             33112#    596#    11633#    843#    10714#    780#        *           
2012,rct2,88,52,140,Te,4222.97,28.17,False,13857.0,402.0,True,26913.5,29.05,False,8893.0,299.0,True,8537.46,301.7,False,-922.0,504.0,True, 140 Te  52    4222.97   28.17  13857#    402#    26913.50   29.05   8893#    299#     8537.46  301.70   -922#    504#  
2012,rct2,87,53,140,I,3208.18,183.92,False,10679.79,181.68,False,20722.35,181.66,False,12811.11,181.69,False,10572.39,181.66,False,2080.64,351.05,False, 140 I   53    3208.18  183.92  10679.79  181.68  20722.35  181.66  12811.11  181.69  10572.39  181.66   2080.64  351.05
2012,rct2,86,54,140,Xe,5413.19,3.16,False,11816.39,28.97,False,15092.73,3.19,False,9704.25,6.4,False,8233.86,8.7,False,1964.17,3.43,False, 140 Xe  54    5413.19    3.16  11816.39   28.97  15092.73    3.19   9704.25    6.40   8233.86    8.70   1964.17    3.43
2012,rct2,85,55,140,Cs,4420.51,8.78,False,8694.73,8.48,False,7640.85,10.36,False,13632.71,8.67,False,10197.12,8.2,False,4952.32,11.73,False, 140 Cs  55    4420.51    8.78   8694.73    8.48   7640.85   10.36  13632.71    8.67  10197.12    8.20   4952.32   11.73
2012,rct2,84,56,140,Ba,6427.57,7.95,False,9858.06,8.54,False,983.55,27.2,False,10327.63,12.12,False,8139.65,7.95,False,4759.57,7.94,False, 140 Ba  56    6427.57    7.95   9858.06    8.54    983.55   27.20  10327.63   12.12   8139.65    7.95   4759.57    7.94
2012,rct2,83,57,140,La,5160.98,0.04,False,6693.25,2.27,False,-6109.67,35.47,False,14654.42,2.27,False,8267.26,2.27,False,7873.98,2.28,False, 140 La  57    5160.98    0.04   6693.25    2.27  -6109.67   35.47  14654.42    2.27   8267.26    2.27   7873.98    2.28
2012,rct2,82,58,140,Ce,9200.29,7.18,False,8139.56,1.8,False,-12623.24,12.69,False,9153.52,3.14,False,3925.78,2.73,False,5288.68,2.19,False, 140 Ce  58    9200.29    7.18   8139.56    1.80 -12623.24   12.69   9153.52    3.14   3925.78    2.73   5288.68    2.19
2012,rct2,81,59,140,Pr,7941.36,9.81,False,5029.95,9.36,False,-17705.24,51.93,False,13588.36,11.39,False,6091.68,6.39,False,8096.13,6.59,False, 140 Pr  59    7941.36    9.81   5029.95    9.36 -17705.24   51.93  13588.36   11.39   6091.68    6.39   8096.13    6.59
2012,rct2,80,60,140,Nd,10310.44,37.93,False,6721.61,27.18,False,-22471.5,38.18,False,9588.77,29.57,False,3812.12,27.26,False,7311.43,26.02,False, 140 Nd  60   10310.44   37.93   6721.61   27.18 -22471.50   38.18   9588.77   29.57   3812.12   27.26   7311.43   26.02
2012,rct2,79,61,140,Pm,8779.28,37.91,False,3482.9,44.88,False,-27726.3,801.27,False,14520.54,37.25,False,6240.05,37.29,False,10639.66,36.32,False, 140 Pm  61    8779.28   37.91   3482.90   44.88 -27726.30  801.27  14520.54   37.25   6240.05   37.29  10639.66   36.32
2012,rct2,78,62,140,Sm,11147.03,16.57,False,5244.3,18.47,False,-32626.0,503.0,True,10195.35,30.42,False,3480.97,18.06,False,9775.03,17.14,False, 140 Sm  62   11147.03   16.57   5244.30   18.47 -32626#    503#    10195.35   30.42   3480.97   18.06   9775.03   17.14
2012,rct2,77,63,140,Eu,9659.21,53.19,False,1894.69,52.67,False,-37727.0,506.0,True,15222.63,52.88,False,5904.65,66.73,False,12733.31,53.16,False, 140 Eu  63    9659.21   53.19   1894.69   52.67 -37727#    506#    15222.63   52.88   5904.65   66.73  12733.31   53.16
2012,rct2,76,64,140,Gd,12222.0,198.0,True,3673.2,30.88,False,,,False,10678.2,39.52,False,3200.0,198.0,True,11890.65,50.78,False, 140 Gd  64   12222#    198#     3673.20   30.88      *             10678.20   39.52   3200#    198#    11890.65   50.78
2012,rct2,75,65,140,Tb,10423.0,854.0,True,140.0,824.0,True,,,False,15885.0,824.0,True,5595.0,854.0,True,15283.0,824.0,True, 140 Tb  65   10423#    854#      140#    824#        *             15885#    824#     5595#    854#    15283#    824#  
2012,rct2,74,66,140,Dy,13260.0,711.0,True,1989.0,585.0,True,,,False,11549.0,585.0,True,3001.0,711.0,True,14030.0,585.0,True, 140 Dy  66   13260#    711#     1989#    585#        *             11549#    585#     3001#    711#    14030#    585#  
2012,rct2,73,67,140,Ho,,,False,-1093.9,10.0,False,,,False,16383.0,643.0,True,,,False,17355.0,711.0,True, 140 Ho  67       *             -1093.90   10.00      *             16383#    643#        *             17355#    711#  
2012,rct2,89,52,141,Te,2202.0,402.0,True,13837.0,718.0,True,29246.0,401.0,True,10012.0,566.0,True,8916.0,499.0,True,20.0,718.0,True,0141 Te  52    2202#    402#    13837#    718#    29246#    401#    10012#    566#     8916#    499#       20#    718#  
2012,rct2,88,53,141,I,4380.0,267.0,True,10837.0,198.0,True,23030.0,196.0,True,11011.0,196.0,True,10656.0,196.0,True,281.0,357.0,True, 141 I   53    4380#    267#    10837#    198#    23030#    196#    11011#    196#    10656#    196#      281#    357#  
2012,rct2,87,54,141,Xe,3282.16,3.71,False,11890.38,181.66,False,17238.7,3.62,False,10972.54,29.02,False,8646.65,6.62,False,3145.3,5.24,False, 141 Xe  54    3282.16    3.71  11890.38  181.66  17238.70    3.62  10972.54   29.02   8646.65    6.62   3145.30    5.24
2012,rct2,86,55,141,Cs,5498.13,12.14,False,8779.67,9.41,False,11539.28,9.34,False,11878.24,9.36,False,10359.14,9.54,False,3149.15,10.89,False, 141 Cs  55    5498.13   12.14   8779.67    9.41  11539.28    9.34  11878.24    9.36  10359.14    9.54   3149.15   10.89
2012,rct2,85,56,141,Ba,4533.87,9.48,False,9971.42,9.75,False,4460.63,6.34,False,11679.16,6.17,False,8018.32,10.59,False,5885.85,6.01,False, 141 Ba  56    4533.87    9.48   9971.42    9.75   4460.63    6.34  11679.16    6.17   8018.32   10.59   5885.85    6.01
2012,rct2,84,57,141,La,6687.68,4.31,False,6953.35,8.97,False,-2411.69,14.67,False,12690.17,4.46,False,10191.3,4.46,False,5598.84,10.18,False, 141 La  57    6687.68    4.31   6953.35    8.97  -2411.69   14.67  12690.17    4.46  10191.30    4.46   5598.84   10.18
2012,rct2,83,58,141,Ce,5428.14,0.1,False,8406.73,1.8,False,-9502.14,8.69,False,12503.39,1.8,False,5949.95,3.14,False,8472.26,2.19,False, 141 Ce  58    5428.14    0.10   8406.73    1.80  -9502.14    8.69  12503.39    1.80   5949.95    3.14   8472.26    2.19
2012,rct2,82,59,141,Pr,9396.56,6.09,False,5226.21,1.06,False,-16090.8,12.8,False,11644.59,7.23,False,6416.37,9.73,False,6151.88,3.25,False, 141 Pr  59    9396.56    6.09   5226.21    1.06 -16090.80   12.80  11644.59    7.23   6416.37    9.73   6151.88    3.25
2012,rct2,81,60,141,Nd,8010.95,26.25,False,6791.2,6.71,False,-20969.18,20.07,False,11338.53,8.3,False,3802.38,14.23,False,9021.73,10.13,False, 141 Nd  60    8010.95   26.25   6791.20    6.71 -20969.18   20.07  11338.53    8.30   3802.38   14.23   9021.73   10.13
2012,rct2,80,61,141,Pm,10385.66,38.05,False,3558.12,29.53,False,-25982.08,106.18,False,12202.53,30.94,False,6359.44,18.16,False,8255.22,19.82,False, 141 Pm  61   10385.66   38.05   3558.12   29.53 -25982.08  106.18  12202.53   30.94   6359.44   18.16   8255.22   19.82
2012,rct2,79,62,141,Sm,8549.25,15.15,False,5014.26,36.41,False,-30551.0,298.0,True,12277.55,16.06,False,3870.67,29.03,False,11730.84,14.42,False, 141 Sm  62    8549.25   15.15   5014.26   36.41 -30551#    298#    12277.55   16.06   3870.67   29.03  11730.84   14.42
2012,rct2,78,63,141,Eu,11011.0,53.07,False,1758.66,17.77,False,-35561.0,503.0,True,13165.4,16.68,False,6436.2,17.3,False,10661.26,30.48,False, 141 Eu  63   11011.00   53.07   1758.66   17.77 -35561#    503#    13165.40   16.68   6436.20   17.30  10661.26   30.48
2012,rct2,77,64,141,Gd,9513.27,34.23,False,3527.26,55.2,False,,,False,12884.62,23.74,False,3389.5,34.23,False,13919.94,23.02,False, 141 Gd  64    9513.27   34.23   3527.26   55.20      *             12884.62   23.74   3389.50   34.23  13919.94   23.02
2012,rct2,76,65,141,Tb,12129.88,807.38,False,47.54,108.91,False,,,False,13802.0,222.0,True,5980.0,222.0,True,12855.23,108.91,False, 141 Tb  65   12129.88  807.38     47.54  108.91      *             13802#    222#     5980#    222#    12855.23  108.91
2012,rct2,75,66,141,Dy,10624.0,585.0,True,2189.0,854.0,True,,,False,13459.0,422.0,True,3150.0,422.0,True,15921.0,357.0,True, 141 Dy  66   10624#    585#     2189#    854#        *             13459#    422#     3150#    422#    15921#    357#  
2012,rct2,74,67,141,Ho,13177.0,711.0,True,-1176.78,7.43,False,,,False,13988.0,711.0,True,5431.0,643.0,True,14950.0,585.0,True, 141 Ho  67   13177#    711#    -1176.78    7.43      *             13988#    711#     5431#    643#    14950#    585#  
2012,rct2,90,52,142,Te,3954.0,643.0,True,,,False,31473.0,503.0,True,8280.0,780.0,True,8283.0,643.0,True,,,False,0142 Te  52    3954#    643#        *             31473#    503#     8280#    780#     8283#    643#        *           
2012,rct2,89,53,142,I,2937.0,422.0,True,11572.0,548.0,True,25253.84,374.52,False,12297.54,375.5,False,10299.14,374.48,False,665.0,548.0,True, 142 I   53    2937#    422#    11572#    548#    25253.84  374.52  12297.54  375.50  10299.14  374.48    665#    548#  
2012,rct2,88,54,142,Xe,5103.66,3.95,False,12614.0,196.0,True,19303.09,3.83,False,9077.06,181.66,False,8093.44,29.0,False,621.83,4.45,False, 142 Xe  54    5103.66    3.95  12614#    196#    19303.09    3.83   9077.06  181.66   8093.44   29.00    621.83    4.45
2012,rct2,87,55,142,Cs,4112.0,11.58,False,9609.5,7.9,False,13270.42,7.66,False,13179.43,7.72,False,9990.8,7.66,False,3587.6,29.8,False, 142 Cs  55    4112.00   11.58   9609.50    7.90  13270.42    7.66  13179.43    7.72   9990.80    7.66   3587.60   29.80
2012,rct2,86,56,142,Ba,6181.27,7.96,False,10654.56,10.85,False,8107.15,6.18,False,9918.4,10.12,False,7722.46,6.71,False,3448.24,6.3,False, 142 Ba  56    6181.27    7.96  10654.56   10.85   8107.15    6.18   9918.40   10.12   7722.46    6.71   3448.24    6.30
2012,rct2,85,57,142,La,5160.53,7.41,False,7580.01,8.28,False,1118.24,24.43,False,13957.21,10.11,False,9754.2,6.39,False,6323.72,7.11,False, 142 La  57    5160.53    7.41   7580.01    8.28   1118.24   24.43  13957.21   10.11   9754.20    6.39   6323.72    7.11
2012,rct2,84,58,142,Ce,7168.05,2.42,False,8887.09,4.6,False,-5546.13,3.55,False,10496.32,2.85,False,7559.91,2.85,False,6027.64,2.72,False, 142 Ce  58    7168.05    2.42   8887.09    4.60  -5546.13    3.55  10496.32    2.85   7559.91    2.85   6027.64    2.72
2012,rct2,83,59,142,Pr,5843.15,0.08,False,5641.22,1.06,False,-12474.65,30.17,False,15001.73,1.06,False,8026.01,7.23,False,9086.74,1.99,False, 142 Pr  59    5843.15    0.08   5641.22    1.06 -12474.65   30.17  15001.73    1.06   8026.01    7.23   9086.74    1.99
2012,rct2,82,60,142,Nd,9827.8,3.18,False,7222.44,1.49,False,-18990.37,28.0,False,9452.1,6.23,False,3735.3,7.86,False,6646.72,7.28,False, 142 Nd  60    9827.80    3.18   7222.44    1.49 -18990.37   28.00   9452.10    6.23   3735.30    7.86   6646.72    7.28
2012,rct2,81,61,142,Pm,8690.46,27.42,False,4237.62,23.85,False,-24582.54,700.95,False,13822.52,35.12,False,5736.64,36.31,False,9325.48,24.87,False, 142 Pm  61    8690.46   27.42   4237.62   23.85 -24582.54  700.95  13822.52   35.12   5736.64   36.31   9325.48   24.87
2012,rct2,80,62,142,Sm,11124.06,8.98,False,5752.66,14.36,False,-28867.0,729.0,True,9932.77,35.55,False,3378.06,13.99,False,8674.44,27.78,False, 142 Sm  62   11124.06    8.98   5752.66   14.36 -28867#    729#     9932.77   35.55   3378.06   13.99   8674.44   27.78
2012,rct2,79,63,142,Eu,9459.3,32.71,False,2668.71,31.32,False,-34063.0,504.0,True,14853.13,32.67,False,5930.67,32.09,False,11833.4,33.1,False, 142 Eu  63    9459.30   32.71   2668.71   31.32 -34063#    504#    14853.13   32.67   5930.67   32.09  11833.40   33.10
2012,rct2,78,64,142,Gd,11806.61,34.23,False,4322.87,30.67,False,-39108.0,504.0,True,10737.23,58.63,False,3302.58,30.88,False,11067.11,29.99,False, 142 Gd  64   11806.61   34.23   4322.87   30.67 -39108#    504#    10737.23   58.63   3302.58   30.88  11067.11   29.99
2012,rct2,77,65,142,Tb,10090.0,708.42,False,624.26,700.84,False,,,False,15933.56,701.11,False,5936.0,727.0,True,14484.93,700.68,False, 142 Tb  65   10090.00  708.42    624.26  700.84      *             15933.56  701.11   5936#    727#    14484.93  700.68
2012,rct2,76,66,142,Dy,12808.0,787.0,True,2868.0,736.0,True,,,False,11074.0,1082.0,True,2875.0,787.0,True,13158.0,754.0,True, 142 Dy  66   12808#    787#     2868#    736#        *             11074#   1082#     2875#    787#    13158#    754#  
2012,rct2,75,67,142,Ho,10957.0,711.0,True,-843.0,585.0,True,,,False,16290.0,711.0,True,5255.0,711.0,True,16526.0,585.0,True, 142 Ho  67   10957#    711#     -843#    585#        *             16290#    711#     5255#    711#    16526#    585#  
2012,rct2,74,68,142,Er,,,False,776.0,711.0,True,,,False,12118.0,711.0,True,,,False,15436.0,711.0,True, 142 Er  68       *               776#    711#        *             12118#    711#        *             15436#    711#  
2012,rct2,91,52,143,Te,1979.0,711.0,True,,,False,33659.0,503.0,True,,,False,8525.0,780.0,True,,,False,0143 Te  52    1979#    711#        *             33659#    503#        *              8525#    780#        *           
2012,rct2,90,53,143,I,3928.0,479.0,True,11546.0,585.0,True,27545.0,298.0,True,10571.0,499.0,True,10594.0,299.0,True,-1042.0,667.0,True, 143 I   53    3928#    479#    11546#    585#    27545#    298#    10571#    499#    10594#    299#    -1042#    667#  
2012,rct2,89,54,143,Xe,3044.55,5.38,False,12721.86,374.49,False,21403.34,5.39,False,10412.0,196.0,True,8257.07,181.7,False,1800.25,28.33,False, 143 Xe  54    3044.55    5.38  12721.86  374.49  21403.34    5.39  10412#    196#     8257.07  181.70   1800.25   28.33
2012,rct2,88,55,143,Cs,5227.15,22.83,False,9733.0,22.22,False,15394.36,22.17,False,11234.44,22.25,False,10176.84,22.18,False,1568.63,182.98,False, 143 Cs  55    5227.15   22.83   9733.00   22.22  15394.36   22.17  11234.44   22.25  10176.84   22.18   1568.63  182.98
2012,rct2,87,56,143,Ba,4165.65,9.1,False,10708.2,10.03,False,10065.08,7.16,False,11250.89,11.46,False,7977.32,10.73,False,4695.79,7.3,False, 143 Ba  56    4165.65    9.10  10708.20   10.03  10065.08    7.16  11250.89   11.46   7977.32   10.73   4695.79    7.30
2012,rct2,86,57,143,La,6218.93,9.59,False,7617.67,9.42,False,4789.04,7.93,False,12272.16,9.05,False,9962.85,10.8,False,4525.3,11.0,False, 143 La  57    6218.93    9.59   7617.67    9.42   4789.04    7.93  12272.16    9.05   9962.85   10.80   4525.30   11.00
2012,rct2,85,58,143,Ce,5144.8,0.09,False,8871.36,5.85,False,-2089.51,3.26,False,12039.2,4.6,False,7576.09,2.85,False,7310.41,8.29,False, 143 Ce  58    5144.80    0.09   8871.36    5.85  -2089.51    3.26  12039.20    4.60   7576.09    2.85   7310.41    8.29
2012,rct2,84,59,143,Pr,7351.1,1.92,False,5824.27,1.83,False,-8826.73,11.21,False,13078.78,2.04,False,9875.2,2.04,False,6896.62,2.5,False, 143 Pr  59    7351.10    1.92   5824.27    1.83  -8826.73   11.21  13078.78    2.04   9875.20    2.04   6896.62    2.50
2012,rct2,83,60,143,Nd,6123.57,0.07,False,7502.86,1.49,False,-15770.84,200.31,False,12725.09,1.49,False,5553.09,6.23,False,9723.44,1.69,False, 143 Nd  60    6123.57    0.07   7502.86    1.49 -15770.84  200.31  12725.09    1.49   5553.09    6.23   9723.44    1.69
2012,rct2,82,61,143,Pm,9889.73,23.8,False,4299.56,2.69,False,-22541.29,51.33,False,11943.74,4.16,False,6157.35,26.21,False,7377.1,6.78,False, 143 Pm  61    9889.73   23.80   4299.56    2.69 -22541.29   51.33  11943.74    4.16   6157.35   26.21   7377.10    6.78
2012,rct2,81,62,143,Sm,8601.41,3.61,False,5663.61,23.78,False,-27347.76,13.39,False,11717.02,14.3,False,3555.92,35.52,False,10383.47,26.19,False, 143 Sm  62    8601.41    3.61   5663.61   23.78 -27347.76   13.39  11717.02   14.30   3555.92   35.52  10383.47   26.19
2012,rct2,80,63,143,Eu,10999.01,32.12,False,2543.66,11.48,False,-32194.0,401.0,True,12403.37,13.93,False,6078.69,16.64,False,9613.67,37.06,False, 143 Eu  63   10999.01   32.12   2543.66   11.48 -32194#    401#    12403.37   13.93   6078.69   16.64   9613.67   37.06
2012,rct2,79,64,143,Gd,9343.1,202.24,False,4206.66,202.56,False,-37138.0,448.0,True,12405.13,200.7,False,3618.69,206.83,False,12871.04,200.69,False, 143 Gd  64    9343.10  202.24   4206.66  202.56 -37138#    448#    12405.13  200.70   3618.69  206.83  12871.04  200.69
2012,rct2,78,65,143,Tb,11930.99,702.43,False,748.64,58.36,False,,,False,13515.85,54.91,False,6227.14,58.36,False,12213.15,72.67,False, 143 Tb  65   11930.99  702.43    748.64   58.36      *             13515.85   54.91   6227.14   58.36  12213.15   72.67
2012,rct2,77,66,143,Dy,10121.0,729.0,True,2898.4,700.68,False,,,False,13082.7,106.06,False,3177.39,800.59,False,15259.73,30.84,False, 143 Dy  66   10121#    729#     2898.40  700.68      *             13082.70  106.06   3177.39  800.59  15259.73   30.84
2012,rct2,76,67,143,Ho,12869.0,643.0,True,-783.0,831.0,True,,,False,14046.0,499.0,True,5647.0,643.0,True,14081.0,895.0,True, 143 Ho  67   12869#    643#     -783#    831#        *             14046#    499#     5647#    643#    14081#    895#  
2012,rct2,75,68,143,Er,11313.0,643.0,True,1132.0,643.0,True,,,False,13982.0,643.0,True,3030.0,643.0,True,17383.0,643.0,True, 143 Er  68   11313#    643#     1132#    643#        *             13982#    643#     3030#    643#    17383#    643#  
2012,rct2,91,53,144,I,2725.0,499.0,True,12291.0,643.0,True,29570.0,401.0,True,11801.0,643.0,True,10071.0,566.0,True,,,False,0144 I   53    2725#    499#    12291#    643#    29570#    401#    11801#    643#    10071#    566#        *           
2012,rct2,90,54,144,Xe,4740.74,7.06,False,13535.0,298.0,True,23559.48,6.16,False,8608.5,374.5,False,7896.0,196.0,True,-739.0,401.0,True, 144 Xe  54    4740.74    7.06  13535#    298#    23559.48    6.16   8608.50  374.50   7896#    196#     -739#    401#  
2012,rct2,89,55,144,Cs,3668.16,31.13,False,10356.6,25.67,False,17479.91,25.43,False,12669.94,25.39,False,9790.85,25.41,False,2280.0,197.0,True, 144 Cs  55    3668.16   31.13  10356.60   25.67  17479.91   25.43  12669.94   25.39   9790.85   25.41   2280#    197#  
2012,rct2,88,56,144,Ba,5901.33,9.94,False,11382.38,23.03,False,11980.77,7.4,False,9461.56,10.24,False,7574.12,11.62,False,2076.62,7.73,False, 144 Ba  56    5901.33    9.94  11382.38   23.03  11980.77    7.40   9461.56   10.24   7574.12   11.62   2076.62    7.73
2012,rct2,87,57,144,La,4749.54,14.87,False,8201.56,14.67,False,6566.28,13.32,False,13703.89,14.23,False,9747.18,13.99,False,5273.9,15.83,False, 144 La  57    4749.54   14.87   8201.56   14.67   6566.28   13.32  13703.89   14.23   9747.18   13.99   5273.90   15.83
2012,rct2,86,58,144,Ce,6896.87,3.31,False,9549.31,7.9,False,1533.68,2.66,False,10302.86,6.69,False,7366.9,4.96,False,4947.41,6.14,False, 144 Ce  58    6896.87    3.31   9549.31    7.90   1533.68    2.66  10302.86    6.69   7366.90    4.96   4947.41    6.14
