vintage,N,Z,A,element,target_measured,Sn_keV,S2n_keV,Sp_keV,S2p_keV,Qalpha_keV,delta2n_keV,delta2p_keV
2020,51,34,85,Se,True,4537.228500000085,13215.73450000002,13849.048500000034,26015.147900000098,-8546.86540000001,3060.613000000012,3141.322400000179
2020,50,35,85,Br,True,8863.70140000002,15704.399399999995,9916.717000000062,23484.089000000036,-8467.083500000066,4245.556900000083,2883.8259000000544
2020,49,36,85,Kr,True,7112.307299999986,17632.332000000053,10986.210899999947,20717.732499999925,-7516.234300000011,2260.504500000039,2740.054899999872
2020,48,37,85,Rb,True,10479.686400000006,19239.33409999986,7016.962799999979,17731.564399999916,-6615.207099999883,666.2359999998007,2302.5766999998596
2020,47,38,85,Sr,True,8525.031700000167,20448.3097000001,8633.290900000138,15690.592000000179,-5832.00950000016,528.8921000001719,2868.791000000201
2020,46,39,85,Y,True,12019.010200000135,21779.09169999999,4481.522200000123,13349.42909999995,-4810.342700000037,460.19900000002235,2739.122800000012
2020,45,40,85,Zr,True,9824.820599999977,23406.173899999936,6569.728200000012,10955.518199999933,-4071.972099999897,1091.5813999997918,2667.9530999998096
2020,44,41,85,Nb,True,13157.165299999993,24809.41579999996,2146.966100000078,8651.955199999968,-2991.6809999999823,1071.9729999999981,2663.643400000059
2020,43,42,85,Mo,True,,,3604.8907999999356,6176.044899999979,-2410.2536999998847,,
2020,42,43,85,Tc,False,,,,,,,
2020,41,44,85,Ru,False,,,,,,,
2020,56,30,86,Zn,False,,,,,,,
2020,55,31,86,Ga,False,,,,,,,
2020,54,32,86,Ge,True,4347.823500000057,7394.130399999907,16944.840499999933,,-9510.882599999895,,
2020,53,33,86,As,True,3844.315500000026,9251.214999999967,13127.692500000121,29445.949000000022,-8456.3358,,3114.1827999999514
2020,52,34,86,Se,True,6160.843899999862,10698.072399999946,14602.992899999954,26932.6767999999,-7513.014599999879,1174.4027999999234,3166.611999999848
2020,51,35,86,Br,True,5128.096400000039,13991.797800000058,10507.584900000016,24356.63340000005,-7951.750400000019,2765.45000000007,2801.9456000000937
2020,50,36,86,Kr,True,9856.656500000041,16968.963800000027,11979.165999999968,21895.88300000003,-8096.695999999996,4400.70960000006,2661.989600000088
2020,49,37,86,Rb,True,8650.984400000074,19130.67080000008,8555.639900000067,19541.850800000015,-7673.243399999919,3126.03600000008,3411.886400000076
2020,48,38,86,Sr,True,11491.127099999809,20016.158799999976,9644.731599999941,16661.69439999992,-6356.222399999853,474.9959999999264,2977.978799999808
2020,47,39,86,Y,True,9512.28879999998,21531.299000000115,5468.7792999999365,14102.070200000075,-5520.202400000067,372.73400000017136,2635.6756000001915
2020,46,40,86,Zr,True,12865.148799999966,22689.969399999944,7415.866799999843,11897.388999999966,-4383.877399999881,887.4839999998221,2601.921199999866
2020,45,41,86,Nb,True,10925.69209999987,24082.857399999863,3247.83759999997,9817.565799999982,-3494.875799999805,902.729599999846,2703.3779999997932
2020,44,42,86,Mo,True,14672.485000000102,,5120.210500000045,7267.176600000123,-2921.7814000000944,,
2020,43,43,86,Tc,False,,,,,,,
2020,42,44,86,Ru,False,,,,,,,
2020,56,31,87,Ga,False,,,,,,,
2020,55,32,87,Ge,False,,,,,,,
2020,54,33,87,As,True,4727.083699999959,8571.399199999985,13506.952700000023,30451.793199999956,-8785.695499999914,,3217.4880999999586
2020,53,34,87,Se,True,3994.277600000147,10155.121500000008,14752.955000000075,27880.647500000196,-7874.607000000076,1446.2144000001717,3193.045300000231
2020,52,35,87,Br,True,6330.746099999873,11458.842499999912,10677.487100000028,25280.47999999998,-6647.269099999918,933.6181999999098,2881.827999999863
2020,51,36,87,Kr,True,5515.170999999973,15371.827500000014,12366.240599999903,22873.82549999992,-7793.897599999909,3402.9292999999598,2796.3864999997895
2020,50,37,87,Rb,True,9922.113699999987,18573.09810000006,8621.097100000014,20600.263099999982,-8009.0000999999465,5315.866700000013,2908.9181999999564
2020,49,38,87,Sr,True,8428.29050000012,19919.417599999928,9422.037699999986,17977.677600000054,-7314.347200000077,2447.828699999838,3401.8372000000672
2020,48,39,87,Y,True,11806.603899999987,21318.892699999968,5784.256100000115,15428.987700000056,-6372.659399999888,483.43739999993704,3243.673800000106
2020,47,40,87,Zr,True,9449.443700000178,22314.592500000144,7353.021700000041,12821.800999999978,-4974.448300000047,641.1355000002077,2576.068600000115
2020,46,41,87,Nb,True,12811.750700000091,23737.44279999996,3194.439500000095,10610.306299999938,-4093.735599999898,843.5424999999814,2511.9973999998765
2020,45,42,87,Mo,True,10845.209099999978,25517.69410000008,5039.727500000154,8287.565100000123,-3398.0766000000294,1244.9343000001973,2225.01520000014
2020,44,43,87,Tc,True,,,868.1012999998638,5988.3117999999085,-2502.065199999837,,
2020,43,44,87,Ru,False,,,,,,,
2020,57,31,88,Ga,False,,,,,,,
2020,56,32,88,Ge,False,,,,,,,
2020,55,33,88,As,False,,,,,,,
2020,54,34,88,Se,True,5529.391999999876,9523.669600000023,15555.263299999991,29062.216000000015,-8160.683999999892,1465.0175999999046,3409.2210000000196
2020,53,35,88,Br,True,4895.601700000116,11226.347799999989,11578.811199999996,26331.76620000007,-7287.318800000008,1799.378000000026,3104.2234000001336
2020,52,36,88,Kr,True,7053.083199999994,12568.254199999967,13088.577700000023,23766.06480000005,-6168.474799999967,1157.6543999999994,2928.4689999999246
2020,51,37,88,Rb,True,6082.521100000013,16004.6348,9188.447200000053,21554.687799999956,-7250.823199999984,3105.43200000003,3088.841000000015
2020,50,38,88,Sr,True,11112.87229999993,19541.16280000005,10612.796299999929,19233.893399999943,-7907.194799999939,5369.206199999899,3805.032799999928
2020,49,39,88,Y,True,9351.961099999957,21158.564999999944,6707.926699999953,16129.964399999939,-6964.972799999989,2818.047799999942,3189.519199999864
2020,48,40,88,Zr,True,12353.041699999943,21802.48540000012,7899.459499999997,13683.715600000112,-5404.212000000058,516.1776000001701,2562.1338000000687
2020,47,41,88,Nb,True,10368.377099999925,23180.127800000017,4113.372899999842,11466.394599999883,-4702.0311999999685,547.512199999881,2335.3089999997756
2020,46,42,88,Mo,True,13873.051499999943,24718.26059999992,6101.028300000005,9295.4678000001,-3689.774800000014,1089.6611999998568,2520.277400000021
2020,45,43,88,Tc,True,12051.56810000015,,2074.460300000035,7114.187800000189,-2901.3828000000212,,
2020,44,44,88,Ru,False,,,,,,,
2020,43,45,88,Rh,False,,,,,,,
2020,57,32,89,Ge,False,,,,,,,
2020,56,33,89,As,False,,,,,,,
2020,55,34,89,Se,True,3179.5150999999605,8708.907099999837,,,-8293.892200000002,978.541999999783,
2020,54,35,89,Br,True,5629.622599999886,10525.224300000002,11679.041800000006,27234.305099999998,-7510.041899999953,1549.559899999993,3185.591800000053
2020,53,36,89,Kr,True,4915.8150000000605,11968.898200000054,13108.790999999968,24687.602199999965,-6547.061299999943,1388.081500000204,2993.5015000001295
2020,52,37,89,Rb,True,7174.710300000035,13257.231400000048,9310.074300000095,22398.65200000012,-5561.8321,1081.9458000002196,3181.7864000002155
2020,51,38,89,Sr,True,6358.71660000016,17471.58890000009,10888.991800000076,20077.43900000013,-7153.604100000113,3886.0290000003297,3812.930100000347
2020,50,39,89,Y,True,11483.494200000074,20835.45530000003,7078.5486000000965,17691.344900000026,-7968.780600000056,6052.703200000105,4186.578600000008
2020,49,40,89,Zr,True,9320.415299999993,21673.456999999937,7867.913700000034,14575.840399999986,-6199.595599999884,2513.199600000051,2667.036300000036
2020,48,41,89,Nb,True,12525.523200000054,22893.90029999998,4285.854399999953,12185.31389999995,-5208.5441999998875,738.9925999998813,2246.4736999998568
2020,47,42,89,Mo,True,10399.70829999994,24272.759799999883,6132.3595000000205,10245.732399999863,-4264.662499999977,936.231099999859,2442.894599999767
2020,46,43,89,Tc,True,13795.871799999964,25847.439900000114,1997.2806000000564,8098.308900000062,-3540.0892999999924,1113.0083000001032,
2020,45,44,89,Ru,True,,,3988.0895999999484,6062.549899999984,-3284.581600000034,,
2020,44,45,89,Rh,False,,,,,,,
2020,58,32,90,Ge,False,,,,,,,
2020,57,33,90,As,False,,,,,,,
2020,56,34,90,Se,True,4879.136900000158,8058.652000000118,,,-8825.205600000103,,
2020,55,35,90,Br,True,3797.3472000000766,9426.969799999963,12296.873900000122,,-7463.073600000003,1051.8231999999844,
2020,54,36,90,Kr,True,6494.784799999907,11410.599799999967,13973.953199999989,25652.994999999995,-6881.002199999988,1457.8907999999356,3166.942000000039
2020,53,37,90,Rb,True,5724.492499999935,12899.20279999997,10118.751799999969,23227.542799999937,-6158.228199999896,1349.6907999998657,3198.6759999998612
2020,52,38,90,Sr,True,7813.239999999991,14171.95660000015,11527.521500000032,20837.595800000126,-5110.187600000063,1112.8996000003535,3751.5792000002693
2020,51,39,90,Y,True,6857.022999999928,18340.517200000002,7576.854999999865,18465.84679999994,-6174.819199999911,3878.294399999897,3931.5235999998404
2020,50,40,90,Zr,True,11965.892499999958,21286.30779999995,8350.311999999918,15428.860600000015,-6674.3610000000335,5457.195199999958,2814.8811999999452
2020,49,41,90,Nb,True,10107.092400000081,22632.615600000136,5072.531500000041,12940.445200000075,-5803.347799999989,2698.2204000001075,2098.3272000001743
2020,48,42,90,Mo,True,13228.891100000124,23628.599400000065,6835.727400000091,11121.581800000044,-4628.404800000135,849.8940000000875,2414.93880000012
2020,47,43,90,Tc,True,11401.153799999971,25197.025599999935,2998.726100000087,9131.085600000108,-4015.551000000094,853.3776000000071,2278.7444000001997
2020,46,44,90,Ru,True,14585.69200000004,,4777.909800000023,6775.1904000000795,-3197.7885999999708,,2301.952400000184
2020,45,45,90,Rh,False,,,,,,,
2020,44,46,90,Pd,False,,,,,,,
2020,58,33,91,As,False,,,,,,,
2020,57,34,91,Se,True,2851.228199999896,7730.365100000054,,,,,
2020,56,35,91,Br,True,5178.317199999932,8975.664400000009,12596.054199999897,,-7914.307099999976,1050.0968000000576,
2020,55,36,91,Kr,True,4086.0318999999436,10580.81669999985,14262.637899999856,26559.51179999998,-6972.756499999785,1276.1490999996895,2869.6971999998204
2020,54,37,91,Rb,True,6450.7930999998935,12175.285599999828,10074.760099999956,24048.713299999945,-6278.275199999916,1157.7929999998305,2988.6621999999043
2020,53,38,91,Sr,True,5772.319899999769,13585.55989999976,11575.348899999866,21694.100699999835,-5367.336499999859,1009.0292999995872,3646.082499999786
2020,52,39,91,Y,True,7925.729099999997,14782.752099999925,7689.344099999871,19216.865599999903,-4178.4345999999205,764.280999999959,3777.400999999838
2020,51,40,91,Zr,True,7194.364899999928,19160.257399999886,8687.653899999917,16264.508899999782,-5440.435399999842,3791.1881999998586,2775.081299999729
2020,50,41,91,Nb,True,12047.815300000017,22154.907700000098,5154.4543000000995,13504.766300000018,-6044.559200000018,5437.4573000001255,1958.7390000000596
2020,49,42,91,Mo,True,10107.6375999999,23336.528700000024,6836.272599999909,11908.80409999995,-5286.598699999857,2595.647800000035,2322.975599999889
2020,48,43,91,Tc,True,13333.27780000004,24734.43160000001,3103.1128000000026,9938.840200000093,-4537.0781000000425,972.3368000000482,2335.746500000125
2020,47,44,91,Ru,True,11427.355699999956,26013.047699999996,4804.111700000009,7802.837800000096,-3779.935199999949,893.5283000000054,2482.9254000000656
2020,46,45,91,Rh,False,,,,,,,
2020,45,46,91,Pd,False,,,,,,,
2020,59,33,92,As,False,,,,,,,
2020,58,34,92,Se,False,,,,,,,
2020,57,35,92,Br,True,3196.829400000046,8375.146599999978,12941.655400000047,,,,
2020,56,36,92,Kr,True,5866.677100000088,9952.709000000032,14950.997800000012,27547.05199999991,-7310.041599999997,1231.6197999999858,2892.718399999896
2020,55,37,92,Rb,True,5098.718900000211,11549.512000000104,11087.447100000223,25350.08500000008,-6481.392400000012,1616.5284000001848,3193.115800000145
2020,54,38,92,Sr,True,7286.737100000028,13059.056999999797,12411.2929,22486.052999999956,-5600.990399999893,938.0673999997089,3506.1465999997454
2020,53,39,92,Y,True,6536.493700000108,14462.222800000105,8453.51790000021,20028.866800000076,-4632.407200000016,784.6084000001429,3898.3600000001024
2020,52,40,92,Zr,True,8634.747700000065,15829.112599999993,9396.672499999986,17086.016599999857,-2962.3107999999775,876.1657999998424,2553.0147999997716
2020,51,41,92,Nb,True,7886.579900000012,19934.395200000028,5846.669300000183,14534.3232000001,-4579.178000000073,3875.98880000005,2251.342200000072
2020,50,42,92,Mo,True,12671.067800000077,22778.705399999977,7459.52509999997,12613.97940000007,-5604.6247999999905,5030.570399999968,2261.021800000104
2020,49,43,92,Tc,True,11010.370199999888,24343.64799999993,4005.845399999991,10842.1179999999,-5179.071200000006,2968.3897999997716,2282.25579999981
2020,48,44,92,Ru,True,14132.696299999952,25560.05199999991,5603.530199999921,8706.642999999924,-4039.579999999958,1135.03199999989,2327.6301999998977
2020,47,45,92,Rh,True,,,2048.2294999998994,6852.341199999908,-3753.704399999813,,
2020,46,46,92,Pd,True,,,,4473.237999999896,,,
2020,45,47,92,Ag,False,,,,,,,
2020,59,34,93,Se,False,,,,,,,
2020,58,35,93,Br,True,4728.738199999905,7925.567599999951,,,,,
2020,57,36,93,Kr,True,3437.9905000000726,9304.66760000016,15192.158900000039,28133.814300000085,-7568.517000000109,1139.1096000001999,2574.592300000135
2020,56,37,93,Rb,True,5918.773699999787,11017.492599999998,11139.543699999922,26090.541499999934,-6770.5434999999125,1604.4497999998275,2924.567199999816
2020,55,38,93,Sr,True,5289.793500000145,12576.530600000173,12602.367499999935,23689.814600000158,-5974.968899999978,1402.4556000002194,3537.7741000002716
2020,54,39,93,Y,True,7481.977399999858,14018.471099999966,8648.75820000004,21060.05110000004,-4939.674299999839,895.0552999998908,3922.989799999981
2020,53,40,93,Zr,True,6734.321499999962,15369.069200000027,9594.50029999984,18048.01820000005,-3337.9156999997795,688.5163000000175,2880.2293000000063
2020,52,41,93,Nb,True,8830.87049999996,16717.450399999972,6042.792100000079,15439.464600000065,-1926.5542999999598,1001.3826000000117,2053.005800000159
2020,51,42,93,Mo,True,8069.813099999912,20740.88089999999,7642.75829999987,13489.427600000054,-4354.022599999909,3693.4503999999724,2260.8040999999503
2020,50,43,93,Tc,True,12751.724600000074,23762.094799999963,4086.502199999988,11546.027299999958,-5405.272600000026,5204.212900000042,2233.583400000003
2020,49,44,93,Ru,True,10986.823100000038,25119.51939999999,5579.98310000007,9585.828500000061,-4626.694800000056,2735.843499999959,2258.693100000033
2020,48,45,93,Rh,True,14084.0303000001,,1999.5635000000475,7603.0936999999685,-4041.862899999949,,
2020,47,46,93,Pd,True,12274.03010000009,,3271.6829000001308,5319.91240000003,-3037.2976999999955,,
2020,46,47,93,Ag,False,,,,,,,
2020,60,34,94,Se,False,,,,,,,
2020,59,35,94,Br,False,,,,,,,
2020,58,36,94,Kr,True,5283.098699999973,8721.089200000046,15746.519400000107,,-7972.478799999924,844.5568000000203,
2020,57,37,94,Rb,True,4014.2099000001326,9932.98359999992,11715.763099999982,26907.92200000002,-6987.4061999999685,998.7923999999184,2562.7931999999564
2020,56,38,94,Sr,True,6831.196099999943,12120.989600000088,13514.78990000009,24654.333600000013,-6311.380200000014,1905.8296000000555,3483.2504000001354
2020,55,39,94,Y,True,6195.637000000104,13677.614399999962,9554.6017,22156.969199999934,-5410.818800000008,1556.4711999999126,4327.675599999959
2020,54,40,94,Zr,True,8218.625300000189,14952.94680000015,10331.14820000017,18979.90640000021,-3743.3009999999776,640.7804000003962,2876.408800000325
2020,53,41,94,Nb,True,7227.535900000017,16058.406399999978,6536.006500000134,16130.506799999974,-2297.0672000000486,682.0052000000142,2099.977599999984
2020,52,42,94,Mo,True,9678.321900000097,17748.13500000001,8490.209700000007,14533.001800000085,-2066.4520000000484,1224.6924000000581,2288.7592000000877
2020,51,43,94,Tc,True,8623.533600000083,21375.258200000157,4640.2227000001585,12282.981000000029,-3921.713800000027,3569.3036000002176,2175.6312000000617
2020,50,44,94,Ru,True,13438.19689999998,24425.02000000002,6266.455399999977,10352.957599999965,-4836.000599999912,4785.599999999977,2175.1984000001103
2020,49,45,94,Rh,True,11967.13870000001,26051.16900000011,2979.87910000002,8559.86220000009,-4607.847799999989,3128.4232000000775,2377.903600000078
2020,48,46,94,Pd,True,15191.796699999948,27465.82680000004,4379.449299999978,6379.012800000026,-3643.4023999999044,1242.0604000001913,
2020,47,47,94,Ag,False,,,,,,,
2020,46,48,94,Cd,False,,,,,,,
2020,61,34,95,Se,False,,,,,,,
2020,60,35,95,Br,False,,,,,,,
2020,59,36,95,Kr,True,2882.4592999999877,8165.557999999961,,,-8003.709900000016,758.3499999999767,
2020,58,37,95,Rb,True,5398.832900000038,9413.04280000017,11831.497300000046,27578.016700000153,-7207.921900000074,641.5709000001661,2774.928000000189
2020,57,38,95,Sr,True,4342.878900000011,11174.074999999953,13843.458899999969,25559.22199999995,-6568.227200000081,1568.0441999998875,3161.869100000011
2020,56,39,95,Y,True,6927.778799999971,13123.415800000075,9651.184400000027,23165.974300000118,-5887.804500000086,2073.2586000000592,4193.167500000098
2020,55,40,95,Zr,True,6461.927599999821,14680.55290000001,10597.438799999887,20152.040499999886,-4432.908700000029,1261.1655000000028,3689.33629999985
2020,54,41,95,Nb,True,8488.531899999944,15716.06779999996,6805.913099999889,17137.06130000006,-2859.8699999999953,756.9064999999246,2120.9610000001267
2020,53,42,95,Mo,True,7369.1085999999195,17047.430500000017,8631.78239999991,15167.788900000043,-2241.1957000000402,1071.9623000000138,2181.1526000000304
2020,52,43,95,Tc,True,9934.348299999838,18557.88189999992,4896.249099999899,13386.458799999906,-1808.246799999848,1212.1725999999326,2232.307999999961
2020,51,44,95,Ru,True,8945.47900000005,22383.67590000003,6588.400799999945,11228.623500000103,-3673.8420000000624,3578.232600000105,2302.5914000001503
2020,50,45,95,Rh,True,13504.306299999938,25471.44499999995,3045.9884999999776,9312.443899999955,-4778.876299999887,5071.856200000038,2171.086699999869
2020,49,46,95,Pd,True,11934.94570000004,27126.74239999999,4347.256300000008,7327.135400000028,-4150.992399999988,3144.1698000000324,1981.0758000001078
2020,48,47,95,Ag,False,,,,,,,
2020,47,48,95,Cd,False,,,,,,,
2020,61,35,96,Br,False,,,,,,,
2020,60,36,96,Kr,True,4994.073100000038,7876.5324000000255,,,,,
2020,59,37,96,Rb,True,3535.3582999999635,8934.191200000001,12484.396300000022,,-7546.450799999991,-223.24520000000484,
2020,58,38,96,Sr,True,5872.281100000022,10215.160000000033,14316.907099999953,26148.4044,-6573.831200000015,568.3806000001496,3206.954800000065
2020,57,39,96,Y,True,5193.364400000079,12121.14320000005,10501.669900000095,24345.128800000064,-5982.449999999953,2019.7380000001285,4572.554400000139
2020,56,40,96,Zr,True,7850.238799999934,14312.166399999755,11519.89879999985,21171.083199999877,-4996.410399999935,2326.6399999996647,3916.028199999826
2020,55,41,96,Nb,True,6887.86930000002,15376.401199999964,7231.854800000088,17829.293599999975,-3211.2455999999074,1311.9771999999648,2421.9658000000054
2020,54,42,96,Mo,True,9154.334000000032,16523.44259999995,9297.584499999997,16103.497599999886,-2760.7820000000065,1059.7188000000315,2095.573599999887
2020,53,43,96,Tc,True,7871.606300000101,17805.95459999994,5398.746800000081,14030.52919999999,-1793.2731999999378,1052.7547999999952,2099.017600000021
2020,52,44,96,Ru,True,10693.940999999992,19639.420000000042,7347.993500000099,12244.242599999998,-1696.715199999977,1352.2960000000894,2425.7003999999724
2020,51,45,96,Rh,True,9418.439500000095,22922.745800000033,3518.9490000000224,10107.349799999967,-3186.9456000000937,3292.6294000000926,2150.7189999999246
2020,50,46,96,Pd,True,14288.820699999807,26223.766399999848,5131.770699999877,8177.759199999855,-4307.116799999843,4943.563399999635,2146.8069999996806
2020,49,47,96,Ag,True,,,1834.7023000000045,6181.958600000013,-3937.4652000000933,,
2020,48,48,96,Cd,False,,,,,,,
2020,47,49,96,In,False,,,,,,,
2020,62,35,97,Br,False,,,,,,,
2020,61,36,97,Kr,True,2413.1348999999464,7407.207999999984,,,,,
2020,60,37,97,Rb,True,5236.113600000041,8771.471900000004,12726.436800000025,,-8053.826200000127,26.831300000078045,
2020,59,38,97,Sr,True,3733.749700000044,9606.030800000066,14515.298500000034,26999.694800000056,-6869.590399999986,-474.4523999998346,3385.7631000000983
2020,58,39,97,Y,True,5856.792799999937,11050.157200000016,10486.18160000001,24803.088699999964,-5920.469100000104,379.24620000016876,4005.2598
2020,57,40,97,Zr,True,5569.148600000073,13419.387400000007,11895.682999999844,22397.35289999994,-5275.765499999863,2596.7777999999234,4785.996500000008
2020,56,41,97,Nb,True,8071.292000000016,14959.161300000036,7452.90800000017,18972.80680000002,-3800.5602000000654,2083.9820000000764,2669.7920999999624
2020,55,42,97,Mo,True,6821.134199999971,15975.468200000003,9230.849399999948,16462.704200000037,-2847.594700000016,1407.4286000001011,1804.079599999939
2020,54,43,97,Tc,True,9474.102999999886,17345.709299999988,5718.515799999936,15016.100299999933,-2436.5056999998633,1099.6335999998264,2078.0699999998324
2020,53,44,97,Ru,True,8111.502299999935,18805.443299999926,7587.889499999932,12986.636300000013,-1738.4043999999994,1157.9867999998387,2346.399800000014
2020,52,45,97,Rh,True,10981.149299999815,20399.58879999991,3806.157299999846,11154.150799999945,-1416.370299999835,1269.9999999997672,2461.29049999977
2020,51,46,97,Pd,True,9693.751900000148,23982.572599999956,5407.083099999931,8926.032099999953,-3014.045599999954,3462.9248999999836,2222.804599999916
2020,50,47,97,Ag,True,14463.704900000012,,2009.5865000002086,7141.357200000086,-4317.1398000000045,,
2020,49,48,97,Cd,True,,,3511.357299999916,5346.0595999999205,-4177.139599999879,,
2020,48,49,97,In,False,,,,,,,
2020,63,35,98,Br,False,,,,,,,
2020,62,36,98,Kr,False,,,,,,,
2020,61,37,98,Rb,True,3921.3227999999654,9157.436400000006,14234.624700000044,,,1118.0676000000676,
2020,60,38,98,Sr,True,5913.029699999839,9646.779399999883,15192.214599999832,27918.651399999857,-7499.521399999852,109.03239999979269,3390.364399999846
2020,59,39,98,Y,True,4244.612399999984,10101.405199999921,10997.04429999995,25512.342799999984,-6150.871599999955,-1073.717200000072,3431.900399999926
2020,58,40,98,Zr,True,6416.377800000017,11985.52640000009,12455.267999999924,22941.449599999934,-4860.947199999937,751.90960000013,3452.2327999998815
2020,57,41,98,Nb,True,5993.131999999983,14064.423999999999,7876.8914000000805,19772.574399999925,-3598.0551999999443,1655.1507999999449,2698.291199999978
2020,56,42,98,Mo,True,8642.589599999948,15463.72379999992,9802.14699999988,17255.05500000005,-3271.5589999997756,1244.0355999998283,1565.6967999999179
2020,55,43,98,Tc,True,7279.096800000058,16753.199799999944,6176.478400000022,15407.32779999997,-2488.0665999999037,1021.8203999999678,1670.4684000000125
2020,54,44,98,Ru,True,10175.621700000018,18287.123999999953,8289.408200000064,14007.923999999999,-2235.70419999992,1141.9659999998985,2442.176000000094
2020,53,45,98,Rh,True,8648.967100000125,19630.11639999994,4343.622100000037,11931.511599999969,-1441.8037999998778,1071.5688000000082,2390.814000000013
2020,52,46,98,Pd,True,11586.451100000064,21280.203000000212,6012.384900000179,9818.542200000025,-1162.299800000037,1245.8732000003802,2366.982400000212
2020,51,47,98,Ag,True,10233.713100000052,24697.418000000063,2549.547700000112,7956.630800000043,-2583.714200000046,3483.2348000002094,2266.9676000002073
2020,50,48,98,Cd,True,14973.713300000061,,4021.3656999999657,6030.952200000174,-3959.056199999992,,1941.2916000002297
2020,49,49,98,In,False,,,,,,,
2020,63,36,99,Kr,False,,,,,,,
2020,62,37,99,Rb,True,4823.317799999961,8744.640599999926,,,,1155.7342999998946,
2020,61,38,99,Sr,True,4167.4535000000615,10080.4831999999,15438.345299999928,29672.969999999972,-8784.515599999926,1131.4585999998963,4452.5625999999465
2020,60,39,99,Y,True,6426.298599999864,10670.910999999847,11510.313199999975,26702.527799999807,-7178.337299999781,117.21669999975711,3876.828499999712
2020,59,40,99,Zr,True,4406.231800000067,10822.609600000083,12616.887400000007,23613.931699999957,-4924.300099999993,-864.3492999998853,3132.7007999999914
2020,58,41,99,Nb,True,6882.0472999999765,12875.17929999996,8342.56090000004,20797.828899999964,-3552.32369999995,176.39789999998175,2210.6363999999594
2020,57,42,99,Mo,True,5925.449999999953,14568.039599999902,9734.464999999851,17611.35639999993,-2735.081399999908,875.5554999997839,1045.4121999997878
2020,56,43,99,Tc,True,8966.978900000104,16246.075700000161,6500.867700000177,16303.014700000058,-2966.513600000064,1086.7186000002548,1640.5170000002254
2020,55,44,99,Ru,True,7471.83480000007,17647.456500000088,8482.146200000076,14658.624600000097,-2338.43040000007,1172.0973000001395,2273.9270000001416
2020,54,45,99,Rh,True,10480.621700000018,19129.588800000143,4648.622100000037,12938.0303000001,-1988.077200000058,1159.0457000002498,2610.2279000000563
2020,53,46,99,Pd,True,8933.196599999908,20519.647699999972,6296.614399999962,10640.236499999999,-1150.0173999998951,1127.730099999928,2408.6875999999465
2020,52,47,99,Ag,True,11717.378799999948,21951.0919,2680.4753999999957,8692.860300000175,-796.7867000000551,1186.560999999987,2282.4999000002863
2020,51,48,99,Cd,True,10366.027200000011,25339.740500000073,4153.679799999925,6703.227500000037,-2390.137699999963,3291.771400000085,1750.7911000001477
2020,50,49,99,In,False,,,,,,,
2020,49,50,99,Sn,False,,,,,,,
2020,64,36,100,Kr,False,,,,,,,
2020,63,37,100,Rb,True,3216.0509999999776,8039.368799999938,,,,910.3001999999397,
2020,62,38,100,Sr,True,5370.293500000029,9537.74700000009,15985.320999999996,,-9160.735999999917,1053.2944000001298,
2020,61,39,100,Y,True,4748.823800000129,11175.122399999993,12091.683500000043,27530.02879999997,-8391.802799999947,1181.0779999999795,3975.053799999994
2020,60,40,100,Zr,True,6827.384999999893,11233.61679999996,13017.973800000036,24528.28700000001,-5879.403999999864,-117.71120000013616,2762.2081999998773
2020,59,41,100,Nb,True,5527.225900000078,12409.273200000054,9463.555000000051,22080.442400000058,-3886.185199999949,-240.38179999985732,2720.8296000000555
2020,58,42,100,Mo,True,8294.238200000138,14219.688200000091,11146.655900000012,19489.216800000053,-3179.0808000001125,709.2094000000507,1997.8718000000808
2020,57,43,100,Tc,True,6764.400499999872,15731.379399999976,7339.818200000096,17074.283199999947,-2843.044799999916,1036.7765999998664,1733.9795999999624
2020,56,44,100,Ru,True,9673.323199999984,17145.158000000054,9188.490499999956,15689.358200000133,-2857.419600000023,1123.4830000001239,2435.8408000002382
2020,55,45,100,Rh,True,8077.925899999915,18558.547599999933,5254.713199999882,13736.859399999958,-2194.3967999998713,1223.7239999999292,2503.349399999832
2020,54,46,100,Pd,True,11101.133199999924,20034.329799999832,6917.125899999868,11565.747999999905,-1557.2095999998273,1201.402399999788,2540.7835999998497
2020,53,47,100,Ag,True,9496.804399999906,21214.183199999854,3244.0831999999937,9540.697599999956,-875.1515999998664,962.8231999997515,2405.8337999997893
2020,52,48,100,Cd,True,12334.78339999984,22700.81059999985,4771.084399999818,7451.559799999814,-436.1003999999957,1093.0761999997776,2133.3171999996994
2020,51,49,100,In,True,,,1535.98339999991,5689.663199999835,-2091.4187999998685,,
2020,50,50,100,Sn,True,,,,4089.6605999999447,,,
2020,65,36,101,Kr,False,,,,,,,
2020,64,37,101,Rb,True,4372.855300000054,7588.9063000000315,,,,,
2020,63,38,101,Sr,True,3578.7310999999754,8949.024600000004,16348.001099999994,,-10326.332199999946,,
2020,62,39,101,Y,True,5804.870499999961,10553.69430000009,12526.260499999975,28511.58149999997,-8960.559699999867,1008.8140000001295,3959.765999999945
2020,61,40,101,Zr,True,4859.573900000076,11686.958899999969,13128.723899999983,25220.407400000026,-7005.228199999896,896.3217000000877,2849.1197000000393
2020,60,41,101,Nb,True,7171.5554999999,12698.781399999978,9807.725500000059,22825.699300000095,-5200.947899999912,418.9708999999566,2535.3213000000687
