vintage,kind,N,Z,A,element,Sn_keV,Sn_unc_keV,Sn_estimated,Sp_keV,Sp_unc_keV,Sp_estimated,Q4beta_keV,Q4beta_unc_keV,Q4beta_estimated,Qda_keV,Qda_unc_keV,Qda_estimated,Qpa_keV,Qpa_unc_keV,Qpa_estimated,Qna_keV,Qna_unc_keV,Qna_estimated,raw_line
2020,rct2,61,38,99,Sr,4167.4563,5.7313,False,15438.3454,16.7657,False,23451.5794,4.7422,False,6711.4248,5.1085,False,3699.8793,5.8038,False,-3790.443,19.851,False,  99 Sr  38    4167.4563    5.7313  15438.3454   16.7657  23451.5794    4.7422   6711.4248    5.1085   3699.8793    5.8038  -3790.4430   19.8510
2020,rct2,60,39,99,Y,6426.3009,10.3165,False,11510.313,7.3593,False,16684.1388,6.6761,False,8647.7506,7.4301,False,7138.5727,10.7427,False,-3642.9773,7.4161,False,  99 Y   39    6426.3009   10.3165  11510.3130    7.3593  16684.1388    6.6761   8647.7506    7.4301   7138.5727   10.7427  -3642.9773    7.4161
2020,rct2,59,40,99,Zr,4406.2308,13.4731,False,12616.8936,13.1497,False,10008.7146,10.5046,False,9209.5916,12.4581,False,5577.3709,12.1291,False,947.9799,13.4866,False,  99 Zr  40    4406.2308   13.4731  12616.8936   13.1497  10008.7146   10.5046   9209.5916   12.4581   5577.3709   12.1291    947.9799   13.4866
2020,rct2,58,41,99,Nb,6882.0497,13.004,False,8342.5574,14.6767,False,3249.1778,22.856,False,11312.1561,12.0044,False,7967.5714,12.0043,False,1641.0443,13.4535,False,  99 Nb  41    6882.0497   13.0040   8342.5574   14.6767   3249.1778   22.8560  11312.1561   12.0044   7967.5714   12.0043   1641.0443   13.4535
2020,rct2,57,42,99,Mo,5925.4439,0.1497,False,9734.465,5.0054,False,-3787.2448,5.1106,False,10343.4976,4.2466,False,4496.7794,0.2482,False,5115.156,0.2333,False,  99 Mo  42    5925.4439    0.1497   9734.4650    5.0054  -3787.2448    5.1106  10343.4976    4.2466   4496.7794    0.2482   5115.1560    0.2333
2020,rct2,56,43,99,Tc,8966.9734,3.357,False,6500.86,0.8978,False,-10615.3864,6.3306,False,10927.6382,0.8992,False,6331.0753,0.9093,False,3921.3633,0.9142,False,  99 Tc  43    8966.9734    3.3570   6500.8600    0.8978 -10615.3864    6.3306  10927.6382    0.8992   6331.0753    0.9093   3921.3633    0.9142
2020,rct2,55,44,99,Ru,7471.8315,6.4715,False,8482.142,3.3929,False,-17694.253,1.6202,False,10309.8586,4.1318,False,3060.3186,5.1577,False,6815.9067,0.3626,False,  99 Ru  44    7471.8315    6.4715   8482.1420    3.3929 -17694.2530    1.6202  10309.8586    4.1318   3060.3186    5.1577   6815.9067    0.3626
2020,rct2,54,45,99,Rh,10480.6212,22.8055,False,4648.6213,20.4961,False,-24208.0,299.0,True,11246.8496,19.6451,False,5359.9186,19.4507,False,5883.5287,20.1192,False,  99 Rh  45   10480.6212   22.8055   4648.6213   20.4961 -24208#      299#      11246.8496   19.6451   5359.9186   19.4507   5883.5287   20.1192
2020,rct2,53,46,99,Pd,8933.194,6.9691,False,6296.6139,12.9555,False,-34207.0,582.0,True,11125.5099,35.8285,False,2368.926,11.2285,False,9543.9259,5.1069,False,  99 Pd  46    8933.1940    6.9691   6296.6139   12.9555 -34207#      582#      11125.5099   35.8285   2368.9260   11.2285   9543.9259    5.1069
2020,rct2,52,47,99,Ag,11717.3762,33.4984,False,2680.4685,7.8575,False,,,False,11804.1766,7.9192,False,4334.9918,7.5395,False,8621.6515,11.8017,False,  99 Ag  47   11717.3762   33.4984   2680.4685    7.8575      *                 11804.1766    7.9192   4334.9918    7.5395   8621.6515   11.8017
2020,rct2,51,48,99,Cd,10366.0252,51.8208,False,4153.6782,32.9453,False,,,False,11683.7022,12.1202,False,-555.4312,90.0978,False,11898.6899,4.4832,False,  99 Cd  48   10366.0252   51.8208   4153.6782   32.9453      *                 11683.7022   12.1202   -555.4312   90.0978  11898.6899    4.4832
2020,rct2,50,49,99,In,15541.0,426.0,True,1029.0,303.0,True,,,False,10069.0,515.0,True,-940.0,507.0,True,8782.0,311.0,True,  99 In  49   15541#      426#       1029#      303#          *                 10069#      515#       -940#      507#       8782#      311#    
2020,rct2,49,50,99,Sn,,,False,1359.0,657.0,True,,,False,10124.0,707.0,True,-5022.0,768.0,True,13242.0,712.0,True,  99 Sn  50       *                  1359#      657#          *                 10124#      707#      -5022#      768#      13242#      712#    
2020,rct2,64,36,100,Kr,4141.0,565.0,True,,,False,41903.0,400.0,True,4291.0,565.0,True,4395.0,565.0,True,,,False,0100 Kr  36    4141#      565#          *                 41903#      400#       4291#      565#       4395#      565#          *               
2020,rct2,63,37,100,Rb,3216.0521,13.7291,False,15155.0,400.0,True,33525.3616,15.3576,False,8565.0,300.0,True,6021.6696,131.0679,False,-6619.0,400.0,True, 100 Rb  37    3216.0521   13.7291  15155#      400#      33525.3616   15.3576   8565#      300#       6021.6696  131.0679  -6619#      400#    
2020,rct2,62,38,100,Sr,5370.2959,8.3838,False,15985.3256,8.0064,False,26375.5241,6.9242,False,5262.4549,17.5072,False,3565.6952,7.177,False,-6747.6038,130.5925,False, 100 Sr  38    5370.2959    8.3838  15985.3256    8.0064  26375.5241    6.9242   5262.4549   17.5072   3565.6952    7.1770  -6747.6038  130.5925
2020,rct2,61,39,100,Y,4748.8287,12.9879,False,12091.6854,12.1404,False,18699.7101,11.2595,False,9811.9545,11.6347,False,6123.4882,11.6796,False,-3155.6943,11.3409,False, 100 Y   39    4748.8287   12.9879  12091.6854   12.1404  18699.7101   11.2595   9811.9545   11.6347   6123.4882   11.6796  -3155.6943   11.3409
2020,rct2,60,40,100,Zr,6827.3838,13.2863,False,13017.9766,10.4902,False,12854.6553,8.1504,False,6626.8187,11.3576,False,4606.774,10.5492,False,-2145.6597,8.8185,False, 100 Zr  40    6827.3838   13.2863  13017.9766   10.4902  12854.6553    8.1504   6626.8187   11.3576   4606.7740   10.5492  -2145.6597    8.8185
2020,rct2,59,41,100,Nb,5527.22,14.412,False,9463.5466,13.1843,False,5799.8843,19.8025,False,12201.3187,11.6148,False,8009.5024,7.975,False,1970.6112,10.4203,False, 100 Nb  41    5527.2200   14.4120   9463.5466   13.1843   5799.8843   19.8025  12201.3187   11.6148   8009.5024    7.9750   1970.6112   10.4203
2020,rct2,58,42,100,Mo,8294.2406,0.3756,False,11146.6559,12.0,False,-980.3563,17.6367,False,8042.3905,5.0103,False,4273.8232,4.2548,False,2390.0664,0.324,False, 100 Mo  42    8294.2406    0.3756  11146.6559   12.0000   -980.3563   17.6367   8042.3905    5.0103   4273.8232    4.2548   2390.0664    0.3240
2020,rct2,57,43,100,Tc,6764.4,1.0,False,7339.816,1.339,False,-7882.9817,5.1791,False,12805.8362,1.3439,False,6387.8045,1.3448,False,5228.2477,4.451,False, 100 Tc  43    6764.4000    1.0000   7339.8160    1.3390  -7882.9817    5.1791  12805.8362    1.3439   6387.8045    1.3448   5228.2477    4.4510
2020,rct2,56,44,100,Ru,9673.3245,0.0257,False,9188.4931,0.9451,False,-15032.7958,1.7112,False,7915.6296,3.3928,False,2861.1004,4.1317,False,3963.7114,0.3778,False, 100 Ru  44    9673.3245    0.0257   9188.4931    0.9451 -15032.7958    1.7112   7915.6296    3.3928   2861.1004    4.1317   3963.7114    0.3778
2020,rct2,55,45,100,Rh,8077.9264,26.5862,False,5254.7162,18.1231,False,-21412.9838,18.2626,False,13344.5484,19.2428,False,5393.4894,18.3345,False,7279.7086,18.587,False, 100 Rh  45    8077.9264   26.5862   5254.7162   18.1231 -21412.9838   18.2626  13344.5484   19.2428   5393.4894   18.3345   7279.7086   18.5870
2020,rct2,54,46,100,Pd,11101.129,18.361,False,6917.1217,26.2557,False,-28064.5262,240.6576,False,8673.3532,21.2796,False,2248.9471,39.6064,False,6554.2941,17.8512,False, 100 Pd  46   11101.1290   18.3610   6917.1217   26.2557 -28064.5262  240.6576   8673.3532   21.2796   2248.9471   39.6064   6554.2941   17.8512
2020,rct2,53,47,100,Ag,9496.8046,8.0156,False,3244.0791,7.147,False,,,False,13893.8231,6.891,False,4531.9382,6.9614,False,10105.997,35.8138,False, 100 Ag  47    9496.8046    8.0156   3244.0791    7.1470      *                 13893.8231    6.8910   4531.9382    6.9614  10105.9970   35.8138
2020,rct2,52,48,100,Cd,12334.7816,2.3063,False,4771.0836,6.4856,False,,,False,9582.6363,32.95,False,1573.4868,12.1327,False,9257.6592,5.1258,False, 100 Cd  48   12334.7816    2.3063   4771.0836    6.4856      *                  9582.6363   32.9500   1573.4868   12.1327   9257.6592    5.1258
2020,rct2,51,49,100,In,10873.0,298.0,True,1535.9854,2.7396,False,,,False,14169.0856,51.8448,False,1419.936,420.1778,False,12372.283,12.2225,False, 100 In  49   10873#      298#       1535.9854    2.7396      *                 14169.0856   51.8448   1419.9360  420.1778  12372.2830   12.2225
2020,rct2,50,50,100,Sn,17243.0,630.0,True,3061.0,383.0,True,,,False,7469.0,388.0,True,-4894.0,467.0,True,9232.283,483.8899,False, 100 Sn  50   17243#      630#       3061#      383#          *                  7469#      388#      -4894#      467#       9232.2830  483.8899
2020,rct2,65,36,101,Kr,2181.0,640.0,True,,,False,44581.0,500.0,True,,,False,4334.0,640.0,True,,,False,0101 Kr  36    2181#      640#          *                 44581#      500#          *                  4334#      640#          *               
2020,rct2,64,37,101,Rb,4372.8514,24.3351,False,15386.0,400.0,True,36324.0704,20.8329,False,6543.0,400.0,True,6417.0,301.0,True,-8871.0,400.0,True, 101 Rb  37    4372.8514   24.3351  15386#      400#      36324.0704   20.8329   6543#      400#       6417#      301#      -8871#      400#    
2020,rct2,63,38,101,Sr,3578.7279,10.9437,False,16348.0013,15.6253,False,28195.0372,8.4856,False,6507.0427,9.3893,False,3908.2932,18.1813,False,-5558.0,300.0,True, 101 Sr  38    3578.7279   10.9437  16348.0013   15.6253  28195.0372    8.4856   6507.0427    9.3893   3908.2932   18.1813  -5558#      300#    
2020,rct2,62,39,101,Y,5804.8636,13.2312,False,12526.2531,9.898,False,21289.8061,25.0261,False,8174.5472,8.5182,False,6231.6571,7.7805,False,-5039.2319,17.5722,False, 101 Y   39    5804.8636   13.2312  12526.2531    9.8980  21289.8061   25.0261   8174.5472    8.5182   6231.6571    7.7805  -5039.2319   17.5722
2020,rct2,61,40,101,Zr,4859.569,11.6498,False,13128.7168,13.9413,False,14797.1258,8.3424,False,8193.5506,10.6374,False,3991.816,11.4937,False,-1092.1961,8.9347,False, 101 Zr  40    4859.5690   11.6498  13128.7168   13.9413  14797.1258    8.3424   8193.5506   10.6374   3991.8160   11.4937  -1092.1961    8.9347
2020,rct2,60,41,101,Nb,7171.5602,8.813,False,9807.723,8.9647,False,8520.9401,6.9373,False,9435.9893,11.1481,False,7254.3248,9.2395,False,-956.3381,8.7611,False, 101 Nb  41    7171.5602    8.8130   9807.7230    8.9647   8520.9401    6.9373   9435.9893   11.1481   7254.3248    9.2395   -956.3381    8.7611
2020,rct2,59,42,101,Mo,5398.2409,0.0681,False,11017.6769,7.982,False,1912.1931,4.5973,False,9526.1993,12.0002,False,4868.7158,5.0108,False,3408.2081,8.4505,False, 101 Mo  42    5398.2409    0.0681  11017.6769    7.9820   1912.1931    4.5973   9526.1993   12.0002   4868.7158    5.0108   3408.2081    8.4505
2020,rct2,58,43,101,Tc,8394.9596,24.0405,False,7440.535,24.0017,False,-5010.2085,24.4863,False,10336.3205,24.0046,False,6635.4429,24.0042,False,2826.4217,24.519,False, 101 Tc  43    8394.9596   24.0405   7440.5350   24.0017  -5010.2085   24.4863  10336.3205   24.0046   6635.4429   24.0042   2826.4217   24.5190
2020,rct2,57,44,101,Ru,6802.0395,0.2348,False,9226.1326,1.3955,False,-12121.647,1.5466,False,10080.5636,0.9734,False,3338.1564,3.4008,False,5804.2699,0.4468,False, 101 Ru  44    6802.0395    0.2348   9226.1326    1.3955 -12121.6470    1.5466  10080.5636    0.9734   3338.1564    3.4008   5804.2699    0.4468
2020,rct2,56,45,101,Rh,9892.6161,19.0424,False,5474.0078,5.8483,False,-18867.5266,13.0428,False,10923.7639,5.8484,False,5676.4986,8.7107,False,4666.188,6.7469,False, 101 Rh  45    9892.6161   19.0424   5474.0078    5.8483 -18867.5266   13.0428  10923.7639    5.8484   5676.4986    8.7107   4666.1880    6.7469
2020,rct2,55,46,101,Pd,8290.7904,18.2233,False,7129.9857,18.6966,False,-25126.5203,300.0398,False,10863.184,19.9838,False,2607.129,12.7599,False,8439.1289,7.9256,False, 101 Pd  46    8290.7904   18.2233   7129.9857   18.6966 -25126.5203  300.0398  10863.1840   19.9838   2607.1290   12.7599   8439.1289    7.9256
2020,rct2,54,47,101,Ag,11267.7328,6.9575,False,3410.6828,18.2885,False,,,False,11559.2843,7.0348,False,4850.6565,6.7746,False,7487.2366,12.8519,False, 101 Ag  47   11267.7328    6.9575   3410.6828   18.2885      *                 11559.2843    7.0348   4850.6565    6.7746   7487.2366   12.8519
2020,rct2,53,48,101,Cd,9713.1882,2.2433,False,4987.4673,5.2172,False,,,False,11586.8243,6.44,False,2094.0143,32.941,False,11130.922,4.9708,False, 101 Cd  48    9713.1882    2.2433   4987.4673    5.2172      *                 11586.8243    6.4400   2094.0143   32.9410  11130.9220    4.9708
2020,rct2,52,49,101,In,12438.0733,11.8744,False,1639.277,11.7819,False,,,False,12097.0375,11.769,False,3955.5785,53.0932,False,10167.9255,34.9126,False, 101 In  49   12438.0733   11.8744   1639.2770   11.7819      *                 12097.0375   11.7690   3955.5785   53.0932  10167.9255   34.9126
2020,rct2,51,50,101,Sn,11228.7963,384.1976,False,3416.4493,300.013,False,,,False,11781.0,423.0,True,-1535.0,427.0,True,12977.2025,304.4433,False, 101 Sn  50   11228.7963  384.1976   3416.4493  300.0130      *                 11781#      423#      -1535#      427#      12977.2025  304.4433
2020,rct2,65,37,102,Rb,2756.2127,85.3982,False,15961.0,507.0,True,39045.9527,82.941,False,7928.0,408.0,True,6012.0,408.0,True,,,False,0102 Rb  37    2756.2127   85.3982  15961#      507#      39045.9527   82.9410   7928#      408#       6012#      408#          *               
2020,rct2,64,38,102,Sr,4905.7149,67.6016,False,16880.8648,70.1286,False,31401.5544,67.5799,False,4817.3799,68.3396,False,3825.894,67.1886,False,-8113.0,405.0,True, 102 Sr  38    4905.7149   67.6016  16880.8648   70.1286  31401.5544   67.5799   4817.3799   68.3396   3825.8940   67.1886  -8113#      405#    
2020,rct2,63,39,102,Y,4189.1728,8.1724,False,13136.6979,9.4109,False,23400.28,10.0335,False,9355.6703,8.0318,False,6209.9407,6.2527,False,-4405.089,5.7361,False, 102 Y   39    4189.1728    8.1724  13136.6979    9.4109  23400.2800   10.0335   9355.6703    8.0318   6209.9407    6.2527  -4405.0890    5.7361
2020,rct2,62,40,102,Zr,6491.7581,12.087,False,13815.6114,11.2604,False,17525.0079,8.7675,False,6450.6212,14.1995,False,3926.3587,10.9736,False,-3416.4979,9.956,False, 102 Zr  40    6491.7581   12.0870  13815.6114   11.2604  17525.0079    8.7675   6450.6212   14.1995   3926.3587   10.9736  -3416.4979    9.9560
2020,rct2,61,41,102,Nb,5478.095,4.5117,False,10426.2491,8.7007,False,10485.0512,6.8837,False,10785.2781,8.5201,False,6182.4606,10.794,False,-8.1322,7.073,False, 102 Nb  41    5478.0950    4.5117  10426.2491    8.7007  10485.0512    6.8837  10785.2781    8.5201   6182.4606   10.7940     -8.1322    7.0730
2020,rct2,60,42,102,Mo,8112.2321,8.3092,False,11958.3488,9.1105,False,4342.0974,8.314,False,6941.1872,11.5139,False,3638.5334,14.5958,False,-297.7932,13.3862,False, 102 Mo  42    8112.2321    8.3092  11958.3488    9.1105   4342.0974    8.3140   6941.1872   11.5139   3638.5334   14.5958   -297.7932   13.3862
2020,rct2,59,43,102,Tc,6299.6467,25.6903,False,8341.9408,9.1646,False,-2326.2198,12.2792,False,12330.9144,9.1643,False,6261.24,9.1688,False,3408.8247,15.0992,False, 102 Tc  43    6299.6467   25.6903   8341.9408    9.1646  -2326.2198   12.2792  12330.9144    9.1643   6261.2400    9.1688   3408.8247   15.0992
2020,rct2,58,44,102,Ru,9219.6402,0.05,False,10050.8132,24.0001,False,-9446.7332,1.7137,False,7625.3234,1.3964,False,3085.4897,0.9746,False,2510.0736,0.4724,False, 102 Ru  44    9219.6402    0.0500  10050.8132   24.0001  -9446.7332    1.7137   7625.3234    1.3964   3085.4897    0.9746   2510.0736    0.4724
2020,rct2,57,45,102,Rh,7442.2061,8.6692,False,6114.1745,6.3962,False,-16088.4204,7.8736,False,13154.8822,6.4005,False,5706.124,6.4006,False,6190.9554,6.4698,False, 102 Rh  45    7442.2061    8.6692   6114.1745    6.3962 -16088.4204    7.8736  13154.8822    6.4005   5706.1240    6.4006   6190.9554    6.4698
2020,rct2,56,46,102,Pd,10542.1364,4.6048,False,7779.5061,5.8522,False,-22968.0674,100.1054,False,8398.974,18.1248,False,2545.6139,19.4544,False,5368.824,0.2455,False, 102 Pd  46   10542.1364    4.6048   7779.5061    5.8522 -22968.0674  100.1054   8398.9740   18.1248   2545.6139   19.4544   5368.8240    0.2455
2020,rct2,55,47,102,Ag,8983.6355,9.4959,False,4103.5279,9.3708,False,-31147.0,400.0,True,13676.7778,19.4377,False,4800.215,9.6354,False,8984.2223,21.0971,False, 102 Ag  47    8983.6355    9.4959   4103.5279    9.3708 -31147#      400#      13676.7778   19.4377   4800.2150    9.6354   8984.2223   21.0971
2020,rct2,54,48,102,Cd,11894.554,2.2327,False,5614.2885,5.1158,False,,,False,9189.0749,5.269,False,1916.8365,6.482,False,8169.562,5.3703,False, 102 Cd  48   11894.5540    2.2327   5614.2885    5.1158      *                  9189.0749    5.2690   1916.8365    6.4820   8169.5620    5.3703
2020,rct2,53,49,102,In,10221.3123,12.5265,False,2147.4011,4.8096,False,,,False,14210.5068,4.8706,False,4100.2914,4.8393,False,11663.9894,7.7565,False, 102 In  49   10221.3123   12.5265   2147.4011    4.8096      *                 14210.5068    4.8706   4100.2914    4.8393  11663.9894    7.7565
2020,rct2,52,50,102,Sn,12700.5893,316.2653,False,3678.9653,100.7815,False,,,False,9954.0576,100.1295,False,1305.0,314.0,True,10642.6384,100.117,False, 102 Sn  50   12700.5893  316.2653   3678.9653  100.7815      *                  9954.0576  100.1295   1305#      314#      10642.6384  100.1170
2020,rct2,51,51,102,Sb,,,False,-1917.0,500.0,True,,,False,16759.0,466.0,True,1740.0,706.0,True,15923.0,499.0,True, 102 Sb  51       *                 -1917#      500#          *                 16759#      466#       1740#      706#      15923#      499#    
2020,rct2,66,37,103,Rb,3979.0,408.0,True,,,False,41868.0,400.0,True,6131.0,640.0,True,6174.0,565.0,True,,,False,0103 Rb  37    3979#      408#          *                 41868#      400#       6131#      640#       6174#      565#          *               
2020,rct2,65,38,103,Sr,3192.0,211.0,True,17317.0,217.0,True,33674.0,200.0,True,5998.0,201.0,True,3850.0,201.0,True,-7164.0,447.0,True, 103 Sr  38    3192#      211#      17317#      217#      33674#      200#       5998#      201#       3850#      201#      -7164#      447#    
2020,rct2,64,39,103,Y,5355.7103,11.8739,False,13586.6934,67.9973,False,26146.8867,14.8933,False,7578.6879,14.0528,False,6224.5262,13.169,False,-6544.7472,17.2571,False, 103 Y   39    5355.7103   11.8739  13586.6934   67.9973  26146.8867   14.8933   7578.6879   14.0528   6224.5262   13.1690  -6544.7472   17.2571
2020,rct2,63,40,103,Zr,4298.8847,12.7169,False,13925.3233,10.0853,False,19458.1741,9.2332,False,7956.6001,11.6258,False,4376.3028,14.4909,False,-2345.0867,11.528,False, 103 Zr  40    4298.8847   12.7169  13925.3233   10.0853  19458.1741    9.2332   7956.6001   11.6258   4376.3028   14.4909  -2345.0867   11.5280
2020,rct2,62,41,103,Nb,6801.7207,4.6675,False,10736.2117,9.6009,False,13003.038,4.5204,False,8843.1264,9.2145,False,6208.1236,9.0441,False,-2061.0242,11.8509,False, 103 Nb  41    6801.7207    4.6675  10736.2117    9.6009  13003.0380    4.5204   8843.1264    9.2145   6208.1236    9.0441  -2061.0242   11.8509
2020,rct2,61,42,103,Mo,5464.7839,12.41,False,11945.0376,9.5566,False,6502.6488,9.2644,False,8647.9635,9.9554,False,3700.9695,12.1919,False,1064.8067,12.3023,False, 103 Mo  42    5464.7839   12.4100  11945.0376    9.5566   6502.6488    9.2644   8647.9635    9.9554   3700.9695   12.1919   1064.8067   12.3023
2020,rct2,60,43,103,Tc,8102.317,13.048,False,8332.0257,12.8531,False,198.7821,10.632,False,9626.8384,9.8097,False,6453.1636,9.8095,False,833.7277,12.6435,False, 103 Tc  43    8102.3170   13.0480   8332.0257   12.8531    198.7821   10.6320   9626.8384    9.8097   6453.1636    9.8095    833.7277   12.6435
2020,rct2,59,44,103,Ru,6232.0509,0.1478,False,9983.2173,9.1647,False,-6615.5413,1.8635,False,9788.2321,24.0005,False,3617.8387,1.4041,False,4572.2633,0.3269,False, 103 Ru  44    6232.0509    0.1478   9983.2173    9.1647  -6615.5413    1.8635   9788.2321   24.0005   3617.8387    1.4041   4572.2633    0.3269
2020,rct2,58,45,103,Rh,9319.7075,6.785,False,6214.2417,2.2644,False,-13399.3084,9.2706,False,10637.2142,2.265,False,6059.741,2.2767,False,3635.6479,2.6594,False, 103 Rh  45    9319.7075    6.7850   6214.2417    2.2644 -13399.3084    9.2706  10637.2142    2.2650   6059.7410    2.2767   3635.6479    2.6594
2020,rct2,57,46,103,Pd,7625.3353,0.7717,False,7962.6352,6.4426,False,-20365.0,100.0,True,10666.2548,5.9028,False,2998.205,18.1412,False,7416.8132,0.8094,False, 103 Pd  46    7625.3353    0.7717   7962.6352    6.4426 -20365#      100#      10666.2548    5.9028   2998.2050   18.1412   7416.8132    0.8094
2020,rct2,56,47,103,Ag,10627.3189,9.1412,False,4188.7104,4.1199,False,-28132.0,300.0,True,11340.2493,6.1523,False,5274.0252,18.1069,False,6434.8298,18.5828,False, 103 Ag  47   10627.3189    9.1412   4188.7104    4.1199 -28132#      300#      11340.2493    6.1523   5274.0252   18.1069   6434.8298   18.5828
2020,rct2,55,48,103,Cd,9063.2428,2.4578,False,5693.8958,8.369,False,,,False,11393.5649,5.1658,False,2350.3983,5.3175,False,10207.4482,17.7295,False, 103 Cd  48    9063.2428    2.4578   5693.8958    8.3690      *                 11393.5649    5.1658   2350.3983    5.3175  10207.4482   17.7295
2020,rct2,54,49,103,In,12008.8195,10.0776,False,2261.6666,9.133,False,,,False,11914.8756,9.1033,False,4426.2536,9.1356,False,9151.9746,10.2784,False, 103 In  49   12008.8195   10.0776   2261.6666    9.1330      *                 11914.8756    9.1033   4426.2536    9.1356   9151.9746   10.2784
2020,rct2,53,50,103,Sn,10229.0,142.0,True,3686.0,101.0,True,,,False,12163.0,101.0,True,1950.0,100.0,True,12749.0,100.0,True, 103 Sn  50   10229#      142#       3686#      101#          *                 12163#      101#       1950#      100#      12749#      100#    
2020,rct2,52,51,103,Sb,13642.0,500.0,True,-976.0,316.0,True,,,False,14346.0,424.0,True,5342.0,384.0,True,13154.0,300.0,True, 103 Sb  51   13642#      500#       -976#      316#          *                 14346#      424#       5342#      384#      13154#      300#    
2020,rct2,67,37,104,Rb,2361.0,640.0,True,,,False,44361.0,500.0,True,,,False,5994.0,707.0,True,,,False,0104 Rb  37    2361#      640#          *                 44361#      500#          *                  5994#      707#          *               
2020,rct2,66,38,104,Sr,4551.0,361.0,True,17888.0,500.0,True,36584.0,300.0,True,4203.0,311.0,True,3672.0,301.0,True,-9533.0,583.0,True, 104 Sr  38    4551#      361#      17888#      500#      36584#      300#       4203#      311#       3672#      301#      -9533#      583#    
2020,rct2,65,39,104,Y,3694.0,201.0,True,14089.0,283.0,True,28419.0,202.0,True,8790.0,211.0,True,6109.0,200.0,True,-5866.0,201.0,True, 104 Y   39    3694#      201#      14089#      283#      28419#      202#       8790#      211#       6109#      200#      -5866#      201#    
2020,rct2,64,40,104,Zr,5979.9844,13.1076,False,14549.5974,14.5724,False,22378.1036,9.645,False,6165.7885,10.1705,False,4201.1819,11.6998,False,-4746.3433,12.5974,False, 104 Zr  40    5979.9844   13.1076  14549.5974   14.5724  22378.1036    9.6450   6165.7885   10.1705   4201.1819   11.6998  -4746.3433   12.5974
2020,rct2,63,41,104,Nb,4853.6471,4.3202,False,11290.9741,9.3937,False,15148.3474,2.9127,False,10481.2374,8.9375,False,6214.0455,8.521,False,-1109.8078,7.3018,False, 104 Nb  41    4853.6471    4.3202  11290.9741    9.3937  15148.3474    2.9127  10481.2374    8.9375   6214.0455    8.5210  -1109.8078    7.3018
2020,rct2,62,42,104,Mo,7460.7344,12.8231,False,12604.0513,9.7408,False,9051.3752,9.0095,False,6665.3242,9.2562,False,3411.7954,9.6671,False,-1536.3587,12.1986,False, 104 Mo  42    7460.7344   12.8231  12604.0513    9.7408   9051.3752    9.0095   6665.3242    9.2562   3411.7954    9.6671  -1536.3587   12.1986
2020,rct2,61,43,104,Tc,5966.3668,26.6806,False,8833.6086,26.5399,False,2617.501,25.2364,False,11772.7037,26.2352,False,5885.0378,24.8877,False,2038.9211,25.166,False, 104 Tc  43    5966.3668   26.6806   8833.6086   26.5399   2617.5010   25.2364  11772.7037   26.2352   5885.0378   24.8877   2038.9211   25.1660
2020,rct2,60,44,104,Ru,8899.9139,2.4916,False,10780.8143,9.4868,False,-4127.3722,3.0067,False,7187.9649,8.9582,False,3112.8844,24.1291,False,1070.5903,2.4962,False, 104 Ru  44    8899.9139    2.4916  10780.8143    9.4868  -4127.3722    3.0067   7187.9649    8.9582   3112.8844   24.1291   1070.5903    2.4962
2020,rct2,59,45,104,Rh,6998.9566,0.0814,False,6981.1474,2.2612,False,-10776.6693,6.2174,False,12857.8978,2.2659,False,5862.8239,2.2664,False,5031.6509,24.1068,False, 104 Rh  45    6998.9566    0.0814   6981.1474    2.2612 -10776.6693    6.2174  12857.8978    2.2659   5862.8239    2.2664   5031.6509   24.1068
2020,rct2,58,46,104,Pd,10009.4607,1.5948,False,8652.3885,2.6583,False,-17768.0657,5.8984,False,8099.0002,6.5464,False,2881.3603,5.9915,False,4209.392,1.3942,False, 104 Pd  46   10009.4607    1.5948   8652.3885    2.6583 -17768.0657    5.8984   8099.0002    6.5464   2881.3603    5.9915   4209.3920    1.3942
2020,rct2,57,47,104,Ag,8385.0857,5.8809,False,4948.4608,4.3062,False,-25822.0,102.0,True,13497.3001,4.2365,False,5179.7299,6.232,False,7942.3602,7.204,False, 104 Ag  47    8385.0857    5.8809   4948.4608    4.3062 -25822#      102#      13497.3001    4.2365   5179.7299    6.2320   7942.3602    7.2040
2020,rct2,56,48,104,Cd,11388.083,2.4649,False,6454.66,4.4268,False,-34341.5607,317.6139,False,8989.1173,8.3404,False,2230.0481,5.1192,False,7110.1556,4.8834,False, 104 Cd  48   11388.0830    2.4649   6454.6600    4.4268 -34341.5607  317.6139   8989.1173    8.3404   2230.0481    5.1192   7110.1556    4.8834
2020,rct2,55,49,104,In,9621.5957,10.6772,False,2820.0194,6.0524,False,,,False,14187.8339,6.0098,False,4517.8461,5.9645,False,10798.1117,7.534,False, 104 In  49    9621.5957   10.6772   2820.0194    6.0524      *                 14187.8339    6.0098   4517.8461    5.9645  10798.1117    7.5340
2020,rct2,54,50,104,Sn,12606.0,101.0,True,4283.6312,10.6608,False,,,False,9778.6454,7.3428,False,1781.8994,13.0003,False,9855.8106,5.9352,False, 104 Sn  50   12606#      101#       4283.6312   10.6608      *                  9778.6454    7.3428   1781.8994   13.0003   9855.8106    5.9352
2020,rct2,53,51,104,Sb,10696.0,317.0,True,-508.687,14.5426,False,,,False,16351.0,143.0,True,5875.0,317.0,True,14897.0,102.0,True, 104 Sb  51   10696#      317#       -508.6870   14.5426      *                 16351#      143#       5875#      317#      14897#      102#    
