vintage,kind,N,Z,A,element,Sn_keV,Sn_unc_keV,Sn_estimated,Sp_keV,Sp_unc_keV,Sp_estimated,Q4beta_keV,Q4beta_unc_keV,Q4beta_estimated,Qda_keV,Qda_unc_keV,Qda_estimated,Qpa_keV,Qpa_unc_keV,Qpa_estimated,Qna_keV,Qna_unc_keV,Qna_estimated,raw_line
2016,rct2,42,26,68,Fe,5948.08,454.39,False,17316.0,473.0,True,26520.18,365.26,False,3974.28,365.43,False,2344.48,365.28,False,-9621.0,473.0,True,  68 Fe  26    5948.08  454.39  17316#    473#    26520.18  365.26   3974.28  365.43   2344.48  365.28  -9621#    473#  
2016,rct2,41,27,68,Co,4680.21,189.61,False,13609.48,330.1,False,15155.33,189.5,False,8847.98,189.54,False,4151.29,189.57,False,-5316.92,189.53,False,  68 Co  27    4680.21  189.61  13609.48  330.10  15155.33  189.50   8847.98  189.54   4151.29  189.57  -5316.92  189.53
2016,rct2,40,28,68,Ni,7792.45,4.15,False,15431.01,7.1,False,3514.97,3.52,False,3655.52,14.29,False,585.44,3.64,False,-6599.52,5.92,False,  68 Ni  28    7792.45    4.15  15431.01    7.10   3514.97    3.52   3655.52   14.29    585.44    3.64  -6599.52    5.92
2016,rct2,39,29,68,Cu,6318.84,1.82,False,9113.33,3.29,False,-6672.52,2.43,False,11150.06,2.11,False,4422.7,1.66,False,-735.44,2.62,False,  68 Cu  29    6318.84    1.82   9113.33    3.29  -6672.52    2.43  11150.06    2.11   4422.70    1.66   -735.44    2.62
2016,rct2,38,30,68,Zn,10198.1,0.19,False,9976.55,0.85,False,-15817.65,0.93,False,6961.99,0.96,False,2120.62,0.96,False,764.99,0.77,False,  68 Zn  30   10198.10    0.19   9976.55    0.85 -15817.65    0.93   6961.99    0.96   2120.62    0.96    764.99    0.77
2016,rct2,37,31,68,Ga,8278.26,1.65,False,6494.65,1.22,False,-28295.0,259.0,True,12523.97,1.24,False,3690.08,1.53,False,5824.07,1.54,False,  68 Ga  31    8278.26    1.65   6494.65    1.22 -28295#    259#    12523.97    1.24   3690.08    1.53   5824.07    1.54
2016,rct2,36,32,68,Ge,12391.88,5.02,False,7388.71,2.22,False,,,False,7455.68,2.17,False,542.77,2.05,False,4579.63,1.99,False,  68 Ge  32   12391.88    5.02   7388.71    2.22      *              7455.68    2.17    542.77    2.05   4579.63    1.99
2016,rct2,35,33,68,As,10378.61,1.9,False,3525.26,5.01,False,,,False,13423.32,3.03,False,2447.75,2.84,False,9409.39,2.02,False,  68 As  33   10378.61    1.90   3525.26    5.01      *             13423.32    3.03   2447.75    2.84   9409.39    2.02
2016,rct2,34,34,68,Se,15680.47,67.07,False,4891.19,0.66,False,,,False,8546.44,5.7,False,-2388.33,84.77,False,7935.18,2.22,False,  68 Se  34   15680.47   67.07   4891.19    0.66      *              8546.44    5.70  -2388.33   84.77   7935.18    2.22
2016,rct2,33,35,68,Br,14072.0,476.0,True,-500.0,250.0,True,,,False,13580.0,327.0,True,-908.0,396.0,True,13792.0,272.0,True,  68 Br  35   14072#    476#     -500#    250#        *             13580#    327#     -908#    396#    13792#    272#  
2016,rct2,45,24,69,Cr,1852.0,707.0,True,,,False,51399.0,500.0,True,2781.0,781.0,True,1894.0,707.0,True,,,False,0 69 Cr  24    1852#    707#        *             51399#    500#     2781#    781#     1894#    707#        *           
2016,rct2,44,25,69,Mn,4462.0,565.0,True,17260.0,640.0,True,40966.0,400.0,True,4621.0,565.0,True,4814.0,565.0,True,-13513.0,640.0,True,  69 Mn  25    4462#    565#    17260#    640#    40966#    400#     4621#    565#     4814#    565#   -13513#    640#  
2016,rct2,43,26,69,Fe,3614.0,541.0,True,17939.0,565.0,True,29388.0,400.0,True,5141.0,500.0,True,2585.0,400.0,True,-8663.0,565.0,True,  69 Fe  26    3614#    541#    17939#    565#    29388#    400#     5141#    500#     2585#    400#    -8663#    565#  
2016,rct2,42,27,69,Co,6419.81,235.91,False,14081.21,391.35,False,19048.65,140.51,False,6041.8,304.62,False,4652.74,140.57,False,-7882.37,140.95,False,  69 Co  27    6419.81  235.91  14081.21  391.35  19048.65  140.51   6041.80  304.62   4652.74  140.57  -7882.37  140.95
2016,rct2,41,28,69,Ni,4586.15,4.77,False,15336.95,189.53,False,7122.01,3.95,False,6053.93,7.44,False,1293.94,14.46,False,-4264.41,5.54,False,  69 Ni  28    4586.15    4.77  15336.95  189.53   7122.01    3.95   6053.93    7.44   1293.94   14.46  -4264.41    5.54
2016,rct2,40,29,69,Cu,8240.5,2.11,False,9561.37,3.29,False,-2624.04,32.03,False,8717.27,3.21,False,5134.13,1.98,False,-3681.28,14.04,False,  69 Cu  29    8240.50    2.11   9561.37    3.29  -2624.04   32.03   8717.27    3.21   5134.13    1.98  -3681.28   14.04
2016,rct2,39,30,69,Zn,6482.07,0.16,False,10139.78,1.77,False,-11983.14,1.69,False,9612.47,0.87,False,2704.48,0.97,False,3234.84,1.61,False,  69 Zn  30    6482.07    0.16  10139.78    1.77 -11983.14    1.69   9612.47    0.87   2704.48    0.97   3234.84    1.61
2016,rct2,38,31,69,Ga,10313.13,1.86,False,6609.69,1.42,False,-23068.34,42.02,False,9263.31,1.41,False,4435.41,1.4,False,2576.87,1.36,False,  69 Ga  31   10313.13    1.86   6609.69    1.42 -23068.34   42.02   9263.31    1.41   4435.41    1.40   2576.87    1.36
2016,rct2,37,32,69,Ge,8193.19,2.29,False,7303.64,1.94,False,-34666.0,401.0,True,10489.19,1.76,False,1487.05,1.7,False,7444.9,1.5,False,  69 Ge  32    8193.19    2.29   7303.64    1.94 -34666#    401#    10489.19    1.76   1487.05    1.70   7444.90    1.50
2016,rct2,36,33,69,As,12288.97,32.05,False,3422.35,32.05,False,,,False,10256.87,32.34,False,3358.92,32.09,False,6257.89,32.02,False,  69 As  33   12288.97   32.05   3422.35   32.05      *             10256.87   32.34   3358.92   32.09   6257.89   32.02
2016,rct2,35,34,69,Se,10316.58,1.57,False,4829.16,2.37,False,,,False,10863.33,1.55,False,454.43,5.87,False,10818.73,2.83,False,  69 Se  34   10316.58    1.57   4829.16    2.37      *             10863.33    1.55    454.43    5.87  10818.73    2.83
2016,rct2,34,35,69,Br,15539.0,262.0,True,-641.0,42.0,False,,,False,11031.62,79.13,False,265.0,205.0,True,11412.01,42.39,False,  69 Br  35   15539#    262#     -641.00   42.00      *             11031.62   79.13    265#    205#    11412.01   42.39
2016,rct2,33,36,69,Kr,,,False,932.0,477.0,True,,,False,11067.0,566.0,True,,,False,14872.0,448.0,True,  69 Kr  36       *               932#    477#        *             11067#    566#        *             14872#    448#  
2016,rct2,46,24,70,Cr,3971.0,781.0,True,,,False,54734.0,600.0,True,,,False,1035.0,848.0,True,,,False,0 70 Cr  24    3971#    781#        *             54734#    600#        *              1035#    848#        *           
2016,rct2,45,25,70,Mn,2801.0,640.0,True,18209.0,707.0,True,43476.0,500.0,True,6010.0,707.0,True,4044.0,640.0,True,-13203.0,781.0,True,  70 Mn  25    2801#    640#    18209#    707#    43476#    500#     6010#    707#     4044#    640#   -13203#    781#  
2016,rct2,44,26,70,Fe,5552.0,565.0,True,19029.0,565.0,True,33055.0,400.0,True,2581.0,565.0,True,1814.0,500.0,True,-12183.0,565.0,True,  70 Fe  26    5552#    565#    19029#    565#    33055#    400#     2581#    565#     1814#    500#   -12183#    565#  
2016,rct2,43,27,70,Co,4422.0,331.0,True,14889.0,500.0,True,22280.0,300.0,True,7568.0,473.0,True,3845.0,404.0,True,-7523.0,424.0,True,  70 Co  27    4422#    331#    14889#    500#    22280#    300#     7568#    473#     3845#    404#    -7523#    424#  
2016,rct2,42,28,70,Ni,7306.53,4.3,False,16223.67,140.52,False,11348.02,2.3,False,3427.61,189.51,False,971.97,6.79,False,-7957.3,270.29,False,  70 Ni  28    7306.53    4.30  16223.67  140.52  11348.02    2.30   3427.61  189.51    971.97    6.79  -7957.30  270.29
2016,rct2,41,29,70,Cu,5311.48,1.77,False,10286.69,3.88,False,1365.5,50.02,False,11198.25,3.17,False,5630.36,3.08,False,-2008.2,6.53,False,  70 Cu  29    5311.48    1.77  10286.69    3.88   1365.50   50.02  11198.25    3.17   5630.36    3.08  -2008.20    6.53
2016,rct2,40,30,70,Zn,9218.21,2.05,False,11117.49,2.37,False,-7634.84,2.49,False,6713.11,2.49,False,2618.83,2.1,False,-175.65,3.47,False,  70 Zn  30    9218.21    2.05  11117.49    2.37  -7634.84    2.49   6713.11    2.49   2618.83    2.10   -175.65    3.47
2016,rct2,39,31,70,Ga,7653.65,0.17,False,7781.27,1.43,False,-17484.52,14.95,False,11807.76,1.42,False,3834.23,1.41,False,4055.77,1.49,False,  70 Ga  31    7653.65    0.17   7781.27    1.43 -17484.52   14.95  11807.76    1.42   3834.23    1.41   4055.77    1.49
2016,rct2,38,32,70,Ge,11532.53,1.56,False,8523.04,1.46,False,-29462.0,200.0,True,7234.92,1.6,False,1181.23,1.16,False,2964.84,1.04,False,  70 Ge  32   11532.53    1.56   8523.04    1.46 -29462#    200#     7234.92    1.60   1181.23    1.16   2964.84    1.04
2016,rct2,37,33,70,As,9301.02,59.37,False,4530.18,50.02,False,,,False,13347.72,50.04,False,3180.41,50.22,False,8183.57,50.01,False,  70 As  33    9301.02   59.37   4530.18   50.02      *             13347.72   50.04   3180.41   50.22   8183.57   50.01
2016,rct2,36,34,70,Se,13566.5,2.17,False,6106.69,32.04,False,,,False,7675.43,2.43,False,-478.61,1.64,False,6374.74,4.92,False,  70 Se  34   13566.50    2.17   6106.69   32.04      *              7675.43    2.43   -478.61    1.64   6374.74    4.92
2016,rct2,35,35,70,Br,13237.47,44.57,False,2279.88,14.98,False,,,False,13474.63,14.91,False,18.72,68.7,False,10808.01,14.91,False,  70 Br  35   13237.47   44.57   2279.88   14.98      *             13474.63   14.91     18.72   68.70  10808.01   14.91
2016,rct2,34,36,70,Kr,16737.0,448.0,True,2130.0,205.0,True,,,False,8402.0,327.0,True,-3446.0,447.0,True,11126.0,211.0,True,  70 Kr  36   16737#    448#     2130#    205#        *              8402#    327#    -3446#    447#    11126#    211#  
2016,rct2,46,25,71,Mn,4141.0,707.0,True,18379.0,781.0,True,47141.0,500.0,True,3721.0,707.0,True,4094.0,707.0,True,,,False,0 71 Mn  25    4141#    707#    18379#    781#    47141#    500#     3721#    707#     4094#    707#        *           
2016,rct2,45,26,71,Fe,2991.0,565.0,True,19219.0,640.0,True,35899.0,400.0,True,4052.0,565.0,True,1814.0,565.0,True,-10984.0,640.0,True,  71 Fe  26    2991#    565#    19219#    640#    35899#    400#     4052#    565#     1814#    565#   -10984#    640#  
2016,rct2,44,27,71,Co,5812.0,553.0,True,15149.0,613.0,True,25769.21,465.03,False,5370.0,613.0,True,3981.04,591.33,False,-10344.0,613.0,True,  71 Co  27    5812#    553#    15149#    613#    25769.21  465.03   5370#    613#     3981.04  591.33 -10344#    613#  
2016,rct2,43,28,71,Ni,4263.68,3.1,False,16066.0,300.0,True,14500.27,2.39,False,5583.74,140.52,False,1388.49,189.51,False,-6272.91,365.27,False,  71 Ni  28    4263.68    3.10  16066#    300#    14500.27    2.39   5583.74  140.52   1388.49  189.51  -6272.91  365.27
2016,rct2,42,29,71,Cu,7806.07,1.84,False,10786.24,2.61,False,5181.97,4.43,False,7978.33,4.01,False,5616.74,3.33,False,-5134.06,189.5,False,  71 Cu  29    7806.07    1.84  10786.24    2.61   5181.97    4.43   7978.33    4.01   5616.74    3.33  -5134.06  189.50
2016,rct2,41,30,71,Zn,5835.36,3.19,False,11641.38,2.87,False,-4182.27,3.85,False,9118.24,3.0,False,3102.31,3.09,False,1781.44,3.99,False,  71 Zn  30    5835.36    3.19  11641.38    2.87  -4182.27    3.85   9118.24    3.00   3102.31    3.09   1781.44    3.99
2016,rct2,40,31,71,Ga,9300.31,1.45,False,7863.37,2.08,False,-13636.72,5.46,False,8989.52,1.06,False,4732.01,1.05,False,1074.3,1.78,False,  71 Ga  31    9300.31    1.45   7863.37    2.08 -13636.72    5.46   8989.52    1.06   4732.01    1.05   1074.30    1.78
2016,rct2,39,32,71,Ge,7415.94,0.11,False,8285.33,1.46,False,-23579.29,128.77,False,10132.12,1.46,False,2043.55,1.6,False,5747.0,1.06,False,  71 Ge  32    7415.94    0.11   8285.33    1.46 -23579.29  128.77  10132.12    1.46   2043.55    1.60   5747.00    1.06
2016,rct2,38,33,71,As,11622.54,50.17,False,4620.19,4.08,False,-35833.0,400.0,True,9918.37,4.37,False,3949.75,4.57,False,4839.3,4.38,False,  71 As  33   11622.54   50.17   4620.19    4.08 -35833#    400#     9918.37    4.37   3949.75    4.57   4839.30    4.38
2016,rct2,37,34,71,Se,9287.93,3.21,False,6093.6,50.09,False,,,False,10676.47,32.12,False,612.07,3.35,False,9478.68,3.37,False,  71 Se  34    9287.93    3.21   6093.60   50.09      *             10676.47   32.12    612.07    3.35   9478.68    3.37
2016,rct2,36,35,71,Br,13148.12,15.85,False,1861.5,5.63,False,,,False,10643.09,5.6,False,2551.08,5.42,False,8038.5,5.71,False,  71 Br  35   13148.12   15.85   1861.50    5.63      *             10643.09    5.60   2551.08    5.42   8038.50    5.71
2016,rct2,35,36,71,Kr,13298.0,238.0,True,2190.56,129.63,False,,,False,10643.07,135.45,False,-2672.0,289.0,True,13508.64,128.77,False,  71 Kr  36   13298#    238#     2190.56  129.63      *             10643.07  135.45  -2672#    289#    13508.64  128.77
2016,rct2,34,37,71,Rb,,,False,-1751.0,447.0,True,,,False,11085.0,566.0,True,,,False,12378.0,476.0,True,  71 Rb  37       *             -1751#    447#        *             11085#    566#        *             12378#    476#  
2016,rct2,47,25,72,Mn,2401.0,781.0,True,,,False,49883.0,600.0,True,5290.0,848.0,True,3544.0,781.0,True,,,False,0 72 Mn  25    2401#    781#        *             49883#    600#     5290#    848#     3544#    781#        *           
2016,rct2,46,26,72,Fe,5072.0,640.0,True,20149.0,707.0,True,39715.0,500.0,True,1781.0,707.0,True,1204.0,640.0,True,-14204.0,707.0,True,  72 Fe  26    5072#    640#    20149#    707#    39715#    500#     1781#    707#     1204#    640#   -14204#    707#  
2016,rct2,45,27,72,Co,3901.0,613.0,True,16059.0,565.0,True,28389.0,400.0,True,7021.0,565.0,True,3694.0,565.0,True,-9783.0,565.0,True,  72 Co  27    3901#    613#    16059#    565#    28389#    400#     7021#    565#     3694#    565#    -9783#    565#  
2016,rct2,44,28,72,Ni,6891.15,3.16,False,17145.11,465.04,False,18359.84,2.24,False,3114.0,300.0,True,917.15,140.52,False,-9550.0,400.0,True,  72 Ni  28    6891.15    3.16  17145.11  465.04  18359.84    2.24   3114#    300#      917.15  140.52  -9550#    400#  
2016,rct2,43,29,72,Cu,5143.19,2.04,False,11665.74,2.64,False,8446.8,4.32,False,10141.67,2.56,False,5059.7,3.98,False,-3857.44,140.51,False,  72 Cu  29    5143.19    2.04  11665.74    2.64   8446.80    4.32  10141.67    2.56   5059.70    3.98  -3857.44  140.51
2016,rct2,42,30,72,Zn,8888.03,3.41,False,12723.33,2.61,False,-277.31,2.9,False,5541.69,2.4,False,2454.78,2.56,False,-2520.44,4.3,False,  72 Zn  30    8888.03    3.41  12723.33    2.61   -277.31    2.90   5541.69    2.40   2454.78    2.56  -2520.44    4.30
2016,rct2,41,31,72,Ga,6520.47,0.19,False,8548.49,2.78,False,-9526.55,1.31,False,11687.25,2.08,False,4693.61,1.07,False,2794.32,1.62,False,  72 Ga  31    6520.47    0.19   8548.49    2.78  -9526.55    1.31  11687.25    2.08   4693.61    1.07   2794.32    1.62
2016,rct2,40,32,72,Ge,10750.72,0.84,False,9735.74,0.82,False,-18645.33,8.01,False,7035.05,1.2,False,1605.96,1.2,False,1478.35,0.8,False,  72 Ge  32   10750.72    0.84   9735.74    0.82 -18645.33    8.01   7035.05    1.20   1605.96    1.20   1478.35    0.80
2016,rct2,39,33,72,As,8408.02,5.83,False,5612.27,4.17,False,-29900.0,500.0,True,13042.88,4.17,False,3734.92,4.29,False,6744.41,4.26,False,  72 As  33    8408.02    5.83   5612.27    4.17 -29900#    500#    13042.88    4.17   3734.92    4.29   6744.41    4.26
2016,rct2,38,34,72,Se,12792.99,3.41,False,7264.05,4.6,False,,,False,7184.5,50.05,False,108.05,32.06,False,4878.88,2.36,False,  72 Se  34   12792.99    3.41   7264.05    4.60      *              7184.50   50.05    108.05   32.06   4878.88    2.36
2016,rct2,37,35,72,Br,10630.64,5.5,False,3204.21,2.98,False,,,False,13578.95,1.89,False,2237.02,1.81,False,9696.83,32.02,False,  72 Br  35   10630.64    5.50   3204.21    2.98      *             13578.95    1.89   2237.02    1.81   9696.83   32.02
2016,rct2,36,36,72,Kr,15684.69,129.02,False,4727.13,9.66,False,,,False,8195.85,16.92,False,-2817.05,42.76,False,8140.53,8.15,False,  72 Kr  36   15684.69  129.02   4727.13    9.66      *              8195.85   16.92  -2817.05   42.76   8140.53    8.15
2016,rct2,35,37,72,Rb,14341.0,640.0,True,-708.0,517.0,True,,,False,13481.0,539.0,True,-1031.0,641.0,True,13576.0,502.0,True,  72 Rb  37   14341#    640#     -708#    517#        *             13481#    539#    -1031#    641#    13576#    502#  
2016,rct2,47,26,73,Fe,2541.0,707.0,True,20289.0,781.0,True,42694.0,500.0,True,3381.0,707.0,True,1464.0,707.0,True,-12774.0,781.0,True,0 73 Fe  26    2541#    707#    20289#    781#    42694#    500#     3381#    707#     1464#    707#   -12774#    781#  
2016,rct2,46,27,73,Co,5290.0,565.0,True,16277.0,640.0,True,32281.0,400.0,True,4722.0,565.0,True,3956.0,565.0,True,-12272.0,640.0,True,  73 Co  27    5290#    565#    16277#    640#    32281#    400#     4722#    565#     3956#    565#   -12272#    640#  
2016,rct2,45,28,73,Ni,3953.41,3.3,False,17198.0,400.0,True,21189.37,2.42,False,4972.58,465.04,False,1386.0,300.0,True,-7952.0,400.0,True,  73 Ni  28    3953.41    3.30  17198#    400#    21189.37    2.42   4972.58  465.04   1386#    300#    -7952#    400#  
2016,rct2,44,29,73,Cu,7275.75,2.39,False,12050.35,2.96,False,11965.31,4.31,False,7129.6,2.96,False,5090.48,2.89,False,-6711.0,300.0,True,  73 Cu  29    7275.75    2.39  12050.35    2.96  11965.31    4.31   7129.60    2.96   5090.48    2.89  -6711#    300#  
2016,rct2,43,30,73,Zn,5519.23,2.84,False,13099.37,2.33,False,2633.98,7.65,False,7828.53,2.39,False,2247.03,2.15,False,-733.14,2.84,False,  73 Zn  30    5519.23    2.84  13099.37    2.33   2633.98    7.65   7828.53    2.39   2247.03    2.15   -733.14    2.84
2016,rct2,42,31,73,Ga,9182.36,1.87,False,8842.82,2.72,False,-6051.86,7.46,False,8340.25,3.14,False,4729.45,2.55,False,-1076.56,2.0,False,  73 Ga  31    9182.36    1.87   8842.82    2.72  -6051.86    7.46   8340.25    3.14   4729.45    2.55  -1076.56    2.00
2016,rct2,41,32,73,Ge,6782.94,0.05,False,9998.2,0.82,False,-14745.77,6.58,False,9552.42,0.81,False,2476.67,1.2,False,3913.61,1.92,False,  73 Ge  32    6782.94    0.05   9998.20    0.82 -14745.77    6.58   9552.42    0.81   2476.67    1.20   3913.61    1.92
2016,rct2,40,33,73,As,10794.27,5.61,False,5655.82,3.85,False,-24871.0,200.0,True,9664.56,3.94,False,4473.18,3.94,False,3603.8,4.04,False,  73 As  33   10794.27    5.61   5655.82    3.85 -24871#    200#     9664.56    3.94   4473.18    3.94   3603.80    4.04
2016,rct2,39,34,73,Se,8430.52,7.68,False,7286.56,8.47,False,-36277.0,401.0,True,10376.52,8.51,False,978.54,50.56,False,7980.89,7.47,False,  73 Se  34    8430.52    7.68   7286.56    8.47 -36277#    401#    10376.52    8.51    978.54   50.56   7980.89    7.47
2016,rct2,38,35,73,Br,12657.05,7.34,False,3068.27,7.52,False,,,False,10209.84,7.78,False,3146.47,7.44,False,6340.8,50.53,False,  73 Br  35   12657.05    7.34   3068.27    7.52      *             10209.84    7.78   3146.47    7.44   6340.80   50.53
2016,rct2,37,36,73,Kr,10682.49,10.37,False,4778.98,6.66,False,,,False,10661.47,8.51,False,-262.08,16.29,False,11024.54,6.77,False,  73 Kr  36   10682.49   10.37   4778.98    6.66      *             10661.47    8.51   -262.08   16.29  11024.54    6.77
2016,rct2,36,37,73,Rb,15823.0,539.0,True,-570.0,200.0,True,,,False,10956.0,238.0,True,-117.0,283.0,True,10990.0,201.0,True,  73 Rb  37   15823#    539#     -570#    200#        *             10956#    238#     -117#    283#    10990#    201#  
2016,rct2,35,38,73,Sr,,,False,909.0,641.0,True,,,False,10821.0,566.0,True,,,False,14796.0,448.0,True,  73 Sr  38       *               909#    641#        *             10821#    566#        *             14796#    448#  
2016,rct2,48,26,74,Fe,4762.0,781.0,True,,,False,46166.0,600.0,True,1020.0,848.0,True,844.0,781.0,True,,,False,0 74 Fe  26    4762#    781#        *             46166#    600#     1020#    848#      844#    781#        *           
2016,rct2,47,27,74,Co,3473.0,640.0,True,17209.0,707.0,True,35229.0,500.0,True,6321.0,707.0,True,3473.0,640.0,True,-11604.0,707.0,True,  74 Co  27    3473#    640#    17209#    707#    35229#    500#     6321#    707#     3473#    640#   -11604#    707#  
2016,rct2,46,28,74,Ni,6419.0,196.0,True,18327.0,445.0,True,24966.0,196.0,True,2454.0,445.0,True,778.0,504.0,True,-11380.0,445.0,True,  74 Ni  28    6419#    196#    18327#    445#    24966#    196#     2454#    445#      778#    504#   -11380#    445#  
2016,rct2,45,29,74,Cu,5090.09,6.45,False,13187.02,6.61,False,14853.85,6.38,False,8930.66,6.54,False,4264.08,6.54,False,-5989.88,465.07,False,  74 Cu  29    5090.09    6.45  13187.02    6.61  14853.85    6.38   8930.66    6.54   4264.08    6.54  -5989.88  465.07
2016,rct2,44,30,74,Zn,8234.63,3.13,False,14058.25,3.18,False,6456.49,2.52,False,4737.09,2.88,False,1818.47,2.92,False,-4704.08,3.37,False,  74 Zn  30    8234.63    3.13  14058.25    3.18   6456.49    2.52   4737.09    2.88   1818.47    2.92  -4704.08    3.37
2016,rct2,43,31,74,Ga,6421.6,3.43,False,9745.19,3.53,False,-2761.46,6.56,False,10806.67,3.68,False,4143.21,4.0,False,307.91,3.34,False,  74 Ga  31    6421.60    3.43   9745.19    3.53  -2761.46    6.56  10806.67    3.68   4143.21    4.00    307.91    3.34
2016,rct2,42,32,74,Ge,10196.24,0.06,False,11012.08,1.68,False,-11090.61,2.01,False,5876.66,0.82,False,1580.75,0.81,False,-447.26,2.65,False,  74 Ge  32   10196.24    0.06  11012.08    1.68 -11090.61    2.01   5876.66    0.82   1580.75    0.81   -447.26    2.65
2016,rct2,41,33,74,As,7978.62,4.21,False,6851.5,1.69,False,-18944.05,3.47,False,12436.65,1.69,False,3910.5,1.89,False,4925.48,1.88,False,  74 As  33    7978.62    4.21   6851.50    1.69 -18944.05    3.47  12436.65    1.69   3910.50    1.89   4925.48    1.88
2016,rct2,40,34,74,Se,12057.13,7.42,False,8549.43,3.85,False,-31386.0,100.0,True,6727.4,4.08,False,543.95,4.17,False,3339.7,0.83,False,  74 Se  34   12057.13    7.42   8549.43    3.85 -31386#    100#     6727.40    4.08    543.95    4.17   3339.70    0.83
2016,rct2,39,35,74,Br,9711.99,9.32,False,4349.74,9.44,False,,,False,13290.83,6.15,False,2722.41,6.47,False,8251.35,7.17,False,  74 Br  35    9711.99    9.32   4349.74    9.44      *             13290.83    6.15   2722.41    6.47   8251.35    7.17
2016,rct2,38,36,74,Kr,13851.4,6.88,False,5973.33,7.54,False,,,False,7440.71,2.26,False,-965.36,5.77,False,6461.07,3.44,False,  74 Kr  36   13851.40    6.88   5973.33    7.54      *              7440.71    2.26   -965.36    5.77   6461.07    3.44
2016,rct2,37,37,74,Rb,13906.0,200.0,True,2653.23,7.24,False,,,False,12735.37,8.56,False,-724.75,128.8,False,10232.81,6.19,False,  74 Rb  37   13906#    200#     2653.23    7.24      *             12735.37    8.56   -724.75  128.80  10232.81    6.19
2016,rct2,36,38,74,Sr,16948.0,413.0,True,2035.0,224.0,True,,,False,8213.0,510.0,True,-3903.0,412.0,True,11146.0,163.0,True,  74 Sr  38   16948#    413#     2035#    224#        *              8213#    510#    -3903#    412#    11146#    163#  
2016,rct2,49,26,75,Fe,2121.0,848.0,True,,,False,48919.0,600.0,True,,,False,1124.0,848.0,True,,,False,0 75 Fe  26    2121#    848#        *             48919#    600#        *              1124#    848#        *           
2016,rct2,48,27,75,Co,4901.0,707.0,True,17348.0,781.0,True,38815.0,500.0,True,3961.0,707.0,True,3645.0,707.0,True,-14103.0,781.0,True,  75 Co  27    4901#    707#    17348#    781#    38815#    500#     3961#    707#     3645#    707#   -14103#    781#  
2016,rct2,47,28,75,Ni,3645.0,358.0,True,18499.0,583.0,True,27827.0,300.0,True,4099.0,500.0,True,1034.0,500.0,True,-9953.0,583.0,True,  75 Ni  28    3645#    358#    18499#    583#    27827#    300#     4099#    500#     1034#    500#    -9953#    583#  
2016,rct2,46,29,75,Cu,6536.45,6.57,False,13304.0,196.0,True,18562.85,2.49,False,6347.62,3.36,False,4618.77,3.23,False,-8625.0,400.0,True,  75 Cu  29    6536.45    6.57  13304#    196#    18562.85    2.49   6347.62    3.36   4618.77    3.23  -8625#    400#  
2016,rct2,45,30,75,Zn,4873.51,3.19,False,13841.67,6.45,False,9610.57,1.96,False,7139.33,2.76,False,2088.15,2.4,False,-2686.45,2.97,False,  75 Zn  30    4873.51    3.19  13841.67    6.45   9610.57    1.96   7139.33    2.76   2088.15    2.40  -2686.45    2.97
2016,rct2,44,31,75,Ga,8486.28,3.85,False,9996.84,3.49,False,642.43,4.92,False,7839.63,3.06,False,4544.96,3.23,False,-3035.18,2.8,False,  75 Ga  31    8486.28    3.85   9996.84    3.49    642.43    4.92   7839.63    3.06   4544.96    3.23  -3035.18    2.80
2016,rct2,43,32,75,Ge,6505.84,0.05,False,11096.32,2.99,False,-7533.34,8.1,False,8553.18,1.68,False,1595.38,0.82,False,1934.92,2.14,False,  75 Ge  32    6505.84    0.05  11096.32    2.99  -7533.34    8.10   8553.18    1.68   1595.38    0.82   1934.92    2.14
2016,rct2,42,33,75,As,10245.46,1.91,False,6900.72,0.88,False,-15815.5,1.47,False,8974.13,0.89,False,4415.76,0.89,False,1200.5,1.2,False,  75 As  33   10245.46    1.91   6900.72    0.88 -15815.50    1.47   8974.13    0.89   4415.76    0.89   1200.50    1.20
2016,rct2,41,34,75,Se,8027.6,0.07,False,8598.4,1.69,False,-25550.79,220.0,False,9494.07,3.85,False,924.37,4.08,False,6062.82,0.1,False,  75 Se  34    8027.60    0.07   8598.40    1.69 -25550.79  220.00   9494.07    3.85    924.37    4.08   6062.82    0.10
2016,rct2,40,35,75,Br,11890.17,7.24,False,4182.78,4.28,False,-37287.0,300.0,True,9831.18,8.57,False,3625.23,4.71,False,4769.19,5.92,False,  75 Br  35   11890.17    7.24   4182.78    4.28 -37287#    300#     9831.18    8.57   3625.23    4.71   4769.19    5.92
2016,rct2,39,36,75,Kr,10063.1,8.35,False,6324.44,9.99,False,,,False,10034.66,10.88,False,-397.83,8.17,False,9190.96,8.34,False,  75 Kr  36   10063.10    8.35   6324.44    9.99      *             10034.66   10.88   -397.83    8.17   9190.96    8.34
2016,rct2,38,37,75,Rb,13374.0,3.25,False,2175.83,2.33,False,,,False,10043.86,6.68,False,1585.94,8.1,False,7489.45,1.56,False,  75 Rb  37   13374.00    3.25   2175.83    2.33      *             10043.86    6.68   1585.94    8.10   7489.45    1.56
2016,rct2,37,38,75,Sr,13863.0,242.0,True,1991.66,220.02,False,,,False,10174.0,297.0,True,-3425.0,546.0,True,12968.28,220.15,False,  75 Sr  38   13863#    242#     1991.66  220.02      *             10174#    297#    -3425#    546#    12968.28  220.15
