old_vintage,new_vintage,N,Z,A,element,label,delta_mass_excess_keV,new_primary_eligible,new_broad_eligible,old_mass_excess_keV,new_mass_excess_keV
2016,2020,44,37,81,Rb,changed,-0.033999999999650754,True,True,-75456.67,-75456.704
2016,2020,43,38,81,Sr,changed,-0.00900000000547152,True,True,-71528.125,-71528.134
2016,2020,42,39,81,Y,changed,-0.006999999997788109,True,True,-65712.912,-65712.919
2016,2020,41,40,81,Zr,changed,-64.278999999995,True,True,-57460.139,-57524.418
2016,2020,52,30,82,Zn,changed,-0.006000000001222361,True,True,-42313.954,-42313.96
2016,2020,51,31,82,Ga,changed,-0.006000000001222361,True,True,-52930.719,-52930.725
2016,2020,50,32,82,Ge,changed,-0.007999999994353857,True,True,-65415.067,-65415.075
2016,2020,49,33,82,As,changed,-0.008000000001629815,True,True,-70105.419,-70105.427
2016,2020,48,34,82,Se,changed,-0.013000000006286427,True,True,-77593.882,-77593.895
2016,2020,47,35,82,Br,changed,-0.01600000000325963,True,True,-77498.661,-77498.677
2016,2020,46,36,82,Kr,changed,-0.009940000003552996,True,True,-80591.78515,-80591.79509
2016,2020,45,37,82,Rb,changed,-0.00999999999476131,True,True,-76187.803,-76187.813
2016,2020,44,38,82,Sr,changed,-0.00900000000547152,True,True,-76010.053,-76010.062
2016,2020,43,39,82,Y,changed,-0.005999999993946403,True,True,-68064.091,-68064.097
2016,2020,42,40,82,Zr,changed,17.223999999994703,True,True,-63631.287,-63614.063
2016,2020,52,31,83,Ga,changed,-0.006999999997788109,True,True,-49257.122,-49257.129
2016,2020,51,32,83,Ge,changed,-0.0070000000050640665,True,True,-60976.435,-60976.442
2016,2020,50,33,83,As,changed,-0.008000000001629815,True,True,-69669.323,-69669.331
2016,2020,49,34,83,Se,changed,-0.013000000006286427,True,True,-75340.53,-75340.543
2016,2020,48,35,83,Br,changed,-0.012000000002444722,True,True,-79013.709,-79013.721
2016,2020,47,36,83,Kr,changed,-0.00999999999476131,True,True,-79990.633,-79990.643
2016,2020,46,37,83,Rb,changed,-0.008999999990919605,True,True,-79070.63,-79070.639
2016,2020,45,38,83,Sr,changed,-0.00999999999476131,True,True,-76797.606,-76797.616
2016,2020,44,39,83,Y,changed,-0.007000000012340024,True,True,-72205.665,-72205.672
2016,2020,43,40,83,Zr,changed,-0.005000000004656613,True,True,-65911.654,-65911.659
2016,2020,42,41,83,Nb,changed,-56.82700000000477,False,True,-57556.083,-57612.91
2016,2020,53,31,84,Ga,new,,True,True,,-44094.136
2016,2020,52,32,84,Ge,changed,-0.006999999997788109,True,True,-58148.428,-58148.435
2016,2020,51,33,84,As,changed,-0.008000000001629815,True,True,-65853.56,-65853.568
2016,2020,50,34,84,Se,changed,-0.00999999999476131,True,True,-75947.721,-75947.731
2016,2020,49,35,84,Br,changed,-0.00999999999476131,True,True,-77783.084,-77783.094
2016,2020,48,36,84,Kr,changed,-0.010170000008656643,True,True,-82439.3351,-82439.34527
2016,2020,47,37,84,Rb,changed,-0.010999999998603016,True,True,-79758.964,-79758.975
2016,2020,46,38,84,Sr,changed,-0.00999999999476131,True,True,-80649.57,-80649.58
2016,2020,45,39,84,Y,changed,-0.008000000001629815,True,True,-73894.431,-73894.439
2016,2020,44,40,84,Zr,changed,-0.005999999993946403,True,True,-71421.686,-71421.692
2016,2020,43,41,84,Nb,changed,24.875,True,True,-61218.717,-61193.842
2016,2020,54,31,85,Ga,new,,True,True,,-39744.059
2016,2020,53,32,85,Ge,changed,-0.0070000000050640665,True,True,-53123.42,-53123.427
2016,2020,52,33,85,As,changed,-0.008000000001629815,True,True,-63189.144,-63189.152
2016,2020,51,34,85,Se,changed,-0.00900000000547152,True,True,-72413.636,-72413.645
2016,2020,50,35,85,Br,changed,-0.00900000000547152,True,True,-78575.469,-78575.478
2016,2020,49,36,85,Kr,changed,-0.00999999999476131,True,True,-81480.331,-81480.341
2016,2020,48,37,85,Rb,changed,-0.010150000001885928,True,True,-82167.3305,-82167.34065
2016,2020,47,38,85,Sr,changed,-0.00999999999476131,True,True,-81103.28,-81103.29
2016,2020,46,39,85,Y,changed,-0.0079999999870779,True,True,-77842.123,-77842.131
2016,2020,45,40,85,Zr,changed,-0.006999999997788109,True,True,-73175.189,-73175.196
2016,2020,44,41,85,Nb,changed,-0.0079999999870779,True,True,-66279.676,-66279.684
2016,2020,43,42,85,Mo,changed,-0.0070000000050640665,True,True,-57509.753,-57509.76
2016,2020,54,32,86,Ge,changed,-0.005000000004656613,False,True,-49399.922,-49399.927
2016,2020,53,33,86,As,changed,-0.008000000001629815,True,True,-58962.142,-58962.15
2016,2020,52,34,86,Se,changed,-0.008000000001629815,True,True,-70503.167,-70503.175
2016,2020,51,35,86,Br,changed,-0.00900000000547152,True,True,-75632.252,-75632.261
2016,2020,50,36,86,Kr,changed,-0.010289999991073273,True,True,-83265.66564,-83265.67593
2016,2020,49,37,86,Rb,changed,-0.00999999999476131,True,True,-82746.993,-82747.003
2016,2020,48,38,86,Sr,changed,-0.010420000005979091,True,True,-84523.08935,-84523.09977
2016,2020,47,39,86,Y,changed,-0.010999999998603016,True,True,-79283.089,-79283.1
2016,2020,46,40,86,Zr,changed,-0.00900000000547152,True,True,-77969.014,-77969.023
2016,2020,45,41,86,Nb,changed,-0.006999999997788109,True,True,-69134.054,-69134.061
2016,2020,44,42,86,Mo,changed,-0.6820000000006985,True,True,-64110.245,-64110.927
2016,2020,54,33,87,As,changed,-0.006999999997788109,True,True,-55617.907,-55617.914
2016,2020,53,34,87,Se,changed,-0.008000000001629815,True,True,-66426.125,-66426.133
2016,2020,52,35,87,Br,changed,-0.008999999990919605,True,True,-73891.676,-73891.685
2016,2020,51,36,87,Kr,changed,-0.00900000000547152,True,True,-80709.522,-80709.531
2016,2020,50,37,87,Rb,changed,-0.010999999998603016,True,True,-84597.791,-84597.802
2016,2020,49,38,87,Sr,changed,-0.010479999997187406,True,True,-84880.06595,-84880.07643
2016,2020,48,39,87,Y,changed,-0.010999999998603016,True,True,-83018.376,-83018.387
2016,2020,47,40,87,Zr,changed,-0.00999999999476131,True,True,-79347.137,-79347.147
2016,2020,46,41,87,Nb,changed,-0.006999999997788109,True,True,-73874.486,-73874.493
2016,2020,45,42,87,Mo,changed,-0.008999999990919605,True,True,-66884.808,-66884.817
2016,2020,44,43,87,Tc,changed,-0.008000000001629815,True,True,-57690.044,-57690.052
2016,2020,54,34,88,Se,changed,-0.008000000001629815,True,True,-63884.195,-63884.203
2016,2020,53,35,88,Br,changed,-0.008000000001629815,True,True,-70715.959,-70715.967
2016,2020,52,36,88,Kr,changed,-0.00900000000547152,True,True,-79691.286,-79691.295
2016,2020,51,37,88,Rb,changed,-0.00900000000547152,True,True,-82608.995,-82609.004
2016,2020,50,38,88,Sr,changed,-0.010830000013811514,True,True,-87921.61793,-87921.62876
2016,2020,49,39,88,Y,changed,-0.010999999998603016,True,True,-84299.018,-84299.029
2016,2020,48,40,88,Zr,changed,-0.0029999999969732016,True,True,-83628.871,-83628.874
2016,2020,47,41,88,Nb,changed,2.0310000000026776,True,True,-76173.586,-76171.555
2016,2020,46,42,88,Mo,changed,-0.00900000000547152,True,True,-72686.544,-72686.553
2016,2020,45,43,88,Tc,changed,11.014000000002852,True,True,-61681.315,-61670.301
2016,2020,55,34,89,Se,changed,-0.006999999997788109,True,True,-58992.391,-58992.398
2016,2020,54,35,89,Br,changed,-0.0079999999870779,True,True,-68274.263,-68274.271
2016,2020,53,36,89,Kr,changed,-0.00999999999476131,True,True,-76535.785,-76535.795
2016,2020,52,37,89,Rb,changed,-0.010999999998603016,True,True,-81712.388,-81712.399
2016,2020,51,38,89,Sr,changed,-0.008999999990919605,True,True,-86209.017,-86209.026
2016,2020,50,39,89,Y,changed,-2.8500000000058208,True,True,-87708.352,-87711.202
2016,2020,49,40,89,Zr,changed,-2.4130000000004657,True,True,-84875.561,-84877.974
2016,2020,48,41,89,Nb,changed,-0.5460000000020955,True,True,-80625.209,-80625.755
2016,2020,47,42,89,Mo,changed,-0.00900000000547152,True,True,-75014.935,-75014.944
2016,2020,46,43,89,Tc,changed,-0.00900000000547152,True,True,-67394.848,-67394.857
2016,2020,45,44,89,Ru,new,,True,True,,-58369.424
2016,2020,56,34,90,Se,changed,-0.006000000001222361,False,True,-55800.217,-55800.223
2016,2020,55,35,90,Br,changed,-0.007999999994353857,True,True,-64000.298,-64000.306
2016,2020,54,36,90,Kr,changed,-0.00900000000547152,True,True,-74959.25,-74959.259
2016,2020,53,37,90,Rb,changed,-1.169000000008964,True,True,-79364.404,-79365.573
2016,2020,52,38,90,Sr,changed,-2.8180000000138534,True,True,-85948.127,-85950.945
2016,2020,51,39,90,Y,changed,-2.849999999991269,True,True,-86494.062,-86496.912
2016,2020,50,40,90,Zr,changed,-0.012000000002444722,True,True,-88772.535,-88772.547
2016,2020,49,41,90,Nb,changed,-0.012000000002444722,True,True,-82661.519,-82661.531
2016,2020,48,42,90,Mo,changed,-0.010999999998603016,True,True,-80172.503,-80172.514
2016,2020,47,43,90,Tc,changed,-0.008999999990919605,True,True,-70724.687,-70724.696
2016,2020,46,44,90,Ru,changed,-0.008999999998195563,True,True,-64883.792,-64883.801
2016,2020,57,34,91,Se,changed,-0.005999999993946403,False,True,-50580.124,-50580.13
2016,2020,56,35,91,Br,changed,-0.006999999997788109,True,True,-61107.294,-61107.301
2016,2020,55,36,91,Kr,changed,-0.00900000000547152,True,True,-70973.965,-70973.974
2016,2020,54,37,91,Rb,changed,-0.012000000002444722,True,True,-77745.037,-77745.049
2016,2020,53,38,91,Sr,changed,-0.023000000001047738,True,True,-83651.927,-83651.95
2016,2020,52,39,91,Y,changed,-0.02599999999802094,True,True,-86351.295,-86351.321
2016,2020,51,40,91,Zr,changed,-0.02599999999802094,True,True,-87895.566,-87895.592
2016,2020,50,41,91,Nb,changed,-0.027000000001862645,True,True,-86638.001,-86638.028
2016,2020,49,42,91,Mo,changed,-0.013000000006286427,True,True,-82208.821,-82208.834
2016,2020,48,43,91,Tc,changed,-0.011000000013154931,True,True,-75986.646,-75986.657
2016,2020,47,44,91,Ru,changed,-0.00999999999476131,True,True,-68239.823,-68239.833
2016,2020,57,35,92,Br,changed,-0.006999999997788109,True,True,-56232.805,-56232.812
2016,2020,56,36,92,Kr,changed,-0.008999999990919605,True,True,-68769.32,-68769.329
2016,2020,55,37,92,Rb,changed,-0.012000000002444722,True,True,-74772.438,-74772.45
2016,2020,54,38,92,Sr,changed,-0.00999999999476131,True,True,-82867.361,-82867.371
2016,2020,53,39,92,Y,changed,-0.0020000000076834112,True,True,-84816.492,-84816.494
2016,2020,52,40,92,Zr,changed,0.004000000000814907,True,True,-88459.028,-88459.024
2016,2020,51,41,92,Nb,changed,0.0020000000076834112,True,True,-86453.292,-86453.29
2016,2020,50,42,92,Mo,changed,-0.010999999998603016,True,True,-86808.576,-86808.587
2016,2020,49,43,92,Tc,changed,-0.00999999999476131,True,True,-78925.693,-78925.703
2016,2020,48,44,92,Ru,changed,-0.00999999999476131,True,True,-74301.201,-74301.211
2016,2020,47,45,92,Rh,changed,-0.008000000001629815,True,True,-62999.087,-62999.095
2016,2020,46,46,92,Pd,new,,False,True,,-54779.095
2016,2020,58,35,93,Br,changed,-0.004999999997380655,False,True,-52890.23,-52890.235
2016,2020,57,36,93,Kr,changed,-0.008000000001629815,True,True,-64135.994,-64136.002
2016,2020,56,37,93,Rb,changed,0.0010000000038417056,True,True,-72619.901,-72619.9
2016,2020,55,38,93,Sr,changed,-0.005999999993946403,True,True,-80085.838,-80085.844
2016,2020,54,39,93,Y,changed,0.0020000000076834112,True,True,-84227.157,-84227.155
2016,2020,53,40,93,Zr,changed,0.004000000000814907,True,True,-87122.032,-87122.028
2016,2020,52,41,93,Nb,changed,-0.001999999993131496,True,True,-87212.838,-87212.84
2016,2020,51,42,93,Mo,changed,-0.00999999999476131,True,True,-86807.069,-86807.079
2016,2020,50,43,93,Tc,changed,-0.00999999999476131,True,True,-83606.106,-83606.116
2016,2020,49,44,93,Ru,changed,-0.00999999999476131,True,True,-77216.713,-77216.723
2016,2020,48,45,93,Rh,changed,-0.00999999999476131,True,True,-69011.8,-69011.81
2016,2020,47,46,93,Pd,new,,False,True,,-58981.81
2016,2020,58,36,94,Kr,changed,-0.008000000001629815,True,True,-61347.772,-61347.78
2016,2020,57,37,94,Rb,changed,-0.005999999993946403,True,True,-68562.785,-68562.791
2016,2020,56,38,94,Sr,changed,-0.010000000009313226,True,True,-78845.711,-78845.721
2016,2020,55,39,94,Y,changed,-0.00999999999476131,True,True,-82351.463,-82351.473
2016,2020,54,40,94,Zr,changed,-0.00999999999476131,True,True,-87269.322,-87269.332
2016,2020,53,41,94,Nb,changed,-0.0009999999892897904,True,True,-86369.062,-86369.063
2016,2020,52,42,94,Mo,changed,-0.013999999995576218,True,True,-88414.065,-88414.079
2016,2020,51,43,94,Tc,changed,-0.014999999999417923,True,True,-84158.317,-84158.332
2016,2020,50,44,94,Ru,changed,-0.010999999998603016,True,True,-82583.591,-82583.602
2016,2020,49,45,94,Rh,changed,-0.010000000009313226,True,True,-72907.613,-72907.623
2016,2020,48,46,94,Pd,changed,-0.013000000006286427,True,True,-66102.268,-66102.281
2016,2020,59,36,95,Kr,changed,-0.006999999997788109,True,True,-56158.913,-56158.92
2016,2020,58,37,95,Rb,changed,1.1860000000015134,True,True,-65891.493,-65890.307
2016,2020,57,38,95,Sr,changed,2.2670000000071013,True,True,-75119.551,-75117.284
2016,2020,56,39,95,Y,changed,0.9109999999927823,True,True,-81208.848,-81207.937
2016,2020,55,40,95,Zr,unchanged,0.0,True,True,-85659.94,-85659.94
2016,2020,54,41,95,Nb,changed,-0.013999999995576218,True,True,-86786.258,-86786.272
2016,2020,53,42,95,Mo,changed,-0.014000000010128133,True,True,-87711.858,-87711.872
2016,2020,52,43,95,Tc,changed,-0.013999999995576218,True,True,-86021.341,-86021.355
2016,2020,51,44,95,Ru,changed,-0.014000000010128133,True,True,-83457.745,-83457.759
2016,2020,50,45,95,Rh,changed,-0.00999999999476131,True,True,-78340.606,-78340.616
2016,2020,49,46,95,Pd,changed,-0.013000000006286427,True,True,-69965.9,-69965.913
2016,2020,60,36,96,Kr,changed,-2.004000000000815,True,True,-53079.678,-53081.682
2016,2020,59,37,96,Rb,changed,-0.0020000000004074536,True,True,-61354.349,-61354.351
2016,2020,58,38,96,Sr,changed,5.908999999999651,True,True,-72924.157,-72918.248
2016,2020,57,39,96,Y,changed,5.908999999999651,True,True,-78335.895,-78329.986
2016,2020,56,40,96,Zr,changed,-0.013999999995576218,True,True,-85438.846,-85438.86
2016,2020,55,41,96,Nb,changed,-0.013999999995576218,True,True,-85602.816,-85602.83
2016,2020,54,42,96,Mo,changed,-0.012999999991734512,True,True,-88794.876,-88794.889
2016,2020,53,43,96,Tc,changed,-0.013999999995576218,True,True,-85821.634,-85821.648
2016,2020,52,44,96,Ru,changed,-0.012999999991734512,True,True,-86080.372,-86080.385
2016,2020,51,45,96,Rh,changed,-0.014000000010128133,True,True,-79687.718,-79687.732
2016,2020,50,46,96,Pd,changed,-0.013999999995576218,True,True,-76183.406,-76183.42
2016,2020,49,47,96,Ag,changed,-0.008999999998195563,True,True,-64511.636,-64511.645
2016,2020,61,36,97,Kr,changed,-0.0070000000050640665,False,True,-47423.492,-47423.499
2016,2020,60,37,97,Rb,changed,-0.007999999994353857,True,True,-58519.137,-58519.145
2016,2020,59,38,97,Sr,changed,0.7799999999988358,True,True,-68581.454,-68580.674
2016,2020,58,39,97,Y,changed,5.9689999999973224,True,True,-76121.424,-76115.455
2016,2020,57,40,97,Zr,changed,5.967999999993481,True,True,-82942.661,-82936.693
2016,2020,56,41,97,Nb,changed,2.9789999999920838,True,True,-85605.776,-85602.797
2016,2020,55,42,97,Mo,changed,-0.008999999990919605,True,True,-87544.691,-87544.7
2016,2020,54,43,97,Tc,changed,-0.012000000002444722,True,True,-87224.424,-87224.436
2016,2020,53,44,97,Ru,changed,-0.012000000002444722,True,True,-86120.552,-86120.564
2016,2020,52,45,97,Rh,changed,-0.012000000002444722,True,True,-82597.552,-82597.564
2016,2020,51,46,97,Pd,changed,-0.00900000000547152,True,True,-77805.843,-77805.852
2016,2020,50,47,97,Ag,changed,-78.18400000000838,True,True,-70825.843,-70904.027
2016,2020,49,48,97,Cd,new,,False,True,,-60734.027
2016,2020,61,37,98,Rb,changed,-0.006000000001222361,True,True,-54369.146,-54369.152
2016,2020,60,38,98,Sr,changed,0.7150000000110595,True,True,-66423.104,-66422.389
2016,2020,59,39,98,Y,changed,6.028999999994994,True,True,-72294.777,-72288.748
2016,2020,58,40,98,Zr,changed,4.952000000004773,True,True,-81286.709,-81281.757
2016,2020,57,41,98,Nb,changed,-0.013999999995576218,True,True,-83524.598,-83524.612
2016,2020,56,42,98,Mo,changed,-0.008000000001629815,True,True,-88115.972,-88115.98
2016,2020,55,43,98,Tc,changed,-0.00900000000547152,True,True,-86432.205,-86432.214
2016,2020,54,44,98,Ru,changed,-0.013000000006286427,True,True,-88224.858,-88224.871
2016,2020,53,45,98,Rh,changed,-0.013999999995576218,True,True,-83175.205,-83175.219
2016,2020,52,46,98,Pd,changed,-0.00999999999476131,True,True,-81320.975,-81320.985
2016,2020,51,47,98,Ag,changed,-0.010000000009313226,True,True,-73066.415,-73066.425
2016,2020,50,48,98,Cd,changed,-0.010000000009313226,True,True,-67636.415,-67636.425
2016,2020,62,37,99,Rb,changed,-0.0070000000050640665,True,True,-51121.143,-51121.15
2016,2020,61,38,99,Sr,changed,2.8739999999961583,True,True,-62521.401,-62518.527
2016,2020,60,39,99,Y,changed,6.095000000001164,True,True,-70649.825,-70643.73
2016,2020,59,40,99,Zr,changed,3.9470000000001164,True,True,-77620.617,-77616.67
2016,2020,58,41,99,Nb,changed,-0.0029999999969732016,True,True,-82335.341,-82335.344
2016,2020,57,42,99,Mo,changed,-0.008000000001629815,True,True,-85970.098,-85970.106
2016,2020,56,43,99,Tc,changed,-0.007000000012340024,True,True,-87327.862,-87327.869
2016,2020,55,44,99,Ru,changed,-0.004000000000814907,True,True,-87625.381,-87625.385
2016,2020,54,45,99,Rh,changed,-3.2219999999942956,True,True,-85581.3,-85584.522
2016,2020,53,46,99,Pd,changed,-0.21000000000640284,True,True,-82182.651,-82182.861
2016,2020,52,47,99,Ag,changed,-0.00999999999476131,True,True,-76712.473,-76712.483
2016,2020,51,48,99,Cd,changed,-0.008999999990919605,True,True,-69931.123,-69931.132
2016,2020,63,37,100,Rb,changed,-18.81999999999971,True,True,-46247.064,-46265.884
2016,2020,62,38,100,Sr,changed,3.3980000000010477,True,True,-59820.903,-59817.505
2016,2020,61,39,100,Y,changed,6.154999999998836,True,True,-67327.396,-67321.241
2016,2020,60,40,100,Zr,changed,4.701000000000931,True,True,-76377.437,-76372.736
2016,2020,59,41,100,Nb,changed,6.153000000005704,True,True,-79797.399,-79791.246
2016,2020,58,42,100,Mo,changed,-0.004000000000814907,True,True,-86193.025,-86193.029
2016,2020,57,43,100,Tc,changed,-0.005999999993946403,True,True,-86020.945,-86020.951
2016,2020,56,44,100,Ru,changed,-0.0020000000076834112,True,True,-89227.389,-89227.391
2016,2020,55,45,100,Rh,changed,-0.004000000000814907,True,True,-85591.126,-85591.13
2016,2020,54,46,100,Pd,changed,0.10599999999976717,True,True,-85212.778,-85212.672
2016,2020,53,47,100,Ag,changed,-0.00999999999476131,True,True,-78137.959,-78137.969
2016,2020,52,48,100,Cd,changed,0.0010000000038417056,True,True,-74194.596,-74194.595
2016,2020,51,49,100,In,changed,134.82600000000093,True,True,-64312.972,-64178.146
2016,2020,50,50,100,Sn,changed,134.82600000000093,False,True,-57282.972,-57148.146
2016,2020,64,37,101,Rb,new,,True,True,,-42567.417
2016,2020,63,38,101,Sr,changed,-0.006999999997788109,True,True,-55324.907,-55324.914
2016,2020,62,39,101,Y,changed,6.2150000000037835,True,True,-65061.002,-65054.787
2016,2020,61,40,101,Zr,changed,4.970000000001164,True,True,-73165.957,-73160.987
2016,2020,60,41,101,Nb,changed,0.0029999999969732016,True,True,-78891.491,-78891.488
2016,2020,59,42,101,Mo,changed,-0.003000000011525117,True,True,-83519.949,-83519.952
2016,2020,58,43,101,Tc,changed,0.0010000000038417056,True,True,-86344.594,-86344.593
2016,2020,57,44,101,Ru,changed,0.0010000000038417056,True,True,-87958.114,-87958.113
2016,2020,56,45,101,Rh,changed,-0.012000000002444722,True,True,-87412.416,-87412.428
2016,2020,55,46,101,Pd,changed,-0.013000000006286427,True,True,-85432.132,-85432.145
2016,2020,54,47,101,Ag,changed,-0.010000000009313226,True,True,-81334.374,-81334.384
2016,2020,53,48,101,Cd,changed,-0.00999999999476131,True,True,-75836.456,-75836.466
2016,2020,52,49,101,In,new,,True,True,,-68544.901
2016,2020,51,50,101,Sn,changed,0.001999999993131496,False,True,-60305.626,-60305.624
2016,2020,65,37,102,Rb,new,,True,True,,-37252.312
2016,2020,64,38,102,Sr,changed,-0.0070000000050640665,True,True,-52159.304,-52159.311
2016,2020,63,39,102,Y,changed,0.5360000000000582,True,True,-61173.177,-61172.641
2016,2020,62,40,102,Zr,changed,6.279999999998836,True,True,-71587.707,-71581.427
2016,2020,61,41,102,Nb,changed,6.278999999994994,True,True,-76304.544,-76298.265
2016,2020,60,42,102,Mo,changed,5.195000000006985,True,True,-83566.061,-83560.866
2016,2020,59,43,102,Tc,changed,-0.043000000005122274,True,True,-84572.878,-84572.921
2016,2020,58,44,102,Ru,changed,0.0020000000076834112,True,True,-89106.437,-89106.435
2016,2020,57,45,102,Rh,changed,0.001999999993131496,True,True,-86783.318,-86783.316
2016,2020,56,46,102,Pd,changed,0.20799999999871943,True,True,-87903.171,-87902.963
2016,2020,55,47,102,Ag,changed,-0.010999999998603016,True,True,-82246.691,-82246.702
2016,2020,54,48,102,Cd,changed,-0.010999999998603016,True,True,-79659.691,-79659.702
2016,2020,53,49,102,In,changed,-0.011999999987892807,True,True,-70694.884,-70694.896
2016,2020,52,50,102,Sn,changed,-0.012000000002444722,False,True,-64934.884,-64934.896
2016,2020,64,39,103,Y,changed,0.5409999999974389,True,True,-58457.575,-58457.034
2016,2020,63,40,103,Zr,changed,6.341000000000349,True,True,-67815.334,-67808.993
2016,2020,62,41,103,Nb,changed,0.004000000000814907,True,True,-75028.671,-75028.667
2016,2020,61,42,103,Mo,changed,6.338999999992666,True,True,-80960.67,-80954.331
2016,2020,60,43,103,Tc,changed,-0.052999999999883585,True,True,-84603.867,-84603.92
2016,2020,59,44,103,Ru,changed,0.0029999999969732016,True,True,-87267.171,-87267.168
2016,2020,58,45,103,Rh,changed,0.0029999999969732016,True,True,-88031.708,-88031.705
2016,2020,57,46,103,Pd,changed,0.20900000000256114,True,True,-87457.189,-87456.98
2016,2020,56,47,103,Ag,changed,-0.010000000009313226,True,True,-84802.692,-84802.702
2016,2020,55,48,103,Cd,changed,-0.010000000009313226,True,True,-80651.616,-80651.626
2016,2020,54,49,103,In,changed,0.1940000000031432,True,True,-74632.591,-74632.397
2016,2020,64,40,104,Zr,changed,6.399999999994179,True,True,-65724.06,-65717.66
2016,2020,63,41,104,Nb,changed,8.014999999999418,True,True,-71819.012,-71810.997
2016,2020,62,42,104,Mo,changed,6.219999999986612,True,True,-80349.968,-80343.748
2016,2020,61,43,104,Tc,changed,4.475000000005821,True,True,-82503.444,-82498.969
2016,2020,60,44,104,Ru,changed,-0.052999999999883585,True,True,-88095.71,-88095.763
2016,2020,59,45,104,Rh,changed,0.004000000000814907,True,True,-86959.348,-86959.344
2016,2020,58,46,104,Pd,changed,-0.01800000001094304,True,True,-89395.105,-89395.123
2016,2020,57,47,104,Ag,changed,-0.017999999996391125,True,True,-85116.452,-85116.47
2016,2020,56,48,104,Cd,changed,-0.010999999998603016,True,True,-83968.38,-83968.391
2016,2020,55,49,104,In,changed,-0.010000000009313226,True,True,-76182.665,-76182.675
2016,2020,54,50,104,Sn,changed,-0.00999999999476131,True,True,-71627.047,-71627.057
2016,2020,52,52,104,Te,new,,False,True,,-49626.831
2016,2020,65,40,105,Zr,changed,6.459999999999127,True,True,-61464.734,-61458.274
2016,2020,64,41,105,Nb,changed,0.004000000000814907,True,True,-69915.551,-69915.547
2016,2020,63,42,105,Mo,changed,6.353000000002794,True,True,-77337.141,-77330.788
2016,2020,62,43,105,Tc,changed,3.7850000000034925,True,True,-82290.088,-82286.303
2016,2020,61,44,105,Ru,changed,-0.052999999999883585,True,True,-85934.49,-85934.543
2016,2020,60,45,105,Rh,changed,-0.027000000001862645,True,True,-87851.243,-87851.27
2016,2020,59,46,105,Pd,changed,-0.01699999999254942,True,True,-88417.888,-88417.905
2016,2020,58,47,105,Ag,changed,-0.012000000002444722,True,True,-87070.836,-87070.848
2016,2020,57,48,105,Cd,changed,-0.00999999999476131,True,True,-84333.839,-84333.849
2016,2020,56,49,105,In,changed,-0.00999999999476131,True,True,-79640.572,-79640.582
2016,2020,55,50,105,Sn,changed,-0.00900000000547152,True,True,-73337.992,-73338.001
2016,2020,54,51,105,Sb,changed,-0.008999999998195563,True,True,-64015.482,-64015.491
2016,2020,53,52,105,Te,changed,0.0010000000038417056,False,True,-52811.51,-52811.509
2016,2020,65,41,106,Nb,changed,0.6790000000037253,True,True,-66203.357,-66202.678
2016,2020,64,42,106,Mo,changed,6.525000000008731,True,True,-76134.528,-76128.003
2016,2020,63,43,106,Tc,changed,-0.029999999998835847,True,True,-79776.223,-79776.253
2016,2020,62,44,106,Ru,changed,-0.029999999998835847,True,True,-86323.223,-86323.253
2016,2020,61,45,106,Rh,changed,-0.029000000009546056,True,True,-86362.627,-86362.656
2016,2020,60,46,106,Pd,changed,-0.01600000000325963,True,True,-89907.527,-89907.543
2016,2020,59,47,106,Ag,changed,-0.01600000000325963,True,True,-86942.383,-86942.399
2016,2020,58,48,106,Cd,changed,-0.014999999999417923,True,True,-87132.138,-87132.153
2016,2020,57,49,106,In,changed,-0.015999999988707714,True,True,-80608.134,-80608.15
2016,2020,56,50,106,Sn,changed,-0.010999999998603016,True,True,-77353.687,-77353.698
2016,2020,55,51,106,Sb,changed,-0.00900000000547152,True,True,-66473.292,-66473.301
2016,2020,54,52,106,Te,changed,-0.010999999998603016,False,True,-58219.748,-58219.759
2016,2020,66,41,107,Nb,changed,0.004999999997380655,True,True,-63723.81,-63723.805
2016,2020,65,42,107,Mo,changed,6.584999999991851,True,True,-72551.56,-72544.975
2016,2020,64,43,107,Tc,changed,-0.052999999999883585,True,True,-78749.914,-78749.967
2016,2020,63,44,107,Ru,changed,-0.052999999999883585,True,True,-83862.512,-83862.565
2016,2020,62,45,107,Rh,changed,-0.008000000001629815,True,True,-86863.703,-86863.711
2016,2020,61,46,107,Pd,changed,-0.014999999999417923,True,True,-88372.639,-88372.654
2016,2020,60,47,107,Ag,changed,-0.029999999998835847,True,True,-88406.67,-88406.7
2016,2020,59,48,107,Cd,changed,-0.0639999999984866,True,True,-86990.261,-86990.325
2016,2020,58,49,107,In,changed,-2.4060000000026776,True,True,-83564.261,-83566.667
2016,2020,57,50,107,Sn,changed,-0.010999999998603016,True,True,-78512.228,-78512.239
2016,2020,56,51,107,Sb,changed,-0.00900000000547152,True,True,-70653.239,-70653.248
2016,2020,67,41,108,Nb,changed,0.5670000000027358,True,True,-59545.765,-59545.198
2016,2020,66,42,108,Mo,changed,6.644999999989523,True,True,-70755.942,-70749.297
2016,2020,65,43,108,Tc,changed,-0.052999999999883585,True,True,-75922.778,-75922.831
2016,2020,64,44,108,Ru,changed,-0.053999999989173375,True,True,-83661.35,-83661.404
2016,2020,63,45,108,Rh,changed,0.5650000000023283,True,True,-85031.721,-85031.156
2016,2020,62,46,108,Pd,changed,-0.008999999990919605,True,True,-89524.206,-89524.215
