vintage,N,Z,A,element,target_measured,Sn_keV,S2n_keV,Sp_keV,S2p_keV,Qalpha_keV,delta2n_keV,delta2p_keV
2016,86,59,145,Pr,True,6946.654999999795,12700.211000000127,6482.975000000093,16032.253999999957,880.841999999946,739.3930000001565,2037.9850000001024
2016,85,60,145,Nd,True,5755.346999999834,13572.331000000006,7970.3549999997485,14403.16100000008,1576.0729999998584,714.8050000001676,1990.750999999931
2016,84,61,145,Pm,True,7922.640999999829,14449.445999999763,4808.496999999741,12777.060999999987,2323.2669999999925,532.026999999769,1921.7989999998827
2016,83,62,145,Sm,True,6757.1089999999385,17276.85899999994,6524.26099999994,11227.101000000024,1116.3899999998976,2519.218999999808,1943.594000000041
2016,82,63,145,Eu,True,10443.81799999997,19892.89900000021,3314.9539999999106,9608.910999999847,106.46999999997206,4197.102000000188,2279.9129999999423
2016,81,64,145,Gd,True,9238.241999999853,20837.695999999996,4596.257999999914,7987.143999999855,582.6350000000093,2264.473999999929,2139.5649999997113
2016,80,65,145,Tb,True,12091.516999999993,22111.814000000013,1917.9169999998994,6725.014000000199,1112.2589999998454,1614.9310000000987,2778.4200000001583
2016,79,66,145,Dy,True,9743.943999999901,22216.324000000022,3163.43200000003,4589.28600000008,2556.628000000026,120.33499999996275,1646.221000000136
2016,78,67,145,Ho,True,12581.842000000179,,-161.00600000005215,3278.779000000097,2995.8249999999534,,1846.4900000002235
2016,77,68,145,Er,False,,,,,,,
2016,76,69,145,Tm,False,,,,,,,
2016,92,54,146,Xe,True,4532.975000000093,7225.293999999994,,,,,
2016,91,55,146,Cs,True,3327.371000000043,8181.64000000013,11106.040999999968,,-2965.2979999999516,438.4880000001285,
2016,90,56,146,Ba,True,5502.2619999998715,9322.596000000136,12181.68700000015,22652.675999999978,-2142.314000000246,533.3000000002794,2623.371999999974
2016,89,57,146,La,True,4286.273000000045,10343.256000000052,8823.17799999984,20356.872000000207,-960.6940000001341,542.1759999999776,2293.840000000084
2016,88,58,146,Ce,True,6639.783000000054,11346.21800000011,10089.043000000063,18446.282000000123,-218.1160000001546,440.60000000009313,2095.7440000001807
2016,87,59,146,Pr,True,5126.4809999999125,12073.135999999708,6903.02099999995,16409.263999999966,918.339999999851,76.11199999949895,1646.711999999825
2016,86,60,146,Nd,True,7565.317000000039,13320.663999999873,8589.016999999993,15071.992000000086,1182.309999999823,695.8999999999069,2083.7400000002235
2016,85,61,146,Pm,True,6258.219000000274,14180.860000000102,5311.369000000181,13281.72399999993,1908.1959999997634,626.8960000001825,1858.8120000001509
2016,84,62,146,Sm,True,8416.236999999965,15173.345999999903,7017.857000000076,11826.353999999817,2528.7979999999516,690.7839999999851,1975.4519999998156
2016,83,63,146,Eu,True,7197.342000000179,17641.16000000015,3755.187000000151,10279.448000000091,1599.5919999997132,2316.8360000003595,2282.012000000337
2016,82,64,146,Gd,True,11230.706000000006,20468.94799999986,5383.14599999995,8698.09999999986,475.8079999999609,4142.799999999814,2346.4119999997783
2016,81,65,146,Tb,True,9446.470999999903,21537.987999999896,2126.1459999999497,6722.403999999864,1124.9779999998864,2621.7959999998566,1916.8279999997467
2016,80,66,146,Dy,True,12383.591999999946,22127.535999999847,3455.5069999999832,5373.423999999883,1979.6599999999162,680.3239999997895,1871.3599999998696
2016,79,67,146,Ho,True,10189.52199999988,22771.36400000006,284.57199999992736,3448.003999999957,2896.3219999999274,-124.19599999999627,1343.3359999998938
2016,78,68,146,Er,True,,,2490.9419999998063,2329.935999999754,,,
2016,77,69,146,Tm,False,,,,,,,
2016,93,54,147,Xe,False,,,,,,,
2016,92,55,147,Cs,True,4680.944000000134,8008.315000000177,11254.01000000001,,,,
2016,91,56,147,Ba,True,3388.307999999961,8890.569999999832,12242.624000000069,23348.665000000037,-2486.065000000177,-108.3070000000298,2364.824000000255
2016,90,57,147,La,True,5699.402999999933,9985.675999999978,9020.318999999901,21202.006000000052,-1427.8209999999963,301.5079999999143,2263.1500000001397
2016,89,58,147,Ce,True,4449.810999999987,11089.594000000041,10252.581000000006,19075.758999999845,-501.66800000029616,290.94200000027195,2136.3700000001118
2016,88,59,147,Pr,True,6834.337000000058,11960.81799999997,7097.574999999953,17186.618000000017,302.5879999999888,222.90400000009686,1988.4769999999553
2016,87,60,147,Nd,True,5292.208999999799,12857.525999999838,8754.744999999879,15657.765999999829,1034.9729999999981,486.30899999989197,2090.9729999995325
2016,86,61,147,Pm,True,7659.199999999721,13917.418999999994,5405.251999999862,13994.268999999855,1601.1799999999348,752.7289999998175,2017.4069999996573
2016,85,62,147,Sm,True,6341.403000000166,14757.64000000013,7101.040999999968,12412.410000000149,2310.9189999997616,745.7310000001453,1973.819000000134
2016,84,63,147,Eu,True,8498.454999999842,15695.79700000002,3837.405000000028,10855.262000000104,2990.9520000000484,656.777999999933,2333.3540000000503
2016,83,64,147,Gd,True,7342.5160000000615,18573.222000000067,5528.319999999832,9283.506999999983,1735.2939999999944,2660.497999999905,2366.657999999821
2016,82,65,147,Tb,True,11050.412000000011,20496.882999999914,1945.8519999999553,7328.997999999905,1073.7629999998026,3608.175999999745,1847.1349999997765
2016,81,66,147,Dy,True,9712.397000000114,22095.98900000006,3721.4330000001937,5847.579000000143,1610.3849999997765,2453.496999999974,1724.0330000002868
2016,80,67,147,Ho,True,12590.107000000076,22779.628999999957,491.08700000005774,3946.594000000041,2237.251999999862,747.4769999999553,
2016,79,68,147,Er,True,10357.073000000091,,2658.4930000000168,2943.064999999944,3136.2709999999497,,
2016,78,69,147,Tm,True,,,-1058.652999999933,1432.2889999998733,,,
2016,94,54,148,Xe,False,,,,,,,
2016,93,55,148,Cs,True,3062.2079999998678,7743.152000000002,,,,,
2016,92,56,148,Ba,True,5400.987999999896,8789.295999999857,12962.66799999983,24216.67799999984,-3146.311999999918,,2385.6459999999497
2016,91,57,148,La,True,4101.677000000142,9801.080000000075,9733.688000000082,21976.31200000015,-1862.292000000365,237.2980000001844,1806.630000000121
2016,90,58,148,Ce,True,6455.80700000003,10905.618000000017,11008.985000000102,20029.304000000004,-1056.2400000002235,314.5940000002738,2170.0300000002608
2016,89,59,148,Pr,True,5162.687000000151,11997.024000000209,7810.451000000117,18063.032000000123,-110.62800000025891,89.29400000022724,2423.4520000002813
2016,88,60,148,Nd,True,7332.555000000168,12624.763999999966,9252.962999999989,16350.537999999942,598.903999999864,210.410000000149,2129.5840000000317
2016,87,61,148,Pm,True,5894.764000000199,13553.96399999992,6007.807000000263,14762.552000000142,1459.972000000067,679.9120000000112,2258.100000000326
2016,86,62,148,Sm,True,8141.158999999752,14482.561999999918,7583.0,12988.251999999862,1986.7440000001807,625.0959999999031,1982.585999999661
2016,85,63,148,Eu,True,6825.868999999948,15324.32399999979,4321.87099999981,11422.911999999778,2691.8880000000354,688.8199999998324,2038.6079999997746
2016,84,64,148,Gd,True,8983.631999999983,16326.148000000045,6013.496999999974,9850.902000000002,3271.412000000011,688.8219999999274,2232.5759999998845
2016,83,65,148,Tb,True,7865.780000000028,18916.19200000004,2469.1159999999218,7997.435999999754,2657.064000000013,2205.0,2010.6439999996219
2016,82,66,148,Dy,True,11734.814999999944,21447.212000000058,4405.836000000127,6351.688000000082,1475.0239999999758,3854.4259999999776,1802.002000000095
2016,81,67,148,Ho,True,10305.45299999998,22895.560000000056,1084.1429999999236,4805.576000000117,1952.0959999999031,2798.152000000002,
2016,80,68,148,Er,True,12942.591000000015,23299.664000000106,3010.9769999999553,3502.064000000013,2666.060000000056,804.8300000000745,
2016,79,69,148,Tm,True,10861.90100000007,,-553.8249999999534,2104.6680000000633,3419.6279999997932,,
2016,78,70,148,Yb,False,,,,,,,
2016,94,55,149,Cs,False,,,,,,,
2016,93,56,149,Ba,True,3597.8889999999665,8998.876999999862,13498.34899999993,,-4051.8819999999832,,
2016,92,57,149,La,True,5582.490999999922,9684.168000000063,9915.191000000108,22877.85899999994,-2590.5140000001993,451.13400000007823,1740.2870000000112
2016,91,58,149,Ce,True,4342.844999999739,10798.651999999769,11250.1529999997,20983.840999999782,-1578.7509999996983,100.94599999953061,2132.889999999432
2016,90,59,149,Pr,True,6575.2269999997225,11737.913999999873,7929.87099999981,18938.855999999912,-628.8719999999739,-144.9700000002049,2014.2329999997746
2016,89,60,149,Nd,True,5038.661999999778,12371.216999999946,9128.937999999616,16939.388999999734,266.67700000014156,-338.9970000004396,2160.6259999994654
2016,88,61,149,Pm,True,7269.925999999978,13164.690000000177,5945.178000000073,15198.141000000061,1136.7009999998845,-299.70599999977276,2031.6680000000633
2016,87,62,149,Sm,True,5870.750000000233,14011.908999999985,7558.9860000000335,13566.793000000296,1871.340999999782,428.72200000006706,1935.7340000004042
2016,86,63,149,Eu,True,8213.15000000014,15039.019000000088,4393.862000000197,11976.862000000197,2401.3789999997243,684.7180000001099,2216.5850000004284
2016,85,64,149,Gd,True,6929.092000000179,15912.724000000162,6116.720000000205,10438.591000000015,3099.428999999771,708.3470000002999,2235.3290000001434
2016,84,65,149,Tb,True,9022.927000000142,16888.70700000017,2508.41100000008,8521.908000000054,4077.9549999998417,611.3190000003669,1809.9170000001322
2016,83,66,149,Dy,True,7907.677000000142,19642.492000000086,4447.73300000024,6916.849000000162,2805.588999999687,2443.355000000214,1768.4180000002962
2016,82,67,149,Ho,True,11726.699000000022,22032.152000000002,1076.0270000000019,5481.8630000001285,2316.9139999998733,3913.317000000039,1777.7900000000373
2016,81,68,149,Er,True,10333.878999999957,23276.469999999972,3039.402999999933,4123.545999999857,2076.125,2609.092999999877,1744.835999999661
2016,80,69,149,Tm,False,,,,,,,
2016,79,70,149,Yb,False,,,,,,,
2016,95,55,150,Cs,False,,,,,,,
2016,94,56,150,Ba,False,,,,,,,
2016,93,57,150,La,True,3981.2909999999683,9563.78199999989,10298.59300000011,23796.94200000004,-3244.434000000125,,1590.8840000000782
2016,92,58,150,Ce,True,6248.179000000004,10591.023999999743,11915.840999999782,21831.03199999989,-2324.6679999998305,,1950.5719999999274
2016,91,59,150,Pr,True,5332.503000000259,11907.729999999981,8919.52900000033,20169.68200000003,-1675.1020000001881,307.5720000001602,2638.028000000166
2016,90,60,150,Nd,True,7375.692000000039,12414.353999999817,9929.402999999933,17859.273999999743,-469.23199999984354,-197.8560000001453,2198.551999999676
2016,89,61,150,Pm,True,5604.125999999931,12874.051999999909,6510.642000000225,15639.579999999842,659.0559999998659,-925.752000000095,1770.463999999687
2016,88,62,150,Sm,True,7986.715999999782,13857.466000000015,8275.775999999838,14220.95399999991,1449.9420000000391,3.344000000040978,1987.151999999769
2016,87,63,150,Eu,True,6422.3539999998175,14635.503999999957,4945.465999999782,12504.451999999816,2237.2440000001807,396.7879999997094,2001.743999999715
2016,86,64,150,Gd,True,8708.233999999939,15637.326000000117,6611.804000000004,11005.666000000201,2807.431999999797,551.724000000162,2073.7840000004508
2016,85,65,150,Tb,True,7688.264999999898,16711.19200000004,3267.583999999799,9384.304000000004,3587.032000000123,957.2839999999851,2307.315999999875
2016,84,66,150,Dy,True,9685.108999999939,17592.78600000008,5109.915000000037,7618.326000000117,4351.185999999754,641.9040000003297,1849.628000000259
2016,83,67,150,Ho,True,8370.709000000032,20097.408000000054,1539.058999999892,5986.792000000132,3392.675999999745,2296.0200000000186,1634.5160000000615
2016,82,68,150,Er,True,12160.955000000075,22494.83400000003,3473.658999999985,4549.685999999987,2298.7619999998715,3683.03600000008,1532.6640000001062
2016,81,69,150,Tm,False,,,,,,,
2016,80,70,150,Yb,False,,,,,,,
2016,79,71,150,Lu,False,,,,,,,
2016,96,55,151,Cs,False,,,,,,,
2016,95,56,151,Ba,False,,,,,,,
2016,94,57,151,La,True,5251.743000000017,9233.033999999985,,,-3815.2330000000075,,
2016,93,58,151,Ce,True,4449.527000000235,10697.706000000238,12384.077000000048,22682.67000000016,-3385.8870000001043,,1999.4510000001173
2016,92,59,151,Pr,True,6550.380999999819,11882.884000000078,9221.731000000145,21137.571999999927,-2526.0800000000745,951.4070000001229,2691.346999999834
2016,91,60,151,Nd,True,5334.522000000346,12710.214000000386,9931.42200000002,18850.95100000035,-1353.943000000203,180.24000000045635,2656.321000000462
2016,90,61,151,Pm,True,7860.270000000019,13464.39599999995,6995.220000000205,16924.623000000138,-366.877000000095,59.90999999991618,2365.4459999999963
2016,89,62,151,Sm,True,5596.471000000136,13583.186999999918,8268.121000000043,14778.763000000268,1145.679999999702,-542.8940000000875,1894.4300000004005
2016,88,63,151,Eu,True,7931.94700000016,14354.300999999978,4890.69700000016,13166.472999999998,1964.496999999741,-502.7990000001155,1927.9760000000242
2016,87,64,151,Gd,True,6496.142999999924,15204.376999999862,6685.59300000011,11631.058999999892,2652.692000000039,367.91599999996834,2098.9549999998417
2016,86,65,151,Tb,True,8589.122999999905,16277.387999999803,3148.4729999997653,9760.276999999769,3496.3640000000596,444.86699999962,1793.6389999997336
2016,85,66,151,Dy,True,7514.027999999933,17199.13699999987,4935.678000000073,8203.261999999871,4179.673999999883,665.9179999998305,1909.1089999999385
2016,84,67,151,Ho,True,9748.125999999931,18118.834999999963,1602.0759999998845,6711.990999999922,4694.961999999825,586.8000000000466,1783.4839999999385
2016,83,68,151,Er,True,8506.42200000002,20667.377000000095,3609.371999999974,5148.430999999866,3504.7369999999646,2322.5180000001565,
2016,82,69,151,Tm,True,,,230.41400000010617,3704.0730000000913,2559.434999999823,,1526.0270000002347
2016,81,70,151,Yb,True,,,,2378.7100000001956,2640.4799999997485,,
2016,80,71,151,Lu,False,,,,,,,
2016,97,55,152,Cs,False,,,,,,,
2016,96,56,152,Ba,False,,,,,,,
2016,95,57,152,La,False,,,,,,,
2016,94,58,152,Ce,False,,,,,,,
2016,93,59,152,Pr,True,5049.777000000002,11600.157999999821,9821.980999999912,22206.05799999996,-3474.179999999935,1110.5979999997653,2874.125999999931
2016,92,60,152,Nd,True,7277.687999999616,12612.209999999963,10658.728999999817,19880.459999999963,-2175.8239999997895,793.901999999769,2996.6299999998882
2016,91,61,152,Pm,True,5939.533999999985,13799.804000000004,7600.2319999998435,17531.653999999864,-1143.7239999999292,399.36800000001676,2469.8659999999218
2016,90,62,152,Sm,True,8257.650999999838,13854.121999999974,8665.501999999862,15660.722000000067,220.58400000003166,18.804000000003725,2139.409999999916
2016,89,63,152,Eu,True,6306.7690000000875,14238.716000000248,5600.995000000112,13869.116000000155,1552.4919999998529,-753.7599999995437,2023.168000000529
2016,88,64,152,Gd,True,8589.459000000032,15085.601999999955,7343.104999999981,12233.802000000142,2204.3919999997597,-56.03000000002794,1968.8880000000354
2016,87,65,152,Tb,True,7164.785000000149,15753.908000000054,3817.1149999999907,10502.7080000001,3157.4479999998584,171.95200000028126,2002.442000000272
2016,86,66,152,Dy,True,9436.853999999817,16950.88199999975,5783.408999999985,8931.88199999975,3726.4520000000484,532.2479999994393,1866.7459999995772
2016,85,67,152,Ho,True,8053.262000000104,17801.388000000035,2141.310000000056,7076.9880000001285,4507.4799999997485,624.2020000002813,1676.6440000003204
2016,84,68,152,Er,True,10305.375999999931,18811.79799999995,4166.621999999974,5768.697999999858,4934.175999999978,564.4779999998864,1759.1399999996647
2016,83,69,152,Tm,True,9018.912000000011,,742.9040000000969,4352.276000000071,3845.9759999997914,,
2016,82,70,152,Yb,True,12799.26699999976,,2786.6079999997746,3017.021999999881,2783.8040000000037,,
2016,81,71,152,Lu,False,,,,,,,
2016,97,56,153,Ba,False,,,,,,,
2016,96,57,153,La,False,,,,,,,
2016,95,58,153,Ce,False,,,,,,,
2016,94,59,153,Pr,True,5881.699999999953,10931.476999999955,,22836.014999999898,-3773.3889999999665,941.9399999999441,2886.642999999691
2016,93,60,153,Nd,True,5252.286000000313,12529.97399999993,10861.238000000129,20683.21900000004,-3085.265000000363,1433.8999999999069,3244.7000000001863
2016,92,61,153,Pm,True,7464.952000000048,13404.486000000034,7787.496000000276,18446.225000000093,-2033.4490000002552,969.8619999999646,2698.0109999999404
2016,91,62,153,Sm,True,5868.430000000168,14126.081000000006,8594.398000000045,16194.629999999888,-609.1840000003576,352.2180000001099,2106.4269999999087
2016,90,63,153,Eu,True,8550.331000000006,14857.100000000093,5893.675000000279,14559.177000000142,272.0869999998249,263.57700000004843,2098.4540000001434
2016,89,64,153,Gd,True,6247.001999999862,14836.460999999894,7283.337999999756,12884.332999999868,1828.1400000001304,-493.4900000002235,2033.4169999996666
2016,88,65,153,Tb,True,8667.736000000034,15832.521000000183,3895.3919999999925,11238.496999999974,2702.8619999999646,-246.8049999999348,1934.375999999931
2016,87,66,153,Dy,True,7096.3650000002235,16533.21900000004,5714.98900000006,9532.10400000005,3559.1790000000037,377.9459999999963,1887.8810000000522
2016,86,67,153,Ho,True,9478.772999999812,17532.034999999916,2183.2290000000503,7966.638000000035,4051.6340000000782,362.0309999997262,1774.9739999999292
2016,85,68,153,Er,True,8039.483000000007,18344.85899999994,4152.842999999877,6294.152999999933,4802.370000000112,461.56999999983236,1682.1189999999478
2016,84,69,153,Tm,True,10324.356999999844,19343.268999999855,761.8850000000093,4928.506999999983,5248.31799999997,548.0769999998156,1778.8600000001024
2016,83,70,153,Yb,False,,,,,,,
2016,82,71,153,Lu,True,,,-608.561999999918,2178.0459999998566,,,
2016,81,72,153,Hf,False,,,,,,,
2016,98,56,154,Ba,False,,,,,,,
2016,97,57,154,La,False,,,,,,,
2016,96,58,154,Ce,False,,,,,,,
2016,95,59,154,Pr,True,4607.860000000102,10489.560000000056,,,-4399.958000000101,,
2016,94,60,154,Nd,True,6566.021999999881,11818.308000000194,11545.560000000056,,-3403.1080000002403,1027.0800000003073,
2016,93,61,154,Pm,True,5935.4839999999385,13400.435999999987,8470.693999999901,19331.93200000003,-2636.429999999935,1606.1959999999963,3183.4199999999255
2016,92,62,154,Sm,True,7966.887999999803,13835.31799999997,9096.333999999799,16883.830000000075,-1200.380000000121,787.4399999997113,2226.187999999849
2016,91,63,154,Eu,True,6442.144999999786,14992.475999999791,6467.389999999898,15061.787999999942,-565.9320000000298,505.3159999996424,2131.1959999999963
2016,90,64,154,Gd,True,8894.630000000121,15141.631999999983,7627.6369999998715,13521.31200000015,920.2259999997914,169.98399999993853,2120.347999999998
2016,89,65,154,Tb,True,6914.219999999739,15581.955999999773,4562.60999999987,11845.947999999626,2210.996000000043,-495.164000000339,1945.3359999994282
2016,88,66,154,Dy,True,9322.269000000088,16418.63400000031,6369.522000000114,10264.914000000106,2945.1439999998547,140.95200000028126,1869.132000000216
2016,87,67,154,Ho,True,7698.412999999942,17177.185999999754,2785.276999999769,8500.265999999829,4041.4860000000335,194.88399999961257,1727.0719999996945
2016,86,68,154,Er,True,10207.837000000058,18247.320000000065,4881.907000000123,7065.136000000173,4279.641999999993,498.04000000003725,1826.5880000002217
2016,85,69,154,Tm,True,8525.09899999993,18849.455999999773,1247.500999999931,5400.343999999808,5093.928000000073,299.41999999969266,1550.0319999996573
2016,84,70,154,Yb,True,,19804.334000000264,3247.6730000001844,4009.5580000001937,5474.303999999771,328.02400000044145,1546.7640000004321
2016,83,71,154,Lu,False,,,,,,,
2016,82,72,154,Hf,False,,,,,,,
2016,98,57,155,La,False,,,,,,,
2016,97,58,155,Ce,False,,,,,,,
2016,96,59,155,Pr,True,5381.676999999909,9989.537000000011,,,-4529.891999999993,,
2016,95,60,155,Nd,True,4530.052000000142,11096.074000000022,11467.752000000095,,-3483.633000000147,775.6310000000522,
2016,94,61,155,Pm,True,6499.14000000013,12434.624000000069,8403.81200000015,19949.372000000207,-2585.189000000246,934.7390000000596,2852.4370000003837
2016,93,62,155,Sm,True,5806.975000000093,13773.862999999896,8967.824999999953,17438.518999999855,-1672.8329999998678,1144.5369999997783,2227.9559999997728
2016,92,63,155,Eu,True,8151.378000000259,14593.523000000045,6651.880000000354,15748.214000000153,-857.0400000002701,810.1780000003055,2225.0180000001565
2016,91,64,155,Gd,True,6435.320999999996,15329.951000000117,7620.813000000082,14088.20299999998,81.37599999993108,433.7280000001192,2155.6689999999944
2016,90,65,155,Tb,True,9165.106000000378,16079.326000000117,4833.086000000127,12460.722999999998,977.8369999998249,423.3300000000745,2300.041000000201
2016,89,66,155,Dy,True,6833.003999999957,16155.273000000045,6288.306000000332,10850.916000000201,2608.282999999821,-256.2959999998566,2014.911000000313
2016,88,67,155,Ho,True,9471.591000000248,17170.00400000019,2934.598999999929,9304.121000000043,3159.017999999691,234.1170000003185,2056.3900000001304
2016,87,68,155,Er,True,7675.452000000048,17883.289000000106,4858.946000000229,7644.222999999998,4118.217999999877,536.2340000001714,1853.624000000069
2016,86,69,155,Tm,True,10270.09300000011,18795.19200000004,1309.7569999999832,6191.664000000106,4571.960999999894,569.1210000000428,1799.0200000000186
2016,85,70,155,Yb,True,8641.958999999799,,3364.533000000054,4612.033999999985,5338.766999999993,,
2016,84,71,155,Lu,True,,20314.86999999988,-98.02600000030361,3149.646999999881,5802.744000000181,276.68099999963306,1523.4759999997914
2016,83,72,155,Hf,False,,,,,,,
2016,82,73,155,Ta,False,,,,,,,
2016,99,57,156,La,False,,,,,,,
2016,98,58,156,Ce,False,,,,,,,
2016,97,59,156,Pr,False,,,,,,,
2016,96,60,156,Nd,True,6261.175999999745,10791.227999999886,12347.250999999931,,,,
2016,95,61,156,Pm,True,5295.09999999986,11794.23999999999,9168.85999999987,20636.611999999965,-2830.5120000001043,726.0879999999888,2967.061999999918
2016,94,62,156,Sm,True,7240.903000000166,13047.878000000259,9709.587999999989,18113.40000000014,-1636.0480000004172,1015.4200000003912,2206.4660000002477
2016,93,63,156,Eu,True,6335.78199999989,14487.160000000149,7180.687000000151,16148.512000000104,-1253.288000000175,1171.882000000216,2182.590000000084
2016,92,64,156,Gd,True,8536.327000000048,14971.648000000045,8005.7619999998715,14657.642000000225,-197.3000000002794,674.4780000001192,2207.3340000002645
2016,91,65,156,Tb,True,6912.013999999734,16077.120000000112,5309.778999999864,12930.591999999946,372.5920000001788,554.6299999998882,2255.8580000000075
2016,90,66,156,Dy,True,9444.678000000073,16277.68200000003,6567.878000000026,11400.964000000153,1753.0639999997802,256.69000000017695,2048.2040000003763
2016,89,67,156,Ho,True,7510.710999999894,16982.30200000014,3612.305999999866,9900.612000000197,2813.091999999946,131.0600000002887,2098.346000000136
2016,88,68,156,Er,True,10073.82799999998,17749.280000000028,5461.182999999961,8395.78199999989,3481.243999999715,514.6200000001118,2019.3559999999125
2016,87,69,156,Tm,True,8279.94299999997,18550.03600000008,1914.247999999905,6773.194000000134,4345.280000000028,538.6620000000112,1817.5180000001565
2016,86,70,156,Yb,True,10834.351000000024,19476.309999999823,3928.7909999999683,5238.547999999952,4809.791999999899,589.151999999769,1823.8559999999125
2016,85,71,156,Lu,True,9225.7640000002,,485.77900000009686,3850.312000000151,5595.891999999993,,
2016,84,72,156,Hf,True,,,2560.820000000065,2462.7939999997616,6028.53199999989,,
2016,83,73,156,Ta,False,,,,,,,
2016,99,58,157,Ce,False,,,,,,,
2016,98,59,157,Pr,False,,,,,,,
2016,97,60,157,Nd,True,4059.2670000002254,10320.44299999997,,,,,
2016,96,61,157,Pm,True,6204.785000000149,11499.88500000001,9112.469000000274,21459.720000000205,-3153.5970000003,1100.069000000134,3135.662000000244
2016,95,62,157,Sm,True,5388.422999999952,12629.326000000117,9802.91100000008,18971.77099999995,-1772.1850000000559,956.5120000001043,2510.03600000008
2016,94,63,157,Eu,True,7447.562999999849,13783.34499999974,7387.346999999834,17096.934999999823,-1235.8989999999758,1056.336999999592,2445.5499999998137
2016,93,64,157,Gd,True,6359.89599999995,14896.222999999998,8029.875999999931,15210.563000000082,-688.7660000000615,1015.7250000000931,2288.9940000001807
2016,92,65,157,Tb,True,8743.98200000031,15655.996000000043,5517.434000000125,13523.195999999996,178.9409999998752,744.4620000002906,2379.167000000365
2016,91,66,157,Dy,True,6966.890999999829,16411.5689999999,6622.755000000121,11932.533999999985,1033.1749999998137,526.310999999987,2218.065999999875
2016,90,67,157,Ho,True,9425.175999999978,16935.88699999987,3592.803999999771,10160.681999999797,2055.652000000002,296.5439999999944,1845.1479999998119
2016,89,68,157,Er,True,7273.226999999955,17347.054999999935,5223.699000000022,8836.004999999888,3304.3819999999832,57.02299999981187,1833.1140000000596
2016,88,69,157,Tm,True,9946.128000000026,18226.070999999996,1786.5479999999516,7247.7309999999125,3877.9249999998137,222.38100000005215,1670.526999999769
2016,87,70,157,Yb,True,8227.503000000026,19061.85400000005,3876.351000000024,5790.598999999929,4621.771999999881,502.50700000021607,1781.9779999998864
2016,86,71,157,Lu,True,10812.425000000047,20038.189000000246,463.8530000001192,4392.6440000000875,5107.8239999997895,627.5580000001937,1816.1380000000354
2016,85,72,157,Hf,False,,,,,,,
2016,84,73,157,Ta,True,,,-934.6489999999758,1626.1710000000894,6354.618999999948,,
2016,83,74,157,W,False,,,,,,,
2016,100,58,158,Ce,False,,,,,,,
2016,99,59,158,Pr,False,,,,,,,
2016,98,60,158,Nd,False,,,,,,,
2016,97,61,158,Pm,True,4863.366999999853,11068.152000000002,9916.568999999901,,-3409.1040000000503,,
2016,96,62,158,Sm,True,6644.034999999916,12032.457999999868,10242.160999999847,19354.63000000012,-1850.1980000000913,905.3839999998454,2085.316000000108
2016,95,63,158,Eu,True,5867.715000000084,13315.277999999933,7866.6389999999665,17669.550000000047,-1168.130000000121,947.4480000000913,2510.6800000001676
2016,94,64,158,Gd,True,7937.273999999976,14297.169999999925,8519.587000000058,15906.933999999892,-659.1520000002347,902.3319999999367,2345.6959999997634
2016,93,65,158,Tb,True,6778.507999999914,15522.490000000224,5936.046000000089,13965.92200000002,-157.42200000025332,1014.2640000004321,2475.776000000071
2016,92,66,158,Dy,True,9054.101000000024,16020.991999999853,6932.873999999836,12450.30799999996,873.7039999999106,612.8919999997597,2215.4880000001285
2016,91,67,158,Ho,True,7426.065999999875,16851.241999999853,4051.9789999998175,10674.733999999939,1543.805999999866,513.3399999996182,1982.271999999648
2016,90,68,158,Er,True,9961.43299999996,17234.659999999916,5759.956000000006,9352.759999999776,2665.21800000011,331.60800000000745,1915.9479999998584
2016,89,69,158,Tm,True,8065.246000000043,18011.37400000007,2578.567000000039,7802.2660000000615,3511.091999999713,269.93599999998696,1657.628000000026
2016,88,70,158,Yb,True,10659.655000000028,18887.158000000054,4589.878000000026,6376.425999999978,4169.953999999911,592.1120000001974,1869.6999999999534
2016,87,71,158,Lu,True,8842.97499999986,19655.399999999907,1079.3249999999534,4955.675999999978,4789.947999999858,455.0639999997802,1766.2199999997392
2016,86,72,158,Hf,True,,20428.2080000001,2950.83899999992,3414.692000000039,5404.658000000054,449.01600000006147,1612.780000000028
2016,85,73,158,Ta,False,,,,,,,
2016,84,74,158,W,False,,,,,,,
2016,100,59,159,Pr,False,,,,,,,
2016,99,60,159,Nd,False,,,,,,,
2016,98,61,159,Pm,True,5536.449000000022,10399.815999999875,,,-3563.876000000164,,
2016,97,62,159,Sm,True,5028.779000000097,11672.814000000013,10407.573000000091,20324.141999999993,-2348.9250000000466,1065.9180000000633,2448.096000000136
2016,96,63,159,Eu,True,6859.293000000063,12727.008000000147,8081.897000000114,18324.05799999996,-1528.283000000054,836.0510000002105,2327.7620000001043
2016,95,64,159,Gd,True,5943.223999999929,13880.497999999905,8595.095999999903,16461.73499999987,-795.4010000000708,793.372999999905,2389.4509999996517
2016,94,65,159,Tb,True,8133.025999999838,14911.533999999752,6131.797999999952,14651.38500000001,-139.06999999983236,839.6149999997579,2408.4259999999776
2016,93,66,159,Dy,True,6831.15699999989,15885.257999999914,6985.522999999812,12921.568999999901,477.86800000001676,854.0449999996927,2309.162000000011
2016,92,67,159,Ho,True,9213.277000000002,16639.342999999877,4211.154999999795,11144.028999999631,1495.6350000002421,628.8789999997243,1996.833999999566
