regime,family,mechanism,observable,N,Z,A,paired_error_improvement
R0_random,hgb,residual,B/A,147,91,238,0.009164639068379594
R0_random,hgb,residual,B,145,93,238,0.4933872149219951
R0_random,hgb,residual,B/A,145,93,238,0.0020730555248823323
R0_random,hgb,residual,B,144,95,239,1.7652321383086473
R0_random,hgb,residual,B/A,144,95,239,0.007385908528488064
R0_random,hgb,residual,B,146,97,243,0.2444424194104613
R0_random,hgb,residual,B/A,146,97,243,0.0010059358823475775
R0_random,hgb,residual,B,149,96,245,0.5472514642979149
R0_random,hgb,residual,B/A,149,96,245,0.0022336794461139385
R0_random,hgb,residual,B,150,98,248,0.9856534051043582
R0_random,hgb,residual,B/A,150,98,248,0.003974408891549831
R0_random,hgb,residual,B,151,98,249,0.9334798349048015
R0_random,hgb,residual,B/A,151,98,249,0.0037489149996176767
R0_random,hgb,residual,B,154,96,250,6.278325108153695
R0_random,hgb,residual,B/A,154,96,250,0.02511330043261478
R0_random,hgb,residual,B,155,96,251,6.8881910894228895
R0_random,hgb,residual,B/A,155,96,251,0.027442992388139
R0_random,hgb,residual,B,152,99,251,2.633982342249965
R0_random,hgb,residual,B/A,152,99,251,0.010493953554780737
R0_random,hgb,residual,B,150,102,252,4.80620331177056
R0_random,hgb,residual,B/A,150,102,252,0.019072235364168886
R0_random,hgb,residual,B,152,103,255,6.304648374913313
R0_random,hgb,residual,B/A,152,103,255,0.024724111274169853
R0_random,hgb,residual,B,153,103,256,2.141472311384632
R0_random,hgb,residual,B/A,153,103,256,0.00836512621634622
R0_random,hgb,residual,B,157,101,258,4.328122573238488
R0_random,hgb,residual,B/A,157,101,258,0.016775668888521274
R0_random,hgb,residual,B,153,105,258,0.9619777373166016
R0_random,hgb,residual,B/A,153,105,258,0.003728595881072099
R0_random,hgb,residual,B,155,107,262,6.234665610069442
R0_random,hgb,residual,B/A,155,107,262,0.023796433626219242
R0_random,hgb,residual,B,156,108,264,-0.8169024047188032
R0_random,hgb,residual,B/A,156,108,264,-0.0030943272906015272
R0_random,hgb,residual,B,159,110,269,22.3910154128248
R0_random,hgb,residual,B/A,159,110,269,0.08323797551235985
R0_random,hgb,residual,S2n,12,11,23,12.458487309064623
R0_random,hgb,residual,S2n,16,9,25,-1.0896379185696787
R0_random,hgb,residual,S2n,14,11,25,0.3784396551288296
R0_random,hgb,residual,S2n,20,16,36,0.050861716511803934
R0_random,hgb,residual,S2n,21,22,43,3.735737573034612
R0_random,hgb,residual,S2n,27,22,49,0.15943341341386486
R0_random,hgb,residual,S2n,30,24,54,2.2085597713188463
R0_random,hgb,residual,S2n,30,25,55,-0.037387131651314576
R0_random,hgb,residual,S2n,31,28,59,0.9136373597656302
R0_random,hgb,residual,S2n,42,27,69,1.1783023922458824
R0_random,hgb,residual,S2n,39,32,71,0.42014039144658
R0_random,hgb,residual,S2n,41,32,73,1.2494879680313034
R0_random,hgb,residual,S2n,43,32,75,0.5339523020171555
R0_random,hgb,residual,S2n,42,37,79,2.796165351060722
R0_random,hgb,residual,S2n,47,33,80,2.2240525950605843
R0_random,hgb,residual,S2n,52,32,84,1.8047211551833016
R0_random,hgb,residual,S2n,49,35,84,0.24306713343617048
R0_random,hgb,residual,S2n,46,42,88,-0.6225100633547527
R0_random,hgb,residual,S2n,57,35,92,2.564634664497248
R0_random,hgb,residual,S2n,49,44,93,-0.816907932868844
R0_random,hgb,residual,S2n,50,44,94,3.390767568219303
R0_random,hgb,residual,S2n,57,40,97,1.4040470374666256
R0_random,hgb,residual,S2n,54,45,99,0.4004853185402908
R0_random,hgb,residual,S2n,61,44,105,3.5731278091717513
R0_random,hgb,residual,S2n,63,44,107,0.7434493561696627
R0_random,hgb,residual,S2n,63,46,109,0.5295122908482881
R0_random,hgb,residual,S2n,72,53,125,0.3663420563566433
R0_random,hgb,residual,S2n,75,56,131,3.2998892450575568
R0_random,hgb,residual,S2n,77,55,132,1.4008088994141872
R0_random,hgb,residual,S2n,75,57,132,5.839018223293351
R0_random,hgb,residual,S2n,77,57,134,3.0607128919687057
R0_random,hgb,residual,S2n,75,60,135,4.655024936125301
R0_random,hgb,residual,S2n,84,52,136,-1.5650439257592552
R0_random,hgb,residual,S2n,84,53,137,1.5249792021793382
R0_random,hgb,residual,S2n,82,55,137,3.318286707168909
R0_random,hgb,residual,S2n,83,58,141,0.4830634283487143
R0_random,hgb,residual,S2n,84,61,145,2.9615287471524425
R0_random,hgb,residual,S2n,83,62,145,2.1266531848204977
R0_random,hgb,residual,S2n,92,54,146,5.3323444044356165
R0_random,hgb,residual,S2n,87,61,148,6.260188803353685
R0_random,hgb,residual,S2n,82,66,148,5.339945552599829
R0_random,hgb,residual,S2n,87,66,153,0.6527245085385402
R0_random,hgb,residual,S2n,92,68,160,1.721544429686901
R0_random,hgb,residual,S2n,93,69,162,0.28598210496966203
R0_random,hgb,residual,S2n,95,69,164,0.53364628893587
R0_random,hgb,residual,S2n,101,64,165,1.1512859097365435
R0_random,hgb,residual,S2n,99,67,166,3.2502264317099616
R0_random,hgb,residual,S2n,102,65,167,4.094055591594042
R0_random,hgb,residual,S2n,93,75,168,1.2302592786345485
R0_random,hgb,residual,S2n,102,70,172,2.5934578297637927
R0_random,hgb,residual,S2n,103,70,173,6.415683759271815
R0_random,hgb,residual,S2n,102,73,175,5.345841777406122
R0_random,hgb,residual,S2n,104,73,177,0.15383970116522505
R0_random,hgb,residual,S2n,108,71,179,1.502625376642527
R0_random,hgb,residual,S2n,108,76,184,1.8718680052475065
R0_random,hgb,residual,S2n,108,77,185,4.408514273090759
R0_random,hgb,residual,S2n,110,77,187,2.1604813360256685
R0_random,hgb,residual,S2n,112,77,189,1.8319503688603618
R0_random,hgb,residual,S2n,117,83,200,0.7002958644250157
R0_random,hgb,residual,S2n,117,88,205,6.017208194595469
R0_random,hgb,residual,S2n,127,80,207,3.4130688098696282
R0_random,hgb,residual,S2n,126,82,208,2.485672233041896
R0_random,hgb,residual,S2n,127,82,209,1.9082715993149577
R0_random,hgb,residual,S2n,126,83,209,2.837516065390446
R0_random,hgb,residual,S2n,125,87,212,0.04084374630383536
R0_random,hgb,residual,S2n,123,90,213,2.804219445566332
R0_random,hgb,residual,S2n,124,90,214,2.821472808039516
R0_random,hgb,residual,S2n,126,92,218,1.0266667703986059
R0_random,hgb,residual,S2n,134,86,220,1.2806089772946052
R0_random,hgb,residual,S2n,136,86,222,2.3254369711264644
R0_random,hgb,residual,S2n,134,88,222,0.882971854964353
R0_random,hgb,residual,S2n,131,91,222,0.6009801657166918
R0_random,hgb,residual,S2n,138,86,224,0.7373811751331232
R0_random,hgb,residual,S2n,139,88,227,1.2701432662183834
R0_random,hgb,residual,S2n,140,91,231,0.20876030886711305
R0_random,hgb,residual,S2n,145,93,238,1.5493157320379396
R0_random,hgb,residual,delta2n,12,11,23,9.986539489404237
R0_random,hgb,residual,delta2n,39,32,71,2.1103956067531726
R0_random,hgb,residual,delta2n,41,32,73,1.7834402700484588
R0_random,hgb,residual,delta2n,61,44,105,4.316577165341414
R0_random,hgb,residual,delta2n,75,57,132,8.899731115262057
R0_random,hgb,residual,delta2n,93,69,162,0.8882535737429862
R0_random,hgb,residual,delta2n,102,73,175,5.528630298226744
R0_random,hgb,residual,delta2n,108,77,185,6.568995609116428
R0_random,hgb,residual,delta2n,110,77,187,-0.11704621424883044
R0_random,hgb,residual,delta2n,134,86,220,3.6060459484210696
R0_random,hgb,residual,delta2n,136,86,222,3.0840994420007064
R0_random,mlp,soft,B,8,8,16,5.962782322212604
R0_random,mlp,soft,B/A,8,8,16,0.37267389513828775
R0_random,mlp,soft,B,8,9,17,5.269059894079447
R0_random,mlp,soft,B/A,8,9,17,0.3099446996517322
R0_random,mlp,soft,B,10,11,21,2.5139826218478163
R0_random,mlp,soft,B/A,10,11,21,0.11971345818322937
R0_random,mlp,soft,B,13,9,22,1.2097531006785687
R0_random,mlp,soft,B/A,13,9,22,0.05498877730357131
R0_random,mlp,soft,B,14,9,23,-0.2142670898412291
R0_random,mlp,soft,B/A,14,9,23,-0.009315960427879529
R0_random,mlp,soft,B,12,11,23,2.4553204194305636
R0_random,mlp,soft,B/A,12,11,23,0.10675306171437232
R0_random,mlp,soft,B,11,13,24,1.9526201428606385
R0_random,mlp,soft,B/A,11,13,24,0.08135917261919326
R0_random,mlp,soft,B,16,9,25,-1.138514113866421
R0_random,mlp,soft,B/A,16,9,25,-0.045540564554656854
R0_random,mlp,soft,B,14,11,25,2.044082858614189
R0_random,mlp,soft,B/A,14,11,25,0.08176331434456754
R0_random,mlp,soft,B,13,12,25,-0.9226153262766275
R0_random,mlp,soft,B/A,13,12,25,-0.03690461305106509
R0_random,mlp,soft,B,16,12,28,-0.28962198111298676
R0_random,mlp,soft,B/A,16,12,28,-0.010343642182606666
R0_random,mlp,soft,B,18,11,29,1.410459028243622
R0_random,mlp,soft,B/A,18,11,29,0.048636518215297304
R0_random,mlp,soft,B,16,13,29,1.1265149002937278
R0_random,mlp,soft,B/A,16,13,29,0.03884534138943889
R0_random,mlp,soft,B,16,14,30,1.3994428639413172
R0_random,mlp,soft,B/A,16,14,30,0.046648095464710576
R0_random,mlp,soft,B,16,15,31,0.23108010939557744
R0_random,mlp,soft,B/A,16,15,31,0.007454197077276691
R0_random,mlp,soft,B,21,11,32,-3.4762477446593607
R0_random,mlp,soft,B/A,21,11,32,-0.10863274202060502
R0_random,mlp,soft,B,14,18,32,0.9029070737083771
R0_random,mlp,soft,B/A,14,18,32,0.028215846053386784
R0_random,mlp,soft,B,21,12,33,-1.900847586349471
R0_random,mlp,soft,B/A,21,12,33,-0.05760144201059003
R0_random,mlp,soft,B,20,13,33,0.9166649790210499
R0_random,mlp,soft,B/A,20,13,33,0.027777726637001513
R0_random,mlp,soft,B,19,14,33,-0.13273294230367583
R0_random,mlp,soft,B/A,19,14,33,-0.004022210372838661
R0_random,mlp,soft,B,17,16,33,2.7109996420485345
R0_random,mlp,soft,B/A,17,16,33,0.08215150430450105
R0_random,mlp,soft,B,15,18,33,0.23648022503635957
R0_random,mlp,soft,B/A,15,18,33,0.00716606742534423
R0_random,mlp,soft,B,22,12,34,-1.487530157244322
R0_random,mlp,soft,B/A,22,12,34,-0.04375088697777417
R0_random,mlp,soft,B,20,14,34,1.998262506530864
R0_random,mlp,soft,B/A,20,14,34,0.05877242666267246
R0_random,mlp,soft,B,18,16,34,0.7003210063587062
R0_random,mlp,soft,B/A,18,16,34,0.020597676657609008
R0_random,mlp,soft,B,17,17,34,1.8907390687127759
R0_random,mlp,soft,B/A,17,17,34,0.05560997260919929
R0_random,mlp,soft,B,18,17,35,0.7043114794623762
R0_random,mlp,soft,B/A,18,17,35,0.020123185127496463
R0_random,mlp,soft,B,20,16,36,0.137262913741381
R0_random,mlp,soft,B/A,20,16,36,0.003812858715038364
R0_random,mlp,soft,B,21,17,38,-1.275825529051076
R0_random,mlp,soft,B/A,21,17,38,-0.0335743560276599
R0_random,mlp,soft,B,23,16,39,-1.2707171111070465
R0_random,mlp,soft,B/A,23,16,39,-0.03258249002838581
R0_random,mlp,soft,B,19,22,41,1.193737771117469
R0_random,mlp,soft,B/A,19,22,41,0.029115555393109005
R0_random,mlp,soft,B,26,16,42,0.3284599147359586
R0_random,mlp,soft,B/A,26,16,42,0.007820474160379967
R0_random,mlp,soft,B,21,22,43,0.4716551064009309
R0_random,mlp,soft,B/A,21,22,43,0.010968723404672812
R0_random,mlp,soft,B,20,23,43,1.0331927947987651
R0_random,mlp,soft,B/A,20,23,43,0.024027739413924762
R0_random,mlp,soft,B,24,21,45,-2.234308301119256
R0_random,mlp,soft,B/A,24,21,45,-0.04965129558042791
R0_random,mlp,soft,B,29,18,47,-0.5874138794432042
R0_random,mlp,soft,B/A,29,18,47,-0.012498167647727751
R0_random,mlp,soft,B,25,22,47,-1.9761680562560855
R0_random,mlp,soft,B/A,25,22,47,-0.04204612885651245
R0_random,mlp,soft,B,30,18,48,-1.35357058117512
R0_random,mlp,soft,B/A,30,18,48,-0.028199387107815
R0_random,mlp,soft,B,26,22,48,-1.345181606627591
R0_random,mlp,soft,B/A,26,22,48,-0.02802461680474148
R0_random,mlp,soft,B,27,22,49,0.19545337035481225
R0_random,mlp,soft,B/A,27,22,49,0.003988844292955353
R0_random,mlp,soft,B,32,19,51,-1.692156949053583
R0_random,mlp,soft,B/A,32,19,51,-0.03317954802065849
R0_random,mlp,soft,B,28,23,51,0.8878510989442816
R0_random,mlp,soft,B/A,28,23,51,0.017408845077338857
R0_random,mlp,soft,B,24,27,51,4.384488028006217
R0_random,mlp,soft,B/A,24,27,51,0.08597035349031798
R0_random,mlp,soft,B,33,19,52,-3.9909350001457824
R0_random,mlp,soft,B/A,33,19,52,-0.07674875000280351
R0_random,mlp,soft,B,30,22,52,-0.4401721844862436
R0_random,mlp,soft,B/A,30,22,52,-0.00846484970165853
R0_random,mlp,soft,B,28,24,52,1.2586393397312463
R0_random,mlp,soft,B/A,28,24,52,0.02420460268713935
R0_random,mlp,soft,B,28,25,53,1.358027849968721
R0_random,mlp,soft,B/A,28,25,53,0.025623166980541907
R0_random,mlp,soft,B,34,20,54,-3.6417388945860125
R0_random,mlp,soft,B/A,34,20,54,-0.06743960915900024
R0_random,mlp,soft,B,30,24,54,0.039949849163463114
R0_random,mlp,soft,B/A,30,24,54,0.0007398120215456119
R0_random,mlp,soft,B,28,26,54,0.7975417982634099
R0_random,mlp,soft,B/A,28,26,54,0.014769292560433519
R0_random,mlp,soft,B,33,22,55,0.7658256753828709
R0_random,mlp,soft,B/A,33,22,55,0.013924103188779473
R0_random,mlp,soft,B,30,25,55,1.6007923983350452
R0_random,mlp,soft,B/A,30,25,55,0.02910531633336446
R0_random,mlp,soft,B,31,25,56,-0.14319336180852815
R0_random,mlp,soft,B/A,31,25,56,-0.002557024318009431
R0_random,mlp,soft,B,29,28,57,1.4585053833953907
R0_random,mlp,soft,B/A,29,28,57,0.025587813743778776
R0_random,mlp,soft,B,29,29,58,-0.011046146928777034
R0_random,mlp,soft,B/A,29,29,58,-0.00019045080911683776
R0_random,mlp,soft,B,28,30,58,1.846228018977797
R0_random,mlp,soft,B/A,28,30,58,0.031831517568582705
R0_random,mlp,soft,B,35,24,59,-0.19203632287491246
R0_random,mlp,soft,B/A,35,24,59,-0.003254852930083263
R0_random,mlp,soft,B,31,28,59,2.5790968434918113
R0_random,mlp,soft,B/A,31,28,59,0.0437135058218951
R0_random,mlp,soft,B,33,27,60,1.1213177666834326
R0_random,mlp,soft,B/A,33,27,60,0.018688629444723874
R0_random,mlp,soft,B,36,25,61,-0.6382816421734105
R0_random,mlp,soft,B/A,36,25,61,-0.010463633478252632
R0_random,mlp,soft,B,30,31,61,2.14135160383762
R0_random,mlp,soft,B/A,30,31,61,0.03510412465307574
R0_random,mlp,soft,B,36,27,63,-0.7499530896216129
R0_random,mlp,soft,B/A,36,27,63,-0.01190401729558116
R0_random,mlp,soft,B,37,27,64,-0.6884259863212492
R0_random,mlp,soft,B/A,37,27,64,-0.010756656036269518
R0_random,mlp,soft,B,34,31,65,2.354678272689398
R0_random,mlp,soft,B/A,34,31,65,0.03622581957983689
R0_random,mlp,soft,B,33,32,65,1.2458005376835217
R0_random,mlp,soft,B/A,33,32,65,0.019166162118208027
R0_random,mlp,soft,B,40,26,66,0.11203715101589751
R0_random,mlp,soft,B/A,40,26,66,0.001697532591149964
R0_random,mlp,soft,B,41,26,67,0.2567308289358152
R0_random,mlp,soft,B/A,41,26,67,0.0038318034169524656
R0_random,mlp,soft,B,40,27,67,-0.030590316102802717
R0_random,mlp,soft,B/A,40,27,67,-0.00045657188213138467
R0_random,mlp,soft,B,34,33,67,-0.5048550127847875
R0_random,mlp,soft,B/A,34,33,67,-0.007535149444549067
R0_random,mlp,soft,B,39,29,68,-0.8823167159940795
R0_random,mlp,soft,B/A,39,29,68,-0.012975245823442344
R0_random,mlp,soft,B,38,30,68,-0.8017494723185337
R0_random,mlp,soft,B/A,38,30,68,-0.011790433416449028
R0_random,mlp,soft,B,42,27,69,0.39830105262103643
R0_random,mlp,soft,B/A,42,27,69,0.005772479023493282
R0_random,mlp,soft,B,37,32,69,0.35154806623120294
R0_random,mlp,soft,B/A,37,32,69,0.005094899510597144
R0_random,mlp,soft,B,38,32,70,-2.338260229396269
R0_random,mlp,soft,B/A,38,32,70,-0.033403717562803845
R0_random,mlp,soft,B,36,34,70,0.7024819346282811
R0_random,mlp,soft,B/A,36,34,70,0.010035456208975446
R0_random,mlp,soft,B,35,35,70,0.8576477488564933
R0_random,mlp,soft,B/A,35,35,70,0.012252110697949906
R0_random,mlp,soft,B,39,32,71,-2.38205783160754
R0_random,mlp,soft,B/A,39,32,71,-0.03355011030433155
R0_random,mlp,soft,B,42,31,73,-1.6402966237153578
R0_random,mlp,soft,B/A,42,31,73,-0.022469816763224078
R0_random,mlp,soft,B,41,32,73,-0.44201325644019107
R0_random,mlp,soft,B/A,41,32,73,-0.00605497611561906
R0_random,mlp,soft,B,37,36,73,-0.8018085024378934
R0_random,mlp,soft,B/A,37,36,73,-0.010983678115587581
R0_random,mlp,soft,B,36,37,73,4.241179262697415
R0_random,mlp,soft,B/A,36,37,73,0.058098346064348154
R0_random,mlp,soft,B,38,36,74,-1.524341566381736
R0_random,mlp,soft,B/A,38,36,74,-0.020599210356509943
R0_random,mlp,soft,B,43,32,75,0.10860504973175011
R0_random,mlp,soft,B/A,43,32,75,0.0014480673297566637
R0_random,mlp,soft,B,40,35,75,-1.5083834780482448
R0_random,mlp,soft,B/A,40,35,75,-0.020111779707309936
R0_random,mlp,soft,B,38,38,76,3.5489557046585105
R0_random,mlp,soft,B/A,38,38,76,0.04669678558761198
R0_random,mlp,soft,B,44,33,77,-1.2101060669481285
R0_random,mlp,soft,B/A,44,33,77,-0.01571566320711855
R0_random,mlp,soft,B,43,34,77,-1.093461530844138
R0_random,mlp,soft,B/A,43,34,77,-0.01420079910187192
R0_random,mlp,soft,B,40,37,77,-0.8283800024288439
R0_random,mlp,soft,B/A,40,37,77,-0.010758181849725247
R0_random,mlp,soft,B,49,29,78,-4.398207505902633
R0_random,mlp,soft,B/A,49,29,78,-0.05638727571670042
R0_random,mlp,soft,B,47,31,78,-0.23121734818585082
R0_random,mlp,soft,B/A,47,31,78,-0.002964324976741678
R0_random,mlp,soft,B,45,33,78,-0.5811269831921209
R0_random,mlp,soft,B/A,45,33,78,-0.007450345938360525
R0_random,mlp,soft,B,49,30,79,-1.9887350802396213
R0_random,mlp,soft,B/A,49,30,79,-0.02517386177518508
R0_random,mlp,soft,B,42,37,79,-0.961653709678103
R0_random,mlp,soft,B/A,42,37,79,-0.012172831768077253
R0_random,mlp,soft,B,47,33,80,-0.08515039706094285
R0_random,mlp,soft,B/A,47,33,80,-0.0010643799632617853
R0_random,mlp,soft,B,42,38,80,-1.2847254560190322
R0_random,mlp,soft,B/A,42,38,80,-0.016059068200237905
R0_random,mlp,soft,B,41,39,80,-0.16738727831500455
R0_random,mlp,soft,B/A,41,39,80,-0.0020923409789375576
R0_random,mlp,soft,B,49,32,81,0.15540814500207034
R0_random,mlp,soft,B/A,49,32,81,0.0019186190740996326
R0_random,mlp,soft,B,42,39,81,-1.2266453502955983
R0_random,mlp,soft,B/A,42,39,81,-0.015143769756735781
R0_random,mlp,soft,B,51,31,82,-3.010250522244064
R0_random,mlp,soft,B/A,51,31,82,-0.03671037222248859
R0_random,mlp,soft,B,50,32,82,-1.0502250237431099
R0_random,mlp,soft,B/A,50,32,82,-0.012807622240769631
R0_random,mlp,soft,B,47,35,82,-0.4388023529007796
R0_random,mlp,soft,B/A,47,35,82,-0.005351248206107068
R0_random,mlp,soft,B,45,37,82,-2.551944334789482
R0_random,mlp,soft,B/A,45,37,82,-0.031121272375481485
R0_random,mlp,soft,B,42,40,82,2.1886072186410956
R0_random,mlp,soft,B/A,42,40,82,0.02669033193464751
R0_random,mlp,soft,B,46,37,83,-1.0586965127037047
R0_random,mlp,soft,B/A,46,37,83,-0.012755379671128969
R0_random,mlp,soft,B,45,38,83,-1.3708052684623908
R0_random,mlp,soft,B/A,45,38,83,-0.016515726126052902
R0_random,mlp,soft,B,43,40,83,-1.2824017956118041
R0_random,mlp,soft,B/A,43,40,83,-0.015450624043515711
R0_random,mlp,soft,B,52,32,84,0.10801812899683227
R0_random,mlp,soft,B/A,52,32,84,0.0012859301071051453
R0_random,mlp,soft,B,49,35,84,0.921744744937655
R0_random,mlp,soft,B/A,49,35,84,0.010973151725448275
R0_random,mlp,soft,B,47,39,86,-0.7586960875880777
R0_random,mlp,soft,B/A,47,39,86,-0.008822047530093927
R0_random,mlp,soft,B,46,40,86,-0.9146971693558044
R0_random,mlp,soft,B/A,46,40,86,-0.010636013597160515
R0_random,mlp,soft,B,44,42,86,3.7298793706249853
R0_random,mlp,soft,B/A,44,42,86,0.04337069035610448
R0_random,mlp,soft,B,47,40,87,2.0068554794512465
R0_random,mlp,soft,B/A,47,40,87,0.02306730436150858
R0_random,mlp,soft,B,54,34,88,-0.5250176590601541
R0_random,mlp,soft,B/A,54,34,88,-0.005966109762047205
R0_random,mlp,soft,B,50,38,88,0.8282423178363842
R0_random,mlp,soft,B/A,50,38,88,0.009411844520868004
R0_random,mlp,soft,B,46,42,88,1.131400145844168
R0_random,mlp,soft,B/A,46,42,88,0.012856819839138273
R0_random,mlp,soft,B,50,39,89,0.3900169115868266
R0_random,mlp,soft,B/A,50,39,89,0.004382212489739624
R0_random,mlp,soft,B,55,35,90,0.3248384561582043
R0_random,mlp,soft,B/A,55,35,90,0.0036093161795356034
R0_random,mlp,soft,B,51,40,91,1.2872633026053109
R0_random,mlp,soft,B/A,51,40,91,0.014145750578080341
R0_random,mlp,soft,B,47,44,91,0.30446019340286057
R0_random,mlp,soft,B/A,47,44,91,0.003345716411020447
R0_random,mlp,soft,B,57,35,92,2.5671716581408646
R0_random,mlp,soft,B/A,57,35,92,0.027904039762400704
R0_random,mlp,soft,B,53,39,92,0.09234943409592233
R0_random,mlp,soft,B/A,53,39,92,0.001003798196694808
R0_random,mlp,soft,B,50,42,92,0.8638394796422517
R0_random,mlp,soft,B/A,50,42,92,0.009389559561328826
R0_random,mlp,soft,B,49,43,92,0.3120960433112714
R0_random,mlp,soft,B/A,49,43,92,0.003392348296861643
R0_random,mlp,soft,B,48,44,92,-0.13914335272806966
R0_random,mlp,soft,B/A,48,44,92,-0.0015124277470442357
R0_random,mlp,soft,B,57,36,93,0.7471880396209372
R0_random,mlp,soft,B/A,57,36,93,0.008034279995924055
R0_random,mlp,soft,B,51,42,93,2.6309274176014696
R0_random,mlp,soft,B/A,51,42,93,0.028289542124746984
R0_random,mlp,soft,B,49,44,93,0.6666182014937476
R0_random,mlp,soft,B/A,49,44,93,0.007167937650470406
R0_random,mlp,soft,B,50,44,94,-0.27688351636118114
R0_random,mlp,soft,B/A,50,44,94,-0.002945569322991292
R0_random,mlp,soft,B,48,46,94,4.626126776135493
R0_random,mlp,soft,B/A,48,46,94,0.049214114639739286
R0_random,mlp,soft,B,55,40,95,0.8501285692102556
R0_random,mlp,soft,B/A,55,40,95,0.008948721781160586
R0_random,mlp,soft,B,58,38,96,1.2815367479390716
R0_random,mlp,soft,B/A,58,38,96,0.01334934112436533
R0_random,mlp,soft,B,51,45,96,-0.32212533186805103
R0_random,mlp,soft,B/A,51,45,96,-0.003355472206958865
R0_random,mlp,soft,B,59,38,97,-0.8206980429314399
R0_random,mlp,soft,B/A,59,38,97,-0.008460804566303503
R0_random,mlp,soft,B,58,39,97,-0.26754022434397484
R0_random,mlp,soft,B/A,58,39,97,-0.0027581466427213895
R0_random,mlp,soft,B,57,40,97,2.5394862025646034
R0_random,mlp,soft,B/A,57,40,97,0.026180270129531995
R0_random,mlp,soft,B,53,44,97,2.1422288444799733
R0_random,mlp,soft,B/A,53,44,97,0.022084833448247142
R0_random,mlp,soft,B,52,45,97,0.6483182804165608
R0_random,mlp,soft,B/A,52,45,97,0.006683693612541862
R0_random,mlp,soft,B,54,45,99,1.33033953361155
R0_random,mlp,soft,B/A,54,45,99,0.013437773066783334
R0_random,mlp,soft,B,54,47,101,0.23186971879999874
R0_random,mlp,soft,B/A,54,47,101,0.002295739790098998
R0_random,mlp,soft,B,65,37,102,8.4407603715199
R0_random,mlp,soft,B/A,65,37,102,0.0827525526619598
R0_random,mlp,soft,B,63,39,102,0.5926331456639673
R0_random,mlp,soft,B/A,63,39,102,0.005810128879058504
R0_random,mlp,soft,B,64,39,103,-0.03566728603436786
R0_random,mlp,soft,B/A,64,39,103,-0.0003462843304307562
R0_random,mlp,soft,B,59,44,103,-0.6707003002961756
R0_random,mlp,soft,B/A,59,44,103,-0.006511653400933744
R0_random,mlp,soft,B,58,46,104,-0.718626135988643
R0_random,mlp,soft,B/A,58,46,104,-0.006909866692198489
R0_random,mlp,soft,B,57,47,104,1.1104547868828831
R0_random,mlp,soft,B/A,57,47,104,0.010677449873873875
R0_random,mlp,soft,B,62,43,105,-0.5942670722814682
R0_random,mlp,soft,B/A,62,43,105,-0.0056596864026806516
R0_random,mlp,soft,B,61,44,105,-1.6558914761253618
R0_random,mlp,soft,B/A,61,44,105,-0.015770395010717732
R0_random,mlp,soft,B,58,47,105,1.9859304582050754
R0_random,mlp,soft,B/A,58,47,105,0.01891362341147691
R0_random,mlp,soft,B,58,48,106,1.1556115502719422
R0_random,mlp,soft,B/A,58,48,106,0.010901995757282474
R0_random,mlp,soft,B,63,44,107,-0.9553469250870421
R0_random,mlp,soft,B/A,63,44,107,-0.008928475935392918
R0_random,mlp,soft,B,61,46,107,-0.944910838128294
R0_random,mlp,soft,B/A,61,46,107,-0.008830942412413964
R0_random,mlp,soft,B,58,49,107,1.2645327862284148
R0_random,mlp,soft,B/A,58,49,107,0.011818063422695466
R0_random,mlp,soft,B,64,44,108,0.24311261691036634
R0_random,mlp,soft,B/A,64,44,108,0.0022510427491700593
R0_random,mlp,soft,B,67,42,109,0.17457753601922832
R0_random,mlp,soft,B/A,67,42,109,0.001601628770818611
R0_random,mlp,soft,B,63,46,109,-1.306551521319875
R0_random,mlp,soft,B/A,63,46,109,-0.011986711204769497
R0_random,mlp,soft,B,65,45,110,-0.046832977487497374
R0_random,mlp,soft,B/A,65,45,110,-0.0004257543407954322
R0_random,mlp,soft,B,62,48,110,-0.5022460213546083
R0_random,mlp,soft,B/A,62,48,110,-0.00456587292140553
R0_random,mlp,soft,B,58,52,110,0.4201825665383012
R0_random,mlp,soft,B/A,58,52,110,0.003819841513984557
R0_random,mlp,soft,B,66,45,111,-0.6394456613375041
R0_random,mlp,soft,B/A,66,45,111,-0.005760771723761299
R0_random,mlp,soft,B,63,48,111,-1.063600826603647
R0_random,mlp,soft,B/A,63,48,111,-0.009581989428861685
R0_random,mlp,soft,B,69,43,112,0.4212619943187974
R0_random,mlp,soft,B/A,69,43,112,0.0037612678064178357
R0_random,mlp,soft,B,65,47,112,-1.3201283438268092
R0_random,mlp,soft,B/A,65,47,112,-0.01178686021273937
R0_random,mlp,soft,B,59,53,112,1.4454432436100433
R0_random,mlp,soft,B/A,59,53,112,0.012905743246518244
R0_random,mlp,soft,B,63,50,113,1.644254818532204
R0_random,mlp,soft,B/A,63,50,113,0.014550927597630124
R0_random,mlp,soft,B,62,51,113,1.5737714401279845
R0_random,mlp,soft,B/A,62,51,113,0.013927180886088358
R0_random,mlp,soft,B,60,53,113,1.891984911841746
R0_random,mlp,soft,B/A,60,53,113,0.016743229308334034
R0_random,mlp,soft,B,58,55,113,9.710633621145007
R0_random,mlp,soft,B/A,58,55,113,0.08593481080659297
R0_random,mlp,soft,B,70,44,114,0.19825564914356164
R0_random,mlp,soft,B/A,70,44,114,0.0017390846416101887
R0_random,mlp,soft,B,63,51,114,1.3234361951051596
