N,Z,A,B_total_MeV,B_1_volume,residual_B_1_volume,residual_BA_1_volume,B_2_surface,residual_B_2_surface,residual_BA_2_surface,B_3_coulomb,residual_B_3_coulomb,residual_BA_3_coulomb,B_4_asymmetry,residual_B_4_asymmetry,residual_BA_4_asymmetry,B_5_pairing,residual_B_5_pairing,residual_BA_5_pairing,is_magic_Z,is_magic_N
73,58,131,1091.6749939,2059.5583406608703,-967.8833467608704,-7.388422494357789,1599.124104142842,-507.44911024284215,-3.8736573300980317,1133.5696091558339,-41.89461525583397,-0.3198062233269769,1093.6723163721592,-1.9973224721593397,-0.01524673642869725,1093.6723163721592,-1.9973224721593397,-0.01524673642869725,False,False
72,59,131,1085.4848509,2059.5583406608703,-974.0734897608702,-7.435675494357787,1599.124104142842,-513.639253242842,-3.9209103300980304,1117.2343637176932,-31.74951281769313,-0.24236269326483306,1087.267063804622,-1.7822129046219288,-0.013604678661236097,1087.267063804622,-1.7822129046219288,-0.013604678661236097,False,False
71,60,131,1078.1698895,2059.5583406608703,-981.3884511608703,-7.491514894357788,1599.124104142842,-520.9542146428421,-3.9767497300980312,1100.6174761168259,-22.4475866168259,-0.17135562302920535,1079.1615986642719,-0.9917091642719242,-0.007570298963907819,1079.1615986642719,-0.9917091642719242,-0.007570298963907819,False,False
84,48,132,1078.3267572000002,2075.280160055228,-996.9534028552278,-7.552677294357786,1612.5057178326388,-534.1789606326386,-4.046810307823019,1295.6176461725927,-217.29088897259248,-1.6461430982772158,1067.550212514642,10.776544685358203,0.08164049004059246,1068.5595492335792,9.767207966420983,0.0739939997456135,False,False
83,49,132,1089.4905384,2075.280160055228,-985.7896216552278,-7.468103194357787,1612.5057178326388,-523.0151794326387,-3.96223620782302,1282.133047378548,-192.642508978548,-1.4594129468071817,1078.7025278503143,10.78801054968585,0.08172735264913523,1077.693191131377,11.79734726862307,0.08937384294411417,False,False
82,50,132,1102.8431832,2075.280160055228,-972.4369768552278,-7.366946794357787,1612.5057178326388,-509.66253463263865,-3.86107980782302,1268.3675194429609,-165.52433624296077,-1.2539722442648544,1088.1660903798888,14.677092820111284,0.11119009712205519,1089.175427098826,13.667756101174064,0.10354360682707624,True,True
81,51,132,1105.1495664,2075.280160055228,-970.130593655228,-7.349474194357788,1612.5057178326388,-507.35615143263885,-3.8436072078230215,1254.3210623658313,-149.17149596583135,-1.1300870906502376,1095.9409001033655,9.20866629663442,0.06976262345935166,1094.9315633844283,10.21800301557164,0.0774091137543306,False,False
80,52,132,1109.9201388,2075.280160055228,-965.360021255228,-7.313333494357789,1612.5057178326388,-502.58557903263886,-3.8074665078230217,1239.993676147159,-130.07353734715912,-0.9854055859633266,1102.0269570207445,7.893181779255428,0.05979683166102597,1103.0362937396817,6.883845060318208,0.05215034136604703,False,False
79,53,132,1109.6530896,2075.280160055228,-965.627070455228,-7.315356594357788,1612.5057178326388,-502.85262823263884,-3.8094896078230214,1225.3853607869441,-115.73227118694422,-0.8767596302041228,1106.4242611320255,3.228828467974381,0.024460821727078644,1105.4149244130883,4.238165186911601,0.032107312022057584,False,False
78,54,132,1112.4462228000002,2075.280160055228,-962.8339372552277,-7.294196494357786,1612.5057178326388,-500.05949503263855,-3.7883295078230192,1210.4961162851864,-98.0498934851862,-0.7428022233726228,1109.1328124372083,3.3134103627919558,0.025101593657514815,1110.1421491561455,2.3040736438547356,0.017455103362535876,False,False
77,55,132,1109.5375895999998,2075.280160055228,-965.7425704552281,-7.316231594357789,1612.5057178326388,-502.96812823263895,-3.8103646078230224,1195.3259426418865,-85.7883530418867,-0.6499117654688386,1110.1526109362937,-0.6150213362939212,-0.004659252547681222,1109.1432742173565,0.394315382643299,0.00298723774729772,False,False
76,56,132,1110.0374604,2075.280160055228,-965.2426996552279,-7.3124446943577865,1612.5057178326388,-502.46825743263867,-3.80657770782302,1179.8748398570438,-69.83737945704365,-0.529071056492755,1109.4836566292813,0.5538037707187868,0.0041954831115059606,1110.4929933482185,-0.4555329482184334,-0.00345100718347298,False,False
75,57,132,1104.5437788,2075.280160055228,-970.736381255228,-7.3540634943577885,1612.5057178326388,-507.96193903263884,-3.8481965078230216,1164.1428079306586,-59.599029130658664,-0.4515077964443838,1107.125949516171,-2.582170716171049,-0.01956189936493219,1106.1166127972338,-1.572833997233829,-0.01191540906995325,False,False
74,58,132,1102.5065436,2075.280160055228,-972.773616455228,-7.369497094357787,1612.5057178326388,-509.9991742326388,-3.863630107823021,1148.1298468627306,-45.62330326273059,-0.34563108532371656,1103.0794895969625,-0.5729459969625168,-0.004340499976988764,1104.0888263158997,-1.582282715899737,-0.011986990271967705,False,False
73,59,132,1094.4829764,2075.280160055228,-980.7971836552279,-7.430281694357787,1612.5057178326388,-518.0227414326387,-3.9244147078230203,1131.8359566532602,-37.35298025326006,-0.282977123130758,1097.3442768716566,-2.8613004716564774,-0.021676518724670284,1096.3349401527194,-1.8519637527192572,-0.014030028429691341,False,False
72,60,132,1089.8989728,2075.280160055228,-985.381187255228,-7.465008994357788,1612.5057178326388,-522.6067450326389,-3.9591420078230217,1115.261137302247,-25.362164502247197,-0.19213760986550907,1089.9203113402525,-0.02133854025260007,-0.00016165560797424294,1090.9296480591897,-1.0306752591898203,-0.007808145902953184,False,False
83,50,133,1105.241837,2091.0019794495856,-985.7601424495856,-7.411730394357787,1625.8932337432325,-520.6513967432325,-3.914672155964154,1282.6197078374228,-177.37787083742273,-1.3336682017851333,1092.4206137279414,12.82122327205866,0.09640017497788467,1092.4206137279414,12.82122327205866,0.09640017497788467,True,False
82,51,133,1112.5091166,2091.0019794495856,-978.4928628495857,-7.357089194357787,1625.8932337432325,-513.3841171432325,-3.860030955964154,1268.6085435147365,-156.09942691473657,-1.1736799016145607,1100.765265792779,11.743850807220952,0.08829963012948083,1100.765265792779,11.743850807220952,0.08829963012948083,False,True
81,52,133,1115.7403915,2091.0019794495856,-975.2615879495856,-7.332793894357787,1625.8932337432325,-510.1528422432325,-3.8357356559641542,1254.3171559055968,-138.5767644055968,-1.0419305594405774,1107.4324560469431,8.30793545305687,0.06246568009817196,1107.4324560469431,8.30793545305687,0.06246568009817196,False,False
80,53,133,1117.8782069,2091.0019794495856,-973.1237725495857,-7.3167200943577875,1625.8932337432325,-508.0150268432326,-3.8196618559641546,1239.7455450100033,-121.8673381100034,-0.9162957752631835,1112.4221844904332,5.456022409566685,0.04102272488396004,1112.4221844904332,5.456022409566685,0.04102272488396004,False,False
79,54,133,1118.8821441,2091.0019794495856,-972.1198353495856,-7.3091716943577865,1625.8932337432325,-507.0110896432325,-3.812113455964154,1224.893710827956,-106.01156672795605,-0.7970794490823764,1115.734451123249,3.147692976750932,0.023666864486849112,1115.734451123249,3.147692976750932,0.023666864486849112,False,False
78,55,133,1118.5271538,2091.0019794495856,-972.4748256495857,-7.311840794357787,1625.8932337432325,-507.36607994323253,-3.8147825559641544,1209.761653359455,-91.23449955945512,-0.6859736808981588,1117.3692559453912,1.157897854608791,0.008705998906833014,1117.3692559453912,1.157897854608791,0.008705998906833014,False,False
77,56,133,1117.2273847,2091.0019794495856,-973.7745947495857,-7.321613494357788,1625.8932337432325,-508.6658490432326,-3.824555255964155,1194.3493726045003,-77.12198790450043,-0.5798645707105295,1117.326598956859,-0.09921425685911345,-0.0007459718560835597,1117.326598956859,-0.09921425685911345,-0.0007459718560835597,False,False
76,57,133,1114.3859195,2091.0019794495856,-976.6160599495856,-7.342977894357786,1625.8932337432325,-511.5073142432325,-3.845919655964154,1178.6568685630918,-64.27094906309185,-0.48324021851948756,1115.606480157653,-1.2205606576530954,-0.009177147801902973,1115.606480157653,-1.2205606576530954,-0.009177147801902973,False,False
75,58,133,1110.5274032999998,2091.0019794495856,-980.4745761495858,-7.371989294357788,1625.8932337432325,-515.3658304432327,-3.874931055964155,1162.6841412352296,-52.156737935229785,-0.392155924325036,1112.2088995477732,-1.6814962477733388,-0.012642828930626607,1112.2088995477732,-1.6814962477733388,-0.012642828930626607,False,False
74,59,133,1105.2644203999998,2091.0019794495856,-985.7375590495858,-7.411560594357788,1625.8932337432325,-520.6288133432327,-3.914502355964155,1146.4311906209136,-41.166770220913804,-0.3095245881271715,1107.1338571272192,-1.8694367272194086,-0.014055915242251192,1107.1338571272192,-1.8694367272194086,-0.014055915242251192,False,False
73,60,133,1098.876856,2091.0019794495856,-992.1251234495855,-7.459587394357786,1625.8932337432325,-527.0163777432324,-3.9625291559641536,1129.8980167201441,-31.021160720144053,-0.23324180992589513,1100.3813528959913,-1.504496895991224,-0.01131200673677612,1100.3813528959913,-1.504496895991224,-0.01131200673677612,False,False
72,61,133,1091.1697853,2091.0019794495856,-999.8321941495856,-7.517535294357787,1625.8932337432325,-534.7234484432324,-4.020477055964154,1113.084619532921,-21.91483423292084,-0.16477318972120933,1091.9513868540896,-0.7816015540895478,-0.0058767034142071265,1091.9513868540896,-0.7816015540895478,-0.0058767034142071265,False,False
84,50,134,1108.8730346,2106.7237988439433,-997.8507642439433,-7.446647494357786,1639.2865927774594,-530.4135581774594,-3.9583101356526824,1296.8691141306901,-187.99607953069017,-1.4029558173932102,1096.4748710133256,12.3981635866744,0.09252360885577911,1097.4766470511322,11.396387548867779,0.08504766827513267,True,False
83,51,134,1115.6759332,2106.7237988439433,-991.0478656439434,-7.395879594357787,1639.2865927774594,-523.6106595774595,-3.907542235652683,1282.8928905124546,-167.21695731245472,-1.2478877411377218,1105.381035017488,10.294898182511815,0.07682759837695384,1104.3792589796815,11.296674220318437,0.08430353895760027,False,False
82,52,134,1123.4083228000002,2106.7237988439433,-983.3154760439431,-7.338175194357785,1639.2865927774594,-515.8782699774592,-3.849837835652681,1268.6371424218544,-145.2288196218542,-1.083797161357121,1112.6208631782315,10.787459621768676,0.08050343001319907,1113.6226392160381,9.785683583962054,0.07302748943255265,False,True
81,53,134,1124.1356748,2106.7237988439433,-982.5881240439433,-7.332747194357785,1639.2865927774594,-515.1509179774594,-3.844409835652682,1254.1018698588896,-129.96619505888953,-0.9698969780514144,1118.1943554955558,5.941319304444278,0.04433820376450954,1117.1925794577492,6.943095342250899,0.051814144345155966,False,False
80,54,134,1127.4357196,2106.7237988439433,-979.2880792439432,-7.308119994357785,1639.2865927774594,-511.85087317745933,-3.8197826356526816,1239.2870728235598,-111.85135322355973,-0.834711591220595,1122.1015119694607,5.3342076305393675,0.039807519630890804,1123.1032880072673,4.332431592732746,0.03233157905024438,False,False
79,55,134,1125.4186980000002,2106.7237988439433,-981.3051008439431,-7.323172394357784,1639.2865927774594,-513.8678947774592,-3.834835035652681,1224.1927513158657,-98.77405331586556,-0.7371198008646683,1124.342332599947,1.0763654000531915,0.00803257761233725,1123.3405565621404,2.078141437859813,0.015508518192983678,False,False
78,56,134,1126.6951954,2106.7237988439433,-980.0286034439432,-7.313646294357786,1639.2865927774594,-512.5913973774593,-3.8253089356526813,1208.8189053358067,-82.12370993580657,-0.6128635069836311,1124.916817387014,1.7783780129861952,0.013271477708852203,1125.9185934248205,0.7766019751795739,0.005795537128205775,False,False
77,57,134,1122.1814992,2106.7237988439433,-984.5422996439434,-7.3473305943577865,1639.2865927774594,-517.1050935774595,-3.8589932356526826,1193.1655348833829,-70.9840356833829,-0.5297316095774843,1123.8249663306615,-1.64346713066152,-0.012264680079563583,1122.8231902928549,-0.6416910928548987,-0.004788739498917154,False,False
76,58,134,1121.0133944000002,2106.7237988439433,-985.7104044439432,-7.356047794357785,1639.2865927774594,-518.2731983774593,-3.8677104356526812,1177.2326399585945,-56.219245558594366,-0.4195466086462266,1121.0667794308902,-0.053385030890012786,-0.00039839575291054317,1122.0685554686968,-1.0551610686966342,-0.007874336333556971,False,False
75,59,134,1113.9261478,2106.7237988439433,-992.7976510439432,-7.408937694357785,1639.2865927774594,-525.3604449774593,-3.9206003356526815,1161.0202205614412,-47.09407276144111,-0.35144830418985906,1116.6422566876995,-2.71610888769942,-0.0202694693111897,1115.6404806498929,-1.7143328498927985,-0.012793528730543272,False,False
74,60,134,1110.2622394,2106.7237988439433,-996.4615594439433,-7.436280294357786,1639.2865927774594,-529.0243533774594,-3.9479429356526823,1144.5282766919233,-34.26603729192334,-0.2557166962083831,1110.55139810109,-0.2891587010899457,-0.00215790075440258,1111.5531741388966,-1.290934738896567,-0.009633841335049008,False,False
73,61,134,1100.5973554,2106.7237988439433,-1006.1264434439433,-7.508406294357786,1639.2865927774594,-538.6892373774594,-4.020068935652683,1127.7568083500407,-27.15945295004076,-0.2026824847017967,1102.794203671061,-2.1968482710610715,-0.01639439008254531,1101.7924276332544,-1.1950722332544501,-0.008918449501898882,False,False
85,50,135,1111.1428395,2122.4456182383014,-1011.3027787383014,-7.491131694357788,1652.6857368659598,-541.5428973659598,-4.01142886937748,1311.1158297019076,-199.97299020190758,-1.481281408903019,1100.3333421476632,10.809497352336848,0.08007035075805073,1100.3333421476632,10.809497352336848,0.08007035075805073,True,False
84,51,135,1119.4185690000002,2122.4456182383014,-1003.0270492383013,-7.429829994357787,1652.6857368659598,-533.2671678659597,-3.950127169377479,1297.1742008380688,-177.75563183806867,-1.316708383985694,1109.792871085765,9.625697914235161,0.07130146603137157,1109.792871085765,9.625697914235161,0.07130146603137157,False,False
83,52,135,1126.674684,2122.4456182383014,-995.7709342383014,-7.376080994357788,1652.6857368659598,-526.0110528659598,-3.8963781693774795,1282.953739396953,-156.27905539695303,-1.1576226325700225,1117.597028752358,9.077655247642042,0.06724189072327438,1117.597028752358,9.077655247642042,0.06724189072327438,False,False
82,53,135,1131.9427215,2122.4456182383014,-990.5028967383014,-7.337058494357788,1652.6857368659598,-520.7430153659598,-3.8573556693774798,1268.4544453785606,-136.5117238785606,-1.0111979546560044,1123.7458151474425,8.196906352557562,0.06071782483375972,1123.7458151474425,8.196906352557562,0.06071782483375972,False,True
81,54,135,1133.7945705000002,2122.4456182383014,-988.6510477383013,-7.3233410943577875,1652.6857368659598,-518.8911663659596,-3.843638269377479,1253.6763187828915,-119.8817482828913,-0.8880129502436392,1128.2392302710186,5.5553402289815494,0.04115066836282629,1128.2392302710186,5.5553402289815494,0.04115066836282629,False,False
80,55,135,1134.1808055,2122.4456182383014,-988.2648127383015,-7.320480094357789,1652.6857368659598,-518.5049313659599,-3.840777269377481,1238.6193596099456,-104.4385541099457,-0.7736189193329311,1131.0772741230862,3.103531376913679,0.022989121310471698,1131.0772741230862,3.103531376913679,0.022989121310471698,False,False
79,56,135,1133.6671575,2122.4456182383014,-988.7784607383014,-7.324284894357788,1652.6857368659598,-519.0185793659598,-3.84458206937748,1223.2835678597228,-89.61641035972275,-0.6638252619238723,1132.259946703645,1.4072107963550025,0.010423783676703722,1132.259946703645,1.4072107963550025,0.010423783676703722,False,False
78,57,135,1131.6776220000002,2122.4456182383014,-990.7679962383013,-7.339022194357788,1652.6857368659598,-521.0081148659597,-3.859319369377479,1207.6689435322232,-75.99132153222308,-0.5628986780164673,1131.7872480126953,-0.10962601269511651,-0.0008120445384823446,1131.7872480126953,-0.10962601269511651,-0.0008120445384823446,False,False
77,58,135,1128.8681235,2122.4456182383014,-993.5774947383015,-7.359833294357789,1652.6857368659598,-523.8176133659599,-3.8801304693774807,1191.775486627447,-62.90736312744707,-0.46598046761071904,1129.659178050237,-0.7910545502370496,-0.005859663335089257,1129.659178050237,-0.7910545502370496,-0.005859663335089257,False,False
76,59,135,1124.405334,2122.4456182383014,-998.0402842383014,-7.3928909943577885,1652.6857368659598,-528.2804028659598,-3.91318816937748,1175.603197145394,-51.19786314539397,-0.379243430706622,1125.87573681627,-1.4704028162700524,-0.010891872713111499,1125.87573681627,-1.4704028162700524,-0.010891872713111499,False,False
75,60,135,1118.900736,2122.4456182383014,-1003.5448822383014,-7.433665794357788,1652.6857368659598,-533.7850008659598,-3.95396296937748,1159.152075086064,-40.251339086064036,-0.29815806730417804,1120.4369243107947,-1.5361883107946142,-0.011379172672552697,1120.4369243107947,-1.5361883107946142,-0.011379172672552697,False,False
74,61,135,1111.9670955,2122.4456182383014,-1010.4785227383015,-7.4850260943577895,1652.6857368659598,-540.7186413659599,-4.005323269377481,1142.4221204494575,-30.45502494945754,-0.22559277740338918,1113.3427405338107,-1.3756450338107697,-0.01018996321341311,1113.3427405338107,-1.3756450338107697,-0.01018996321341311,False,False
85,51,136,1122.3064488000002,2138.167437632659,-1015.8609888326589,-7.469566094357786,1666.090608941829,-543.7841601418288,-3.9984129422193293,1311.452569151238,-189.14612035123787,-1.3907802967002785,1114.0053001973642,8.301148602635976,0.061037857372323354,1113.0109174416925,9.295531358307699,0.06834949528167425,False,False
84,52,136,1131.4424936,2138.167437632659,-1006.7249440326591,-7.402389294357787,1666.090608941829,-534.648115341829,-3.9312361422193307,1297.2670475596144,-165.82455395961438,-1.2192981908795175,1122.365660527809,9.076833072190993,0.06674141964846318,1123.3600432834808,8.082450316519271,0.059429781739112286,False,False
83,53,136,1135.7800912,2138.167437632659,-1002.3873464326591,-7.370495194357788,1666.090608941829,-530.310517741829,-3.899342042219331,1282.803378485802,-147.0232872858021,-1.081053582983839,1129.0814562898795,6.698634910120518,0.04925466845676851,1128.0870735342078,7.69301766579224,0.056566306366119416,False,False
82,54,136,1141.8816904,2138.167437632659,-996.2857472326591,-7.325630494357788,1666.090608941829,-524.208918541829,-3.854477342219331,1268.061561929801,-126.17987152980095,-0.9277931730132423,1134.152687483575,7.729002916425088,0.056830903797243294,1135.1470702392467,6.734620160753366,0.0495192658878924,False,True
81,55,136,1141.0090328,2138.167437632659,-997.158404832659,-7.332047094357787,1666.090608941829,-525.0815761418289,-3.8608939422193305,1253.0415978916112,-112.0325650916111,-0.8237688609677287,1137.579354108896,3.4296786911040726,0.025218225669882886,1136.5849713532243,4.424061446775795,0.032529863579233785,False,False
80,56,136,1142.7748976,2138.167437632659,-995.3925400326591,-7.319062794357787,1666.090608941829,-523.315711341829,-3.847909642219331,1237.7434863712328,-94.96858877123282,-0.6982984468473001,1139.3614561658424,3.4134414341576758,0.025098834074688794,1140.355838921514,2.4190586784859534,0.01778719616533789,False,False
79,57,136,1139.1429632,2138.167437632659,-999.0244744326592,-7.345768194357788,1666.090608941829,-526.9476457418291,-3.8746150422193315,1222.1672273686656,-83.0242641686657,-0.6104725306519536,1139.4989936544139,-0.3560304544139399,-0.002617870988337793,1138.5046108987422,0.6383523012577825,0.004693766921013107,False,False
78,58,136,1138.8316864,2138.167437632659,-999.335751232659,-7.348056994357787,1666.090608941829,-527.258922541829,-3.8769038422193307,1206.3128208839098,-67.48113448390973,-0.49618481238168916,1137.9919665746108,0.8397198253892384,0.006174410480803224,1138.9863493302826,-0.154662930282484,-0.0011372274285476765,False,False
77,59,136,1132.8812104000003,2138.167437632659,-1005.2862272326588,-7.391810494357785,1666.090608941829,-533.2093985418287,-3.9206573422193287,1190.1802669169654,-57.29905651696504,-0.4213165920365076,1134.8403749264332,-1.9591645264329145,-0.014405621517889078,1133.8459921707615,-0.9647817707611921,-0.007093983608538177,False,False
76,60,136,1129.9577272,2138.167437632659,-1008.2097104326592,-7.4133066943577886,1666.090608941829,-536.1328817418291,-3.942153542219332,1173.769565467832,-43.81183826783217,-0.322145869616413,1130.0442187098809,-0.08649150988094334,-0.000635966984418701,1131.0386014655526,-1.0808742655526657,-0.0079476048937696,False,False
75,61,136,1121.1460152,2138.167437632659,-1017.0214224326592,-7.478098694357788,1666.090608941829,-544.9445937418291,-4.006945542219332,1157.0807165365102,-35.934701336510216,-0.2642257451213986,1123.6034979249537,-2.4574827249537066,-0.018069725918777254,1122.609115169282,-1.4630999692819842,-0.010758088009426355,False,False
74,62,136,1116.004644,2138.167437632659,-1022.162793632659,-7.515902894357787,1666.090608941829,-550.0859649418289,-4.044749742219331,1140.1137201229994,-24.10907612299934,-0.17727261855146573,1115.518212571652,0.486431428348169,0.0035767016790306545,1116.5125953273237,-0.5079513273235534,-0.003734936230320246,False,False
86,51,137,1125.9312667999998,2153.889257027017,-1027.957990227017,-7.503342994357789,1679.5011529160784,-553.5698861160786,-4.04065610303707,1325.728087388841,-199.79682058884123,-1.4583709532032207,1118.0227164412279,7.90855035877189,0.057726644954539344,1118.0227164412279,7.90855035877189,0.057726644954539344,False,False
85,52,137,1134.3922908999998,2153.889257027017,-1019.496966127017,-7.441583694357789,1679.5011529160784,-545.1088620160785,-3.9788968030370695,1311.5771647677516,-177.18487386775178,-1.293320247209867,1126.9313288804449,7.460962019554927,0.05445957678507246,1126.9313288804449,7.460962019554927,0.05445957678507246,False,False
84,53,137,1140.6624521,2153.889257027017,-1013.2268049270167,-7.395816094357786,1679.5011529160784,-538.8387008160782,-3.9331292030370673,1297.1487730756603,-156.4863209756602,-1.1422359195303664,1134.2060290098184,6.4564230901817155,0.04712717584074245,1134.2060290098184,6.4564230901817155,0.04712717584074245,False,False
83,54,137,1145.9072505,2153.889257027017,-1007.9820065270169,-7.357532894357788,1679.5011529160784,-533.5939024160784,-3.894846003037069,1282.4429123125672,-136.53566181256724,-0.9966106701647244,1139.8468168293487,6.060433670651264,0.04423674212154207,1139.8468168293487,6.060433670651264,0.04423674212154207,False,False
82,55,137,1149.2872597,2153.889257027017,-1004.6019973270168,-7.332861294357786,1679.5011529160784,-530.2138932160783,-3.8701744030370677,1267.4595824784724,-118.17232277847233,-0.8625716991129367,1143.8536923390357,5.433567360964389,0.03966107562747729,1143.8536923390357,5.433567360964389,0.03966107562747729,False,True
81,56,137,1149.6805455999995,2153.889257027017,-1004.2087114270173,-7.329990594357791,1679.5011529160784,-529.8206073160788,-3.867303703037072,1252.198783573376,-102.51823797337647,-0.7483083063750108,1146.2266555388794,3.4538900611200916,0.025210876358540815,1146.2266555388794,3.4538900611200916,0.025210876358540815,False,False
80,57,137,1148.3176559,2153.889257027017,-1005.5716011270167,-7.3399386943577865,1679.5011529160784,-531.1834970160783,-3.8772518030370677,1236.6605155972777,-88.34285969727762,-0.6448383919509315,1146.96570642888,1.3519494711201787,0.00986824431474583,1146.96570642888,1.3519494711201787,0.00986824431474583,False,False
79,58,137,1146.3132089,2153.889257027017,-1007.5760481270167,-7.354569694357786,1679.5011529160784,-533.1879440160783,-3.891882803037068,1220.8447785501776,-74.53156965017752,-0.5440260558407118,1146.070845009037,0.2423638909631336,0.0017690794960812672,1146.070845009037,0.2423638909631336,0.0017690794960812672,False,False
78,59,137,1142.8139138,2153.889257027017,-1011.0753432270169,-7.3801119943577875,1679.5011529160784,-536.6872391160784,-3.917425103037069,1204.751572432076,-61.937658632076136,-0.45209969804435135,1143.542071279351,-0.7281574793510117,-0.00531501809745264,1143.542071279351,-0.7281574793510117,-0.00531501809745264,False,False
77,60,137,1138.4137204,2153.889257027017,-1015.4755366270167,-7.412230194357786,1679.5011529160784,-541.0874325160783,-3.9495433030370677,1188.3808972429724,-49.96717684297232,-0.3647239185618418,1139.3793852398212,-0.9656648398211019,-0.007048648465847459,1139.3793852398212,-0.9656648398211019,-0.007048648465847459,False,False
76,61,137,1132.1202692,2153.889257027017,-1021.7689878270169,-7.458167794357787,1679.5011529160784,-547.3808837160784,-3.995480903037069,1171.7327529828672,-39.61248378286723,-0.28914221739319146,1133.5827868904485,-1.4625176904485215,-0.010675311609113296,1133.5827868904485,-1.4625176904485215,-0.010675311609113296,False,False
75,62,137,1125.2567199,2153.889257027017,-1028.6325371270168,-7.508266694357787,1679.5011529160784,-554.2444330160783,-4.045579803037068,1154.80713965176,-29.550419751760046,-0.21569649453839448,1126.1522762312322,-0.8955563312322283,-0.006536907527242543,1126.1522762312322,-0.8955563312322283,-0.006536907527242543,False,False
74,63,137,1116.6286106,2153.889257027017,-1037.2606464270168,-7.571245594357787,1679.5011529160784,-562.8725423160784,-4.108558703037068,1137.6040572496513,-20.975446649651303,-0.15310544999745476,1117.0878532621728,-0.45924266217275544,-0.0033521362202390908,1117.0878532621728,-0.45924266217275544,-0.0033521362202390908,False,False
86,52,138,1138.8558468,2169.6110764213745,-1030.7552296213744,-7.469240794357785,1692.917313653869,-554.061466853869,-4.014938165607746,1325.884186105852,-187.0283393058519,-1.3552778210568976,1131.298471774498,7.557375025502097,0.05476358714131954,1132.2856225596036,6.570224240396556,0.047610320582583736,False,False
85,53,138,1144.3574099999998,2169.6110764213745,-1025.2536664213746,-7.4293743943577875,1692.917313653869,-548.5599036538692,-3.975071765607748,1311.490730123577,-167.13332012357705,-1.2111110153882394,1139.1241458023774,5.233264197622475,0.03792220433059765,1138.1369950172718,6.220414982728016,0.045075470889333454,False,False
84,54,138,1151.5673994,2169.6110764213745,-1018.0436770213744,-7.3771280943577855,1692.917313653869,-541.349914253869,-3.922825465607746,1296.8204769108734,-145.25307751087325,-1.0525585326874873,1145.3264086598192,6.240990740180905,0.04522457058102105,1146.3135594449247,5.253839955075364,0.03807130402228524,False,False
83,55,138,1153.6998306,2169.6110764213745,-1015.9112458213745,-7.3616756943577855,1692.917313653869,-539.217483053869,-3.9073730656077466,1281.8734264677414,-128.17359586774137,-0.9287941729546476,1149.905260346823,3.794570253176971,0.027496885892586746,1148.9181095617175,4.781721038282512,0.03465015245132255,False,False
82,56,138,1158.2922636,2169.6110764213745,-1011.3188128213744,-7.328397194357786,1692.917313653869,-534.625050053869,-3.8740945656077463,1266.649578794181,-108.35731519418096,-0.7851979361897171,1152.8607008633892,5.431562736610886,0.039359150265296274,1153.8478516484947,4.444411951505344,0.03220588370656047,False,True
81,57,138,1155.761523,2169.6110764213745,-1013.8495534213746,-7.346735894357787,1692.917313653869,-537.1557906538692,-3.892433265607748,1251.1489338901924,-95.38741089019254,-0.6912131223926996,1154.1927302095178,1.5687927904821208,0.011368063699145803,1153.2055794244122,2.555943575587662,0.018521330257881607,False,False
80,58,138,1156.0316304,2169.6110764213745,-1013.5794460213745,-7.344778594357786,1692.917313653869,-536.885683253869,-3.8904759656077466,1235.3714917557754,-79.33986135577538,-0.5749265315635897,1153.9013483852086,2.130282014791419,0.015436826194140718,1154.8884991703142,1.1431312296858778,0.008283559635404912,False,False
79,59,138,1150.812291,2169.6110764213745,-1018.7987854213745,-7.382599894357787,1692.917313653869,-542.1050226538691,-3.9282972656077475,1219.31725239093,-68.50496139093002,-0.49641276370239146,1151.9865553904615,-1.1742643904615306,-0.008509162249721236,1150.999404605356,-0.18711360535598942,-0.0013558956909854305,False,False
78,60,138,1148.9182548,2169.6110764213745,-1020.6928216213744,-7.396324794357786,1692.917313653869,-543.999058853869,-3.9420221656077463,1202.9862157956563,-54.06796099565622,-0.39179681880910305,1148.4483512252768,0.4699035747232756,0.003405098367559968,1149.4355020103824,-0.5172472103822656,-0.003748168191175838,False,False
77,61,138,1141.0331004,2169.6110764213745,-1028.5779760213745,-7.453463594357786,1692.917313653869,-551.8842132538691,-3.9991609656077474,1186.3783819699543,-45.345281569954295,-0.3285889968837268,1143.2867358896544,-2.253635489654471,-0.016330691954017904,1142.299585104549,-1.2664847045489296,-0.009177425395282098,False,False
76,62,138,1136.8341468,2169.6110764213745,-1032.7769296213744,-7.4838907943577855,1692.917313653869,-556.083166853869,-4.029588165607747,1169.4937509138235,-32.659604113823434,-0.23666379792625677,1136.501709383594,0.3324374164060373,0.002408966785550995,1137.4888601686996,-0.6547133686995039,-0.004744299773184811,False,False
75,63,138,1126.3037118,2169.6110764213745,-1043.3073646213745,-7.560198294357787,1692.917313653869,-566.6136018538691,-4.105895665607747,1152.3323226272648,-26.028610827264856,-0.18861312193670185,1128.0932717070962,-1.7895599070961907,-0.012967825413740513,1127.1061209219906,-0.8024091219906495,-0.005814558855004707,False,False
87,52,139,1141.4362524,2185.3328958157326,-1043.8966434157326,-7.510047794357789,1706.3390369514925,-564.9027845514925,-4.0640488097229674,1340.1882039784464,-198.75195157844632,-1.429870155240621,1135.471399519288,5.964852880711987,0.042912610652604224,1135.471399519288,5.964852880711987,0.042912610652604224,False,False
